MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
54650.950100005815	1.223318569140201e-16	2.80730939983441e-18	1.3853518291956788e-16	3.474620540204188e-18	1.0299384526451828e-16	1.7192523471968585e-18	1.3289857151466435e-16	2.2748967824109895e-18	3.744489156514493e-17	9.939304414876886e-18	nan	nan	nan	nan
54651.00010000582	1.2221278176210933e-16	2.800534285483761e-18	1.3841752299475925e-16	3.4691960543987414e-18	1.0288538546843229e-16	1.717683083464906e-18	1.3276602454416465e-16	2.2702269277044098e-18	3.740736792051907e-17	1.031178237094082e-17	nan	nan	nan	nan
54651.05010000582	1.2209352769300284e-16	2.789092848655462e-18	1.3829927925318736e-16	3.458179794300688e-18	1.0277704531740116e-16	1.71350038530216e-18	1.3263393576211562e-16	2.260526469401954e-18	3.7369884440519206e-17	1.0664897208000027e-17	nan	nan	nan	nan
54651.100100005824	1.219741108004641e-16	2.7735330190940223e-18	1.3818049097765282e-16	3.4422717108673674e-18	1.0266882320579864e-16	1.707048811541562e-18	1.3250228112315883e-16	2.2463803227247177e-18	3.733244306227719e-17	1.099310999718691e-17	nan	nan	nan	nan
54651.15010000583	1.2185454717683366e-16	2.7547342492509738e-18	1.3806119760165755e-16	3.4226014580331998e-18	1.0256071934080232e-16	1.698849917926994e-18	1.323710355869555e-16	2.228768835318442e-18	3.729504551903189e-17	1.1291918787513144e-17	nan	nan	nan	nan
54651.20010000583	1.2173485291317127e-16	2.7338973518605153e-18	1.3794143770472951e-16	3.400709607664818e-18	1.0245273253114108e-16	1.6895957522196223e-18	1.3224017660061773e-16	2.2090535531720342e-18	3.7257693340599885e-17	1.155767567437203e-17	nan	nan	nan	nan
54651.25010000583	1.2161504410003499e-16	2.7125241940502523e-18	1.3782125061990313e-16	3.378516936991569e-18	1.0234486277681492e-16	1.6801348614946005e-18	1.3210967846048647e-16	2.1889533894004e-18	3.7220387853815267e-17	1.1787442095143675e-17	nan	nan	nan	nan
54651.300100005836	1.214951368265149e-16	2.6923816035794835e-18	1.3770067648395292e-16	3.3582717585840928e-18	1.022371081614312e-16	1.6714502349404455e-18	1.319795184478438e-16	2.1705004241875202e-18	3.718313018293876e-17	1.1978876567491437e-17	nan	nan	nan	nan
54651.35010000584	1.2137514718097839e-16	2.6754429280209073e-18	1.3757975332383553e-16	3.3424685510746376e-18	1.0212946878857869e-16	1.6646259242401556e-18	1.318496703615405e-16	2.1559631934251128e-18	3.714592125003622e-17	1.2130149048530033e-17	nan	nan	nan	nan
54651.40010000584	1.2125509125080044e-16	2.663801028692544e-18	1.3745852132655924e-16	3.3337302156061708e-18	1.0202194434749103e-16	1.6607997429574726e-18	1.3172011015621818e-16	2.1477276213024232e-18	3.7108761775326526e-17	1.223987688488169e-17	nan	nan	nan	nan
54651.450100005844	1.211349851124703e-16	2.6595436743833884e-18	1.3733701932282084e-16	3.3345995047822052e-18	1.0191453209306523e-16	1.6610770063002388e-18	1.3159081660562933e-16	2.148088160173149e-18	3.707165227749892e-17	1.2307078353579799e-17	nan	nan	nan	nan
54651.50010000585	1.2101484269161854e-16	2.6635308502168637e-18	1.3721527810591546e-16	3.345439426875948e-18	1.0180723445963789e-16	1.6656238142683219e-18	1.3146177080514738e-16	2.1573764393649254e-18	3.703459307399982e-17	1.2331140811448894e-17	nan	nan	nan	nan
54651.55010000585	1.208946731439627e-16	2.674016082115916e-18	1.3709331731724343e-16	3.363832494942805e-18	1.0170004885748921e-16	1.673405719231384e-18	1.3133296462909943e-16	2.1734318328979527e-18	3.6997584281289205e-17	1.2311801393639998e-17	nan	nan	nan	nan
54651.60010000585	1.207744849829667e-16	2.688844785071833e-18	1.3697115735171143e-16	3.387126707033139e-18	1.0159297611532955e-16	1.683290411641616e-18	1.3120438879100227e-16	2.193857505517822e-18	3.696062581506649e-17	1.2249139026438026e-17	nan	nan	nan	nan
54651.650100005856	1.206542867218847e-16	2.705916110142875e-18	1.368488160925382e-16	3.412767671958787e-18	1.0148601659571965e-16	1.6941878873227307e-18	1.3107603781846399e-16	2.216341976865494e-18	3.6923717390466146e-17	1.214357727571846e-17	nan	nan	nan	nan
54651.70010000586	1.2053408687303104e-16	2.723289724179886e-18	1.3672631423603298e-16	3.438421300495777e-18	1.0137916890021084e-16	1.7050997539142284e-18	1.3094790292249144e-16	2.2387799996176483e-18	3.68868585222228e-17	1.1995898284842066e-17	nan	nan	nan	nan
54651.75010000586	1.204138939487874e-16	2.739261160894285e-18	1.3660367046915466e-16	3.4620586973587332e-18	1.0127243359854146e-16	1.7151557964118875e-18	1.30819976474902e-16	2.259354903652167e-18	3.685004852480604e-17	1.1807268814898942e-17	nan	nan	nan	nan
54651.800100005865	1.2029371646027354e-16	2.752410800294685e-18	1.364809048854074e-16	3.482009675916023e-18	1.0116581084609471e-16	1.7236372931314239e-18	1.306922515108332e-16	2.2765824035703597e-18	3.681328651252501e-17	1.157928023766084e-17	nan	nan	nan	nan
54651.85010000587	1.201735629189462e-16	2.7616331294357866e-18	1.3635803627221755e-16	3.496994077784445e-18	1.0105929971057147e-16	1.7299914820830009e-18	1.3056472139708275e-16	2.2893338335147607e-18	3.677657139960249e-17	1.13140052949755e-17	nan	nan	nan	nan
54651.90010000587	1.2005344183531095e-16	2.766152689867676e-18	1.36235084371453e-16	3.506138318045616e-18	1.0095290050273809e-16	1.7338400233150925e-18	1.3043737452554655e-16	2.2968439330177594e-18	3.673990190021895e-17	1.1014075558539229e-17	nan	nan	nan	nan
54651.95010000587	1.1993336171957384e-16	2.7655319516198754e-18	1.3611206867381275e-16	3.508982159536241e-18	1.0084661244567865e-16	1.734982798779993e-18	1.303102069163032e-16	2.298712317952966e-18	3.670327652852607e-17	1.0682784783740703e-17	nan	nan	nan	nan
54652.00010000588	1.1981333108200833e-16	2.759674782784621e-18	1.3598900826812574e-16	3.505481746240717e-18	1.0074043616092589e-16	1.7334000844647561e-18	1.3018320895120934e-16	2.2949043929269777e-18	3.666669359863024e-17	1.0324224616682189e-17	nan	nan	nan	nan
54652.05010000588	1.1969335843197787e-16	2.7488275747421903e-18	1.358659226953248e-16	3.496008426407599e-18	1.0063437175206861e-16	1.7292519411645418e-18	1.300563746603829e-16	2.2857488760829646e-18	3.663015122454562e-17	9.943459991740889e-18	nan	nan	nan	nan
54652.10010000588	1.1957345227907433e-16	2.733578470668592e-18	1.357428311949401e-16	3.481345464669082e-18	1.0052841787245251e-16	1.7228770061411176e-18	1.2992969525483075e-16	2.2719371585821797e-18	3.659364732011708e-17	9.546751119331333e-18	nan	nan	nan	nan
54652.150100005885	1.1945362113231296e-16	2.7148535616341548e-18	1.356197529060344e-16	3.46268069829351e-18	1.0042257529899354e-16	1.7147882046363656e-18	1.2980316343803037e-16	2.2545234272948584e-18	3.6557179598912744e-17	9.141825256632338e-18	nan	nan	nan	nan
54652.20010000589	1.1933387350091116e-16	2.6939072521261722e-18	1.3549670832398191e-16	3.441590235378986e-18	1.0031684299580376e-16	1.7056650856972094e-18	1.2967677125013892e-16	2.2349144991381022e-18	3.652074557408648e-17	8.738190762833103e-18	nan	nan	nan	nan
54652.25010000589	1.1921421789349471e-16	2.672302278823464e-18	1.3537371593480647e-16	3.420009965327126e-18	1.0021122158441593e-16	1.6963407582779297e-18	1.2955051006799344e-16	2.2148504866139475e-18	3.6484342558209896e-17	8.347462053448446e-18	nan	nan	nan	nan
54652.300100005894	1.1909466281882795e-16	2.6518732894034078e-18	1.3525079548037592e-16	3.4001856423764245e-18	1.0010571075406368e-16	1.6877802386104727e-18	1.2942437458503204e-16	2.1963632636885674e-18	3.644796766307422e-17	7.983618743859837e-18	nan	nan	nan	nan
54652.3501000059	1.1897521678543173e-16	2.6346668695854095e-18	1.3512796620022047e-16	3.3845954495546677e-18	1.0000030988321426e-16	1.6810474302779992e-18	1.2929835601226163e-16	2.181704871655819e-18	3.6411617799461825e-17	7.663050239555853e-18	nan	nan	nan	nan
54652.4001000059	1.188558883019768e-16	2.622851243433916e-18	1.350052474343379e-16	3.375837558405328e-18	9.989501892007326e-17	1.6772590591783871e-18	1.291724457265192e-16	2.1732338767487062e-18	3.6375289676887463e-17	7.404151355415465e-18	nan	nan	nan	nan
54652.4501000059	1.1873668586491865e-16	2.6185861199212173e-18	1.348826580706221e-16	3.376428573229767e-18	9.978983884873422e-17	1.6775012386033688e-18	1.2904663759209257e-16	2.1732146108845183e-18	3.6338979803309145e-17	7.226194078202412e-18	nan	nan	nan	nan
54652.500100005906	1.1861761551533517e-16	2.6227662175415033e-18	1.3476021021540927e-16	3.3867482059379444e-18	9.968476754562689e-17	1.6819367653201133e-18	1.2892092779489042e-16	2.1819840481125462e-18	3.6302684484808695e-17	7.147323793304947e-18	nan	nan	nan	nan
54652.55010000591	1.1849867784590387e-16	2.633606874111057e-18	1.3463790391893327e-16	3.4044489496787818e-18	9.957980666817194e-17	1.6895487087463181e-18	1.2879531368163184e-16	2.1974327048339504e-18	3.6266400508757213e-17	7.180123999604556e-18	nan	nan	nan	nan
54652.60010000591	1.1837987271652051e-16	2.64889953248603e-18	1.345157387290902e-16	3.4269521354906386e-18	9.947495461074312e-17	1.6992249108348436e-18	1.2866979890057808e-16	2.2172178440535117e-18	3.6230129479360055e-17	7.31821339575282e-18	nan	nan	nan	nan
54652.650100005914	1.182611999873767e-16	2.6664882478472976e-18	1.3439371489704887e-16	3.451770883829738e-18	9.937021349691063e-17	1.7098947797560967e-18	1.28544382954239e-16	2.2390757815714685e-18	3.6193875035852355e-17	7.544552549313388e-18	nan	nan	nan	nan
54652.70010000592	1.1814265951873146e-16	2.6843812931289386e-18	1.3427183217164047e-16	3.4766295861239355e-18	9.926558099592668e-17	1.720578166377576e-18	1.2841906799840532e-16	2.2609422279581234e-18	3.6157640626445395e-17	7.839953281367729e-18	nan	nan	nan	nan
54652.75010000592	1.1802425117076895e-16	2.700829473022422e-18	1.3415009140683894e-16	3.499546599779457e-18	9.916105814367917e-17	1.7304201605851251e-18	1.282938530380967e-16	2.2810306745929125e-18	3.612142949876254e-17	8.185423540766872e-18	nan	nan	nan	nan
54652.80010000592	1.1790597480381553e-16	2.7143765995739434e-18	1.3402849089469644e-16	3.5188880297922545e-18	9.905664426684096e-17	1.7387143529263375e-18	1.2816874056076402e-16	2.297879560629629e-18	3.6085244700530156e-17	8.563640927784216e-18	nan	nan	nan	nan
54652.850100005926	1.1778783027828006e-16	2.7238892612413824e-18	1.3390703138871932e-16	3.533399579311077e-18	9.895234019412238e-17	1.7449174864535698e-18	1.280437280789564e-16	2.3103740254252347e-18	3.604908908023844e-17	8.959612120453681e-18	nan	nan	nan	nan
54652.90010000593	1.1766981745454135e-16	2.7285727669150237e-18	1.337857130898427e-16	3.5422234015562916e-18	9.884814535578509e-17	1.7486574781658664e-18	1.2791881857761492e-16	2.317756882740176e-18	3.601296528777231e-17	9.360772263454025e-18	nan	nan	nan	nan
54652.95010000593	1.1755193619270864e-16	2.727978840447762e-18	1.3366453584736523e-16	3.544906174744148e-18	9.874405876773555e-17	1.7497376726160405e-18	1.2779401388087017e-16	2.3196292822901483e-18	3.597687577501221e-17	9.756786264178584e-18	nan	nan	nan	nan
54653.000100005935	1.1743418635370376e-16	2.722008980559934e-18	1.335434989580143e-16	3.541402022634042e-18	9.864008203560003e-17	1.7481386511990573e-18	1.276693123304216e-16	2.315951673830252e-18	3.5940822796405116e-17	1.0139235403944849e-17	nan	nan	nan	nan
54653.05010000594	1.1731656779770709e-16	2.710915653927132e-18	1.3342260287389375e-16	3.5320722546389365e-18	9.85362145896402e-17	1.744018286243776e-18	1.2754471641372006e-16	2.3070424817533678e-18	3.5904808409505686e-17	1.0501291579528955e-17	nan	nan	nan	nan
54653.10010000594	1.171990803855693e-16	2.6953018129919956e-18	1.3330184804710743e-16	3.5176817760923235e-18	9.843245529037934e-17	1.7377096843596717e-18	1.2742022513578521e-16	2.2935780775203214e-18	3.5868834475487713e-17	1.0837425533516204e-17	nan	nan	nan	nan
54653.15010000594	1.1708172397749324e-16	2.6761175445591633e-18	1.331812327194737e-16	3.499391867957211e-18	9.832880522549974e-17	1.7297175308226459e-18	1.2729584065240782e-16	2.2765897498987418e-18	3.583290265962594e-17	1.1143163989556942e-17	nan	nan	nan	nan
54653.200100005946	1.1696449843449438e-16	2.6546508761863737e-18	1.3306075819707036e-16	3.478743552746131e-18	9.822526351449669e-17	1.7207102284884135e-18	1.271715636269081e-16	2.257454787778823e-18	3.57970144317481e-17	1.1414895556770246e-17	nan	nan	nan	nan
54653.25010000595	1.168474036170489e-16	2.6325079405419335e-18	1.3294042422872857e-16	3.457629286832962e-18	9.812183103787492e-17	1.7115068569714804e-18	1.2704739256681555e-16	2.2378772147460517e-18	3.5761171066657595e-17	1.1649719362605043e-17	nan	nan	nan	nan
54653.30010000595	1.167304393859401e-16	2.611575963578472e-18	1.328202300107082e-16	3.438244042751074e-18	9.801850665615772e-17	1.7030558266326212e-18	1.269233312862215e-16	2.2198453725476594e-18	3.5725373644526546e-17	1.1845328961046489e-17	nan	nan	nan	nan
54653.350100005955	1.166136056018164e-16	2.5939614119890053e-18	1.327001763467494e-16	3.42300982771524e-18	9.791529078370025e-17	1.6964026831717252e-18	1.2679937961929587e-16	2.20556222262584e-18	3.5689623051259465e-17	1.1999924584010606e-17	nan	nan	nan	nan
54653.40010000596	1.1649690212580936e-16	2.5818959551866333e-18	1.3258026263404707e-16	3.4144665536720206e-18	9.781218378306329e-17	1.692645375690358e-18	1.2667553574190804e-16	2.1973361748808816e-18	3.565391997882752e-17	1.211214799379529e-17	nan	nan	nan	nan
54653.45010000596	1.1638032881771367e-16	2.5776002485150286e-18	1.3246048902330246e-16	3.415077146091919e-18	9.77091848773309e-17	1.6928518748646804e-18	1.265518029706592e-16	2.19738441414225e-18	3.561826492557339e-17	1.2181035491137381e-17	nan	nan	nan	nan
54653.500100005964	1.1626388536019217e-16	2.5819927765167677e-18	1.3234085425867158e-16	3.4252111433140845e-18	9.760629427368065e-17	1.6971824939657978e-18	1.2642818213469956e-16	2.206036128858635e-18	3.558265819648687e-17	1.2205985823960002e-17	nan	nan	nan	nan
54653.55010000597	1.1614757104260935e-16	2.593239240792074e-18	1.3222135823968688e-16	3.4425665642698803e-18	9.750351202390695e-17	1.7046359883499565e-18	1.2630467074657835e-16	2.221222803165774e-18	3.5547099903451176e-17	1.2186740775888902e-17	nan	nan	nan	nan
54653.60010000597	1.1603138510123354e-16	2.609066534046991e-18	1.3210199729928389e-16	3.464617754591779e-18	9.740083776544902e-17	1.7141184217060259e-18	1.2618127411285736e-16	2.240648902398943e-18	3.551158996546003e-17	1.2123377110678208e-17	nan	nan	nan	nan
54653.65010000597	1.159153267725503e-16	2.6272545783485786e-18	1.3198277183933266e-16	3.4889301552540785e-18	9.729827175727884e-17	1.7245773482388601e-18	1.2605798775612503e-16	2.2620981084279314e-18	3.5476128108805524e-17	1.201630935617239e-17	nan	nan	nan	nan
54653.700100005975	1.1579939529305644e-16	2.6457529991408358e-18	1.3186367894627512e-16	3.513275587282788e-18	9.719581275633093e-17	1.7350487660289777e-18	1.2593481499298254e-16	2.2835476052534775e-18	3.5440713867236795e-17	1.1866303686645483e-17	nan	nan	nan	nan
54653.75010000598	1.156835898990765e-16	2.662762382170792e-18	1.3174471756520227e-16	3.5357134648843375e-18	9.709346195387636e-17	1.744691759242322e-18	1.2581175399929927e-16	2.303246501058075e-18	3.5405346582089596e-17	1.1674503967062785e-17	nan	nan	nan	nan
54653.80010000598	1.1556790982741055e-16	2.6767860488676175e-18	1.316258861891013e-16	3.554642639187607e-18	9.699121986785911e-17	1.7528114368642876e-18	1.256888082575064e-16	2.3197607742172645e-18	3.5370025402386636e-17	1.14424719208021e-17	nan	nan	nan	nan
54653.850100005984	1.1545235431438317e-16	2.686660061671035e-18	1.315071826076868e-16	3.568833724102341e-18	9.688908427112016e-17	1.758873014151918e-18	1.2556597610930335e-16	2.3319963129818765e-18	3.533474928490896e-17	1.1172244437112736e-17	nan	nan	nan	nan
54653.90010000599	1.1533692259653604e-16	2.6915688822531754e-18	1.3138860667025742e-16	3.577445539851693e-18	9.678705588878103e-17	1.7625101965662636e-18	1.2544325788635025e-16	2.3392095317458176e-18	3.529951699423808e-17	1.0866412299415662e-17	nan	nan	nan	nan
54653.95010000599	1.1522161391071047e-16	2.6910526460803325e-18	1.3127015526232007e-16	3.580033898839176e-18	9.668513575672965e-17	1.763529543703543e-18	1.2532065458362744e-16	2.34100907421515e-18	3.526432710276916e-17	1.0528226105769851e-17	nan	nan	nan	nan
54654.00010000599	1.151064274933696e-16	2.6850102085755276e-18	1.3115182747966705e-16	3.576554314934313e-18	9.658332263190053e-17	1.761912053431038e-18	1.2519816703028525e-16	2.337357110734414e-18	3.5229177990694965e-17	1.0161736779455842e-17	nan	nan	nan	nan
54654.050100005996	1.1499136258110752e-16	2.6737002784591538e-18	1.3103362126271414e-16	3.567362049607599e-18	9.648161547840574e-17	1.757813072834307e-18	1.2507579522632362e-16	2.3285673908183167e-18	3.519406784596094e-17	9.771979489759906e-18	nan	nan	nan	nan
54654.100100006	1.1487641841060826e-16	2.6577411501640757e-18	1.3091553656122765e-16	3.5532084872425855e-18	9.638001667878749e-17	1.7515612614382243e-18	1.249535400008929e-16	2.315306085065011e-18	3.5158994664191025e-17	9.365210124978785e-18	nan	nan	nan	nan
54654.150100006	1.147615942184997e-16	2.6381077740386987e-18	1.3079757041141568e-16	3.535233268475133e-18	9.62785247310083e-17	1.743653436491914e-18	1.2483140135399304e-16	2.298587525201131e-18	3.512395624858456e-17	8.949200657857302e-18	nan	nan	nan	nan
54654.200100006005	1.1464688924155574e-16	2.616123021166434e-18	1.3067972135649917e-16	3.5149480887479906e-18	9.617713942789059e-17	1.7347479500602608e-18	1.2470937762732348e-16	2.2797652730711724e-18	3.5088950209784016e-17	8.533589718616929e-18	nan	nan	nan	nan
54654.25010000601	1.1453230271625068e-16	2.593438032090019e-18	1.305619880401666e-16	3.494208348278375e-18	9.607586071763995e-17	1.7256511574328977e-18	1.2458747379578596e-16	2.260512488708292e-18	3.5053973965713666e-17	8.130260097788155e-18	nan	nan	nan	nan
54654.30010000601	1.1441783387939213e-16	2.5719946317712076e-18	1.3044436855353509e-16	3.475165219070948e-18	9.597468896281717e-17	1.7172962192323274e-18	1.244656870402695e-16	2.24278068027775e-18	3.501902474138927e-17	7.75366497743789e-18	nan	nan	nan	nan
54654.35010000601	1.143034819676791e-16	2.5539615655997126e-18	1.3032686204263069e-16	3.4601914547557227e-18	9.587362385265587e-17	1.7107121995906007e-18	1.24344017029114e-16	2.2287300732469233e-18	3.498409956869843e-17	7.420940083897882e-18	nan	nan	nan	nan
54654.400100006016	1.1418924621765702e-16	2.54163657215897e-18	1.3020946629716794e-16	3.451776102604463e-18	9.577266450665131e-17	1.7069794089854358e-18	1.2422246840556104e-16	2.2206244701591013e-18	3.4949195286152104e-17	7.151529811066542e-18	nan	nan	nan	nan
54654.45010000602	1.1407512586681134e-16	2.5373037971574775e-18	1.3009217991060159e-16	3.4523345149693735e-18	9.567181221966339e-17	1.7071500792374189e-18	1.24101036526369e-16	2.2206402602026943e-18	3.491430853860674e-17	6.965988445943024e-18	nan	nan	nan	nan
54654.50010000602	1.1396112031506129e-16	2.541906853278895e-18	1.2997500253129528e-16	3.462229239371036e-18	9.557106621477618e-17	1.711381770549221e-18	1.2397972537145934e-16	2.2291004589449465e-18	3.487943577695736e-17	6.883744162411515e-18	nan	nan	nan	nan
54654.550100006025	1.138472293221656e-16	2.55356095985679e-18	1.2985793315457379e-16	3.479201204107848e-18	9.547042566327933e-17	1.7186875500808296e-18	1.238585341116817e-16	2.2439728757890186e-18	3.4844573914521865e-17	6.9182123827934125e-18	nan	nan	nan	nan
