MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56005.39879999876	2.7882017999214335e-14	2.195667895469707e-16	5.219681595538342e-15	5.566062747345079e-17	9.87108752897487e-15	9.984564238878027e-17	nan	nan	1.5490566914493225e-14	1.3203343460186074e-16	2.370383049398861e-14	5.032857952887899e-16	6.499626495496551e-15	8.32536591489984e-17	1.1797246717618695e-14	1.8873796116696244e-16	nan	nan	4.023252681216256e-15	4.96412881893946e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.44879999876	2.802643653369239e-14	2.200433710311096e-16	5.256096863416814e-15	5.626313147461848e-17	9.94155416717084e-15	1.0016878817306157e-16	nan	nan	1.557472632116588e-14	1.325221642773971e-16	2.375374538754123e-14	4.951797181361258e-16	6.534065648133861e-15	8.180883561652209e-17	1.184845302435125e-14	1.8505518543944436e-16	nan	nan	4.042884520569635e-15	4.882829190300719e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.498799998764	2.8169221980060303e-14	2.2050115600096691e-16	5.2922386082592195e-15	5.687652321043607e-17	1.0010962277882e-14	1.0045149883951343e-16	nan	nan	1.565759354315939e-14	1.3297078041550852e-16	2.3803705177516248e-14	4.8732450508506975e-16	6.5685362934023854e-15	8.048229395844143e-17	1.1899750774424e-14	1.8153527498045442e-16	nan	nan	4.062523823756495e-15	4.806324284116972e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.54879999877	2.8310370057197576e-14	2.2094137177377743e-16	5.328095053093817e-15	5.749976340802846e-17	1.0079323699917234e-14	1.0069602528928364e-16	nan	nan	1.5739208130372778e-14	1.3338655962850744e-16	2.3853702102359795e-14	4.797198133612507e-16	6.603029830494677e-15	7.926993851743064e-17	1.1951133592357493e-14	1.7817811368630896e-16	nan	nan	4.082166446486941e-15	4.734527028523683e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.59879999877	2.8449876479138385e-14	2.2136546713806185e-16	5.3636544195761406e-15	5.813201350846582e-17	1.0146650268054379e-14	1.0090483484502827e-16	nan	nan	1.581960963484065e-14	1.3377718331162414e-16	2.3903728400454032e-14	4.723652445145371e-16	6.637537658678524e-15	7.816754658585584e-17	1.2002595103073308e-14	1.7498352033449173e-16	nan	nan	4.1018082444735945e-15	4.667345409560185e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.64879999877	2.858773695682128e-14	2.2177509782973207e-16	5.398904927932572e-15	5.877262181346343e-17	1.0212953813070717e-14	1.0108060600775583e-16	nan	nan	1.5898837607793802e-14	1.3415069073874782e-16	2.395377631005874e-14	4.6526033823469e-16	6.6720511772500764e-15	7.717080813976836e-17	1.2054128931855579e-14	1.719512369832281e-16	nan	nan	4.121445073419453e-15	4.604682821990486e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.698799998776	2.872394721376921e-14	2.221721079820491e-16	5.43383479690313e-15	5.94211085732719e-17	1.0278246161796408e-14	1.0122622078825749e-16	nan	nan	1.597693159863661e-14	1.3451542282827589e-16	2.400383806924947e-14	4.5840456519457e-16	6.706561785485519e-15	7.627536675674908e-17	1.2105728704312574e-14	1.6908091591418683e-16	nan	nan	4.141072789007562e-15	4.546438471064785e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56005.74879999878	2.885850296347798e-14	2.225585131410531e-16	5.468432243687819e-15	6.007715020988658e-17	1.0342539137177262e-14	1.013447543694608e-16	nan	nan	1.605393115791497e-14	1.348799555956574e-16	2.4053905915859114e-14	4.517973188880903e-16	6.74106088258849e-15	7.547686047811568e-17	1.21573880463403e-14	1.6637210518459862e-16	nan	nan	4.1606872468939e-15	4.492507818101347e-17	3.344583287391579e-14	1.0991605520660878e-15	5.741654029314112e-14	1.924643316056794e-15	nan	nan	8.059554071640582e-14	2.946757637608214e-15	1.0645809856502738e-13	3.771846786385599e-15	nan	nan
56005.79879999878	2.899139991708803e-14	2.229364818081231e-16	5.502685483890696e-15	6.074056283325154e-17	1.0405844558311494e-14	1.0143946190183396e-16	nan	nan	1.6129875835432786e-14	1.352530245615949e-16	2.4103972087415653e-14	4.454379064456101e-16	6.775539867645336e-15	7.477096137085324e-17	1.220910058407969e-14	1.6382423289852168e-16	nan	nan	4.180284302692794e-15	4.44278306216905e-17	3.3451437536417564e-14	1.09368006157532e-15	5.739693099502902e-14	1.9117576718378185e-15	1.1221069932726101e-13	4.137782634706071e-15	8.054495453822177e-14	2.924216924490872e-15	1.0570730456274013e-13	3.6909409286076335e-15	1.7096894465595004e-14	6.088941123111997e-16
56005.848799998785	2.912263433406992e-14	2.233082604946556e-16	5.536582731462592e-15	6.141128516772759e-17	1.0468174240480717e-14	1.0151376216578377e-16	4.606593742163997e-14	1.3027239873066349e-15	1.6204804927347087e-14	1.3564324519284447e-16	2.4154028821086057e-14	4.393255384190526e-16	6.809990139572944e-15	7.415341259289e-17	1.2260859943882082e-14	1.6143659036120323e-16	nan	nan	4.199859811967029e-15	4.3971536482352124e-17	3.345701622293282e-14	1.0882800269884109e-15	5.73771058041676e-14	1.8992324673154368e-15	1.1153098386586461e-13	4.105507315505095e-15	8.048167423409539e-14	2.9044242391761283e-15	1.0492456416688304e-13	3.616987161218492e-15	1.7113511970700786e-14	6.060520947836973e-16
56005.89879999879	2.9252211366088897e-14	2.2367528118511346e-16	5.5701121986483804e-15	6.208936099700442e-17	1.0529539995184075e-14	1.0157121785460832e-16	4.610154892782005e-14	1.2875275263759774e-15	1.6278753531739864e-14	1.3605604716483396e-16	2.420406835361254e-14	4.3345931754271314e-16	6.8444030970700814e-15	7.362006188147288e-17	1.2312659752270425e-14	1.5920831432279576e-16	nan	nan	4.2194096302186814e-15	4.355506790633129e-17	3.346256774455739e-14	1.0829595802468003e-15	5.735705986202873e-14	1.8870614245821673e-15	1.1085051953054037e-13	4.074452753433284e-15	8.040605179477818e-14	2.8872264750778432e-15	1.0411146616605836e-13	3.5493763338592195e-15	1.713014443050408e-14	6.032481186797785e-16
56005.94879999879	2.9380142888180175e-14	2.2403813424243787e-16	5.603263290241832e-15	6.27747340607511e-17	1.0589954363030711e-14	1.0161517056916637e-16	4.6136720940306236e-14	1.2726408048047324e-15	1.6351751804509843e-14	1.3649371969303985e-16	2.4254082921253697e-14	4.2783822649600207e-16	6.878770138569877e-15	7.316689051872258e-17	1.2364493635897545e-14	1.5713836856336897e-16	nan	nan	4.238929612879367e-15	4.3177280008390216e-17	3.346809091229168e-14	1.0777178379424728e-15	5.733678830856784e-14	1.8752380745394835e-15	1.1016934417732364e-13	4.0445927298972525e-15	8.031843369745205e-14	2.8724629547890823e-15	1.0326958788061187e-13	3.48746979376732e-15	1.7146791336685394e-14	6.004818302246585e-16
56005.99879999879	2.950643644694922e-14	2.243960260536724e-16	5.636034949323751e-15	6.346592543343944e-17	1.0649435734546033e-14	1.0164633341297659e-16	4.6171435552659473e-14	1.2580638563504698e-15	1.6423817773972637e-14	1.3695459946346434e-16	2.4304064759726292e-14	4.2246111470445253e-16	6.913082662189199e-15	7.279003702667988e-17	1.2416355221511871e-14	1.5522552511708856e-16	nan	nan	4.258415615297903e-15	4.2837016073686985e-17	3.347358453703362e-14	1.0725539016980011e-15	5.731628628220255e-14	1.863755764319165e-15	1.0948749566321944e-13	4.0159000495287176e-15	8.021916101137485e-14	2.859966952192643e-15	1.0240049565412868e-13	3.4306107501034656e-15	1.7163452180935772e-14	5.977528698827954e-16
56006.048799998796	2.9631097402477844e-14	2.247475638473281e-16	5.668430689070202e-15	6.416081224921447e-17	1.0708005301854846e-14	1.0166422264417255e-16	4.620567483433793e-14	1.2437966948167086e-15	1.6494963705448054e-14	1.374351796937202e-16	2.4354006104142782e-14	4.173266842377487e-16	6.947332065679672e-15	7.248581502246298e-17	1.2468238135916947e-14	1.5346834546055798e-16	nan	nan	4.2778634927272e-15	4.253311255378396e-17	3.3479047429577974e-14	1.0674668585633154e-15	5.729554891978377e-14	1.8526076652241114e-15	1.0880501184329346e-13	3.988346586102209e-15	8.010856950217435e-14	2.8495672296718307e-15	1.0150574534228641e-13	3.3781357879466657e-15	1.7180126454958745e-14	5.950608724864295e-16
56006.0987999988	2.975413110434968e-14	2.2509145591454105e-16	5.700454049580538e-15	6.485734722733177e-17	1.0765684271218104e-14	1.0166848381096541e-16	4.6239420830151145e-14	1.229839316157192e-15	1.6565201827366303e-14	1.3793199538804651e-16	2.440389927695818e-14	4.124334193836335e-16	6.9815097527222645e-15	7.225069314472257e-17	1.2520135942604171e-14	1.518651098702961e-16	nan	nan	4.297269112213359e-15	4.2264395357712416e-17	3.3484478400613085e-14	1.0624557814296673e-15	5.72745713565722e-14	1.8417867811559866e-15	1.0812193057347326e-13	3.961903332571739e-15	7.998698973481266e-14	2.841089554254069e-15	1.0058688279917155e-13	3.329386082756991e-15	1.719681365046794e-14	5.924054673694407e-16
56006.1487999988	2.987554290053323e-14	2.254265237323837e-16	5.732108569170759e-15	6.55535693337311e-17	1.0822493845430506e-14	1.0165892417971734e-16	4.627265555971363e-14	1.2161917002349327e-15	1.6634544369522643e-14	1.3844170184408908e-16	2.4453740561166304e-14	4.0777713054463885e-16	7.0156074120397846e-15	7.207990635361537e-17	1.2572039354618215e-14	1.5041150818769335e-16	nan	nan	4.316628875895132e-15	4.20293150491988e-17	3.3489876260719073e-14	1.0575197294604039e-15	5.725334872621434e-14	1.8312859574984003e-15	1.0743828970882451e-13	3.936540454678112e-15	7.98547471752453e-14	2.834358160340575e-15	9.964544436117498e-14	3.283717937817422e-15	1.7213513259186715e-14	5.897862785069898e-16
56006.198799998805	2.9995338137852956e-14	2.25751705672165e-16	5.763397784384606e-15	6.624760826362093e-17	1.0878455223940386e-14	1.0163553394913444e-16	4.630536101689841e-14	1.2028538121995443e-15	1.670300355863503e-14	1.389611328193217e-16	2.450353172102736e-14	4.0335000252879824e-16	7.049617126958356e-15	7.196693732973363e-17	1.2623935140196126e-14	1.4909975986149786e-16	nan	nan	4.335939926476748e-15	4.182581125400573e-17	3.349523982036391e-14	1.0526577485365826e-15	5.723187616071407e-14	1.8210978904179463e-15	1.0675412710290446e-13	3.91222734796228e-15	7.971216229079797e-14	2.8291971316173365e-15	9.868295732857221e-14	3.2405123626652185e-15	1.7230224772847285e-14	5.872029246605482e-16
56006.24879999881	3.01135222033765e-14	2.260660583208266e-16	5.794325166119888e-15	6.693766859921362e-17	1.0933589630989704e-14	1.0159848852896104e-16	4.633751916928861e-14	1.1898256034433308e-15	1.6770591511061788e-14	1.3948733289102113e-16	2.455327492232396e-14	3.991438326315789e-16	7.083531009239996e-15	7.190540555316223e-17	1.2675809777961537e-14	1.4792168941892265e-16	nan	nan	4.355199460879881e-15	4.165181273824413e-17	3.3500567889903576e-14	1.0478688717183737e-15	5.721014879041149e-14	1.8112151365417584e-15	1.06069480611102e-13	3.888932697754197e-15	7.955955064928326e-14	2.825431680361932e-15	9.770094044490416e-14	3.199183515750228e-15	1.7246947683189948e-14	5.846550195274368e-16
56006.29879999881	3.023010079171555e-14	2.263687318307258e-16	5.824893673155554e-15	6.762190003668371e-17	1.0987918511938307e-14	1.015480524622124e-16	4.6369111957629364e-14	1.1771070120981867e-15	1.6837319429710922e-14	1.400174840847687e-16	2.4602972330114574e-14	3.9515032471670936e-16	7.117341170046894e-15	7.188926570476694e-17	1.2727649746299343e-14	1.4686903886413729e-16	nan	nan	4.374404675891806e-15	4.150529120894094e-17	3.350585927957559e-14	1.0431521197212923e-15	5.71881617439577e-14	1.8016301229797982e-15	1.0538438808643563e-13	3.866624541654719e-15	7.93972230168807e-14	2.822889308229752e-15	9.670090437425955e-14	3.1591859368475425e-15	1.7263681481962648e-14	5.821421718971181e-16
56006.348799998814	3.034507973281459e-14	2.266589904762649e-16	5.8551060179602e-15	6.829847818163814e-17	1.1041463416474844e-14	1.0148466058938071e-16	4.640012129527933e-14	1.1646979630328968e-15	1.6903198083723765e-14	1.4054900929007475e-16	2.4652626108750088e-14	3.913611302380026e-16	7.151039719894867e-15	7.191285069356985e-17	1.2779441523276991e-14	1.4593354078501342e-16	nan	nan	4.39355276815009e-15	4.1384275399922836e-17	3.351111279949915e-14	1.0385065014054685e-15	5.716591014828763e-14	1.7923351576376952e-15	1.0469888738300136e-13	3.845270334010227e-15	7.922548545480138e-14	2.8214008383468456e-15	9.568435217657839e-14	3.1200205845608704e-15	1.7280425660919716e-14	5.796639858103329e-16
56006.39879999882	3.04584648698755e-14	2.2693622877496585e-16	5.88496490975183e-15	6.896567838142941e-17	1.10942458919797e-14	1.0140899169123302e-16	4.6430529067660224e-14	1.152598367312099e-15	1.696823823770893e-14	1.4107966112348557e-16	2.470223842189082e-14	3.877678893443392e-16	7.18461876860812e-15	7.197090470285963e-17	1.2831171586559708e-14	1.4510698891832552e-16	nan	nan	4.412640934146792e-15	4.128686363485782e-17	3.351632725967224e-14	1.0339310142798953e-15	5.714338912859579e-14	1.783322439784778e-15	1.0401301635349446e-13	3.824837012240172e-15	7.904463941475998e-14	2.820801313853062e-15	9.465277978107591e-14	3.0812397657686893e-15	1.7297179711821288e-14	5.772200607247784e-16
56006.44879999882	3.057026204118751e-14	2.2719997485575316e-16	5.914473056049169e-15	6.962187737861668e-17	1.1146287482851953e-14	1.0132197882487175e-16	4.646031713170651e-14	1.140808121078099e-15	1.7032450656940916e-14	1.41607543273419e-16	2.4751811432519267e-14	3.8436227159128705e-16	7.21807042527613e-15	7.20586068963879e-17	1.2882826413332799e-14	1.4438130485625283e-16	nan	nan	4.4316663702119294e-15	4.1211234793329685e-17	3.352150146996792e-14	1.0294246450167481e-15	5.712059380831352e-14	1.774584070831705e-15	1.033268128512567e-13	3.805291064181199e-15	7.885498183327584e-14	2.8209307627152026e-15	9.360767645789925e-14	3.042451094852426e-15	1.731394312643231e-14	5.748099916841263e-16
56006.49879999882	3.0680477075080024e-14	2.2744988986275644e-16	5.943633162692274e-15	7.026555374370886e-17	1.1197609730643646e-14	1.0122481645814784e-16	4.648946731531523e-14	1.1293271038168361e-15	1.7095846106941535e-14	1.421311237098903e-16	2.4801347302960913e-14	3.8113601578282163e-16	7.251386798205067e-15	7.217158661951886e-17	1.2934392480218752e-14	1.4374859980149008e-16	nan	nan	4.450626272507468e-15	4.115565759668016e-17	3.3526634240133535e-14	1.0249863699805796e-15	5.709751930907995e-14	1.766112065270345e-15	1.0264031472887564e-13	3.7865985963131275e-15	7.865680522482371e-14	2.821634832535846e-15	9.255052528812624e-14	3.003320651503449e-15	1.733071539652255e-14	5.724333694926611e-16
56006.548799998825	3.078911581865808e-14	2.2768576918237114e-16	5.972447933841613e-15	7.089528768359582e-17	1.1248234174081379e-14	1.0111896464924503e-16	4.651796141679257e-14	1.118155175972238e-15	1.7158435352347942e-14	1.4264924116289092e-16	2.485084819489339e-14	3.7808096850294666e-16	7.28455999487728e-15	7.23059310189489e-17	1.2985856263197214e-14	1.4320123052580884e-16	nan	nan	4.469517837027392e-15	4.111849823901768e-17	3.3531724379785605e-14	1.0206151557659738e-15	5.707416075072404e-14	1.7578983617332415e-15	1.0195355983990853e-13	3.76872540214644e-15	7.845039777385706e-14	2.8227653021699157e-15	9.148280363221022e-14	2.9635755191057993e-15	1.7347496013864558e-14	5.700897808929123e-16
56006.59879999883	3.089618410610585e-14	2.2790754113467597e-16	6.000920072001511e-15	7.150976033660849e-17	1.1298182349229175e-14	1.0100615021009298e-16	4.654578120430264e-14	1.1072921758730873e-15	1.72202291565559e-14	1.4316110531301517e-16	2.490031626936834e-14	3.7518912092169167e-16	7.317582121902313e-15	7.245818603984868e-17	1.3037204237523413e-14	1.4273184894009868e-16	nan	nan	4.488338259583168e-15	4.1098226377947616e-17	3.353677069840906e-14	1.0163099597478183e-15	5.705051325122969e-14	1.7499348341267027e-15	1.0126658603500354e-13	3.751637030547027e-15	7.823604342572322e-14	2.8241804792375068e-15	9.040598359697969e-14	2.923005884117798e-15	1.7364284470233593e-14	5.677788087480179e-16
56006.64879999883	3.1001687773760984e-14	2.2811526645530545e-16	6.029052278026552e-15	7.210775265313987e-17	1.134747578950112e-14	1.0088836466128074e-16	4.6572908415313075e-14	1.0967379159405501e-15	1.728123828431672e-14	1.4366629067773074e-16	2.4949753686824184e-14	3.724526435070964e-16	7.350445284973704e-15	7.262535172039069e-17	1.3088422877646389e-14	1.4233344493263301e-16	nan	nan	4.5070847357966444e-15	4.109341955612432e-17	3.3541772005355455e-14	1.0120697306390189e-15	5.702657192671863e-14	1.7422133027938686e-15	1.0057943116771792e-13	3.735298853622181e-15	7.801402197649266e-14	2.825745494149319e-15	8.932153250130137e-14	2.88146686344466e-15	1.7381080257407205e-14	5.655000322279923e-16
56006.698799998834	3.1105632657759244e-14	2.283091352402186e-16	6.0568472511393395e-15	7.268814394637487e-17	1.1396136025783053e-14	1.0076785880373898e-16	4.65993247560419e-14	1.0864921781462014e-15	1.7341473501142698e-14	1.4416472456818437e-16	2.4999162607102042e-14	3.698639183092784e-16	7.383141588823826e-15	7.280487264189635e-17	1.3139498657129722e-14	1.4199938233418336e-16	nan	nan	4.52575446109895e-15	4.110276613899336e-17	3.354672710983786e-14	1.0078934090590618e-15	5.700233189142717e-14	1.7347255456642445e-15	9.989213308902308e-14	3.719676133462474e-15	7.778460916172169e-14	2.8273325021290887e-15	8.823091334050898e-14	2.8388802037177824e-15	1.739788286716337e-14	5.632530269992002e-16
56006.74879999884	3.120802459706283e-14	2.284894648983305e-16	6.084307688935691e-15	7.324991018761916e-17	1.144418458650384e-14	1.0064713371100794e-16	4.662501190090164e-14	1.0765547086940448e-15	1.740094556878394e-14	1.4465666957979367e-16	2.5048545189461892e-14	3.6741556853656823e-16	7.41566313717751e-15	7.299462429204161e-17	1.3190418048569513e-14	1.4172342806577128e-16	nan	nan	4.544344630717128e-15	4.112506687072924e-17	3.3551634820930104e-14	1.003779928108564e-15	5.697778825766803e-14	1.7274633093492997e-15	9.920472965236854e-14	3.704734087785752e-15	7.75480767441698e-14	2.8288208050319938e-15	8.71355852497096e-14	2.7952359648331165e-15	1.7414691791281263e-14	5.610373654174721e-16
56006.79879999884	3.130886942551942e-14	2.2865669650473315e-16	6.111436287405173e-15	7.379212209608544e-17	1.1491642997696077e-14	1.0052892787446603e-16	4.664995149194406e-14	1.066925211905357e-15	1.7459665251977476e-14	1.4514269972243013e-16	2.5097903592598295e-14	3.651004851854418e-16	7.448002032709582e-15	7.319289599886079e-17	1.3241167523512116e-14	1.414997746768087e-16	nan	nan	4.5628524396718725e-15	4.11592351603929e-17	3.355649394756294e-14	9.99728213952456e-16	5.695293613582015e-14	1.7204183201442566e-15	9.851725870818697e-14	3.6904379536973876e-15	7.730469260049158e-14	2.8300969046311244e-15	8.603700396606771e-14	2.7505942599375325e-15	1.743150652153858e-14	5.588526167240164e-16
56006.84879999884	3.140817327133066e-14	2.2881111597333895e-16	6.138235740938277e-15	7.431394308031047e-17	1.1538532783135678e-14	1.0041620028751965e-16	4.667412567220158e-14	1.0576025245833416e-15	1.751764291723725e-14	1.4562283171113165e-16	2.514723997465717e-14	3.629118505355063e-16	7.480150376996685e-15	7.339837097362414e-17	1.3291733552375558e-14	1.413230565843397e-16	nan	nan	4.58127508276539e-15	4.12042962100955e-17	3.356130329852386e-14	9.957371864092089e-16	5.69277706342985e-14	1.7135822948949432e-15	9.782975810928144e-14	3.67675304970982e-15	7.705472080692278e-14	2.831054498582238e-15	8.493662229017882e-14	2.705087073861819e-15	1.7448326549712357e-14	5.566983472449852e-16
56006.898799998846	3.150594351104428e-14	2.28951940781288e-16	6.164708742342056e-15	7.481462706263635e-17	1.1584875464344835e-14	1.0031210919763425e-16	4.669751884632949e-14	1.0485819125630099e-15	1.757488723180143e-14	1.4609373499751205e-16	2.5196556493248768e-14	3.6084315836521834e-16	7.512100270473837e-15	7.361010390103538e-17	1.3342102604366384e-14	1.4118836041840808e-16	nan	nan	4.599609754579912e-15	4.125938510231123e-17	3.3566061682451324e-14	9.91805759544044e-16	5.690228685952642e-14	1.7069469516948592e-15	9.714226570694655e-14	3.663644835493791e-15	7.679842172398028e-14	2.8315944295780737e-15	8.383589054663236e-14	2.6589201191315716e-15	1.7465151367577472e-14	5.545741205927501e-16
56006.94879999885	3.160218785593973e-14	2.2907819107261856e-16	6.190857982848654e-15	7.529351621713278e-17	1.1630692560732514e-14	1.0021998631059956e-16	4.6720116001627003e-14	1.0398576569355875e-15	1.7631406402083125e-14	1.4655139913855497e-16	2.5245855305466785e-14	3.5888823078015984e-16	7.54384381238968e-15	7.382749641256753e-17	1.3392261147399344e-14	1.4109122992436433e-16	nan	nan	4.617853649464776e-15	4.132374394346929e-17	3.3570767907834114e-14	9.879328422689112e-16	5.687647991591434e-14	1.7005040203840267e-15	9.645481935323118e-14	3.651078969010501e-15	7.653605208019588e-14	2.831624597352201e-15	8.273625704387509e-14	2.612374609590967e-15	1.748198046690539e-14	5.524794978704248e-16
56006.99879999885	3.169691401621974e-14	2.2918901534253446e-16	6.216686152133995e-15	7.575003864668961e-17	1.1676005589659564e-14	1.0014330623725252e-16	4.674190209101305e-14	1.031424017324786e-15	1.7687208639299276e-14	1.4699214036451343e-16	2.5295138567901554e-14	3.5704123159649587e-16	7.575373100760269e-15	7.405027069549789e-17	1.344219564801685e-14	1.410276658858309e-16	nan	nan	4.636003961532556e-15	4.1396718187515825e-17	3.357542078300818e-14	9.841173389445605e-16	5.685034490583001e-14	1.6942452528089151e-15	9.576745689964543e-14	3.639021361182362e-15	7.62678650549028e-14	2.831059842256998e-15	8.163916853347446e-14	2.5658087324993827e-15	1.749881333946493e-14	5.504140378785119e-16
56007.048799998855	3.179012970538452e-14	2.292836941952031e-16	6.242195938324038e-15	7.618370600932676e-17	1.1720836066520633e-14	1.0008565102769018e-16	4.676286203256316e-14	1.0232752496870054e-15	1.7742302149453956e-14	1.4741263346551988e-16	2.534440843665744e-14	3.5529667624269587e-16	7.606680232324644e-15	7.427844141242758e-17	1.3491892571306415e-14	1.4099412154342832e-16	nan	nan	4.6540578846534385e-15	4.147775220514949e-17	3.358001911615448e-14	9.80358149986493e-16	5.682387692957933e-14	1.6881624328214164e-15	9.508021619823815e-14	3.627438227545609e-15	7.599411036009361e-14	2.8298218081782066e-15	8.054607066889381e-14	2.5196584778158373e-15	1.751564947701965e-14	5.483772973228818e-16
56007.09879999886	3.188184263222358e-14	2.293616438989958e-16	6.267390013360562e-15	7.659410122828424e-17	1.176520553615605e-14	1.0005066307816619e-16	4.678298070905078e-14	1.0154056239524032e-15	1.7796695092696075e-14	1.4780992901923292e-16	2.5393666724411776e-14	3.536493346331103e-16	7.637757444303146e-15	7.451218970820698e-17	1.3541338462342804e-14	1.409874314323161e-16	nan	nan	4.67201265290636e-15	4.1566359136100333e-17	3.358456171529577e-14	9.766541724720525e-16	5.679707108537791e-14	1.6822473859899849e-15	9.439313510127368e-14	3.616296136990007e-15	7.571503432136939e-14	2.8278387915995835e-15	7.945840846387746e-14	2.474437338329873e-15	1.7532488371328215e-14	5.463688310251447e-16
56007.14879999886	3.197206056118044e-14	2.2942238972541848e-16	6.292270806148477e-15	7.69807232422247e-17	1.1809136048412985e-14	1.0004189332155817e-16	4.680224296749037e-14	1.0078094414056377e-15	1.7850394821351372e-14	1.4818135708522704e-16	2.5442909590305477e-14	3.5209263297832565e-16	7.668599309946752e-15	7.475034337319766e-17	1.3590521208327214e-14	1.4100383266626942e-16	nan	nan	4.689866167054571e-15	4.166172771689828e-17	3.358904738829533e-14	9.730043007496983e-16	5.6769922469325376e-14	1.6764919889982309e-15	9.370625145993891e-14	3.605562057474968e-15	7.543087995799783e-14	2.8250455827272046e-15	7.837762675055599e-14	2.430734232490589e-15	1.754932951414297e-14	5.443881921342958e-16
