MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_UVW1	swift_UVW1_err
55104.900000005626	1.9892792760282317e-15	2.6713800155278016e-17	1.381942166040207e-15	1.2595048048543173e-17	5.506621046133717e-16	5.164879908608553e-18	1.0132847390762834e-15	8.845280959148507e-18	1.3726165032060828e-15	7.445715996605805e-17	nan	nan
55104.95000000563	1.9902433796508123e-15	2.690741430540688e-17	1.383617435848261e-15	1.2684896099231967e-17	5.518150770695779e-16	5.19862734138499e-18	1.0150249464581756e-15	8.902469840963795e-18	1.3758915535274017e-15	7.513604622086682e-17	nan	nan
55105.00000000563	1.991148260100242e-15	2.7104289966051864e-17	1.3852656172012392e-15	1.2777381175981888e-17	5.529624103441928e-16	5.23305252970423e-18	1.0167502369405966e-15	8.961155998042287e-18	1.3791363349141347e-15	7.582684203645638e-17	nan	nan
55105.050000005635	1.9919939285324512e-15	2.730441060046791e-17	1.386886612810629e-15	1.2872534603653862e-17	5.541040872421531e-16	5.268158329375791e-18	1.0184605493240822e-15	9.02135717691673e-18	1.3823491650158782e-15	7.652945881669413e-17	nan	nan
55105.10000000564	1.992780395573285e-15	2.7507764019980796e-17	1.3884803252197169e-15	1.2970390090407105e-17	5.552400905508641e-16	5.303948070756974e-18	1.020155822349732e-15	9.083092102374248e-18	1.3855283597864796e-15	7.724382949720756e-17	nan	nan
55105.15000000564	1.9935076713181447e-15	2.7714342187782528e-17	1.3900466568029069e-15	1.3070983464897557e-17	5.563704030399045e-16	5.340425519085493e-18	1.0218359946989945e-15	9.146380357106255e-18	1.3886722334194652e-15	7.796990730217747e-17	nan	nan
55105.20000000564	1.994175765331974e-15	2.7924140994830386e-17	1.3915855097652364e-15	1.3174352387771094e-17	5.574950074607882e-16	5.377594831207718e-18	1.023501004993411e-15	9.211242250905966e-18	1.3917790982832711e-15	7.870766435495208e-17	nan	nan
55105.250000005646	1.9947847614071176e-15	2.813715101617787e-17	1.3930967975291258e-15	1.3280527010730661e-17	5.586138882914443e-16	5.415456648486994e-18	1.0251508084248818e-15	9.277689308403013e-18	1.3948472487913094e-15	7.945707038995034e-17	nan	nan
55105.30000000565	1.9953352953101744e-15	2.835329982669907e-17	1.3945805175076448e-15	1.3389472026923181e-17	5.59727036967582e-16	5.453996486417466e-18	1.0267854266467054e-15	9.345696063283445e-18	1.397874737018849e-15	8.021781535122295e-17	nan	nan
55105.35000000565	1.995828249917355e-15	2.857248871024361e-17	1.3960367046643246e-15	1.3501123586741874e-17	5.6083444665116355e-16	5.493196341085001e-18	1.0284048978824216e-15	9.415228249295564e-18	1.400859427964196e-15	8.09893774660602e-17	nan	nan
55105.400000005655	1.996264508756181e-15	2.879462245557353e-17	1.3974653939702618e-15	1.3615419322318755e-17	5.619361104859917e-16	5.533038589996972e-18	1.0300092602954942e-15	9.486252290274404e-18	1.403799179754171e-15	8.177124611077568e-17	nan	nan
55105.45000000566	1.9966449548445166e-15	2.9019609612091767e-17	1.3988666202265654e-15	1.3732298712240884e-17	5.630320215980041e-16	5.5735060262617926e-18	1.0315985519894134e-15	9.55873540097375e-18	1.4066918483222637e-15	8.256292859450913e-17	nan	nan
55105.50000000566	1.996970470698371e-15	2.92473625691333e-17	1.4002404180642601e-15	1.3851703264654577e-17	5.641221730948746e-16	5.614581887013137e-18	1.0331728110078352e-15	9.632645671322373e-18	1.4095352873267345e-15	8.336395086541081e-17	nan	nan
55105.55000000566	1.9972419383389955e-15	2.9477797601890824e-17	1.4015868219444693e-15	1.39735766618785e-17	5.652065580662402e-16	5.656249876090251e-18	1.0347320753347237e-15	9.707952134617532e-18	1.4123273480686428e-15	8.417385801272296e-17	nan	nan
55105.60000000567	1.9974602393002037e-15	2.9710834885719407e-17	1.4029058661590776e-15	1.4097864868553968e-17	5.662851695835883e-16	5.698494181401316e-18	1.0362763828945304e-15	9.784624820268683e-18	1.4150658794097606e-15	8.499221458073821e-17	nan	nan
55105.65000000567	1.9976262546361063e-15	2.994639848105462e-17	1.4041975848301445e-15	1.4224516205354615e-17	5.673580007003794e-16	5.741299487047657e-18	1.0378057715522587e-15	9.862634792198995e-18	1.4177487276904571e-15	8.581860470992188e-17	nan	nan
55105.70000000567	1.997740864927989e-15	3.018441629104414e-17	1.4054620119108566e-15	1.4353481390425885e-17	5.68425044451867e-16	5.784650980753285e-18	1.0393202791136385e-15	9.941954173258315e-18	1.420373736647483e-15	8.665263211979657e-17	nan	nan
55105.750000005675	1.9978049502921595e-15	3.042481999328344e-17	1.4066991811851108e-15	1.448471355032342e-17	5.694862938550776e-16	5.828534356636709e-18	1.0408199433252519e-15	1.0022556156728503e-17	1.4229387473316885e-15	8.749391994732243e-17	nan	nan
55105.80000000568	1.9978193903869594e-15	3.066754494805377e-17	1.407909126268135e-15	1.4618168203210272e-17	5.705417419088312e-16	5.872935813772289e-18	1.0423048018747298e-15	1.0104415005574398e-17	1.4254415980256595e-15	8.83421104536816e-17	nan	nan
55105.85000000568	1.997785064420167e-15	3.0912530084361667e-17	1.4090918806063603e-15	1.475380321541527e-17	5.715913815936634e-16	5.917842050656175e-18	1.0437748923907502e-15	1.0187506040184488e-17	1.4278801241612588e-15	8.919686461153439e-17	nan	nan
55105.900000005684	1.997702851156708e-15	3.115971776562226e-17	1.4102474774778599e-15	1.489157873425856e-17	5.726352058720745e-16	5.963240255926297e-18	1.0452302524432763e-15	1.0271805615424196e-17	1.4302521582371167e-15	9.005786158387238e-17	nan	nan
55105.95000000569	1.997573628925566e-15	3.1409053636391376e-17	1.4113759499922311e-15	1.5031457098523405e-17	5.736732076880811e-16	6.009118095675095e-18	1.0466709195437354e-15	1.0357291087682539e-17	1.4325555297359566e-15	9.09247981048274e-17	nan	nan
55106.00000000569	1.9973982756270146e-15	3.16604864518363e-17	1.412477331091161e-15	1.5173402728582837e-17	5.747053799674828e-16	6.055463697290419e-18	1.0480969311449927e-15	1.0443940772649083e-17	1.4347880650419247e-15	9.179738777190646e-17	nan	nan
55106.05000000569	1.9971776687411277e-15	3.191396789101513e-17	1.413551653548192e-15	1.5317381997963526e-17	5.757317156176818e-16	6.102265630467451e-18	1.0495083246416734e-15	1.0531733894607175e-17	1.436947587357785e-15	9.267536025836991e-17	nan	nan
55106.100000005696	1.9969126853331405e-15	3.216945235545736e-17	1.414598949969241e-15	1.5463363088180975e-17	5.767522075279203e-16	6.149512885208861e-18	1.050905137370132e-15	1.0620650527629905e-17	1.4390319166219902e-15	9.355846045365283e-17	nan	nan
55106.1500000057	1.9966042020628687e-15	3.242689675427392e-17	1.4156192527926154e-15	1.561131582811334e-17	5.777668485688335e-16	6.197194847352539e-18	1.052287406608687e-15	1.0710671529707274e-17	1.4410388694257115e-15	9.444644753908182e-17	nan	nan
55106.2000000057	1.9962530951906474e-15	3.268626027678518e-17	1.4166125942892256e-15	1.5761211519800106e-17	5.787756315928015e-16	6.245301271596587e-18	1.053655169577728e-15	1.0801778470122025e-17	1.4429662589297078e-15	9.533909400543767e-17	nan	nan
55106.250000005704	1.9958602405850362e-15	3.2947504153881244e-17	1.4175790065626629e-15	1.5913022751988527e-17	5.797785494337689e-16	6.29382225236657e-18	1.055008463439876e-15	1.0893953550773158e-17	1.4448118947811808e-15	9.62361846182832e-17	nan	nan
55106.30000000571	1.9954264000945738e-15	3.32105605282994e-17	1.4185185433673345e-15	1.6066700792428052e-17	5.807755962897282e-16	6.34274322225848e-18	1.0563473229520179e-15	1.0987167577146487e-17	1.4465738258192002e-15	9.713746427258968e-17	nan	nan
55106.35000000571	1.9949518806464793e-15	3.34752396802272e-17	1.419431345561696e-15	1.622210826777363e-17	5.817667718702465e-16	6.3920300272116055e-18	1.0576717734213745e-15	1.108134408933471e-17	1.448251891576398e-15	9.804231083566094e-17	nan	nan
55106.40000000571	1.9944368751564563e-15	3.374132289890779e-17	1.4203175756559663e-15	1.6379086637704916e-17	5.827520772487586e-16	6.4416438778384036e-18	1.0589818377496977e-15	1.1176395316365313e-17	1.4498467321460049e-15	9.894994381114337e-17	nan	nan
55106.450000005716	1.9938815761666847e-15	3.400859368701447e-17	1.421177395995422e-15	1.6537478930848755e-17	5.8373151348034875e-16	6.4915463741680406e-18	1.0602775387813357e-15	1.1272234279821645e-17	1.4513589877605365e-15	9.985959369332104e-17	nan	nan
55106.50000000572	1.993286175847261e-15	3.427683804972001e-17	1.4220109687611458e-15	1.6697130031964084e-17	5.847050816017417e-16	6.541699554307743e-18	1.0615588993033948e-15	1.1368774935644022e-17	1.4527892950218162e-15	1.0077050365266505e-16	nan	nan
55106.55000000572	1.992650865997389e-15	3.454584475130419e-17	1.4228184559711726e-15	1.685788693317117e-17	5.856727826309696e-16	6.5920659378564455e-18	1.0628259420457716e-15	1.1465932299617516e-17	1.4541382869244432e-15	1.0168193029105783e-16	nan	nan
55106.600000005725	1.9919758380477803e-15	3.481540554127334e-17	1.4236000194811807e-15	1.70195989515153e-17	5.866346175678094e-16	6.642608564252133e-18	1.0640786896812136e-15	1.15636225580172e-17	1.4554065928791726e-15	1.0259314427621974e-16	nan	nan
55106.65000000573	1.991261283061568e-15	3.508531535248872e-17	1.4243558209857459e-15	1.7182117915903817e-17	5.875905873934595e-16	6.693291026594829e-18	1.0653171648254304e-15	1.1661763164069857e-17	1.4565948387361466e-15	1.0350343086637889e-16	nan	nan
55106.70000000573	1.990507391736081e-15	3.535537247288197e-17	1.4250860220188136e-15	1.7345298325365305e-17	5.885406930707209e-16	6.7440775009250245e-18	1.0665413900372008e-15	1.176027292136769e-17	1.4577036468080835e-15	1.0441209033559707e-16	nan	nan
55106.75000000573	1.989714354405079e-15	3.562537869318054e-17	1.42579078395513e-15	1.7508997481398622e-17	5.89484935543987e-16	6.794932771693702e-18	1.0677513878183896e-15	1.1859072055280881e-17	1.4587336358933093e-15	1.0531843830959471e-16	nan	nan
55106.80000000574	1.9888823610392545e-15	3.5895139432361726e-17	1.4264702680106954e-15	1.7673075596889382e-17	5.904233157391205e-16	6.845822253397766e-18	1.0689471806140744e-15	1.1958082273349563e-17	1.4596854212987077e-15	1.0622180602122891e-16	nan	nan
55106.85000000574	1.988011601248844e-15	3.616446384270935e-17	1.427124635244067e-15	1.7837395883344235e-17	5.913558345635387e-16	6.89671200885737e-18	1.070128790812628e-15	1.205722681538738e-17	1.4605596148625685e-15	1.0712154049419912e-16	nan	nan
55106.90000000574	1.987102264284503e-15	3.64331648963748e-17	1.4277540465569908e-15	1.8001824619097095e-17	5.922824929062613e-16	6.947568764313327e-18	1.0712962407456922e-15	1.215643049448571e-17	1.4613568249773007e-15	1.0801700466289388e-16	nan	nan
55106.950000005745	1.9861545390393466e-15	3.670105945486585e-17	1.428358662695593e-15	1.816623120003293e-17	5.932032916377767e-16	6.99835992176615e-18	1.0724495526884531e-15	1.2255619729611873e-17	1.4620776566121243e-15	1.0890757743572262e-16	nan	nan
55107.00000000575	1.985168614050609e-15	3.696796832332473e-17	1.4289386442510816e-15	1.833048817524294e-17	5.941182316102046e-16	7.049053568559005e-18	1.0735887488595467e-15	1.235472257054689e-17	1.4627227113355326e-15	1.0979265370864537e-16	nan	nan
55107.05000000575	1.9841446775005694e-15	3.72337162907979e-17	1.4294941516607206e-15	1.8494471268597767e-17	5.950273136571334e-16	7.099618484802299e-18	1.074713851421229e-15	1.2453668716085953e-17	1.4632925873377914e-15	1.1067164433509275e-16	nan	nan
55107.100000005754	1.9830829172191073e-15	3.7498132158130915e-17	1.4300253452088205e-15	1.865805938865255e-17	5.959305385938778e-16	7.150024148449902e-18	1.0758248824794408e-15	1.2552389526059075e-17	1.4637878794532421e-15	1.115439760579039e-16	nan	nan
55107.15000000576	1.9819835206844955e-15	3.7761048754581444e-17	1.4305323850276979e-15	1.882113462765737e-17	5.96827907217069e-16	7.200240738637979e-18	1.0769218640837966e-15	1.2650818027970354e-17	1.4642091791825343e-15	1.1240909140842768e-16	nan	nan
55107.20000000576	1.9808466750253895e-15	3.802230294454583e-17	1.431015431098315e-15	1.8983582251509858e-17	5.977194203049786e-16	7.250239137180215e-18	1.0780048182278247e-15	1.2748888918689315e-17	1.4645570747147597e-15	1.1326644857742518e-16	nan	nan
55107.25000000576	1.9796725670222087e-15	3.828173562526696e-17	1.4314746432515895e-15	1.9145290681762383e-17	5.986050786175284e-16	7.299990928548576e-18	1.0790737668489108e-15	1.284653856201243e-17	1.4648321509495067e-15	1.141155212620193e-16	nan	nan
55107.300000005765	1.9784613831091536e-15	3.853919171688231e-17	1.4319101811689842e-15	1.93061514705862e-17	5.994848828960707e-16	7.349468398585581e-18	1.0801287318284781e-15	1.2943704982300697e-17	1.4650349895187847e-15	1.1495579849246032e-16	nan	nan
55107.35000000577	1.9772133093750725e-15	3.879452014534776e-17	1.4323222043836018e-15	1.9466059270031782e-17	6.003588338635699e-16	7.398644531868504e-18	1.0811697349919365e-15	1.304032785501505e-17	1.4651661688088512e-15	1.157867844421657e-16	nan	nan
55107.40000000577	1.9759285315655454e-15	3.9047573819508975e-17	1.432710872281153e-15	1.9624911796288656e-17	6.012269322244689e-16	7.44749300809754e-18	1.0821967981089047e-15	1.3136348494281588e-17	1.4652262639819892e-15	1.1660799822405463e-16	nan	nan
55107.450000005774	1.974607235084452e-15	3.929820960289128e-17	1.433076344100592e-15	1.978260978992357e-17	6.020891786649365e-16	7.495988197549138e-18	1.0832099428931889e-15	1.3231709838093414e-17	1.4652158469981276e-15	1.1741897367596876e-16	nan	nan
55107.50000000578	1.9732496049954032e-15	3.954628828092085e-17	1.4334187789353846e-15	1.9939056972571294e-17	6.029455738525156e-16	7.544105155678973e-18	1.0842091910028756e-15	1.3326356431445819e-17	1.4651354866363977e-15	1.1821925913759686e-16	nan	nan
55107.55000000578	1.971855826023209e-15	3.979167452442928e-17	1.4337383357341499e-15	2.00941600011647e-17	6.037961184363418e-16	7.591819617141505e-18	1.0851945640404682e-15	1.3420234407675143e-17	1.4649857485166014e-15	1.1900841722107979e-16	nan	nan
55107.60000000578	1.970426082555777e-15	4.0034236849756884e-17	1.4340351733017237e-15	2.02478284198428e-17	6.046408130471623e-16	7.639107989072246e-18	1.0861660835528725e-15	1.3513291468406104e-17	1.4647671951205658e-15	1.1978602457723805e-16	nan	nan
55107.650000005786	1.9689605586453324e-15	4.027384757635061e-17	1.434309450299969e-15	2.039997461039591e-17	6.054796582973363e-16	7.685947344009499e-18	1.0871237710315651e-15	1.3605476862265269e-17	1.464480385813414e-15	1.2055167165911325e-16	nan	nan
55107.70000000579	1.9674594380102162e-15	4.0510382782026787e-17	1.4345613252488343e-15	2.0550513741414484e-17	6.063126547804827e-16	7.732315412317244e-18	1.0880676479126145e-15	1.369674136273761e-17	1.4641258768647478e-15	1.213049624843273e-16	nan	nan
55107.75000000579	1.9659229040363485e-15	4.074372225655505e-17	1.4347909565271373e-15	2.0699363716907386e-17	6.071398030721271e-16	7.77819057436661e-18	1.0889977355767368e-15	1.3787037245159599e-17	1.4637042214697257e-15	1.2204551439758243e-16	nan	nan
55107.800000005795	1.9643511397788447e-15	4.0973749453898996e-17	1.434998502373442e-15	2.084644512433131e-17	6.079611037291595e-16	7.823551852348161e-18	1.0899140553494284e-15	1.3876318263408213e-17	1.4632159697700416e-15	1.2277295783444136e-16	nan	nan
55107.8500000058	1.962744327963512e-15	4.120035144342181e-17	1.4351841208871721e-15	2.0991681182744113e-17	6.087765572900627e-16	7.868378901974896e-18	1.090816628501026e-15	1.3964539625958075e-17	1.4626616688748586e-15	1.2348693608740879e-16	nan	nan
55107.9000000058	1.9611026509884985e-15	4.142341886053194e-17	1.4353479700292842e-15	2.1134997690926517e-17	6.095861642749124e-16	7.912652003998626e-18	1.0917054762468039e-15	1.4051657971924082e-17	1.4620418628815853e-15	1.2418710507516326e-16	nan	nan
55107.9500000058	1.959426290925577e-15	4.164284585685914e-17	1.4354902076233464e-15	2.1276322976131184e-17	6.103899251852244e-16	7.95635205564661e-18	1.0925806197469206e-15	1.413763134696551e-17	1.4613570928966275e-15	1.248731331157112e-16	nan	nan
55108.000000005806	1.957715429522257e-15	4.185853005035287e-17	1.4356109913563736e-15	2.1415587843362514e-17	6.111878405042029e-16	7.99946056202753e-18	1.0934420801067205e-15	1.4222419179194926e-17	1.4606078970559787e-15	1.2554470070409616e-16	nan	nan
55108.05000000581	1.955970248202607e-15	4.207037247557403e-17	1.4357104787797138e-15	2.1552725525449972e-17	6.119799106965304e-16	8.041959627481275e-18	1.094289878376619e-15	1.4305982255312783e-17	1.4597948105457919e-15	1.2620150029521077e-16	nan	nan
55108.10000000581	1.954190928069445e-15	4.227827753416122e-17	1.435788827309948e-15	2.168767163400884e-17	6.127661362084538e-16	8.083831947030016e-18	1.0951240355522312e-15	1.4388282696852867e-17	1.4589183656228405e-15	1.2684323609219273e-16	nan	nan
55108.150000005815	1.9523776499056298e-15	4.248215294591e-17	1.4358461942300121e-15	2.1820364111624423e-17	6.135465174676887e-16	8.125060797833808e-18	1.0959445725745067e-15	1.446928393692724e-17	1.4579790916348502e-15	1.2746962384078127e-16	nan	nan
55108.20000000582	1.9505305941753406e-15	4.268190970049868e-17	1.4358827366897652e-15	2.1950743184971424e-17	6.143210548837151e-16	8.165630030765084e-18	1.0967515103297228e-15	1.454895069710618e-17	1.456977515040802e-15	1.2808039062997119e-16	nan	nan
55108.25000000582	1.948649941026054e-15	4.287746200992455e-17	1.43589861170704e-15	2.2078751319283268e-17	6.150897488473773e-16	8.20552406208135e-18	1.0975448696496132e-15	1.4627248964959308e-17	1.455914159431113e-15	1.2867527469923247e-16	nan	nan
55108.300000005824	1.9467358702900816e-15	4.3068727261971154e-17	1.435893976168736e-15	2.2204333174220725e-17	6.158525997311219e-16	8.24472786525565e-18	1.0983246713114259e-15	1.4704145971955293e-17	1.4547895455477576e-15	1.2925402525250742e-16	nan	nan
55108.35000000583	1.944788561485419e-15	4.3255625974589976e-17	1.435868986831376e-15	2.2327435560847295e-17	6.166096078889596e-16	8.283226962945701e-18	1.0990909360379645e-15	1.4779610171882763e-17	1.4536041913042614e-15	1.2981640227917938e-16	nan	nan
55108.40000000583	1.942808193818418e-15	4.3438081751442316e-17	1.4358238003222813e-15	2.244800740024069e-17	6.173607736563606e-16	8.321007419135418e-18	1.0998436844977292e-15	1.485361121992425e-17	1.4523586118056494e-15	1.3036217638212376e-16	nan	nan
55108.45000000583	1.9407949461842522e-15	4.3616021238616425e-17	1.435758573140355e-15	2.256599968337171e-17	6.181060973505119e-16	8.358055831449804e-18	1.1005829373049935e-15	1.4926119952231004e-17	1.451053319368317e-15	1.3089112861296383e-16	nan	nan
