MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55884.49001598922	1.987971723749311e-15	1.8536022032356648e-17	1.1055107544170958e-15	1.0710161124596168e-17	1.952311090271659e-15	1.7696340823090313e-17	2.3630200656564446e-15	2.0318185571099442e-17	2.3722113648084757e-15	3.3595340492181955e-17	1.4187224283798788e-15	1.688417171676712e-17	2.2314737350628025e-15	2.6274614830596568e-17	1.1297629031097906e-15	7.334285155086219e-17	9.570486202222196e-16	1.6275436816353315e-17	2.1056421096943153e-15	1.2250169607561641e-16	9.362687316995426e-16	5.759228881217236e-17	4.3485842683610755e-16	3.2473675789065225e-17	2.408462549793856e-16	2.880801971279602e-17	2.3489337576376383e-15	1.3060724250079445e-16
55884.54001598922	1.989438993181052e-15	1.864586210883515e-17	1.111180671945112e-15	1.0848282570012195e-17	1.9623175976343646e-15	1.7873121064811824e-17	2.373992103747987e-15	2.0492218948715087e-17	2.3789637146128145e-15	3.341240319672345e-17	1.4275526398208217e-15	1.7143848163977346e-17	2.244129906038808e-15	2.666302835503793e-17	1.1256410030203353e-15	7.401894126120487e-17	9.62952729672909e-16	1.6710837191938842e-17	2.108897889691159e-15	1.2258477225732025e-16	9.316588455832493e-16	5.756827764318852e-17	4.3295877541273396e-16	3.247297412945034e-17	2.400996943895968e-16	2.882030796018843e-17	2.3622636783830402e-15	1.3101873973303474e-16
55884.590015989226	1.9907815464215996e-15	1.8754929332413818e-17	1.1168107936837283e-15	1.0987976020474726e-17	1.9722507419445038e-15	1.8050549031782276e-17	2.3848487964491555e-15	2.0664903492805005e-17	2.3855798621554e-15	3.321089712084946e-17	1.436363872955649e-15	1.7411837410518812e-17	2.2566804267467287e-15	2.7063105810478814e-17	1.121433196280533e-15	7.469818772192548e-17	9.688339248527791e-16	1.715225446362811e-17	2.111920876839968e-15	1.2261918416398334e-16	9.270199504253633e-16	5.753607724883285e-17	4.310545686964241e-16	3.247055370832732e-17	2.393501966869039e-16	2.8833265565118206e-17	2.375453304108723e-15	1.3138865751266316e-16
55884.64001598923	1.9920003472218622e-15	1.8863318723831262e-17	1.1224005361850428e-15	1.1129213896584606e-17	1.982109469845248e-15	1.8228570233249216e-17	2.3955886402551872e-15	2.083622081969284e-17	2.392062559711037e-15	3.299364134779752e-17	1.4451515812581173e-15	1.7688516946098252e-17	2.269122457116458e-15	2.7475509132825486e-17	1.1171426820952054e-15	7.53797417713543e-17	9.746914029776336e-16	1.7597649339291025e-17	2.114710873727797e-15	1.226051111381213e-16	9.223520334379563e-16	5.74958089646916e-17	4.2914598649268513e-16	3.2466380381288744e-17	2.3859786173819575e-16	2.884684567263355e-17	2.3884980312651e-15	1.3171685341072493e-16
55884.69001598923	1.9930963589595913e-15	1.8971136078357717e-17	1.1279493159405658e-15	1.1271970392241928e-17	1.9918927278315547e-15	1.84071348961353e-17	2.406210131378895e-15	2.1006163066373465e-17	2.3984145546306796e-15	3.276372416792123e-17	1.4539112176478e-15	1.7974449608923124e-17	2.2814531540518186e-15	2.7901165634328016e-17	1.1127725892267795e-15	7.606280116511049e-17	9.805243606952458e-16	1.8045103695260238e-17	2.1172676556013777e-15	1.2254312906411008e-16	9.176550810264464e-16	5.744763720793467e-17	4.272332084985363e-16	3.246043071890788e-17	2.378427893225565e-16	2.886100465130638e-17	2.4013932460104243e-15	1.3200355424104683e-16
55884.740015989235	1.99407054464175e-15	1.9078497344944557e-17	1.133456549380012e-15	1.1416221396644167e-17	2.001599462260775e-15	1.8586197794212695e-17	2.416711765759501e-15	2.1174732432170016e-17	2.4046385894284476e-15	3.252449367503236e-17	1.4626382344059928e-15	1.827036714751422e-17	2.2936696713583862e-15	2.834124345043233e-17	1.108325977319436e-15	7.674660862550925e-17	9.863319940687803e-16	1.8492820384989418e-17	2.1195909703390217e-15	1.2243421134365868e-16	9.129290787899455e-16	5.739176903361832e-17	4.2531641430578054e-16	3.245269182347174e-17	2.3708507913348266e-16	2.887570207211774e-17	2.414134323934782e-15	1.3224935396081267e-16
55884.79001598924	1.9949238669064565e-15	1.9185527970280493e-17	1.138921652872595e-15	1.1561944401503332e-17	2.011228619344436e-15	1.8765718045670996e-17	2.4270920390542936e-15	2.1341940686109924e-17	2.4107374018685037e-15	3.2279543182102855e-17	1.471328083091079e-15	1.8577149292068098e-17	2.3057691596712258e-15	2.8797120657589614e-17	1.1038058382001322e-15	7.74304498843817e-17	9.921134985601317e-16	1.8939120711653166e-17	2.121680538420391e-15	1.2227972964528801e-16	9.08174011521553e-16	5.732845362222229e-17	4.233957834042595e-16	3.2443161136789284e-17	2.363248307810958e-16	2.889090068348125e-17	2.4267166297835606e-15	1.3245521115061931e-16
55884.84001598924	1.9956572880279506e-15	1.9292362207294392e-17	1.1443440427253869e-15	1.1709118396741475e-17	2.020779145142564e-15	1.894565888072124e-17	2.4373494466268455e-15	2.150780864295874e-17	2.4167137250515875e-15	3.203269017151804e-17	1.479976214454575e-15	1.8895798826682378e-17	2.3177487663826176e-15	2.927034870726524e-17	1.0992150971568887e-15	7.811365173651747e-17	9.97868069013314e-16	1.938244033254722e-17	2.1235360528941994e-15	1.2208145431972377e-16	9.033898632086362e-16	5.725798169107113e-17	4.21471495185126e-16	3.243184623899694e-17	2.355621437943539e-16	2.8906566382582046e-17	2.439135517180506e-15	1.3262244600673593e-16
55884.890015989244	1.9962717699171507e-15	1.9399142385149622e-17	1.1497231351802112e-15	1.1857723753421915e-17	2.030249985567568e-15	1.912598738510758e-17	2.4474824835558485e-15	2.1672365606079546e-17	2.4225702875015404e-15	3.178794741385657e-17	1.4885780783562815e-15	1.922741316664512e-17	2.3296056355697185e-15	2.976261085224227e-17	1.0945566141947038e-15	7.879558011784268e-17	1.0035948996379958e-15	1.9821324185703732e-17	2.1251571793437925e-15	1.2184155432175607e-16	8.985766170331317e-16	5.71806848209189e-17	4.1954372894409176e-16	3.241876463809589e-17	2.347971176232633e-16	2.892266818319243e-17	2.451386328350198e-15	1.327527367402356e-16
55884.94001598925	1.996768274126134e-15	1.9506018141832702e-17	1.1550583464147662e-15	1.2007742097615275e-17	2.039640086381402e-15	1.9306674213994744e-17	2.45748964462448e-15	2.1835648781657366e-17	2.4283098132519208e-15	3.154948487867669e-17	1.4971291236801127e-15	1.9573152981499387e-17	2.3413369079221215e-15	3.0275676303827595e-17	1.0898331852694702e-15	7.947563821972836e-17	1.0092931839929081e-15	2.0254420880976392e-17	2.1265435558506238e-15	1.2156259642535034e-16	8.937342553717853e-16	5.709693468782075e-17	4.1761266388469594e-16	3.2403943549870024e-17	2.3402985164108727e-16	2.893917818011758e-17	2.4634643938400073e-15	1.3284811524080598e-16
55884.99001598925	1.997147761850637e-15	1.9613145617374455e-17	1.1603490925438315e-15	1.215915617528357e-17	2.0489483931916797e-15	1.9487693288114304e-17	2.467369424317781e-15	2.199770266280136e-17	2.43393502193214e-15	3.1321581156237024e-17	1.5056247982497805e-15	1.9934208456502702e-17	2.352939720669313e-15	3.0811350943575627e-17	1.0850475435002561e-15	8.015326464846426e-17	1.0149621149689223e-15	2.0680476878312968e-17	2.1276947929556528e-15	1.212475434625281e-16	8.888627597964174e-16	5.700714218900692e-17	4.1567847912155813e-16	3.2387419667703336e-17	2.332604451465539e-16	2.8956071510403433e-17	2.475365032241622e-15	1.3291096182673515e-16
55885.04001598925	1.9974111940427524e-15	1.9720686263974177e-17	1.1655947904315053e-15	1.2311949582304902e-17	2.0581738525189076e-15	1.9669021236101563e-17	2.47712031827046e-15	2.2158578083494607e-17	2.4394486288538246e-15	3.1108563342575635e-17	1.5140605487440162e-15	2.031176384432196e-17	2.364411207508271e-15	3.137142550532662e-17	1.0802023603603034e-15	8.082793163688968e-17	1.020600884772668e-15	2.1098330681941547e-17	2.128610473618604e-15	1.2089975125761056e-16	8.839621110741371e-16	5.691175645039916e-17	4.1374135368363347e-16	3.236923892168185e-17	2.32488997366062e-16	2.8973326311435986e-17	2.487083549911859e-15	1.3294399886740954e-16
55885.090015989255	1.9975595545723216e-15	1.9828733458389952e-17	1.1707950294402161e-15	1.2466080151954245e-17	2.0673156366753866e-15	1.985058880446941e-17	2.486741127350271e-15	2.2318268890036038e-17	2.4448522398215205e-15	3.091374456624471e-17	1.5224324775595244e-15	2.0706370168168387e-17	2.3757490024112983e-15	3.1956736824217974e-17	1.0753002468470968e-15	8.149914331343389e-17	1.026208684910032e-15	2.150690720733544e-17	2.1292901531751303e-15	1.2052296386742132e-16	8.790322891675701e-16	5.681126370227684e-17	4.118014665174694e-16	3.234945622630605e-17	2.317156074558882e-16	2.8990923676040615e-17	2.4986152406930964e-15	1.3295028303069532e-16
55885.14001598926	1.997593878832361e-15	1.993722251986325e-17	1.1759497835367028e-15	1.2621447234681831e-17	2.0763734214725036e-15	2.0032221166922395e-17	2.4962313332176217e-15	2.2476634249837365e-17	2.4501430395897788e-15	3.0736406076863996e-17	1.5307393110619792e-15	2.1116155656119743e-17	2.3869527492769784e-15	3.2564486710715235e-17	1.0703437546318442e-15	8.216643403233151e-17	1.0317847061692002e-15	2.190521242322075e-17	2.129733359291858e-15	1.201213066760339e-16	8.740732732350681e-16	5.670618600849642e-17	4.0985899649046216e-16	3.232813521598605e-17	2.3094037450438896e-16	2.900884760467624e-17	2.5099553856329977e-15	1.3293319587579758e-16
55885.19001598926	1.997515208880972e-15	2.0046071608341326e-17	1.1810590786152719e-15	1.2777943146769016e-17	2.0853469506447372e-15	2.0213731731198767e-17	2.5055905092843817e-15	2.2633520421231822e-17	2.455317105482832e-15	3.05748049228739e-17	1.538980429979091e-15	2.153862783967335e-17	2.398022591242687e-15	3.319094140017104e-17	1.065335377188718e-15	8.28293667675308e-17	1.0373281386040556e-15	2.2292328331587234e-17	2.1299395919193105e-15	1.1969927683082715e-16	8.690850416308704e-16	5.659707983385356e-17	4.079141223941022e-16	3.230534796747143e-17	2.3016339753420383e-16	2.902708495481629e-17	2.5210992527037395e-15	1.3289643248318795e-16
55885.240015989264	1.997324586435204e-15	2.0155204244343268e-17	1.1861229405019608e-15	1.2935461382916856e-17	2.094235967763857e-15	2.0394937146688107e-17	2.5148182286562694e-15	2.2788780212725776e-17	2.460370510423646e-15	3.04272288182833e-17	1.5471552137007948e-15	2.1971304253761057e-17	2.4089586677715388e-15	3.383237549662948e-17	1.0602775509041782e-15	8.348753157177002e-17	1.0428381715176593e-15	2.2667408319331353e-17	2.1299083232427278e-15	1.1926173044813733e-16	8.640675719053151e-16	5.648453443339625e-17	4.0596702294723026e-16	3.228117470821933e-17	2.2938477550445857e-16	2.90456253875898e-17	2.5320420965206004e-15	1.328439877885094e-16
55885.29001598927	1.9970230528740685e-15	2.026454981082052e-17	1.1911413949560922e-15	1.309389679213803e-17	2.1030402162419147e-15	2.0575657651918465e-17	2.5239140641246686e-15	2.2942273406159472e-17	2.4652993228056025e-15	3.029205735360434e-17	1.5552630402669582e-15	2.2411745368208257e-17	2.4197611146543968e-15	3.448512063290353e-17	1.05517265616671e-15	8.414054410143169e-17	1.0483139934454286e-15	2.3029672895454066e-17	2.1296389976307338e-15	1.1881386596424862e-16	8.590208408049677e-16	5.63691700468579e-17	4.0401787679929074e-16	3.225570350968875e-17	2.2860460731296267e-16	2.9064461311742826e-17	2.5427791580599583e-15	1.3278014026828275e-16
55885.34001598927	1.9966116492397594e-15	2.0374043994269015e-17	1.1961144676689778e-15	1.3253145727083398e-17	2.1117594393304964e-15	2.0755717379775954e-17	2.5328775881695767e-15	2.309386712596297e-17	2.470099606364504e-15	3.0167817146359274e-17	1.5633032863555174e-15	2.285758022584947e-17	2.4304300640113e-15	3.514560358473606e-17	1.0500230184373059e-15	8.478804420707751e-17	1.0537547921385693e-15	2.3378405813423776e-17	2.1291310315818982e-15	1.1836120296556706e-16	8.539448242727616e-16	5.62516358811483e-17	4.0206686253357216e-16	3.222902996447999e-17	2.2782299179841006e-16	2.908358782497649e-17	2.553305664376715e-15	1.3270943261431398e-16
55885.39001598927	1.9960914162438958e-15	2.0483629169659286e-17	1.2010421842654736e-15	1.3413106172287912e-17	2.1203933801166874e-15	2.0934944620134855e-17	2.5417083729627106e-15	2.3243436156524528e-17	2.4747674200504542e-15	3.005323043640522e-17	1.5712753272702474e-15	2.330652572105031e-17	2.4409656442932563e-15	3.581037512637324e-17	1.0448309093010035e-15	8.54296945889934e-17	1.0591597545471464e-15	2.371295056965677e-17	2.1283838136691587e-15	1.179095558058963e-16	8.488394974481582e-16	5.613260786363372e-17	4.001141586704607e-16	3.220125684614191e-17	2.2704002774257856e-16	2.9103002652706445e-17	2.5636168283209524e-15	1.326366490323459e-16
55885.440015989276	1.9954633942675798e-15	2.0593254731939214e-17	1.205924570301217e-15	1.3573677852181035e-17	2.1289417815292e-15	2.1113172044711546e-17	2.5504059903583455e-15	2.3390863215503206e-17	2.4792988178993365e-15	2.9947256811477474e-17	1.5791785369283983e-15	2.3756400496548374e-17	2.4513679802837444e-15	3.647613099400303e-17	1.0395985474997859e-15	8.606517951661756e-17	1.0645280668036227e-15	2.4032707263177376e-17	2.1273967044820982e-15	1.1746500131483993e-16	8.437048346672276e-16	5.601278614919574e-17	3.9815994367069054e-16	3.217249375053023e-17	2.2625581387252545e-16	2.912270608427187e-17	2.573707848254157e-15	1.3256678881140665e-16
55885.49001598928	1.9947286233662263e-15	2.0702877374196847e-17	1.2107616512662514e-15	1.373476232098156e-17	2.1374043863319463e-15	2.1290236900842165e-17	2.5589700118952784e-15	2.3536039181328498e-17	2.4836898489046603e-15	2.984912787843874e-17	1.587012287848661e-15	2.420513440760728e-17	2.4616371931002273e-15	3.713972629643955e-17	1.034328099947168e-15	8.669420361036354e-17	1.0698589142058525e-15	2.4337129798561986e-17	2.1261690365670964e-15	1.1703383992641767e-16	8.385408094627687e-16	5.58928923646697e-17	3.9620439593858365e-16	3.2142856717456287e-17	2.2547044886278336e-16	2.914270090662533e-17	2.5835739077646064e-15	1.325050358367144e-16
55885.54001598928	1.993888143272853e-15	2.0812461318310085e-17	1.2155534525832151e-15	1.389626303578886e-17	2.14578093712434e-15	2.1465981172103153e-17	2.5674000088027177e-15	2.3678863283929004e-17	2.487936556888467e-15	2.9758374771596546e-17	1.594775951139282e-15	2.465077442678103e-17	2.4717734001954542e-15	3.779818461804758e-17	1.0290216827247551e-15	8.731649068407733e-17	1.0751514812005825e-15	2.4625723412762415e-17	2.124700114365329e-15	1.1662254961843293e-16	8.333473945643715e-16	5.577366657509422e-17	3.9424769382530064e-16	3.2112467831463426e-17	2.246840313375562e-16	2.9162992335521243e-17	2.593210175382136e-15	1.324567237616508e-16
55885.590015989284	1.9929429933995273e-15	2.0921978498433238e-17	1.2202999996062183e-15	1.4058085415919046e-17	2.1540711763475686e-15	2.164025171371892e-17	2.57569555198572e-15	2.3819243261122475e-17	2.4920349803732127e-15	2.967484841142144e-17	1.60246889648512e-15	2.5091487763349222e-17	2.4817767153588194e-15	3.844870292567289e-17	1.0236813620610836e-15	8.793178264616109e-17	1.0804049513665921e-15	2.4898042506394706e-17	2.1229892141486124e-15	1.1623773215757203e-16	8.281245618985191e-16	5.565586395775504e-17	3.922900156320815e-16	3.208145480050077e-17	2.2389665987291373e-16	2.918358794420867e-17	2.6026118042923164e-15	1.3242729661706953e-16
55885.64001598929	1.9918942128422806e-15	2.1031408699679378e-17	1.2250013176236912e-15	1.422013688831987e-17	2.1622748462702525e-15	2.1812900362436315e-17	2.5838562120373008e-15	2.395709547933744e-17	2.49598115245226e-15	2.95987324028945e-17	1.6100904921359352e-15	2.552556286135643e-17	2.491647248717748e-15	3.9088653241093516e-17	1.0183091552930249e-15	8.853983845724981e-17	1.0856185073977876e-15	2.5153688760751648e-17	2.121035583953109e-15	1.1588605129849953e-16	8.228722825886058e-16	5.554025117171029e-17	3.903315396134924e-16	3.2049950511300924e-17	2.2310843299898315e-16	2.9204497589638045e-17	2.611773932049806e-15	1.324222647189162e-16
55885.69001598929	1.9907428403834696e-15	2.1140739654173523e-17	1.2296574318552772e-15	1.4382326921772974e-17	2.170391689003086e-15	2.198378402588973e-17	2.59188155923025e-15	2.4092345028436744e-17	2.4997711006616032e-15	2.953054840261317e-17	1.617640104894113e-15	2.5951408832308675e-17	2.50138510673875e-15	3.9715581890200766e-17	1.0129070318100519e-15	8.91404331422314e-17	1.0907913310865895e-15	2.539230952310205e-17	2.118838443510862e-15	1.1557416279051774e-16	8.175905269550027e-16	5.542760241293645e-17	3.8837244398066775e-16	3.201809256032619e-17	2.2231944920214355e-16	2.9225733336179574e-17	2.620691680291078e-15	1.3244715583933433e-16
55885.74001598929	1.9894899144942864e-15	2.1249967097106342e-17	1.234268367455458e-15	1.4544567051369064e-17	2.178421446490769e-15	2.2152764752922073e-17	2.599771163516481e-15	2.4224925786601925e-17	2.5034008468500357e-15	2.947115370339128e-17	1.6251171001020983e-15	2.6367553777762518e-17	2.51099039222859e-15	4.0327206997890346e-17	1.0074769139816458e-15	8.973335685434297e-17	1.0959226033071175e-15	2.561359644408737e-17	2.1163969841791606e-15	1.1530863630303918e-16	8.12279264515078e-16	5.5318695148052606e-17	3.864129069045509e-16	3.198602275916639e-17	2.215298069272168e-16	2.9247309376849384e-17	2.6293601544464434e-15	1.325074617304838e-16
55885.790015989296	1.9881364733390848e-15	2.1359094782770932e-17	1.2388341495095836e-15	1.4706770892640184e-17	2.1863638605096168e-15	2.231970978585956e-17	2.607524594528172e-15	2.4354780462365e-17	2.5068664070504786e-15	2.9421730701255944e-17	1.6325208416303406e-15	2.6772642367869225e-17	2.520463204335438e-15	4.092141476991046e-17	1.0020206780681174e-15	9.031841398905215e-17	1.1010115039982538e-15	2.5817284353310715e-17	2.1137109698466462e-15	1.150948900601882e-16	8.069385553974123e-16	5.521419011969412e-17	3.8445309869418183e-16	3.19538643422323e-17	2.20739600337169e-16	2.926923564534301e-17	2.6377746859728377e-15	1.326082395031531e-16
55885.8400159893	1.9866835547777364e-15	2.146813446388618e-17	1.243354803036978e-15	1.4868854149261765e-17	2.1942186726721924e-15	2.2484491600070384e-17	2.61514142157826e-15	2.4481860611689803e-17	2.510163791350035e-15	2.9383767842929134e-17	1.639850691864722e-15	2.716543296517964e-17	2.5298036385496078e-15	4.149625499254115e-17	9.965401551151252e-16	9.089542234543646e-17	1.1060572121469338e-15	2.6003150360679566e-17	2.1107845730168537e-15	1.1493086896879628e-16	8.015691338456933e-16	5.5113891050885356e-17	3.8249313185270517e-16	3.192157939595656e-17	2.1994889223519717e-16	2.9291477497204144e-17	2.6459342138215763e-15	1.3274930811263472e-16
55885.8900159893	1.98513219636828e-15	2.1577105833119984e-17	1.247830352989474e-15	1.503073461289606e-17	2.2019856244238694e-15	2.264698792898791e-17	2.6226212136524222e-15	2.460612663619559e-17	2.5132890037609327e-15	2.935903162358834e-17	1.6471060116944687e-15	2.7544794518103478e-17	2.5390117867047875e-15	4.2049936086480696e-17	9.910371318321558e-16	9.146421233279667e-17	1.1110589057711987e-15	2.6171013173083995e-17	2.107623925061459e-15	1.1481106894874457e-16	7.961720355487431e-16	5.501721666405195e-17	3.805330929811365e-16	3.1889059814012953e-17	2.1915773136241099e-16	2.931398144776181e-17	2.653840447723646e-15	1.3292642966723286e-16
