MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54158.2779999824	4.513690395341969e-15	5.166938366974399e-17	2.8962199341295164e-15	3.3120198732374146e-17	3.8765792951653544e-15	5.3047613955923214e-17	1.1374627385636364e-15	1.2896955601375604e-17	1.9637949155546728e-15	2.272722600216576e-17	5.260128506204063e-15	2.055895144653241e-16	4.637960719859914e-15	1.725762759212698e-16	4.8631743222406826e-15	2.068696629665984e-16	1.0714339761033691e-16	1.5322628856823304e-17	1.1606719303736576e-15	7.478176593682006e-17	3.983904285624306e-16	4.301864724407233e-17	2.8860988682107198e-15	1.1098228107421575e-16
54158.3279999824	4.532455267105781e-15	5.142307419882928e-17	2.908538383061053e-15	3.296485128578326e-17	3.893459241173329e-15	5.239939463357423e-17	1.1427726467677434e-15	1.2842016871930302e-17	1.972383333655365e-15	2.2612042422550254e-17	5.287665542185721e-15	2.0414654562611452e-16	4.6573220629625255e-15	1.7368022380166872e-16	4.890282757223186e-15	2.0948897949539515e-16	1.0718206005975298e-16	1.532138347714043e-17	1.1695996542662416e-15	7.619047048484432e-17	4.0030682647550986e-16	4.421195037448317e-17	2.8969984676622373e-15	1.1167710513015946e-16
54158.377999982404	4.5510276543643956e-15	5.118717367552217e-17	2.9208034558564914e-15	3.281682514060263e-17	3.910199749273195e-15	5.1819185070446594e-17	1.1480768377615276e-15	1.2789678442637403e-17	1.9809587272486085e-15	2.2502365687122684e-17	5.314869163070409e-15	2.0268402382802242e-16	4.676514598140406e-15	1.7477147731332557e-16	4.91700604643727e-15	2.1211089367550125e-16	1.0721814107931819e-16	1.5321665076450905e-17	1.178418782821132e-15	7.760426758892311e-17	4.020786266926623e-16	4.5403051453879697e-17	2.9078575623343683e-15	1.1236553848090971e-16
54158.42799998241	4.569406327442568e-15	5.0961609876101894e-17	2.933014496247253e-15	3.267606518970295e-17	3.926796942305657e-15	5.130077253028662e-17	1.1533753005438674e-15	1.2739960132675827e-17	1.9895212604481663e-15	2.2398169271208327e-17	5.3417331841480085e-15	2.0120595790287053e-16	4.695537570160101e-15	1.7584646996025922e-16	4.943341319409955e-15	2.1472187628010096e-16	1.0725168678400721e-16	1.5323390487598384e-17	1.1871280459002912e-15	7.901569625941756e-17	4.0370955699099967e-16	4.658441794539263e-17	2.9186759053514386e-15	1.1304569082190202e-16
54158.47799998241	4.587590054732466e-15	5.074639865970065e-17	2.945170847427192e-15	3.254257175942764e-17	3.943246938418221e-15	5.083837020093074e-17	1.1586680240706224e-15	1.2692899773554842e-17	1.9980710972428747e-15	2.2299466004235408e-17	5.36825141366018e-15	1.997164724195043e-16	4.714390217392286e-15	1.7690177086538377e-16	4.969285672795575e-15	2.1730913372665584e-16	1.0728274174522299e-16	1.5326477590928287e-17	1.1957261477797641e-15	8.041783169415062e-17	4.0520322739580865e-16	4.7749343834048045e-17	2.929453248321708e-15	1.1371574223843656e-16
54158.52799998241	4.605577602680378e-15	5.054165233825845e-17	2.957271852046726e-15	3.2416406009815845e-17	3.95954585095513e-15	5.042674335536091e-17	1.1639549972552204e-15	1.264855474810848e-17	2.006608401497409e-15	2.2206311955205195e-17	5.394417652678247e-15	1.9821980483723825e-16	4.7330717717835544e-15	1.7793409077895458e-16	4.994836170142431e-15	2.1986061325074978e-16	1.0731134900341363e-16	1.533084544107509e-17	1.2042117668820474e-15	8.180426722490526e-17	4.065631321642837e-16	4.889186624324378e-17	2.9401893413292415e-15	1.143739463507252e-16
54158.577999982415	4.6233677357748464e-15	5.0347586297007874e-17	2.9693168522069406e-15	3.229769422334108e-17	3.975689788347068e-15	5.0061313374306415e-17	1.1692362089680026e-15	1.2607003185206735e-17	2.0151333369539038e-15	2.2118809506263162e-17	5.42022569498105e-15	1.9672030155079926e-16	4.7515814588279155e-15	1.789402868852613e-16	5.019989841657568e-15	2.2236499923851717e-16	1.0733755008028583e-16	1.533641438420991e-17	1.212583555505051e-15	8.316909198755118e-17	4.0779265171300473e-16	5.000668682684665e-17	2.950883932925803e-15	1.1501863289111457e-16
54158.62799998242	4.6409592165350655e-15	5.016452377807509e-17	2.981305189452856e-15	3.21866309242345e-17	3.991674854000727e-15	4.9738238006685765e-17	1.1745116480365267e-15	1.2568344792244656e-17	2.0236460672325556e-15	2.2037109569359574e-17	5.445669326932733e-15	1.9522241267799957e-16	4.769918497538318e-15	1.7991736656316085e-16	5.044743683969692e-15	2.2481170282245236e-16	1.0736138499061797e-16	1.5343106165945445e-17	1.2208401395475316e-15	8.450686611729139e-17	4.0889505448998683e-16	5.108909958947988e-17	2.961536770122669e-15	1.1564820978179567e-16
54158.67799998242	4.658350805498166e-15	4.9992898736847786e-17	2.9932362047679637e-15	3.208348077186317e-17	4.007497146188491e-15	4.9454467024881684e-17	1.179781303245189e-15	1.2532701308567241e-17	2.03214675583304e-15	2.1961412900818188e-17	5.470742327360438e-15	1.9373068543524244e-16	4.788082100417945e-15	1.80862490244799e-16	5.069094659890399e-15	2.2719084652287926e-16	1.0738289225367507e-16	1.535084403013921e-17	1.2289801182310022e-15	8.581259483043046e-17	4.098734987921193e-16	5.213492580782304e-17	2.9721475983823697e-15	1.1626116477724886e-16
54158.727999982424	4.6755412612079385e-15	4.983325668153663e-17	3.005109238567999e-15	3.1988579173317997e-17	4.023152757937635e-15	4.920777298153646e-17	1.1850451633352618e-15	1.2500216562454113e-17	2.0406355661356646e-15	2.189197046861124e-17	5.495438467431965e-15	1.922497559416948e-16	4.806071473431154e-15	1.8177297350582827e-16	5.093039698173336e-15	2.2949324541939856e-16	1.0740210890422844e-16	1.5359552808873272e-17	1.2370020638180657e-15	8.708170239310143e-17	4.1073103452877333e-16	5.3140456108956e-17	2.982716161610538e-15	1.1685606673052955e-16
54158.77799998243	4.692529340201408e-15	4.9686253404909015e-17	3.0169236306945836e-15	3.190233155900428e-17	4.038637776919919e-15	4.8996757101043316e-17	1.1903032170046222e-15	1.2471056115063273e-17	2.049112661402133e-15	2.1829082830228426e-17	5.51975151053303e-15	1.9078433929062716e-16	4.82388581597462e-15	1.8264628850883573e-16	5.116575693271555e-15	2.317103860665162e-16	1.0741907050318238e-16	1.5369159003920873e-17	1.2449045213271434e-15	8.831000668917452e-17	4.114706049323503e-16	5.4102399397102674e-17	2.993242202147484e-15	1.1743156653853037e-16
54158.82799998243	4.709313796998075e-15	4.955265152152395e-17	3.0286787204095166e-15	3.182521127052137e-17	4.053948285340449e-15	4.8820830490478325e-17	1.195555452907893e-15	1.244540647699378e-17	2.0575782047771864e-15	2.1773098481594758e-17	5.543675212144984e-15	1.8933921772955648e-16	4.841524320848032e-15	1.8348006491016207e-16	5.1396995050930875e-15	2.3383440413335094e-16	1.0743381114781015e-16	1.5379590860036657e-17	1.2526860082435852e-15	8.94936948747685e-17	4.1209504821650366e-16	5.501783812442133e-17	3.0037254607600876e-15	1.1798639781565818e-16
54158.87799998243	4.7258933840869426e-15	4.9433314729966297e-17	3.040373846388295e-15	3.175775601134802e-17	4.069080359826962e-15	4.868017090575408e-17	1.200801859656116e-15	1.2423473882585478e-17	2.0660323592891158e-15	2.17244111384199e-17	5.567203319721654e-15	1.8791922679762623e-16	4.858986174224714e-15	1.8427209032950659e-16	5.162407958754394e-15	2.3585806154427155e-16	1.0744636348160163e-16	1.5390778430428507e-17	1.260345014227036e-15	9.062930043526089e-17	4.1260709918276805e-16	5.58841893150795e-17	3.014165676633275e-15	1.185193773415824e-16
54158.927999982436	4.742266851914382e-15	4.932919972615287e-17	3.0520083467142925e-15	3.1700562821873886e-17	4.0840300713187e-15	4.857565532961301e-17	1.2060424258167394e-15	1.2405482613086956e-17	2.0744752878513494e-15	2.1683455922934542e-17	5.590329572566618e-15	1.8652923928069593e-16	4.876270555622169e-15	1.8502031047101483e-16	5.184697844332084e-15	2.3777472372797185e-16	1.0745675870372481e-16	1.540265363478551e-17	1.2678800008151323e-15	9.171368183253787e-17	4.130093907762802e-16	5.669917073340031e-17	3.0245625873617493e-15	1.1902940532343143e-16
54158.97799998244	4.7584329488724296e-15	4.9241345715275656e-17	3.0635815588725625e-15	3.1654281546233226e-17	4.098793484955238e-15	4.850876869794062e-17	1.2112771399134937e-15	1.239167285967438e-17	2.0829071532634145e-15	2.165070443314558e-17	5.613047701710211e-15	1.8517414686548067e-16	4.893376637872206e-15	1.857228289745683e-16	5.20656591661264e-15	2.395783374406884e-16	1.0746502657810323e-16	1.5415150310247985e-17	1.2752894011234533e-15	9.274400283661133e-17	4.1330445559128844e-16	5.74607716084411e-17	3.0349159289415383e-15	1.195154655092327e-16
54159.02799998244	4.774390421285984e-15	4.917086148624347e-17	3.075092819743514e-15	3.1619606776519455e-17	4.113366659965158e-15	4.848148931320638e-17	1.216505990426238e-15	1.2382298125489247e-17	2.0913281182118637e-15	2.162665868686915e-17	5.635351429786341e-15	1.8385883939854122e-16	4.910303587091287e-15	1.8637790706713959e-16	5.228008894840147e-15	2.412634095148633e-16	1.0747119544211147e-16	1.542820425571336e-17	1.2825716195416317e-15	9.371771456909563e-17	4.134947273270884e-16	5.81672273707444e-17	3.0452254357615162e-15	1.1997662518471175e-16
54159.077999982444	4.79013810031864e-15	4.911853696147291e-17	3.0865415752500188e-15	3.1597034817971753e-17	4.127746914092003e-15	4.849466634164187e-17	1.2217289265919269e-15	1.2377542845905844e-17	2.0997382289348193e-15	2.1611674652779593e-17	5.657235096123355e-15	1.8258743965420387e-16	4.927050562650331e-15	1.8698396307518049e-16	5.249023462462124e-15	2.428249867912903e-16	1.0747529221489023e-16	1.544175326987511e-17	1.289725031425649e-15	9.463253924007923e-17	4.135825421950471e-16	5.881699791050246e-17	3.0554908405950265e-15	1.2041203508237445e-16
54159.12799998245	4.8056752070862536e-15	4.908352343983284e-17	3.0979277652861465e-15	3.158603786623383e-17	4.141937262676106e-15	4.8542712763985856e-17	1.2269457207964909e-15	1.2377241922184368e-17	2.1081370068223532e-15	2.160536325398661e-17	5.6786958514453325e-15	1.8136068021280534e-16	4.943616717144586e-15	1.8753957185148198e-16	5.269606266873393e-15	2.442586374190568e-16	1.0747734240528356e-16	1.5455737183392065e-17	1.296747982786284e-15	9.548645552956492e-17	4.1357014027730414e-16	5.940874892288099e-17	3.0657118745913203e-15	1.208209292278759e-16
54159.17799998245	4.821001071089376e-15	4.906455484487768e-17	3.109251468512309e-15	3.158582815676679e-17	4.1559423224248486e-15	4.861851705728971e-17	1.2321560955533759e-15	1.2381140113417663e-17	2.1165238252705347e-15	2.1607144672613286e-17	5.69973163251391e-15	1.8017831131402803e-16	4.96000119636326e-15	1.8804346416260217e-16	5.289753919157871e-15	2.4556043365024786e-16	1.0747737011939936e-16	1.5470097885582727e-17	1.3036387899735892e-15	9.62776855459359e-17	4.1345966683777506e-16	5.994133596153521e-17	3.0758882672669294e-15	1.2120262474547435e-16
54159.22799998245	4.836115019730269e-15	4.906044166275331e-17	3.1205127629802745e-15	3.1595666950055624e-17	4.169766704242983e-15	4.871548290591611e-17	1.2373597733259562e-15	1.2388996676458262e-17	2.124898057547224e-15	2.161647269345749e-17	5.7203403674061505e-15	1.7904005634351797e-16	4.976203139259011e-15	1.8849452607708862e-16	5.309462993828437e-15	2.467269362117118e-16	1.0747539806779514e-16	1.548477934603293e-17	1.3103957393574755e-15	9.700468328360636e-17	4.1325317358601463e-16	6.041379087317372e-17	3.086019746497228e-15	1.2155652164176243e-16
54159.277999982456	4.851016378299478e-15	4.907008847317995e-17	3.131711726126763e-15	3.161487538429318e-17	4.183415013265519e-15	4.882765317706148e-17	1.2425564765285902e-15	1.2400588765390336e-17	2.1332590767950574e-15	2.1632842834563302e-17	5.7405199754272846e-15	1.779456237745841e-16	4.9922216779171234e-15	1.888917983880937e-16	5.328730028564837e-15	2.477551803023111e-16	1.0747144757229066e-16	1.5499727631497664e-17	1.3170170870042488e-15	9.766612449783314e-17	4.1295261989451057e-16	6.082531033328377e-17	3.09610603850772e-15	1.2188210258373883e-16
54159.32799998246	4.865704469969092e-15	4.9092509108527973e-17	3.1428484347732124e-15	3.164284382712708e-17	4.196891848982056e-15	4.894980719776534e-17	1.247745927525157e-15	1.2415714378880544e-17	2.141606256027177e-15	2.165579936530617e-17	5.760268367068912e-15	1.7689471848871794e-16	5.008055937524841e-15	1.8923447609941888e-16	5.34755152394937e-15	2.4864266323957406e-16	1.0746553857240898e-16	1.5514890918467124e-17	1.3235010583491509e-15	9.826089791471922e-17	4.1255987396993463e-16	6.117524624553679e-17	3.1061468678654106e-15	1.221789326846193e-16
54159.37799998246	4.880178615786683e-15	4.91268394564316e-17	3.1539229651263274e-15	3.1679039737759485e-17	4.2102018053609734e-15	4.9077533903969096e-17	1.252927848627225e-15	1.2434194855959739e-17	2.1499389681220087e-15	2.1684941215450308e-17	5.779583443966454e-15	1.7588705244517594e-16	5.023705036340109e-15	1.8952190799894826e-16	5.365923943200778e-15	2.493873337610863e-16	1.0745768963144728e-16	1.553021950175533e-17	1.3298458478648084e-15	9.878809769734914e-17	4.1207671397888585e-16	6.146309780500355e-17	3.116141957470148e-15	1.224466593092884e-16
54159.427999982465	4.894438134667356e-15	4.9172347915075493e-17	3.1649353927789993e-15	3.172301404453189e-17	4.223349470973524e-15	4.920728366693421e-17	1.2581019620926006e-15	1.2455876920198055e-17	2.1582565858185804e-15	2.171992677776209e-17	5.798463098857038e-15	1.7492235461522433e-16	5.039168085660545e-15	1.897535963390136e-16	5.3838437119058805e-15	2.499875829738581e-16	1.0744791794217874e-16	1.5545665799456258e-17	1.3360496187255386e-15	9.924701709381167e-17	4.1150482912861443e-16	6.1688505058517e-17	3.1260910285458593e-15	1.226850119079213e-16
54159.47799998247	4.908482343388193e-15	4.922844353018221e-17	3.1758857927101088e-15	3.1774406059036076e-17	4.23633942911779e-15	4.9336401566746603e-17	1.2632679901234974e-15	1.2480634276121271e-17	2.1665584817115455e-15	2.1760477621218023e-17	5.816905215536983e-15	1.740003801003598e-16	5.0544441897919105e-15	1.8992919663961794e-16	5.401307217749135e-15	2.5044223693616657e-16	1.0743623933218725e-16	1.5561184354597573e-17	1.3421105024675241e-15	9.96371431987516e-17	4.1084582070320967e-16	6.185124382474355e-17	3.135993800631876e-15	1.2289380188558557e-16
54159.52799998247	4.922310556580829e-15	4.929468185759696e-17	3.186774239285567e-15	3.183294695465251e-17	4.249176257942457e-15	4.946314457132718e-17	1.2684256548649356e-15	1.2508368765209112e-17	2.1748440282466763e-15	2.1806381134620857e-17	5.8349076688192334e-15	1.7312091835533047e-16	5.06953244601668e-15	1.9004851762612436e-16	5.418310810240374e-15	2.507505508510066e-16	1.0742266826883545e-16	1.557673183380689e-17	1.3480265986447805e-15	9.995815276652357e-17	4.1010120305572527e-16	6.195122186228794e-17	3.1458499915739822e-15	1.2307292251266103e-16
54159.57799998247	4.935922086724375e-15	4.93707685955306e-17	3.1976008062582422e-15	3.189846183994169e-17	4.261864530570587e-15	4.958668458669104e-17	1.2735746784032397e-15	1.253901109014504e-17	2.1831125977154687e-15	2.1857492128611996e-17	5.852468324490412e-15	1.7228380044015253e-16	5.0844319445621555e-15	1.9011152131043238e-16	5.434850800440103e-15	2.509122048476137e-16	1.0740721786386781e-16	1.559226702328875e-17	1.3537959744808646e-15	1.0020990902066852e-16	4.0927240455667467e-16	6.198847619692719e-17	3.1556593175157987e-15	1.2322234887992263e-16
54159.62799998248	4.949316244139581e-15	4.9456561037066785e-17	3.2083655667688397e-15	3.1970870462261775e-17	4.274408815223262e-15	4.970709875332474e-17	1.2787147827642086e-15	1.257252111719563e-17	2.191363562250848e-15	2.1913733421105573e-17	5.869585039268391e-15	1.7148890522873064e-16	5.099141768568821e-15	1.901183232203854e-16	5.4509234606828546e-15	2.5092730132541694e-16	1.0738989987764963e-16	1.5607750822394184e-17	1.359416664516256e-15	1.0039245941078135e-16	4.0836076849933136e-16	6.196317153933629e-17	3.1654214928897555e-15	1.2334213790001113e-16
54159.67799998248	4.962492336981147e-15	4.955206738727521e-17	3.2190685933459495e-15	3.205018657048595e-17	4.286813675343076e-15	4.982534773436385e-17	1.2838456899115582e-15	1.2608887767628713e-17	2.1995962938219186e-15	2.1975095436504047e-17	5.88625566075888e-15	1.7073616450654735e-16	5.113660994057937e-15	1.900691927796585e-16	5.466525024298445e-15	2.507963638343665e-16	1.0737072472304272e-16	1.562314623504745e-17	1.3648866702514859e-15	1.0050603427393783e-16	4.07367553962244e-16	6.187559974281577e-17	3.175136230408256e-15	1.2343242835562383e-16
54159.72799998248	4.975449671231199e-15	4.965744398508212e-17	3.2297099579070126e-15	3.2136515971191364e-17	4.299083669717476e-15	4.9943242137734685e-17	1.2889671217452022e-15	1.2648128508423372e-17	2.207810164229292e-15	2.2041634842981318e-17	5.902478027412556e-15	1.7002556689361276e-16	5.127988689899535e-15	1.899645538368553e-16	5.481651685330956e-15	2.5052033746478383e-16	1.0734970146891906e-16	1.5638418359277253e-17	1.3702039597858025e-15	1.0055104636322355e-16	4.0629393662934824e-16	6.17261802669483e-17	3.1848032410547747e-15	1.2349344099281602e-16
54159.777999982485	4.988187550692402e-15	4.977299046703426e-17	3.2402897317579415e-15	3.2230053301935577e-17	4.311223352602195e-15	5.0063396666577216e-17	1.2940788000997074e-15	1.2690288453560975e-17	2.2160045451002217e-15	2.2113472252870346e-17	5.918249968481643e-15	1.6935716053470676e-16	5.142123917779916e-15	1.8980498533933583e-16	5.496299598255686e-15	2.501005907188585e-16	1.0732683784331288e-16	1.5653534375082508e-17	1.3753664674514266e-15	1.0052809121058878e-16	4.0514100956806525e-16	6.151546162808404e-17	3.194422234074782e-15	1.2352547865652586e-16
54159.82799998249	5.000705276980846e-15	4.989914290482095e-17	3.2508079855942687e-15	3.233107755173631e-17	4.323237273844325e-15	5.018917115505055e-17	1.2991804467426368e-15	1.2735439085823364e-17	2.2241788078837915e-15	2.219078901105363e-17	5.933569303976613e-15	1.6873105450497895e-16	5.156065732168992e-15	1.8959122214386797e-16	5.5104648776938826e-15	2.495389188341949e-16	1.073021402362122e-16	1.566846353084562e-17	1.380372093443382e-15	1.0043794829497101e-16	4.039097839657238e-16	6.124412383134895e-17	3.2039929169668686e-15	1.2352892646365238e-16
54159.87799998249	5.013002149520082e-15	5.0036464945307235e-17	3.261264789501509e-15	3.243994635325241e-17	4.335129979005512e-15	5.0324597346307396e-17	1.3042717833727378e-15	1.2783676611236596e-17	2.2323323238458773e-15	2.2273823092687448e-17	5.948433844622518e-15	1.6814741888402483e-16	5.1698131802875734e-15	1.8932415595287604e-16	5.5241435981251774e-15	2.4883754852618243e-16	1.0727561370199026e-16	1.5683177128488913e-17	1.3852187034447267e-15	1.0028158298922258e-16	4.0260118982466053e-16	6.091298179163633e-17	3.213514995473568e-15	1.2350425200719037e-16
