MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55795.61399999757	6.34988268459964e-16	1.830956392280602e-17	3.682288404759177e-16	3.866549945596239e-18	6.269719211674324e-16	8.143196692396261e-18	7.659220476674115e-16	9.82382210175638e-18	6.708793946439082e-16	3.645645894487455e-17	3.354200185138753e-16	2.413174811608973e-17	nan	nan	nan	nan	7.105680301666888e-16	5.683091611392913e-17
55795.663999997574	6.307521525562615e-16	1.861241857150853e-17	3.6784934429110047e-16	3.857906572133586e-18	6.259621942435542e-16	8.171330736578993e-18	7.630106860062283e-16	9.800830220398656e-18	6.663114272148616e-16	3.625734301455652e-17	3.3352827145494585e-16	2.5360771293460594e-17	nan	nan	nan	nan	7.069354509775328e-16	5.677717814620341e-17
55795.71399999758	6.265444845978819e-16	1.8966983338997966e-17	3.6746735074316295e-16	3.849312521518901e-18	6.249588482157513e-16	8.206197982398022e-18	7.601064032496372e-16	9.779569110038537e-18	6.617733485250781e-16	3.605802703834368e-17	3.316623416503786e-16	2.7139083855477914e-17	nan	nan	nan	nan	7.033274712540633e-16	5.672642861218796e-17
55795.76399999758	6.2236534641331555e-16	1.937792320821653e-17	3.6708288618637754e-16	3.840769716311338e-18	6.239621175018219e-16	8.247703005553804e-18	7.572095342932998e-16	9.760011385856466e-18	6.572655158133908e-16	3.585846134836901e-17	3.2982163334669004e-16	2.929339937535686e-17	nan	nan	nan	nan	6.99744754262858e-16	5.667850305372723e-17
55795.81399999758	6.182148684760927e-16	1.9842715929293224e-17	3.6669597932376704e-16	3.832276611134323e-18	6.22972023523563e-16	8.295349905467021e-18	7.543202652431884e-16	9.742076950749843e-18	6.527882859336306e-16	3.5658599408587413e-17	3.2800555089435147e-16	3.1674507265594155e-17	nan	nan	nan	nan	6.961879638597994e-16	5.663325464943233e-17
55795.863999997586	6.140932118544705e-16	2.035424390798749e-17	3.6630666009453846e-16	3.823829526420074e-18	6.219884551182536e-16	8.348395474399948e-18	7.514386895777146e-16	9.725653337628923e-18	6.483420159102398e-16	3.545839847743766e-17	3.262134986104984e-16	3.416483863658149e-17	nan	nan	nan	nan	6.926577645103075e-16	5.659055475490339e-17
55795.91399999759	6.100005388876529e-16	2.0905116206973694e-17	3.659149585144245e-16	3.815424760143019e-18	6.21011299159669e-16	8.406099038363755e-18	7.485648993755376e-16	9.71062875086389e-18	6.439270629404231e-16	3.5257819791926223e-17	3.2444488064112314e-16	3.667536002156762e-17	nan	nan	nan	nan	6.891548213095849e-16	5.655029334210984e-17
55795.96399999759	6.05937012742791e-16	2.1487970658643374e-17	3.6552090459327136e-16	3.807058614265617e-18	6.200404425609318e-16	8.467733196033002e-18	7.456989867239589e-16	9.696892991863812e-18	6.395437843960939e-16	3.505682874386157e-17	3.226991008225868e-16	3.9139398065292576e-17	nan	nan	nan	nan	6.856798000028465e-16	5.651237933840026e-17
55796.013999997595	6.019027974219773e-16	2.2095652421782023e-17	3.6512452835858495e-16	3.7987274196631235e-18	6.190757722737237e-16	8.532589725121714e-18	7.428410437135536e-16	9.684337854120051e-18	6.351925378260868e-16	3.485539504805583e-17	3.2097556254260243e-16	4.150680942431934e-17	nan	nan	nan	nan	6.822333670055965e-16	5.647674086564636e-17
55796.0639999976	5.978980577692597e-16	2.2721336582009577e-17	3.647258598084382e-16	3.790427525449014e-18	6.181171752874426e-16	8.59998440721222e-18	7.399911624324089e-16	9.6728574936808e-18	6.308736809582015e-16	3.465349290282424e-17	3.1927366860052303e-16	4.3739439672971264e-17	nan	nan	nan	nan	6.788161894238867e-16	5.644332537991166e-17
55796.1139999976	5.939229594776677e-16	2.3358604052983744e-17	3.6432492895856385e-16	3.782155309640713e-18	6.17164538628309e-16	8.669260843239129e-18	7.371494349798727e-16	9.662348781920727e-18	6.265875717012745e-16	3.445110114183071e-17	3.1759282106692903e-16	4.58078448458586e-17	nan	nan	nan	nan	6.754289350746277e-16	5.641209971186433e-17
55796.1639999976	5.899776690962426e-16	2.4001481086798456e-17	3.6392176578937513e-16	3.7739071914682576e-18	6.162177493586303e-16	8.739793355564805e-18	7.343159534549003e-16	9.652711622849226e-18	6.223345681473581e-16	3.424820337796588e-17	3.1593242114259274e-16	4.7688995537318536e-17	nan	nan	nan	nan	6.720722725058687e-16	5.638305000816177e-17
55796.213999997606	5.860623540371205e-16	2.4644452101994366e-17	3.635164004107902e-16	3.765679616326081e-18	6.152766945759118e-16	8.810989085165169e-18	7.314908099595893e-16	9.64384925805227e-18	6.181150285737518e-16	3.4044788138407333e-17	3.1429186901660835e-16	4.9364683805409686e-17	nan	nan	nan	nan	6.68746871017134e-16	5.635618157376059e-17
55796.26399999761	5.821771825826044e-16	2.5282454095649698e-17	3.63108862691377e-16	3.757469083502553e-18	6.143412614119983e-16	8.882289397765222e-18	7.286740966035011e-16	9.635668541861832e-18	6.139293114450503e-16	3.3840848991042927e-17	3.1267056372384153e-16	5.082041655895118e-17	nan	nan	nan	nan	6.654534006797533e-16	5.633151861505201e-17
55796.31399999761	5.783223238923056e-16	2.591085920067047e-17	3.626991827469404e-16	3.749272141364861e-18	6.134113370322629e-16	8.953170710680476e-18	7.258659054975066e-16	9.628080189407238e-18	6.097777754153856e-16	3.363638466166091e-17	3.110679030015273e-16	5.204464274945771e-17	nan	nan	nan	nan	6.621925323571966e-16	5.630910388356935e-17
55796.363999997615	5.744979480102268e-16	2.6525450316029646e-17	3.6228739059321304e-16	3.741085382133928e-18	6.124868086348276e-16	9.023144846274261e-18	7.230663287545716e-16	9.620999011342682e-18	6.056607793303565e-16	3.3431399141702623e-17	3.09483283145087e-16	5.302821065544216e-17	nan	nan	nan	nan	6.589649377254727e-16	5.62889982198632e-17
55796.41399999762	5.707042258719817e-16	2.7122393340838033e-17	3.618735161635154e-16	3.732905458360112e-18	6.11567563449632e-16	9.091759008797768e-18	7.202754584955182e-16	9.614344119957198e-18	6.015786822292526e-16	3.322590178663127e-17	3.07916098863054e-16	5.3763985952623136e-17	nan	nan	nan	nan	6.557712892934757e-16	5.627127999707644e-17
55796.46399999762	5.669413293118715e-16	2.769820843138869e-17	3.614575895442194e-16	3.724729079292659e-18	6.106534887376728e-16	9.158595470711802e-18	7.174933868440493e-16	9.608039113996069e-18	5.975318433471285e-16	3.3019907403575655e-17	3.063657431311557e-16	5.4246584637110196e-17	nan	nan	nan	nan	6.52612260423405e-16	5.625604446363214e-17
55796.51399999762	5.63209431070199e-16	2.8249741860346385e-17	3.610396407333979e-16	3.7165530250024516e-18	6.097444717901204e-16	9.223271043630323e-18	7.147202059251773e-16	9.602012250793509e-18	5.935206221168425e-16	3.281343632881334e-17	3.0483160704547365e-16	5.447219066230218e-17	nan	nan	nan	nan	6.494885253511917e-16	5.624340298444478e-17
55796.56399999763	5.595087048003916e-16	2.877413944918936e-17	3.606196996820311e-16	3.708374134011149e-18	6.088403999275581e-16	9.285436397959968e-18	7.1195600787164e-16	9.596196588423743e-18	5.89545378171187e-16	3.2606514493772507e-17	3.0331307967462493e-16	5.44384389942821e-17	nan	nan	nan	nan	6.464007592069126e-16	5.623348217999226e-17
55796.61399999763	5.558393250763086e-16	2.9268822120584376e-17	3.6019779647649096e-16	3.700189321837844e-18	6.079411604990398e-16	9.34477528477498e-18	7.092008848182702e-16	9.590530121165649e-18	5.856064713451051e-16	3.239917347928836e-17	3.018095479110311e-16	5.4144352546475114e-17	nan	nan	nan	nan	6.433496380352591e-16	5.622642296268201e-17
55796.66399999763	5.522014673994429e-16	2.9731463831925485e-17	3.5977396106187102e-16	3.691995575831961e-18	6.070466408813608e-16	9.401003704317346e-18	7.064549289039599e-16	9.584955893570718e-18	5.817042616633403e-16	3.219145055171749e-17	3.0032039632112715e-16	5.3590327439414776e-17	nan	nan	nan	nan	6.403358388016884e-16	5.622237942666967e-17
55796.713999997635	5.485953082062839e-16	3.0159971967348007e-17	3.5934822351277e-16	3.683789956857682e-18	6.061567284781803e-16	9.453869056993202e-18	7.037182322715293e-16	9.579422093510962e-18	5.778390743929982e-16	3.198337429730159e-17	2.9884500699457206e-16	5.2778166244451444e-17	nan	nan	nan	nan	6.373600042311141e-16	5.622141131600542e-17
55796.76399999764	5.450210248755446e-16	3.055247015339588e-17	3.5892061379782786e-16	3.675569610469665e-18	6.052713107191841e-16	9.503149305355739e-18	7.009908870712621e-16	9.573882140782532e-18	5.740111248313844e-16	3.177493372104862e-17	2.9738275939238433e-16	5.1711164183736976e-17	nan	nan	nan	nan	6.344226671138229e-16	5.622325452335826e-17
55796.81399999764	5.414787957355749e-16	3.090728340129904e-17	3.584911618915712e-16	3.6673317607822194e-18	6.043902750592441e-16	9.54865216958783e-18	6.982729854526566e-16	9.568294753436994e-18	5.70220606837142e-16	3.15661149282014e-17	2.959330301939649e-16	5.0394259608086317e-17	nan	nan	nan	nan	6.315243394395889e-16	5.622759150712246e-17
55796.863999997644	5.379688000716757e-16	3.122292544991373e-17	3.5805989796278413e-16	3.6590737172673424e-18	6.035135089776284e-16	9.590214373544283e-18	6.955646195752933e-16	9.56262400496372e-18	5.664677144794782e-16	3.135691029328209e-17	2.944951931429949e-16	4.8834268678569217e-17	nan	nan	nan	nan	6.286655342051278e-16	5.623411851385603e-17
55796.91399999765	5.344912181334542e-16	3.149808817721826e-17	3.5762685183294186e-16	3.6507928771715816e-18	6.026408999771185e-16	9.627700954226777e-18	6.928658815952174e-16	9.55683937013471e-18	5.627526420393443e-16	3.1147318705019866e-17	2.9306861889219795e-16	4.7040236850377743e-17	nan	nan	nan	nan	6.258467654297806e-16	5.624254680364431e-17
55796.96399999765	5.310462311422984e-16	3.1731632956576793e-17	3.5719205362373583e-16	3.642486730507505e-18	6.017723355832444e-16	9.661004643700118e-18	6.901768636801276e-16	9.550915755305962e-18	5.5907558401056e-16	3.0937345802800337e-17	2.916526748468634e-16	4.5023959400749016e-17	nan	nan	nan	nan	6.2306854817113865e-16	5.625260376708943e-17
55797.01399999765	5.276340212987573e-16	3.1922583851733234e-17	3.5675553332146573e-16	3.6341528513464626e-18	6.009077033433377e-16	9.690045329856023e-18	6.8749765800125825e-16	9.544833520203038e-18	5.554367351009827e-16	3.072700420496059e-17	2.902467250071744e-16	4.280075463756968e-17	nan	nan	nan	nan	6.203313985407943e-16	5.626403393614258e-17
55797.063999997656	5.242547717899932e-16	3.2070122568328364e-17	3.563173209124314e-16	3.625788908545418e-18	6.000468908258248e-16	9.714769599507675e-18	6.848283567286651e-16	9.538578489437863e-18	5.518362902335885e-16	3.051631372809821e-17	2.8885012980926726e-16	4.039062445463885e-17	nan	nan	nan	nan	6.176358337200237e-16	5.627659989114202e-17
55797.11399999766	5.209086667972802e-16	3.217358510835527e-17	3.55877446435912e-16	3.617392668902871e-18	5.991897856193213e-16	9.73515036580479e-18	6.821690520452363e-16	9.532141953800016e-18	5.482744445477224e-16	3.0305301597048374e-17	2.8746224596499183e-16	3.782002009677291e-17	nan	nan	nan	nan	6.149823719755463e-16	5.629008306665297e-17
55797.16399999766	5.175958915035079e-16	3.223246010508752e-17	3.554359398782072e-16	3.60896199487936e-18	5.983362753318255e-16	9.751186579542328e-18	6.795198361329428e-16	9.525520660015585e-18	5.447513934002382e-16	3.009400264500588e-17	2.86082426300342e-16	3.512456413844365e-17	nan	nan	nan	nan	6.123715326753089e-16	5.630428445867163e-17
55797.213999997664	5.143166321006859e-16	3.224638885079997e-17	3.549928312844827e-16	3.600494844223326e-18	5.974862475898822e-16	9.76290302309857e-18	6.768808011787319e-16	9.518716791257588e-18	5.412673323665548e-16	2.988245950295327e-17	2.8471001959253356e-16	3.235327930922852e-17	nan	nan	nan	nan	6.098038363042246e-16	5.631902523580981e-17
55797.26399999767	5.110710757975048e-16	3.2215167066974895e-17	3.545481506292651e-16	3.591989274772442e-18	5.966395900377346e-16	9.770350183675945e-18	6.742520393738717e-16	9.51173793767851e-18	5.378224572418978e-16	2.9670722777906276e-17	2.833443704056882e-16	2.957511967609887e-17	nan	nan	nan	nan	6.072798044800456e-16	5.633414725698527e-17
55797.31399999767	5.078594108269472e-16	3.213874850824286e-17	3.541019279400604e-16	3.583443440890788e-18	5.957961903365405e-16	9.773604201846174e-18	6.716336429194508e-16	9.504597060642116e-18	5.344169640424102e-16	2.9458851218491607e-17	2.8198481892506645e-16	2.6888689942714776e-17	nan	nan	nan	nan	6.047999599691523e-16	5.634951349799171e-17
55797.36399999767	5.04681826453822e-16	3.201725053662281e-17	3.536541932679208e-16	3.57485559831733e-18	5.949559361634729e-16	9.772766889176759e-18	6.690257040113202e-16	9.497312439231464e-18	5.310510490064392e-16	2.924691186746459e-17	2.8063070078986055e-16	2.4435167214675217e-17	nan	nan	nan	nan	6.023648267024432e-16	5.636500838918018e-17
55797.413999997676	5.015385129824873e-16	3.18509618543033e-17	3.532049765167339e-16	3.5662241061577125e-18	5.941187152109463e-16	9.767965808163346e-18	6.664283148631388e-16	9.489907613255807e-18	5.277249085954405e-16	2.903498019922696e-17	2.7928134692446703e-16	2.2410333437396125e-17	nan	nan	nan	nan	5.99974929791214e-16	5.63805380662302e-17
55797.46399999768	4.984296617643823e-16	3.164035264083554e-17	3.527543078258507e-16	3.5575474243394004e-18	5.932844151857553e-16	9.759354405236745e-18	6.638415676813639e-16	9.482411311304274e-18	5.244387394953219e-16	2.882314024137645e-17	2.779360833682331e-16	2.1060888780233203e-17	nan	nan	nan	nan	5.976307955430553e-16	5.639603053574775e-17
55797.51399999768	4.953554652058555e-16	3.138608740647063e-17	3.5230221708149905e-16	3.548824112351778e-18	5.924529238082443e-16	9.7471121865941e-18	6.612655546856775e-16	9.474857369012257e-18	5.211927386176356e-16	2.861148467855933e-17	2.7659423117682147e-16	2.063801612367124e-17	nan	nan	nan	nan	5.953329514778146e-16	5.641143575716269e-17
55797.563999997685	4.923161167757565e-16	3.108904094835397e-17	3.5184873437593733e-16	3.540052828308965e-18	5.916241288115074e-16	9.731444923589971e-18	6.587003680957618e-16	9.46728463623823e-18	5.179871031005843e-16	2.840011493660929e-17	2.75255285970867e-16	2.1261246783927336e-17	nan	nan	nan	nan	5.930819263435282e-16	5.642672564205645e-17
55797.61399999769	4.893118110131977e-16	3.075031788049882e-17	3.5139388969546534e-16	3.5312323326226036e-18	5.907979179405097e-16	9.712584872960929e-18	6.561461001369294e-16	9.459736867771802e-18	5.148220303102937e-16	2.818914124516989e-17	2.7391930459545265e-16	2.277528959568261e-17	nan	nan	nan	nan	5.908782501324304e-16	5.644189397179633e-17
55797.66399999769	4.863427435353794e-16	3.0371276303336863e-17	3.509377130440426e-16	3.522361496036787e-18	5.899741789512802e-16	9.690790993873356e-18	6.536028430427421e-16	9.4522626029309e-18	5.116977178419129e-16	2.797868267637386e-17	2.725864499119348e-16	2.492560678051959e-17	nan	nan	nan	nan	5.887224540969698e-16	5.645695623396419e-17
55797.71399999769	4.834091110452907e-16	2.9953556280679484e-17	3.50480234478608e-16	3.5134392819897994e-18	5.891527996101148e-16	9.666349140954785e-18	6.510706890474165e-16	9.444915033016293e-18	5.0861436352085405e-16	2.776886715724001e-17	2.71256879556342e-16	2.7473449491673207e-17	nan	nan	nan	nan	5.8661507076582415e-16	5.6471949377829e-17
55797.7639999977	4.805111113395568e-16	2.949911389904238e-17	3.5002148391482223e-16	3.504464742992018e-18	5.883336676926708e-16	9.639572208977246e-18	6.485497303949896e-16	9.437751847296669e-18	5.055721654038383e-16	2.7559831452572862e-17	2.699307460166773e-16	3.0233304233761835e-17	nan	nan	nan	nan	5.845566339600079e-16	5.648693148873302e-17
55797.8139999977	4.776489433163159e-16	2.901026178663532e-17	3.4956149143317053e-16	3.49543704657038e-18	5.875166709831835e-16	9.610800201213458e-18	6.460400593304149e-16	9.430835070282731e-18	5.025713217802331e-16	2.7351721116092712e-17	2.686081967085649e-16	3.307233758545614e-17	nan	nan	nan	nan	5.825476788089344e-16	5.65019813810276e-17
55797.8639999977	4.748228069830374e-16	2.848971705161545e-17	3.4910028710825157e-16	3.486355452610393e-18	5.86701697273657e-16	9.580400189540753e-18	6.435417681050623e-16	9.424230873915774e-18	4.996120311730066e-16	2.7144690405657412e-17	2.6728937404931006e-16	3.589767804643426e-17	nan	nan	nan	nan	5.805887417665473e-16	5.65171981088626e-17
55797.913999997705	4.720329034644696e-16	2.7940657634496775e-17	3.486379007850869e-16	3.477219316781918e-18	5.858886343629646e-16	9.5487661302564e-18	6.410549489765865e-16	9.41800937591456e-18	4.96694492340083e-16	2.6938902159952106e-17	2.6597441553040163e-16	3.86440119499317e-17	nan	nan	nan	nan	5.786803606274921e-16	5.653270039395393e-17
55797.96399999771	4.692794350105119e-16	2.7366788013711303e-17	3.481743625559349e-16	3.4680280873341358e-18	5.850773700560896e-16	9.516318495339943e-18	6.385796942070944e-16	9.412244421215015e-18	4.938189042753965e-16	2.6734527631819603e-17	2.646634537884174e-16	4.1264504690891344e-17	nan	nan	nan	nan	5.768230745432677e-16	5.654862596916272e-17
55798.01399999771	4.665626050042388e-16	2.677241498528367e-17	3.477097024541882e-16	3.4587813079117234e-18	5.842677921632426e-16	9.483503675142667e-18	6.361160960639304e-16	9.407013336386872e-18	4.909854662100783e-16	2.6531746275310463e-17	2.633566166744161e-16	4.372475415032174e-17	nan	nan	nan	nan	5.750174240384602e-16	5.656513083662311e-17
55798.063999997714	4.63882617969805e-16	2.616253375235727e-17	3.4724395051912587e-16	3.4494786099887395e-18	5.834597884990632e-16	9.450793105144062e-18	6.336642468203312e-16	9.402396667988872e-18	4.881943776136622e-16	2.6330745481351368e-17	2.620540273217756e-16	4.599888128329149e-17	nan	nan	nan	nan	5.732639510269619e-16	5.658238843895186e-17
55798.11399999772	4.612396795805197e-16	2.554292365195774e-17	3.467771366193158e-16	3.440119719735197e-18	5.826532468817891e-16	9.418682066862467e-18	6.312242387549021e-16	9.398477899923042e-18	4.854458381952819e-16	2.6131720258025448e-17	2.6075580421254966e-16	4.8067008040112244e-17	nan	nan	nan	nan	5.715631988282443e-16	5.660058874204238e-17
55798.16399999772	4.5863399666688e-16	2.492025130479629e-17	3.463092909353153e-16	3.430704452138967e-18	5.818480551323695e-16	9.387688111814468e-18	6.287961641508314e-16	9.395343143820433e-18	4.827400479046814e-16	2.5934872850875237e-17	2.5946206124232246e-16	4.9913613771320004e-17	nan	nan	nan	nan	5.699157121836831e-16	5.661993722789433e-17
55798.21399999772	4.560657772245842e-16	2.4302176532188582e-17	3.4584044336512525e-16	3.4212326853415545e-18	5.810441010737253e-16	9.35834905815428e-18	6.263801152961519e-16	9.393080811305083e-18	4.800772069336317e-16	2.57404122984198e-17	2.5817290778357595e-16	5.152644772398072e-17	nan	nan	nan	nan	5.683220372728339e-16	5.664065379593765e-17
55798.263999997725	4.535352304227217e-16	2.3697452755571678e-17	3.4537062396568464e-16	3.4117044071572816e-18	5.802412725298363e-16	9.331220512807761e-18	6.239761844875387e-16	9.391781259434952e-18	4.77457515716898e-16	2.5548553918222008e-17	2.568884487476257e-16	5.289579760326986e-17	nan	nan	nan	nan	5.667827217298447e-16	5.666297157146402e-17
