MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW2	swift_UVW2_err
54923.73339995282	1.7211792956719385e-14	3.584385860431174e-16	nan	nan	6.023247997758695e-15	4.828985163908179e-17	nan	nan	9.083947543775714e-15	7.904388444323857e-17	4.8459335042808814e-14	2.7033575500268014e-15	4.110967296509313e-14	2.0514161761213713e-15
54923.78339995282	1.7221477352602022e-14	3.645433891969887e-16	nan	nan	6.0420431791940706e-15	4.8580755401852135e-17	nan	nan	9.105397314722198e-15	7.973644306569042e-17	4.802357249381094e-14	2.73207369123001e-15	4.0651658724065714e-14	2.0467589719962255e-15
54923.833399952826	1.7229143813864958e-14	3.7051333456329634e-16	nan	nan	6.060464450683366e-15	4.886054173098649e-17	nan	nan	9.126264549582114e-15	8.041538839903213e-17	4.7589869685376454e-14	2.7668318890652224e-15	4.019664504115231e-14	2.0451195216806438e-15
54923.88339995283	1.7234859784363333e-14	3.7634214406848704e-16	nan	nan	6.078513253427836e-15	4.912967508079643e-17	nan	nan	9.146555094393721e-15	8.10805781658033e-17	4.715842357308513e-14	2.808547915491005e-15	3.974479951232321e-14	2.047997716669495e-15
54923.93339995283	1.723869254635633e-14	3.820247173760361e-16	nan	nan	6.0961910283760186e-15	4.9388665298010794e-17	nan	nan	9.166274790741522e-15	8.173189716324089e-17	4.672943121842141e-14	2.8582062141398823e-15	3.9296289971383e-14	2.0571613793405784e-15
54923.983399952835	1.7240709225314262e-14	3.8755710198078305e-16	nan	nan	6.113499216375362e-15	4.96380674948813e-17	nan	nan	9.1854294758001e-15	8.236925685114475e-17	4.630308981054169e-14	2.916830242037006e-15	3.885128451237495e-14	2.074600814568102e-15
54924.03339995284	1.724097679471505e-14	3.9293646505126105e-16	nan	nan	6.130439258576578e-15	4.987848118233426e-17	nan	nan	9.204024982377752e-15	8.299259494280492e-17	4.5879596688049896e-14	2.9854496643414294e-15	3.8409951512005355e-14	2.1024552349054565e-15
54924.08339995284	1.7239562080834745e-14	3.9816106705023337e-16	nan	nan	6.147012595624943e-15	5.011054983233115e-17	nan	nan	9.222067138959399e-15	8.360187499787893e-17	4.545914936077965e-14	3.0650664157054047e-15	3.797245965208911e-14	2.142911652242582e-15
54924.13339995284	1.7236531767527406e-14	4.032302370536917e-16	nan	nan	6.163220668418449e-15	5.033495980917503e-17	nan	nan	9.239561769750933e-15	8.419708601741322e-17	4.504194553158778e-14	3.1566220398416745e-15	3.753897794201877e-14	2.1980839341602825e-15
54924.183399952846	1.7231952400996926e-14	4.081443496016844e-16	nan	nan	6.179064917551827e-15	5.055243941719959e-17	nan	nan	9.256514694721564e-15	8.477824203835434e-17	nan	nan	3.710967574126028e-14	2.269887271996715e-15
54924.23339995285	1.722589039456407e-14	4.129048028440754e-16	nan	nan	6.194546783872527e-15	5.0763757612362234e-17	nan	nan	9.272931729647984e-15	8.534538172756337e-17	nan	nan	nan	nan
54924.28339995285	1.7218412033421834e-14	4.1751399768585595e-16	nan	nan	6.2096677078489225e-15	5.096972263612059e-17	nan	nan	9.28881868615771e-15	8.589856797387956e-17	nan	nan	nan	nan
54924.333399952855	1.720958347938729e-14	4.219753175884704e-16	nan	nan	6.2244291301262866e-15	5.117118030133502e-17	nan	nan	9.304181371772052e-15	8.643788747516931e-17	nan	nan	nan	nan
54924.38339995286	1.719947077564364e-14	4.2629310864066723e-16	nan	nan	6.238832491046634e-15	5.136901199523157e-17	nan	nan	9.31902558994974e-15	8.696345032046276e-17	nan	nan	nan	nan
54924.43339995286	1.7188139851476217e-14	4.304726594758529e-16	nan	nan	6.252879231154152e-15	5.156413256862303e-17	nan	nan	9.33335714012998e-15	8.747538956383146e-17	nan	nan	nan	nan
54924.483399952864	1.7175656527004074e-14	4.3452018057932015e-16	nan	nan	6.266570790816125e-15	5.175748780563246e-17	nan	nan	9.347181817776471e-15	8.79738607884969e-17	nan	nan	nan	nan
54924.53339995287	1.7162086517901213e-14	4.3844278249915185e-16	nan	nan	6.279908610349295e-15	5.1950051874674424e-17	nan	nan	9.360505414419422e-15	8.845904165894249e-17	nan	nan	nan	nan
54924.58339995287	1.7147495440116642e-14	4.42248452448598e-16	nan	nan	6.292894130120948e-15	5.2142823750446796e-17	nan	nan	9.3733337177e-15	8.893113145875509e-17	nan	nan	nan	nan
54924.63339995287	1.7131948814584335e-14	4.459460287649473e-16	nan	nan	6.305528790043474e-15	5.2336824311519046e-17	nan	nan	9.385672511412812e-15	8.93903506112496e-17	nan	nan	nan	nan
54924.683399952875	1.711551207193042e-14	4.495451726730248e-16	nan	nan	6.3178140305347034e-15	5.253309237009649e-17	nan	nan	9.397527575548922e-15	8.983694018165585e-17	nan	nan	nan	nan
54924.73339995288	1.7098250557174458e-14	4.530563367887229e-16	nan	nan	6.3297512915828444e-15	5.273268057907583e-17	nan	nan	9.40890468634096e-15	9.027116135637243e-17	nan	nan	nan	nan
54924.78339995288	1.7080229534425266e-14	4.564907297949557e-16	nan	nan	6.3413420132266464e-15	5.293665111437653e-17	nan	nan	9.41980961630231e-15	9.069329489847989e-17	nan	nan	nan	nan
54924.833399952884	1.7061514191572063e-14	4.598602767255106e-16	nan	nan	6.352587738790784e-15	5.3146061735040285e-17	nan	nan	9.430248134275137e-15	9.110364057586427e-17	nan	nan	nan	nan
54924.88339995289	1.704216964497236e-14	4.631775743090044e-16	nan	nan	6.363492789705645e-15	5.3361724295324017e-17	nan	nan	9.440226005469314e-15	9.15025165588145e-17	nan	nan	nan	nan
54924.93339995289	1.702226094413355e-14	4.664558408524982e-16	nan	nan	6.374064507055375e-15	5.35841797435794e-17	nan	nan	9.449748991508068e-15	9.189025878530603e-17	nan	nan	nan	nan
54924.98339995289	1.7001853076392505e-14	4.697088601880527e-16	nan	nan	6.384310383681385e-15	5.38139504805771e-17	nan	nan	9.458822850470029e-15	9.226722029005913e-17	nan	nan	nan	nan
54925.033399952896	1.698100997894916e-14	4.729506437840313e-16	3.3846268254864954e-15	4.52277859642728e-17	6.39423776872953e-15	5.4051517499342974e-17	nan	nan	9.46745335489938e-15	9.263376693772393e-17	nan	nan	nan	nan
54925.0833999529	1.695978405222165e-14	4.761924553907352e-16	3.3845014827759927e-15	4.4894880976056665e-17	6.403852344643975e-15	5.42969568907576e-17	nan	nan	9.475646481738445e-15	9.299023909487847e-17	nan	nan	nan	nan
54925.1333999529	1.6938220264882194e-14	4.794439085397111e-16	3.3843739152765615e-15	4.456784365449492e-17	6.413158722722864e-15	5.455008217672793e-17	nan	nan	9.483408338140484e-15	9.333696570545446e-17	nan	nan	nan	nan
54925.183399952904	1.6916363417861405e-14	4.827149553162204e-16	3.3842439115841447e-15	4.424664963180748e-17	6.422161496548798e-15	5.481069728814591e-17	nan	nan	9.49074503009705e-15	9.3674289745712e-17	nan	nan	nan	nan
54925.23339995291	1.68942582694482e-14	4.860158883096685e-16	3.384111260292644e-15	4.3931273261091835e-17	6.430865259653833e-15	5.5078603078191864e-17	nan	nan	9.497662660277566e-15	9.400256804997512e-17	nan	nan	nan	nan
54925.28339995291	1.6871949538518914e-14	4.893573016357815e-16	3.3839757499910667e-15	4.3621687608193535e-17	6.439274605570026e-15	5.535359941052094e-17	nan	nan	9.504167328074837e-15	9.43221706469188e-17	nan	nan	nan	nan
54925.33339995291	1.6849481907765415e-14	4.927500449870449e-16	3.383837169265653e-15	4.3317864443844597e-17	6.4473941277283465e-15	5.563548682840741e-17	nan	nan	9.510265129650847e-15	9.463348004166323e-17	nan	nan	nan	nan
54925.383399952916	1.6826900026920433e-14	4.962051708870272e-16	3.3836953066984363e-15	4.301977423789716e-17	6.455228419408132e-15	5.592406803813995e-17	nan	nan	9.515962157982718e-15	9.493689044159026e-17	nan	nan	nan	nan
54925.43339995292	1.6804248515981265e-14	4.997338753830652e-16	3.3835499508671154e-15	4.272738615483312e-17	6.4627820739898085e-15	5.621914913613257e-17	nan	nan	9.521264502908105e-15	9.523280692451396e-17	nan	nan	nan	nan
54925.48339995292	1.678157196842961e-14	5.033474324804698e-16	3.3834008903452844e-15	4.2440668050013713e-17	6.470059684879074e-15	5.652054053739473e-17	nan	nan	9.526178251169892e-15	9.552164454669297e-17	nan	nan	nan	nan
54925.533399952925	1.6758914954453048e-14	5.070571226993563e-16	3.383247913702151e-15	4.215958646822581e-17	6.477065845228907e-15	5.682805758097248e-17	nan	nan	9.530709486463813e-15	9.580382738928372e-17	nan	nan	nan	nan
54925.58339995293	1.6736322024161244e-14	5.108741562193574e-16	3.3830908095015055e-15	4.188410664336024e-17	6.483805148167016e-15	5.714152093414266e-17	nan	nan	9.534864289481838e-15	9.607978754206162e-17	nan	nan	nan	nan
54925.63339995293	1.671383771080253e-14	5.148095911644282e-16	3.3829293663027395e-15	4.1614192499266646e-17	6.490282187023282e-15	5.746075690085638e-17	nan	nan	9.538648737959097e-15	9.634996402160054e-17	nan	nan	nan	nan
54925.68339995293	1.669150653397958e-14	5.188742476672658e-16	3.382763372659559e-15	4.134980665264678e-17	6.4965015548243265e-15	5.778559713651751e-17	nan	nan	9.542068906718515e-15	9.661480162379902e-17	nan	nan	nan	nan
54925.73339995294	1.6669373002862614e-14	5.230786184353354e-16	3.382592617120825e-15	4.1090910417529097e-17	6.502467844571497e-15	5.811587851835872e-17	nan	nan	9.545130867718111e-15	9.687474970880523e-17	nan	nan	nan	nan
54925.78339995294	1.664747612522637e-14	5.274301839557008e-16	3.3824168928724548e-15	4.083746110521193e-17	6.508185443225007e-15	5.845136579268952e-17	2.248215168991376e-14	1.0125508838934546e-15	9.547840494210919e-15	9.713017678531835e-17	nan	nan	nan	nan
54925.83339995294	1.6625822119569404e-14	5.319204741323872e-16	3.382236020801669e-15	4.058939859917071e-17	6.513657506021917e-15	5.879136980412718e-17	2.2491582061606117e-14	1.0084173996416576e-15	9.550202487809905e-15	9.738095169585593e-17	nan	nan	nan	nan
54925.883399952945	1.6604405091058923e-14	5.365348926727445e-16	3.382049832023135e-15	4.034665557583277e-17	6.5188867339636264e-15	5.913503919953663e-17	2.2499568353741443e-14	1.0046594786130125e-15	9.552221115653793e-15	9.762676093694555e-17	nan	nan	nan	nan
54925.93339995295	1.6583219121217226e-14	5.412585423728884e-16	3.3818581576622163e-15	4.010916351179603e-17	6.523875826990116e-15	5.948153288013148e-17	2.250613321164577e-14	1.0012640110597935e-15	9.55390064148278e-15	9.786729521941415e-17	nan	nan	nan	nan
54925.98339995295	1.656225828684934e-14	5.460763449108392e-16	3.3816608288372767e-15	3.9876852748982676e-17	6.52862748506664e-15	5.98300233072533e-17	2.2511298940867122e-14	9.98217458931401e-16	9.555245326359334e-15	9.810225112504645e-17	nan	nan	nan	nan
54926.033399952954	1.6541516659647713e-14	5.509731405279635e-16	3.3814576766604212e-15	3.9649652553295623e-17	6.533144408259539e-15	6.017969931600092e-17	2.2515087510484238e-14	9.955059097616171e-16	9.556259428700892e-15	9.83313323876506e-17	nan	nan	nan	nan
54926.08339995296	1.652098830579177e-14	5.559337768903989e-16	3.3812485322372148e-15	3.942749117501993e-17	6.537429296205533e-15	6.052976856308972e-17	2.251752055637305e-14	9.931151311573096e-16	9.55694720431008e-15	9.855425109610146e-17	nan	nan	nan	nan
54926.13339995296	1.6500667285553595e-14	5.609431874784212e-16	3.3810332266663123e-15	3.9210295911346817e-17	6.541484848970963e-15	6.087945970358971e-17	2.2518619384430638e-14	9.910306253516355e-16	9.557312906408635e-15	9.877072882555861e-17	nan	nan	nan	nan
54926.18339995296	1.6480547652896597e-14	5.6598645999510275e-16	3.3808115910389873e-15	3.8997993171266935e-17	6.545313766419995e-15	6.122802425974047e-17	2.25184049737576e-14	9.892376833106371e-16	9.557360785668183e-15	9.898049769821994e-17	nan	nan	nan	nan
54926.233399952966	1.6460623455077266e-14	5.710488953896102e-16	3.3805834564399224e-15	3.879050854177956e-17	6.548918748239894e-15	6.157473826767381e-17	2.2516897979798615e-14	9.877214379168118e-16	9.55709509024204e-15	9.918330137846537e-17	nan	nan	nan	nan
54926.28339995297	1.644088873224448e-14	5.76116058162712e-16	3.3803486539457805e-15	3.8587766856059354e-17	6.5523024941937376e-15	6.19189038568832e-17	2.2514118737442065e-14	9.864669157946665e-16	9.556520065796912e-15	9.937889600578898e-17	nan	nan	nan	nan
54926.33339995297	1.6421337517039146e-14	5.811738186654756e-16	3.3801070146263025e-15	3.838969226314275e-17	6.5554677040446055e-15	6.225985022265891e-17	2.2510087264078758e-14	9.85459087390322e-16	9.55563995554613e-15	9.9567051068097e-17	nan	nan	nan	nan
54926.383399952974	1.6401963834192044e-14	5.86208388119599e-16	3.379858369542739e-15	3.8196208298388264e-17	6.558417077353402e-15	6.259693480108706e-17	2.2504823262620178e-14	9.84682914967885e-16	9.55445900027991e-15	9.974755021944535e-17	nan	nan	nan	nan
54926.43339995298	1.6382761700122097e-14	5.912063470877346e-16	3.3796025497494182e-15	3.800723795573389e-17	6.561153313782119e-15	6.292954422260285e-17	2.249834612447656e-14	9.841233982382001e-16	9.552981438397373e-15	9.992019204522672e-17	nan	nan	nan	nan
54926.48339995298	1.6363725122531635e-14	5.961546681025934e-16	3.37933938629187e-15	3.7822703760418946e-17	6.563679113119108e-15	6.325709481982079e-17	2.24906749324954e-14	9.83765617388975e-16	9.551211505939819e-15	1.0008479077749215e-16	nan	nan	nan	nan
54926.53339995298	1.6344848100003803e-14	6.010407331354011e-16	3.3790687102077356e-15	3.764252784279253e-17	6.56599717474837e-15	6.357903333695256e-17	2.2481828463860074e-14	9.835947733382046e-16	9.549153436620451e-15	1.0024117696396436e-16	nan	nan	nan	nan
54926.583399952986	1.6326124621596906e-14	6.058523465456316e-16	3.3787903525261245e-15	3.7466632011933555e-17	6.568110198382442e-15	6.389483733172058e-17	2.2471825192949853e-14	9.835962250835216e-16	9.546811461857156e-15	1.0038919809281767e-16	nan	nan	nan	nan
54926.63339995299	1.6307548666438233e-14	6.105777441096027e-16	3.378504144267989e-15	3.7294937830975624e-17	6.570020883455867e-15	6.42040155950478e-17	2.2460683294160662e-14	9.83755524068265e-16	9.544189810805045e-15	1.0052871917609507e-16	nan	nan	nan	nan
54926.68339995299	1.628911420331708e-14	6.152055986786487e-16	3.378209916444745e-15	3.712736669087098e-17	6.5717319293779205e-15	6.450610826262115e-17	2.2448420644687565e-14	9.840584455294118e-16	9.541292710386833e-15	1.0065962329459411e-16	nan	nan	nan	nan
54926.733399952995	1.6270815190278502e-14	6.197250229688749e-16	3.3779075000594317e-15	3.6963839886051384e-17	6.573246035684234e-15	6.48006871849884e-17	2.2435054827269092e-14	9.844910168327493e-16	9.538124385324852e-15	1.0078181210517037e-16	nan	nan	nan	nan
54926.783399953	1.6252645574212866e-14	6.241255699360357e-16	3.3775967261066367e-15	3.680427868766302e-17	6.574565901733539e-15	6.508735581607319e-17	2.2420603132893574e-14	9.850395428363131e-16	9.534689058173946e-15	1.0089520631422858e-16	nan	nan	nan	nan
54926.833399953	1.6234599290447108e-14	6.283972311423136e-16	3.3772774255702257e-15	3.664860441881286e-17	6.575694226909836e-15	6.536574956586173e-17	2.240508256346804e-14	9.856906283541752e-16	9.530990949351749e-15	1.0099974611775722e-16	nan	nan	nan	nan
54926.883399953	1.621667026233333e-14	6.325304334765524e-16	3.376949429426122e-15	3.649673852719278e-17	6.576633710597128e-15	6.563553538527357e-17	2.238850983444975e-14	9.864311978186398e-16	9.527034277170386e-15	1.010953916104429e-16	nan	nan	nan	nan
54926.933399953006	1.619885240083899e-14	6.36516034548087e-16	3.376612568639693e-15	3.634860265804838e-17	6.577387052128873e-15	6.589641210497605e-17	2.2370901377440918e-14	9.872485122606648e-16	9.522823257870047e-15	1.0118212316473426e-16	nan	nan	nan	nan
54926.98339995301	1.6181139604131464e-14	6.403453170346211e-16	3.3762666741669484e-15	3.6204118726177436e-17	6.577956950762712e-15	6.61481100714549e-17	2.2352273342746642e-14	9.881301837450954e-16	9.518362105648317e-15	1.0125994178143645e-16	nan	nan	nan	nan
54927.03339995301	1.61635257571668e-14	6.440099822298528e-16	3.3759115769541203e-15	3.606320898622406e-17	6.578346105731018e-15	6.639039122761846e-17	2.23326416018965e-14	9.890641874104073e-16	9.513655032693351e-15	1.0132886941270026e-16	nan	nan	nan	nan
54927.083399953015	1.6146004731273377e-14	6.475021430033773e-16	3.375547107937202e-15	3.592579610234461e-17	6.578557216266161e-15	6.662304883532903e-17	2.2312021750130085e-14	9.900388712715158e-16	9.508706249214952e-15	1.0138894925805005e-16	nan	nan	nan	nan
54927.13339995302	1.612857038373636e-14	6.508143163573699e-16	3.3751730980416207e-15	3.579180321601957e-17	6.578592981651056e-15	6.68459073576432e-17	2.2290429108846766e-14	9.910429639498558e-16	9.503519963476101e-15	1.0144024603435078e-16	nan	nan	nan	nan
54927.18339995302	1.6111216557380892e-14	6.539394157377722e-16	3.37478937818315e-15	3.566115401280493e-17	6.57845610094117e-15	6.705882233101923e-17	2.2267878728019894e-14	9.920655804975211e-16	9.498100381825112e-15	1.0148284621919741e-16	nan	nan	nan	nan
54927.233399953024	1.6093937080153255e-14	6.56870743235796e-16	3.374395779266066e-15	3.5533772786789895e-17	6.578149273419419e-15	6.726168005177228e-17	2.2244385388575746e-14	9.93096226482084e-16	9.492451708726382e-15	1.015168582693131e-16	nan	nan	nan	nan
54927.28339995303	1.6076725764702853e-14	6.596019817947376e-16	3.3739921321846878e-15	3.540958450359353e-17	6.57767519798964e-15	6.745439746620328e-17	2.2219963604737535e-14	9.941248004964726e-16	9.486578146793473e-15	1.0154241281208834e-16	nan	nan	nan	nan
54927.33339995303	1.6059576407959875e-14	6.621271875204804e-16	3.373578267821835e-15	3.528851486136096e-17	6.5770365739852905e-15	6.763692188624743e-17	2.21946276263347e-14	9.951415952540745e-16	9.480483896818858e-15	1.0155966281103557e-16	nan	nan	nan	nan
54927.38339995303	1.6042482790714282e-14	6.644407821780422e-16	3.373154017049401e-15	3.517049034966358e-17	6.576236100360752e-15	6.780923078501437e-17	2.216839144107781e-14	9.961372974236177e-16	9.474173157807023e-15	1.0156878370378871e-16	nan	nan	nan	nan
54927.433399953035	1.6025438677193867e-14	6.665375459446371e-16	3.372719210728202e-15	3.505543830600248e-17	6.575276476146221e-15	6.797133153209293e-17	2.214126877679921e-14	9.971029863515408e-16	9.467650127005315e-15	1.0156997351279103e-16	nan	nan	nan	nan
54927.48339995304	1.6008437814638166e-14	6.684126104775163e-16	3.3722736797073243e-15	3.4943286970651444e-17	6.574160400472981e-15	6.812326113973381e-17	2.2113273103659785e-14	9.980301318119012e-16	9.460918999935736e-15	1.0156345292582602e-16	nan	nan	nan	nan
54927.53339995304	1.5991473932873926e-14	6.700614523468976e-16	3.3718172548244435e-15	3.483396553851255e-17	6.572890572017422e-15	6.826508603136807e-17	2.2084417636322093e-14	9.989105909155999e-16	9.45398397042602e-15	1.0154946534708127e-16	nan	nan	nan	nan
54927.583399953044	1.5974540743888248e-14	6.714798868750175e-16	3.371349766905381e-15	3.4727404208353385e-17	6.571469690011916e-15	6.839690164783172e-17	2.2054715336090037e-14	9.997366043020113e-16	9.446849230641853e-15	1.0152827691506336e-16	nan	nan	nan	nan
54927.63339995305	1.5957631941400395e-14	6.726640624175592e-16	3.37087104676424e-15	3.462353423081649e-17	6.569900453259213e-15	6.85188323044527e-17	2.2024178913015412e-14	1.0005007917273124e-15	9.439518971118834e-15	1.0150017648703417e-16	nan	nan	nan	nan
54927.68339995305	1.5940741200431862e-14	6.736104551171145e-16	3.3703809252024276e-15	3.45222879521213e-17	6.568185560915868e-15	6.863103072897155e-17	2.1992820827971417e-14	1.0011961471548756e-15	9.431997380791787e-15	1.0146547558707911e-16	nan	nan	nan	nan
54927.73339995305	1.592386217687561e-14	6.74315864155157e-16	3.3698792330093276e-15	3.442359885654442e-17	6.5663277115066415e-15	6.873367786004674e-17	2.196065329469371e-14	1.0018160334444273e-15	9.424288647029584e-15	1.0142450831533063e-16	nan	nan	nan	nan
54927.783399953056	1.5906988507064673e-14	6.747774075255426e-16	3.3693658009623923e-15	3.4327401605015776e-17	6.564329604137544e-15	6.882698238469186e-17	2.1927688281788743e-14	1.0023541767280361e-15	9.4163969556633e-15	1.0137763121615201e-16	nan	nan	nan	nan
54927.83339995306	1.5890113807337366e-14	6.749925183502162e-16	3.368840459825827e-15	3.423363207235654e-17	6.562193937560784e-15	6.891118041673524e-17	2.1893937514710053e-14	1.002804660552859e-15	9.408326491020492e-15	1.0132522310202787e-16	nan	nan	nan	nan
54927.88339995306	1.5873231673601996e-14	6.749589417565126e-16	3.3683030403512547e-15	3.4142227380578456e-17	6.559923410680197e-15	6.898653502022554e-17	2.1859412477702556e-14	1.003161919862603e-15	9.400081435954744e-15	1.0126768483016956e-16	nan	nan	nan	nan
