MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54421.06980000078	8.722302670293726e-15	6.171345961662653e-17	3.3732201732280575e-15	2.3507098316989634e-17	5.573032217589818e-15	4.544307800666217e-17	8.344063505572194e-15	3.862326466134609e-16	6.898480785683244e-15	8.19569690244574e-17	3.73244600280002e-15	7.300399243202785e-17	6.019832018153713e-15	1.1391227683174313e-16	8.876897000212051e-15	2.4052872151961483e-16	5.676259258809586e-15	2.180442521280016e-16	1.2913752237919642e-15	1.0611473271674366e-16	2.297378126313181e-15	1.4800835658568695e-16	1.4038839702707841e-15	1.1624251453521534e-16	7.137119189853507e-15	1.525516316651993e-16
54421.119800000786	8.70153008249475e-15	6.16639678966508e-17	3.3723202405431105e-15	2.349374652027847e-17	5.571302651855097e-15	4.547879899576467e-17	8.330765889973655e-15	3.8581456641339776e-16	6.889419400117645e-15	8.231694215402433e-17	3.730215881312377e-15	7.39493996648104e-17	6.0161199621196294e-15	1.1534302896838366e-16	8.854703738313496e-15	2.405730863475328e-16	5.646767980746192e-15	2.1712642966503977e-16	1.2823720563074547e-15	1.0126291051221064e-16	2.2846926717105656e-15	1.4394711542019409e-16	1.3950480875431856e-15	1.117459148854203e-16	7.130664052998947e-15	1.5268434358193948e-16
54421.16980000079	8.680812555814154e-15	6.161423294301049e-17	3.371419080211802e-15	2.3480662950282895e-17	5.569572783694215e-15	4.55148311454541e-17	8.317405311667499e-15	3.855355951184254e-16	6.8804805542619725e-15	8.279865277454333e-17	3.728009454222378e-15	7.48634196370178e-17	6.012420900032173e-15	1.167254725183639e-16	8.832558396289634e-15	2.406237798513888e-16	5.617485006765504e-15	2.1636916776468086e-16	1.2734467542024867e-15	9.669719821677405e-17	2.2721097702892775e-15	1.4025079921229006e-16	1.3862855344764483e-15	1.0757773418099005e-16	7.124213953983013e-15	1.528179103750183e-16
54421.21980000079	8.660150158076788e-15	6.156422435769852e-17	3.370516690109886e-15	2.3467844605811736e-17	5.5678426065382335e-15	4.555116102688397e-17	8.303982177400764e-15	3.853937764933573e-16	6.871664822387998e-15	8.337564711223793e-17	3.725826669498732e-15	7.574342532814468e-17	6.00873509308943e-15	1.1805588352925164e-16	8.810461398076014e-15	2.406812352594174e-16	5.588409832896176e-15	2.15785490797177e-16	1.264595903226276e-15	9.251265529752664e-17	2.259624509870596e-15	1.3699144241094793e-16	1.377592683512491e-15	1.0382603520130034e-16	7.117768925561476e-15	1.5295232351948267e-16
54421.269800000795	8.639542950777186e-15	6.151391543230726e-17	3.369613068103114e-15	2.345528848937055e-17	5.5661121138652785e-15	4.558777535895745e-17	8.290496893533784e-15	3.8538701233025605e-16	6.8629727783259605e-15	8.402321061207038e-17	3.723667475259819e-15	7.658700426878588e-17	6.005062802453813e-15	1.1933083955656884e-16	8.788413167668386e-15	2.4074588713419146e-16	5.559541955991057e-15	2.153881186111421e-16	1.255816090378604e-15	8.881823401811426e-17	2.247231979481457e-15	1.3424427233449881e-16	1.3689659083169189e-15	1.0058760402488839e-16	7.11132900049133e-15	1.5308757522829988e-16
54421.3198000008	8.618991003548859e-15	6.146327869712967e-17	3.3687082120952435e-15	2.344299161566367e-17	5.5643812990806036e-15	4.562466100912908e-17	8.276949866042345e-15	3.8551306969576886e-16	6.854404995518964e-15	8.471926410082727e-17	3.7215318197728325e-15	7.739194646758668e-17	6.0014042892544666e-15	1.20547203615393e-16	8.76641412912321e-15	2.408181704651768e-16	5.530880873724908e-15	2.1518932865438814e-16	1.2471039038482094e-15	8.573440198033846e-17	2.2349272692886055e-15	1.3208528094744367e-16	1.3604015837093738e-15	9.796485487632618e-17	7.1048942115310546e-15	1.5322365843619728e-16
54421.3698000008	8.59849439778163e-15	6.141228787154945e-17	3.3678021199320247e-15	2.343095100453356e-17	5.562650155619827e-15	4.566180499322927e-17	8.263341500519823e-15	3.857695887711433e-16	6.845962047078859e-15	8.544502983921967e-17	3.719419651453379e-15	7.815623323156328e-17	5.997759814591001e-15	1.217021093200668e-16	8.744464706558528e-15	2.4089851973329954e-16	5.5024260845924126e-15	2.152008139813068e-16	1.2384559329516698e-15	8.338750674743025e-17	2.2227054705343844e-15	1.3058798638073729e-16	1.3518960855943661e-15	9.60605941776659e-17	7.09846459144083e-15	1.5336056678586144e-16
54421.419800000804	8.578053185926718e-15	6.136091697306603e-17	3.3668947895062134e-15	2.34191636874475e-17	5.5609186769291916e-15	4.569919447729676e-17	8.249672202179549e-15	3.861540912026196e-16	6.837644505840891e-15	8.618549532143315e-17	3.717330918865075e-15	7.887802689678829e-17	5.994129639536303e-15	1.2279294722950806e-16	8.722565324154484e-15	2.409873679502563e-16	5.474177087906117e-15	2.1543354078419715e-16	1.2298687680717063e-15	8.190028356251448e-17	2.210561675470797e-15	1.298195757916506e-16	1.3434457908906963e-15	9.497070886247849e-17	7.092040172981784e-15	1.534982946131822e-16
54421.46980000081	8.557667452991266e-15	6.130914210733711e-17	3.3659862187015637e-15	2.3407626698582404e-17	5.559186856438242e-15	4.573681677800048e-17	8.235942375856951e-15	3.8666398887432633e-16	6.829452944418764e-15	8.692970757036811e-17	3.7152655707184655e-15	7.955566146337286e-17	5.990514025139306e-15	1.2381735239432409e-16	8.700716406153608e-15	2.4108514567484124e-16	5.4461333837951524e-15	2.1589760950104233e-16	1.2213390005958904e-15	8.137915621049798e-17	2.198490977295159e-15	1.2983683578059848e-16	1.3350470774628547e-15	9.477560483825197e-17	7.08562098891665e-15	1.536368369318907e-16
54421.51980000081	8.537337258661147e-15	6.125693957153316e-17	3.365076405387829e-15	2.3396337089197567e-17	5.557454687584114e-15	4.577465936111943e-17	8.222152426011885e-15	3.8729659301535447e-16	6.8213879352589655e-15	8.767092903660135e-17	3.713223555871391e-15	8.018763411685276e-17	5.98691323242776e-15	1.2477319308071152e-16	8.67891835619922e-15	2.4119219362574295e-16	5.418294415623685e-15	2.166007271126411e-16	1.2128633362069346e-15	8.18982313824045e-17	2.186488863546591e-15	1.3067766971453282e-16	1.3266966150580898e-15	9.552649473134785e-17	7.079207072190548e-15	1.5377618606603436e-16
54421.56980000081	8.517062672569872e-15	6.120428736673979e-17	3.364165347432762e-15	2.3385291913937247e-17	5.555722163784207e-15	4.58127098448995e-17	8.20830275673074e-15	3.8804912355156897e-16	6.813450050695939e-15	8.840668050207418e-17	3.711204823327552e-15	8.077259760542585e-17	5.983327522411951e-15	1.2565856063569409e-16	8.65717142331285e-15	2.413082016603662e-16	5.390659196516074e-15	2.175390590060037e-16	1.2044402047135037e-15	8.34529134688962e-17	2.1745537681641707e-15	1.3232785057493715e-16	1.3183932528033118e-15	9.720452736054616e-17	7.0727984571058125e-15	1.5391630989047851e-16
54421.619800000815	8.496843769776944e-15	6.115116340867269e-17	3.363253042729118e-15	2.3374488242176037e-17	5.553989278506018e-15	4.585095599681827e-17	8.194393771728638e-15	3.889187186140194e-16	6.805639863005502e-15	8.91386887134396e-17	3.709209322236316e-15	8.130935344097532e-17	5.979757156086918e-15	1.2647176045132307e-16	8.635475786467964e-15	2.4143256276723634e-16	5.363226545030223e-15	2.1870300522513085e-16	1.1960693773659836e-15	8.597028469212744e-17	2.162685460977147e-15	1.3474186997159406e-16	1.3101368280566552e-15	9.974614757333421e-17	7.0663951785798704e-15	1.5405716555384692e-16
54421.66980000082	8.476680614489887e-15	6.10975480520542e-17	3.362339489153651e-15	2.3363923148521313e-17	5.552256025154802e-15	4.5889385736901834e-17	8.1804258743518e-15	3.89902444119159e-16	6.7979579444592604e-15	8.987274836313017e-17	3.7072370018926544e-15	8.179684588525917e-17	5.976202394435725e-15	1.2721130398248311e-16	8.613831624355016e-15	2.4156466578980943e-16	5.335995279557451e-15	2.2008205897505432e-16	1.187750661572218e-15	8.935016250766401e-17	2.1508837192350184e-15	1.3786260358315825e-16	1.301927183862266e-15	1.0306941287933114e-16	7.05999727153507e-15	1.5419871080313044e-16
54421.71980000082	8.456573277246548e-15	6.104342078433934e-17	3.3614246845681133e-15	2.33535937203002e-17	5.550522397184394e-15	4.592798713510999e-17	8.166399467579718e-15	3.909973033382593e-16	6.790404867378681e-15	9.061850059231124e-17	3.705287811735636e-15	8.223415668567649e-17	5.972663498432729e-15	1.2787590177230635e-16	8.592239115729052e-15	2.417038979579233e-16	5.3089642192882055e-15	2.216649803034414e-16	1.1794838655903047e-15	9.3479212547374e-17	2.139148320981239e-15	1.416253972409758e-16	1.2937641640500336e-15	1.0708257437104385e-16	7.0536047708952065e-15	1.5434090404708452e-16
54421.769800000824	8.43652182677611e-15	6.098876325731443e-17	3.360508626872261e-15	2.3343497056780044e-17	5.548788388006122e-15	4.5966748413862527e-17	8.152314954027272e-15	3.922002463801354e-16	6.782981204188717e-15	9.138912418881945e-17	3.703361701348913e-15	8.262050052355961e-17	5.969140729045996e-15	1.2846445744065072e-16	8.57069843940926e-15	2.41849645931597e-16	5.282132184207035e-15	2.234399461375988e-16	1.1712687985253186e-15	9.82425264441638e-17	2.127479045050991e-15	1.4596191865339736e-16	1.2856476132328034e-15	1.1169162531102227e-16	7.047217711585654e-15	1.5448370436054523e-16
54421.81980000083	8.416526339042403e-15	6.093355867591526e-17	3.3595913139238454e-15	2.3333630266540225e-17	5.547053991084445e-15	4.600565794674834e-17	8.138172735946993e-15	3.935081795162257e-16	6.775687527471365e-15	9.220093172754261e-17	3.701458620459189e-15	8.295522114287395e-17	5.965634347240474e-15	1.2897606259389099e-16	8.549209774280483e-15	2.420012968124925e-16	5.2554979950877946e-15	2.2539469611005153e-16	1.1631052703268055e-15	1.0353169259216285e-16	2.1158756710695005e-15	1.5080343501043636e-16	1.2775773768045706e-15	1.1680593471625096e-16	7.040836128532922e-15	1.5462707148975696e-16
54421.86980000083	8.396586871922635e-15	6.08777897752918e-17	3.3586727436106224e-15	2.3323990469713053e-17	5.545319199836764e-15	4.604470425919205e-17	8.123973215231395e-15	3.9491797428310075e-16	6.768524410018695e-15	9.307286161284709e-17	3.699578518936509e-15	8.32377881274972e-17	5.9621446139814104e-15	1.2940999261675767e-16	8.527773299292746e-15	2.4215823911742005e-16	5.229060473488872e-15	2.275166708102799e-16	1.1549930917859948e-15	1.0924925027879085e-16	2.104337979448669e-15	1.560833118084393e-16	1.2695533009380022e-15	1.2234177831230714e-16	7.0344600566654734e-15	1.5477096585707282e-16
54421.91980000083	8.376703500476308e-15	6.082144203174447e-17	3.3577529138063446e-15	2.3314574798935304e-17	5.5435840077123595e-15	4.6083876026127456e-17	8.109716793414987e-15	3.964264763056758e-16	6.761492424886718e-15	9.402585880706285e-17	3.697721346793397e-15	8.346779429992413e-17	5.958671790236471e-15	1.2976570331346833e-16	8.50638919346127e-15	2.4231986372051823e-16	5.202818441748606e-15	2.2979313983211695e-16	1.1469320745329948e-15	1.1531033345935126e-16	2.0928657513848895e-15	1.6173871178072087e-16	1.2615752325822174e-15	1.282240803611555e-16	7.028089530912716e-15	1.5491534856503762e-16
54421.969800000836	8.356876292528273e-15	6.076450102078324e-17	3.356831822385766e-15	2.3305380396886595e-17	5.541848408122558e-15	4.6123162076944905e-17	8.095403871676704e-15	3.9803051379073026e-16	6.7545921454479645e-15	9.508214223861177e-17	3.695887054184189e-15	8.364495371967521e-17	5.9552161369798615e-15	1.3004282836873235e-16	8.485057635867504e-15	2.424855647575125e-16	5.176770722980982e-15	2.3221131775600133e-16	1.138922031033963e-15	1.2164251859947701e-16	2.081458768857045e-15	1.6771159099928046e-16	1.2536430194606543e-15	1.3438686818247746e-16	7.021724586206046e-15	1.5506018140070869e-16
54422.01980000084	8.337105325851025e-15	6.070695202066978e-17	3.355909467227641e-15	2.3296404421008535e-17	5.540112394502976e-15	4.6162551388425186e-17	8.081034850841863e-15	3.997269056481976e-16	6.7478241454445106e-15	9.626436535290288e-17	3.694075591404719e-15	8.37691002603117e-17	5.951777915193739e-15	1.3024117760272417e-16	8.463778805658394e-15	2.426547404967433e-16	5.150916141070116e-15	2.3475846694522777e-16	1.1309627745884055e-15	1.2818472079180166e-16	2.07011681462355e-15	1.7394914264105494e-16	1.2457565100689356e-15	1.4077292299016593e-16	7.015365257478213e-15	1.5520542683914868e-16
54422.06980000084	8.317390661939097e-15	6.064878464730859e-17	3.354985846214723e-15	2.3287644037991288e-17	5.538375960325667e-15	4.620203309154996e-17	8.066610131384607e-15	4.015124692048648e-16	6.741188991062415e-15	9.759462611099508e-17	3.692286908891841e-15	8.384018675073522e-17	5.948357385872992e-15	1.3036073600222708e-16	8.44255288204749e-15	2.4282679417440596e-16	5.125253520666355e-15	2.374219866755e-16	1.123054119326522e-15	1.348857093008867e-16	2.0588396722204843e-15	1.80403845377829e-16	1.2379155536723753e-15	1.4733300273500886e-16	7.009011579663546e-15	1.5535104804694543e-16
54422.119800000844	8.29773236228702e-15	6.058998675962334e-17	3.354060957216766e-15	2.3279096431160414e-17	5.53663909899133e-15	4.6241596466579675e-17	8.052130113430001e-15	4.0338402748291635e-16	6.734685468102748e-15	9.907993542421021e-17	3.6905209572226216e-15	8.385828466888002e-17	5.944954810026749e-15	1.3040166351280223e-16	8.421380044315217e-15	2.4300113479569247e-16	5.0997816871808856e-15	2.4018948866761364e-16	1.1151958802063059e-15	1.4170257516605369e-16	2.0476271259586808e-15	1.8703325359231768e-16	1.230120000304136e-15	1.5402489122660174e-16	7.00266358769782e-15	1.5549700888508955e-16
54422.16980000085	8.278130509188945e-15	6.053054807663427e-17	3.3531347981145235e-15	2.3270758791813932e-17	5.534901803917366e-15	4.628123094395547e-17	8.037595196756222e-15	4.0533841602197535e-16	6.728308344576054e-15	1.0069477381355516e-16	3.688777687114047e-15	8.382358438131827e-17	5.941570448681905e-15	1.3036429558084388e-16	8.400260471807889e-15	2.4317717790046904e-16	5.07449946678174e-15	2.4304885952139945e-16	1.1073878730110785e-15	1.4859931762724306e-16	2.0364789609219513e-15	1.9379963679140836e-16	1.22236970076289e-15	1.6081242738403195e-16	6.9963213165184545e-15	1.5564327391211859e-16
54422.21980000085	8.258585171374055e-15	6.047046063921955e-17	3.3522073667827497e-15	2.3262628329464506e-17	5.533164068586452e-15	4.6320926104793794e-17	8.023005780796871e-15	4.073724892306815e-16	6.722051837799887e-15	1.0240847482565194e-16	3.687057049422359e-15	8.373639592419406e-17	5.938204562886386e-15	1.3024914444249622e-16	8.379194343939385e-15	2.433543462971821e-16	5.049405686388531e-15	2.459883108889561e-16	1.0996299143464344e-15	1.555456156830396e-16	2.0253949629638556e-15	2.0066954561486138e-16	1.2146645066105819e-15	1.6766459728213107e-16	6.989984801064567e-15	1.5578980838624036e-16
54422.26980000085	8.239096411241216e-15	6.040971586804237e-17	3.351278661110199e-15	2.3254702263070344e-17	5.531425886400808e-15	4.6360671679963656e-17	8.008362264642955e-15	4.094831262590601e-16	6.71591016467678e-15	1.0419038636854768e-16	3.685358995142616e-15	8.359715032607325e-17	5.93485741371132e-15	1.3005690115539929e-16	8.35818184019104e-15	2.4353207076318443e-16	5.024499173668364e-15	2.4899641840944427e-16	1.091921821637993e-15	1.6251579667769784e-16	2.014374918706061e-15	2.0761335637148914e-16	1.2070042701704503e-15	1.7455472618297464e-16	6.983654076276506e-15	1.559365782676254e-16
54422.319800000856	8.219664302041264e-15	6.034830637839736e-17	3.3503486789456227e-15	2.3246977827950596e-17	5.52968725081275e-15	4.640045754940914e-17	7.993665047045379e-15	4.116672363896022e-16	6.709877541268182e-15	1.0601061265303474e-16	3.6836834754081204e-15	8.340640147564001e-17	5.931529262255206e-15	1.29788438377044e-16	8.337223140110992e-15	2.4370979071070886e-16	4.999778757030506e-15	2.520621505887255e-16	1.0842634131282827e-15	1.694879877891381e-16	2.0034186155361166e-15	2.146048265154686e-16	1.1993888445247736e-15	1.8145978107583066e-16	6.9773291770964194e-15	1.5608355022098463e-16
54422.36980000086	8.200288913407711e-15	6.028622763546208e-17	3.3494174181927772e-15	2.323945227198793e-17	5.527948155224495e-15	4.644027374262292e-17	7.978914526416908e-15	4.1392176394897735e-16	6.703948182370543e-15	1.078405651529703e-16	3.682030441490001e-15	8.316482854118097e-17	5.928220369645431e-15	1.2944481389596864e-16	8.31631842331578e-15	2.4388695482523646e-16	4.975243265622431e-15	2.5517488883896746e-16	1.0766545078743364e-15	1.7644342618183553e-16	1.9925258416042177e-15	2.2162067950916046e-16	1.1918180835127708e-15	1.8835977999815644e-16	6.9710101384682795e-15	1.5623069161664458e-16
54422.41980000086	8.180970309548087e-15	6.022347432305988e-17	3.3484848767244163e-15	2.323212285690369e-17	5.526208593115688e-15	4.6480110436751075e-17	7.964111100834493e-15	4.1624369274731855e-16	6.698116301089049e-15	1.0965334786209668e-16	3.680399844796493e-15	8.287323894974853e-17	5.9249309970426445e-15	1.290272749219507e-16	8.295467869489781e-15	2.4406302166810093e-16	4.950891529324511e-15	2.5832443988850246e-16	1.0690949257450277e-15	1.833659016944886e-16	1.981696385821435e-15	2.286402281014745e-16	1.1842918417284858e-15	1.9523729771651556e-16	6.964696995337197e-15	1.5637797053220465e-16
54422.469800000865	8.161708570043548e-15	6.016004318990135e-17	3.3475510524042918e-15	2.3224986859438036e-17	5.5244685578900636e-15	4.6519957958515254e-17	7.949255168041407e-15	4.1863005005601307e-16	6.6923761084124024e-15	1.1142400696338468e-16	3.678791636872497e-15	8.253257193819176e-17	5.921661405642619e-15	1.2853726314734913e-16	8.274671658385194e-15	2.442374602556871e-16	4.926722378745596e-15	2.6150104173598394e-16	1.061584487418144e-15	1.902413077999827e-16	1.970930037857755e-15	2.356450390373452e-16	1.1768099745186186e-15	2.0207705501242013e-16	6.9583897826502996e-15	1.5652535575377143e-16
54422.51980000087	8.142503760005952e-15	6.009593140473334e-17	3.3466159431161586e-15	2.3218041571602135e-17	5.522728042980203e-15	4.65598067815326e-17	7.934347125449483e-15	4.210779101377822e-16	6.6867218127866854e-15	1.1312967516284896e-16	3.677205769399231e-15	8.21439026871576e-17	5.918411856679876e-15	1.2797642058707222e-16	8.253929969823425e-15	2.4440975060310394e-16	4.902734645218241e-15	2.6469536422596918e-16	1.0541230143782905e-15	1.9705727988030388e-16	1.960226588138805e-15	2.426186385946678e-16	1.169372337980547e-15	2.0886557876693138e-16	6.952088535356227e-15	1.5667281677705764e-16
54422.56980000087	8.12335593459951e-15	6.003113855812968e-17	3.3456795467497716e-15	2.3211284299352527e-17	5.52098704184146e-15	4.659964752532855e-17	7.919387370141281e-15	4.2358439734543766e-16	6.6811476196890655e-15	1.1474963821179926e-16	3.675642194193392e-15	8.170844705202846e-17	5.915182611430351e-15	1.2734659620988611e-16	8.23324298369428e-15	2.4457938424542613e-16	4.878927160794528e-15	2.678985052353856e-16	1.0467103289136042e-15	2.038029034069929e-16	1.9495858278445785e-15	2.4954625633026247e-16	1.161978788960107e-15	2.1559092110041326e-16	6.945793288405227e-15	1.5682032380796066e-16
