MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err
57519.72159999875	7.621790012458897e-16	1.1653748774412415e-16	9.087953935116588e-16	6.533668606411374e-17	1.3944375602963457e-15	1.64091616351789e-16	4.833117237485222e-16	2.0072614603339098e-17	1.4764797930838485e-15	4.481382775684119e-17	1.3048032751907022e-15	1.3095395142724592e-16	9.527217667360218e-16	3.357659812849443e-17	1.4293600766379573e-15	4.477062562878187e-17
57519.771599998756	7.502032947551223e-16	1.2500488490904714e-16	9.096962756937963e-16	6.529365883792847e-17	1.3952179937245216e-15	1.6487497796781702e-16	4.821651772728487e-16	1.9841373320425888e-17	1.47772202930381e-15	4.788963413000727e-17	1.3044423550852257e-15	1.3583283310464185e-16	9.507813479228651e-16	3.444288951393203e-17	1.4303050625008473e-15	4.6574501110107525e-17
57519.82159999876	7.38855699857961e-16	1.331979103597709e-16	9.105981089669772e-16	6.523228133144365e-17	1.3959932061409905e-15	1.6563336487726269e-16	4.810330442796052e-16	1.939826442051071e-17	1.4789426933809739e-15	5.095612444961111e-17	1.3041118591904682e-15	1.4077546906453876e-16	9.488038892307688e-16	3.5324367632977934e-17	1.4312719867073142e-15	4.840423926474372e-17
57519.87159999876	7.281234635402845e-16	1.4110301302841083e-16	9.115007459744345e-16	6.515274208271942e-17	1.3967630888265803e-15	1.6636714140264084e-16	4.799160384865285e-16	1.8766252607669913e-17	1.4801419945330098e-15	5.400442527884456e-17	1.3038112319257944e-15	1.4575903145486121e-16	9.467907964756044e-16	3.621712246100614e-17	1.4322602087529404e-15	5.025148346711538e-17
57519.921599998765	7.179940012429103e-16	1.487080702756742e-16	9.124040391243102e-16	6.50552403818053e-17	1.3975275322857248e-15	1.670766893680035e-16	4.788148743455383e-16	1.798155012060035e-17	1.4813201373657796e-15	5.702705603792705e-17	1.3035399158955026e-15	1.507630784978475e-16	9.447434720829957e-16	3.711754203458722e-17	1.433269087804461e-15	5.2108795615397953e-17
57519.97159999877	7.084548933176047e-16	1.5600214901304584e-16	9.133078405844474e-16	6.493998654189109e-17	1.3982864262418459e-15	1.6776240829235778e-16	4.777302663085544e-16	1.7097222610618018e-17	1.4824773218887027e-15	6.001760315892451e-17	1.3032973518158402e-15	1.557692895259497e-16	9.426633151831812e-16	3.8022296612707076e-17	1.4342979826522279e-15	5.3969545266180227e-17
57520.02159999877	6.994938815187497e-16	1.6297533925777496e-16	9.142120022770412e-16	6.480720218774935e-17	1.399039659632546e-15	1.6842471558712612e-16	4.766629287357239e-16	1.6187887376573805e-17	1.4836137435299025e-15	6.297048532414519e-17	1.3030829784416166e-15	1.6076121906958242e-16	9.405517217057073e-16	3.8928320787041606e-17	1.4353462516625364e-15	5.582780884935395e-17
57520.07159999877	6.910988655304891e-16	1.6961863425084131e-16	9.15116375873452e-16	6.465712056200389e-17	1.3997871206049289e-15	1.6906404675666637e-16	4.756135749776918e-16	1.5354156279671604e-17	1.4847295931509507e-15	6.588078185578233e-17	1.302896232492439e-15	1.6572407422129828e-16	9.38410084473937e-16	3.98327947265885e-17	1.436413252729957e-15	5.767828004925239e-17
57520.121599998776	6.832578995281404e-16	1.7592384157190993e-16	9.160208127888033e-16	6.448998684971728e-17	1.4005286965106822e-15	1.6968085560080314e-16	4.745829204041068e-16	1.4722712619052423e-17	1.4858250570612285e-15	6.874410546633393e-17	1.3027365485785395e-15	1.7064451642709723e-16	9.362397932993627e-16	4.0733125395671617e-17	1.4374983432295493e-15	5.951619128276691e-17
57520.17159999878	6.759591887733834e-16	1.8188351558260325e-16	9.169251641767708e-16	6.430605852184999e-17	1.4012642739014264e-15	1.702756144182339e-16	4.735716788244786e-16	1.4434172172217704e-17	1.4869003170318983e-15	7.15565065881558e-17	1.3026033591262132e-15	1.755104870367225e-16	9.340422350758278e-16	4.1626928314189235e-17	1.438600879969081e-15	6.133724557642628e-17
57520.22159999878	6.6919108624226e-16	1.8749090502051785e-16	9.178292809241518e-16	6.410560569809149e-17	1.4019937385236654e-15	1.708488142096254e-16	4.725803775658117e-16	1.4597938562934515e-17	1.4879555503096782e-15	7.431440048115596e-17	1.302496094302832e-15	1.803110549558747e-16	9.318187938734885e-16	4.2512010224602124e-17	1.4397202191411172e-15	6.313755784695414e-17
57520.271599998785	6.629420892855386e-16	1.9273991169667668e-16	9.187330136456874e-16	6.388891152960741e-17	1.4027169753140777e-15	1.7140096487918197e-16	4.716080769655235e-16	1.5163024451205036e-17	1.4889909296301195e-15	7.701451098359226e-17	1.3024141819414486e-15	1.8503628428531465e-16	9.295708510327e-16	4.338635287951272e-17	1.4408557162750936e-15	6.491360449260938e-17
57520.32159999879	6.572008363202507e-16	1.9762505758592233e-16	9.196362126785953e-16	6.36562726021632e-17	1.403433868394453e-15	1.7193259543331623e-16	4.706531469536075e-16	1.5992417690720286e-17	1.4900066232305344e-15	7.965382657536011e-17	1.3023570474649652e-15	1.896771196975451e-16	9.272997852576999e-16	4.424809805585616e-17	1.4420067261892726e-15	6.666218021892438e-17
57520.37159999879	6.519561035522113e-16	2.0214145846115478e-16	9.205387280773653e-16	6.34079993601277e-17	1.4041443010669046e-15	1.72444254175033e-16	4.69713952871413e-16	1.6951679539837274e-17	1.491002794862613e-15	8.222956566013602e-17	1.3023241138098713e-15	1.942252873557793e-16	9.25006972710169e-16	4.509553382666729e-17	1.4431726029426875e-15	6.838036109867831e-17
57520.421599998794	6.471968017282488e-16	2.0628480279112324e-16	9.214404096082297e-16	6.314441655171143e-17	1.4048481558087604e-15	1.7293650889248615e-16	4.687888608862454e-16	1.7928784126897165e-17	1.4919796038047366e-15	8.473914883015016e-17	1.3023148013495475e-15	1.986732093344541e-16	9.226937871026548e-16	4.5927082070960805e-17	1.4443526997869419e-15	7.006547296887109e-17
57520.4715999988	6.429119729178929e-16	2.100513350073445e-16	9.223411067440043e-16	6.286586369584226e-17	1.4055453142676334e-15	1.7340994704017828e-16	4.678762365229996e-16	1.8837900171941116e-17	1.492937204873849e-15	8.718017647880408e-17	1.3023285278171097e-15	2.0301392970135896e-16	9.203615997918113e-16	4.674128717009293e-17	1.4455463691179871e-15	7.171506437775816e-17
57520.5215999988	6.39090787323442e-16	2.1343784251371952e-16	9.23240668658577e-16	6.25726955708786e-17	1.4062356572563752e-15	1.7386517591100323e-16	4.669744447559335e-16	1.961600232002867e-17	1.4938757484370298e-15	8.955041055323238e-17	1.3023647082277966e-15	2.072410506353528e-16	9.180117798715829e-16	4.753680581967471e-17	1.4467529624277993e-15	7.332688340219857e-17
57520.5715999988	6.357225401179264e-16	2.1644164600471874e-16	9.241389442215695e-16	6.226528272534989e-17	1.4069190647479802e-15	1.743028227974228e-16	4.660818519358981e-16	2.0217972518470753e-17	1.4947953804226671e-15	9.184775954498507e-17	1.3024227548008993e-15	2.1134867716264478e-16	9.156456942661809e-16	4.831239787623891e-17	1.4479718302559514e-15	7.489885775420342e-17
57520.621599998805	6.327966483101662e-16	2.1906059280030458e-16	9.250357819929637e-16	6.194401201069098e-17	1.4075954158705136e-15	1.747235351398044e-16	4.651968234042427e-16	2.061241170503763e-17	1.4956962423313746e-15	9.407026603901259e-17	1.3025020768812167e-15	2.1533136928824588e-16	9.13264707822985e-16	4.906691815409775e-17	1.4492023221411461e-15	7.642907768301141e-17
57520.67159999881	6.303026476362466e-16	2.2129305301550267e-16	9.259310302176913e-16	6.160928713580425e-17	1.4082645889020343e-15	1.751279806599109e-16	4.643177244105437e-16	2.077863247140394e-17	1.4965784712465316e-15	9.621609630366249e-17	1.3026020808600169e-15	2.1918410047328713e-16	9.108701834053034e-16	4.9799309088444203e-17	1.4504437865726245e-15	7.791578125565024e-17
57520.72159999881	6.282301894766526e-16	2.2313791847135066e-16	9.268245368202592e-16	6.126152924310674e-17	1.4089264612653045e-15	1.755168474774154e-16	4.634429211221065e-16	2.070473773912594e-17	1.497442199844343e-15	9.828353152461554e-17	1.3027221700955356e-15	2.229022215626187e-16	9.084634819850446e-16	5.0508594183975385e-17	1.4516955709414918e-15	7.935734166447511e-17
57520.771599998814	6.265690377985009e-16	2.245946043298825e-16	9.27716149399178e-16	6.090117750538332e-17	1.4095809095227253e-15	1.758908442071734e-16	4.625707788802803e-16	2.0386591503971812e-17	1.4982875564037722e-15	1.0027096037554475e-16	1.3028617448329547e-15	2.2648142940024204e-16	9.060459627352438e-16	5.1193872173218726e-17	1.4529570214919492e-15	8.075225626597931e-17
57520.82159999882	6.253090661220924e-16	2.256630535048662e-16	9.28605715221793e-16	6.052868974250986e-17	1.4102278093710781e-15	1.7625070003485843e-16	4.616996637605975e-16	1.982756932757699e-17	1.4991146648159778e-15	1.0217687268567128e-16	1.303020202123886e-15	2.2991773948501874e-16	9.036189831224928e-16	5.185431181448119e-17	1.4542274832724406e-15	8.209913710235186e-17
57520.87159999882	6.244402545110766e-16	2.2634374396696274e-16	9.294930812185401e-16	6.014454305678749e-17	1.4108670356362267e-15	1.765971647685176e-16	4.608279402784514e-16	1.9039107396637214e-17	1.4999236445933975e-15	1.0399985401616489e-16	1.3031969357453459e-15	2.332074621174033e-16	9.011838989992845e-16	5.2489147265459595e-17	1.4555063000866888e-15	8.339670269715671e-17
57520.92159999882	6.239526865856475e-16	2.266376991306247e-16	9.303780939777995e-16	5.974923448513052e-17	1.4114984622679026e-15	1.769310088633899e-16	4.59953975702422e-16	1.8042238842282755e-17	1.500714610878649e-15	1.0573858099622283e-16	1.3033913361182015e-15	2.363471815714423e-16	8.987420646962758e-16	5.3097673974689e-17	1.4567928144446313e-15	8.464377094964441e-17
57520.971599998826	6.238365465580073e-16	2.265465015842669e-16	9.312605997401839e-16	5.934328166588336e-17	1.41212196233433e-15	1.772530234172887e-16	4.590761339972654e-16	1.687056255995059e-17	1.5014876744528825e-15	1.0739181730067914e-16	1.303602790225092e-15	2.39333737897467e-16	8.962948331143893e-16	5.367924503898846e-17	1.4580863675132456e-15	8.583925298048528e-17
57521.02159999883	6.24082116289508e-16	2.260723105086802e-16	9.321404443931795e-16	5.892722351750347e-17	1.4127374080169106e-15	1.7756402013370915e-16	4.581927819726968e-16	1.557540859770977e-17	1.5022429417438867e-15	1.0895841017421536e-16	1.3038306815278157e-15	2.421642110211624e-16	8.938435558169147e-16	5.423326798063371e-17	1.4593862990673007e-15	8.69821478049498e-17
57521.07159999883	6.246797723687266e-16	2.25217883225497e-16	9.330174734656622e-16	5.850162092560434e-17	1.413344670604809e-15	1.778648312497342e-16	4.573022846947471e-16	1.423425590258576e-17	1.5029805148339074e-15	1.1043728742626514e-16	1.3040743898841644e-15	2.448359068560207e-16	8.91389583121461e-16	5.4759201903299094e-17	1.4606919474399349e-15	8.807153772962309e-17
57521.121599998834	6.256199832099265e-16	2.2398660143263356e-16	9.338915321223528e-16	5.806705743410955e-17	1.4139436204895785e-15	1.7815630942567612e-16	4.564030086060401e-16	1.2962865623867834e-17	1.5037004914669962e-15	1.1182745483527684e-16	1.304333291464212e-15	2.4734634518946184e-16	8.889342641918785e-16	5.5256554990578173e-17	1.4620026494732038e-15	8.910658438507871e-17
57521.17159999884	6.268933061710517e-16	2.2238250282262525e-16	9.347624651583733e-16	5.762413993540561e-17	1.414534127159671e-15	1.784393275933816e-16	4.554933180384234e-16	1.1927142709869042e-17	1.5044029650561294e-15	1.1312799391300464e-16	1.3046067586660363e-15	2.4969324914021407e-16	8.864789471300565e-16	5.572488231533754e-17	1.463317740468431e-15	9.008652532107217e-17
57521.22159999884	6.284903846909337e-16	2.2041031895017004e-16	9.356301169936021e-16	5.717349935332213e-17	1.4151160591950218e-15	1.7871477875995693e-16	4.545715792509752e-16	1.133722272024591e-17	1.505088024689904e-15	1.1433805998881842e-16	1.3048941600308684e-15	2.518745360158863e-16	8.840249790677141e-16	5.616378393215497e-17	1.4646365541364978e-15	9.101067110277085e-17
57521.27159999884	6.304019454446375e-16	2.1807552042587997e-16	9.364943316673725e-16	5.67157913116379e-17	1.415689284261433e-15	1.789835757636753e-16	4.53636274503702e-16	1.1381765321552736e-17	1.5057557551389594e-15	1.154568805820696e-16	1.305194860157668e-15	2.5388830942693015e-16	8.815737062580863e-16	5.657290322868012e-17	1.4659584225479866e-15	9.187840285635461e-17
57521.321599998846	6.326187955166907e-16	2.1538437077583626e-16	9.373549528326126e-16	5.625169677953891e-17	1.4162536691051385e-15	1.7924665097880117e-16	4.526874188473569e-16	1.2018437917187147e-17	1.506406236862007e-15	1.1648375403687783e-16	1.3055082196171123e-15	2.557328525363698e-16	8.791264741675376e-16	5.695192551507133e-17	1.4672826760832145e-15	9.268917022122334e-17
57521.37159999885	6.351318195913085e-16	2.1234399063629063e-16	9.382118237505906e-16	5.578192268394844e-17	1.4168090795471112e-15	1.7950495596593792e-16	4.51726115024942e-16	1.3031701921410255e-17	1.5070395460115489e-15	1.1741804839894277e-16	1.3058335948649797e-15	2.5740662234504025e-16	8.766846275671656e-16	5.73005768336199e-17	1.4686086433821276e-15	9.344248967317265e-17
57521.42159999885	6.379319771591e-16	2.0896243436808317e-16	9.39064787285157e-16	5.530720247709434e-17	1.4173553804776088e-15	1.7975946106463466e-16	4.507534879884971e-16	1.421471133682106e-17	1.5076557544392334e-15	1.182592005189444e-16	1.3061703381549368e-15	2.5890824492950253e-16	8.74249510624323e-16	5.761862297329267e-17	1.4699356512940768e-15	9.413794318942431e-17
57521.471599998855	6.41010299739561e-16	2.0524878170175479e-16	9.399136858972287e-16	5.482829664584679e-17	1.4178924358503329e-15	1.8001115492491834e-16	4.497706617723339e-16	1.541194455132893e-17	1.508254929700924e-15	1.19006715370574e-16	1.3065177974507047e-15	2.60236511565529e-16	8.718224669941017e-16	5.790586867644579e-17	1.4712630248274562e-15	9.47751772319188e-17
57521.52159999886	6.443578881187255e-16	2.0121324769193486e-16	9.40758361639214e-16	5.434599314745748e-17	1.4184201086768693e-15	1.802610439745043e-16	4.48778761695584e-16	1.651736051620091e-17	1.5088371350612955e-15	1.19660165575159e-16	1.3068753163376147e-15	2.613903756837855e-16	8.694048399107733e-16	5.816215702709316e-17	1.4725900870992128e-15	9.535390203008962e-17
57521.57159999886	6.479659096014234e-16	1.9686731510913604e-16	9.4159865614932e-16	5.386110775419279e-17	1.4189382610209782e-15	1.8051015181852478e-16	4.477789126185147e-16	1.7460990720871826e-17	1.5094024294983432e-15	1.2021919112769126e-16	1.3072422339335132e-15	2.623689506168399e-16	8.669979722791899e-16	5.838736901220454e-17	1.473916159284199e-15	9.58738911487621e-17
57521.62159999886	6.518255952773602e-16	1.922238944773855e-16	9.424344106460542e-16	5.337448428707129e-17	1.4194467539927633e-15	1.8075951856869498e-16	4.46772238850756e-16	1.8197297133662174e-17	1.5099508677072419e-15	1.2068349932217672e-16	1.3076178847990516e-15	2.631715081081291e-16	8.646032067661827e-16	5.858142324931071e-17	1.4752405605644341e-15	9.633498133068161e-17
57521.67159999887	6.559282373006197e-16	1.8729751833736674e-16	9.432654659225064e-16	5.288699471658762e-17	1.4199454477429727e-15	1.8101020009904264e-16	4.457598653443482e-16	1.8697500390478458e-17	1.5104825001040413e-15	1.210528648769294e-16	1.3080015988472942e-15	2.6379747756410735e-16	8.622218858918681e-16	5.874427587552819e-17	1.4765626080781493e-15	9.67370726066125e-17
57521.72159999887	6.602651861817509e-16	1.821045780468618e-16	9.44091662340711e-16	5.239953910575878e-17	1.4204342014571252e-15	1.812632672254708e-16	4.447429169595586e-16	1.894502957015767e-17	1.5109973728291242e-15	1.2132713026316118e-16	1.3083927012527033e-15	2.6424644604096e-16	8.598553521210061e-16	5.887592059461635e-17	1.4778816168687618e-15	9.708012866943717e-17
57521.77159999887	6.648278480919205e-16	1.7666361359750445e-16	9.449128398260505e-16	5.1913045368278834e-17	1.4209128733496796e-15	1.8151980480667825e-16	4.437225186484274e-16	1.8933074036393845e-17	1.5114955277500496e-15	1.215062062428858e-16	1.3087905123594264e-15	2.645181589671472e-16	8.575049479542967e-16	5.897638888032724e-17	1.4791968998336579e-15	9.736417751144036e-17
57521.821599998875	6.696076821786091e-16	1.7099566959516603e-16	9.457288378614913e-16	5.14284688121352e-17	1.4213813206581472e-15	1.8178091076424433e-16	4.426997951794489e-16	1.8663569004107853e-17	1.5119770024642872e-15	1.2159007262517204e-16	1.3091943475889246e-15	2.646125216126504e-16	8.551720160196594e-16	5.90457503356831e-17	1.4805077676728233e-15	9.758931232716583e-17
57521.87159999888	6.745961978919558e-16	1.6512473374704731e-16	9.465394954819866e-16	5.094679143643905e-17	1.4218393996371383e-15	1.820476950199849e-16	4.4167587058693467e-16	1.814732998317613e-17	1.5124418303015317e-15	1.2157877925248141e-16	1.3096035173469063e-15	2.645296013257396e-16	8.528578991635326e-16	5.908411320928545e-17	1.4818135288373396e-15	9.775569268681334e-17
57521.92159999888	6.797849523215739e-16	1.5907827784655868e-16	9.47344651268682e-16	5.046902094712352e-17	1.4222869655524746e-15	1.8232127834909008e-16	4.40651870465335e-16	1.7405339854821432e-17	1.5128900403257057e-15	1.2147244723225216e-16	1.3100173269295721e-15	2.64269630568088e-16	8.50563940542128e-16	5.909162507105378e-17	1.4831134894777231e-15	9.78635459879797e-17
57521.971599998884	6.8516554754270475e-16	1.5288792504486758e-16	9.481441433433228e-16	4.999618945510403e-17	1.4227238726750978e-15	1.8260279114793433e-16	4.396289196749172e-16	1.6471488281141522e-17	1.5133216573365115e-15	1.2127127043237946e-16	1.3104350764291438e-15	2.638330107897916e-16	8.482914837127434e-16	5.906847365117981e-17	1.4844069533920762e-15	9.791316919627886e-17
57522.02159999889	6.907296279716096e-16	1.4659027038646444e-16	9.489378093623947e-16	4.952935181909008e-17	1.423149974275125e-15	1.8289337211593262e-16	4.3860814234176553e-16	1.5397343343358562e-17	1.5137367018708712e-15	1.2097551726301432e-16	1.3108560606386885e-15	2.6322031719708334e-16	8.460418727250051e-16	5.901488784734134e-17	1.4856932219741125e-15	9.790493088800105e-17
57522.07159999889	6.964688777291866e-16	1.4022788252555613e-16	9.497254865115032e-16	4.906958359435545e-17	1.4235651226157049e-15	1.831941668513627e-16	4.375906632343745e-16	1.425968232551325e-17	1.5141351902037822e-15	1.2058553277180517e-16	1.3112795689562194e-15	2.6243230447794673e-16	8.438164522121906e-16	5.893113890651768e-17	1.4869715941609948e-15	9.783927361084909e-17
