MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54519.666599945645	nan	nan	4.529793961601792e-16	1.437762014151363e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0919730673593567e-16	2.1772779076671555e-18
54519.71659994565	nan	nan	4.590609202853692e-16	1.4475118679809203e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.145534039461116e-16	1.824952068628282e-18
54519.76659994565	nan	nan	4.651827385862614e-16	1.457254915777653e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.199442715371212e-16	1.4569140354410087e-18
54519.816599945654	nan	nan	4.713446016663324e-16	1.4669904279413445e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.253698689540757e-16	1.1273688701983684e-18
54519.86659994566	nan	nan	4.775462602394177e-16	1.476718042269338e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.308301561104924e-16	9.583649697684943e-19
54519.91659994566	nan	nan	4.83787465128854e-16	1.4864377525676055e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.3632509979853235e-16	1.0734599817649461e-18
54519.96659994566	nan	nan	4.900679672292529e-16	1.4961498942756254e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.418546991251934e-16	1.3677735701504644e-18
54520.016599945666	nan	nan	4.9638748789907105e-16	1.505853909101518e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.474189635345723e-16	1.7047973420658329e-18
54520.06659994567	nan	nan	5.027456659890523e-16	1.5155461511365432e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.530179029401127e-16	2.02225963936701e-18
54520.11659994567	nan	nan	5.091421261788715e-16	1.5252227094732793e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.586515277214516e-16	2.293753647369221e-18
54520.166599945675	nan	nan	5.15576493253435e-16	1.534880003008268e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.643198487243156e-16	2.5065462038249177e-18
54520.21659994568	nan	nan	5.22048392101785e-16	1.544514784479448e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.700228772603732e-16	2.653894925174347e-18
54520.26659994568	nan	nan	5.285574477172419e-16	1.554124142774077e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.757606251071447e-16	2.7323188706160484e-18
54520.31659994568	nan	nan	5.351032851943049e-16	1.5637055036148433e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.8153310450783115e-16	2.7405667317796596e-18
54520.366599945686	nan	nan	5.416855297297723e-16	1.5732566287414877e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.873403281712525e-16	2.67927586053508e-18
54520.41659994569	nan	nan	5.483038066201662e-16	1.5827756136154038e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.931823092717033e-16	2.5510267418197225e-18
54520.46659994569	nan	nan	5.549577412611367e-16	1.592260883766732e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.99059061448914e-16	2.3607961820148418e-18
54520.516599945695	nan	nan	5.616469591464359e-16	1.601711189851953e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.049705988078398e-16	2.117083815175005e-18
54520.5665999457	nan	nan	5.683710858673939e-16	1.6111256014625738e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.109169359186986e-16	1.834512495014499e-18
54520.6165999457	nan	nan	5.751297471107962e-16	1.6205034997661542e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.168980878167713e-16	1.5399344032878828e-18
54520.6665999457	nan	nan	5.819225686587408e-16	1.6298445689883132e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.22914070002427e-16	1.2857564825900465e-18
54520.71659994571	nan	nan	5.887491574331579e-16	1.6391480993248694e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.289648984408948e-16	1.1646653454711556e-18
54520.76659994571	nan	nan	5.956090459883304e-16	1.648410966143951e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.350505860878878e-16	1.2529991519798122e-18
54520.81659994571	nan	nan	6.025017486864183e-16	1.657629669891841e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.411711305026513e-16	1.4815611650197898e-18
54520.866599945715	nan	nan	6.094267799801489e-16	1.666801003313906e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.473265251852995e-16	1.7524590202094956e-18
54520.91659994572	nan	nan	6.163836544106228e-16	1.6759220542097232e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.535167640996511e-16	2.0094136540817987e-18
54520.96659994572	nan	nan	6.233718866065266e-16	1.6849902069081844e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.597418416731529e-16	2.2243507233301193e-18
54521.016599945724	nan	nan	6.303909912824643e-16	1.6940031426547765e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.660017527965036e-16	2.3828813013051422e-18
54521.06659994573	nan	nan	6.374404832381221e-16	1.7029588387926745e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.722964928232934e-16	2.4775734828791157e-18
54521.11659994573	nan	nan	6.445198773557889e-16	1.7118555670355594e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.786260575695706e-16	2.5051872568064213e-18
54521.16659994573	nan	nan	6.516286886004273e-16	1.7206918906316064e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.849904433135425e-16	2.4656355435443033e-18
54521.216599945736	nan	nan	6.587664320168127e-16	1.7294666606451238e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.913896467951627e-16	2.361842491647205e-18
54521.26659994574	nan	nan	6.659326227296522e-16	1.738179011317171e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.978236652157832e-16	2.200340167902424e-18
54521.31659994574	nan	nan	6.731267759409613e-16	1.7468283545042768e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.042924962377776e-16	1.992904888530316e-18
54521.366599945744	nan	nan	6.803483926881482e-16	1.7554139001892843e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.107961379842315e-16	1.7601019833652694e-18
54521.41659994575	nan	nan	6.875969090705077e-16	1.763932964631821e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.173345890385715e-16	1.5380816988773093e-18
54521.46659994575	nan	nan	6.948717427191006e-16	1.7723825159488502e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.239078484441806e-16	1.3869159396852325e-18
54521.51659994575	nan	nan	7.021723113360956e-16	1.7807597933795846e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.305159156697014e-16	1.3795800455468653e-18
54521.566599945756	nan	nan	7.09498032693006e-16	1.7890623097597026e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.371587898353314e-16	1.516140674376084e-18
54521.61659994576	nan	nan	7.168483246313569e-16	1.797287852924118e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.43836469704111e-16	1.7227559778535637e-18
54521.66659994576	nan	nan	7.242226050581541e-16	1.8054344863861832e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.505489544615249e-16	1.938456089733649e-18
54521.716599945765	nan	nan	7.316202919464571e-16	1.8135005490620953e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.572962437513828e-16	2.1270253675931712e-18
54521.76659994577	nan	nan	7.39040803332994e-16	1.8214846542784764e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.640783376754357e-16	2.268604416057852e-18
54521.81659994577	nan	nan	7.464835573165164e-16	1.8293856880099914e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.708952367930807e-16	2.352759702000678e-18
54521.86659994577	nan	nan	7.539479720562254e-16	1.8372028063613604e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.7774694212098505e-16	2.3749628606177398e-18
54521.91659994578	nan	nan	7.614334657700786e-16	1.8449354323941692e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.846334551328092e-16	2.3351517393888804e-18
54521.96659994578	nan	nan	7.689394505107986e-16	1.8525830556537952e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.915547777588683e-16	2.2375482954198755e-18
54522.01659994578	nan	nan	7.764652863462506e-16	1.8601437812485584e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.985109123858059e-16	2.0915431347131075e-18
54522.066599945785	nan	nan	7.840103074727229e-16	1.867615155880166e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.055018618563097e-16	1.9139208843888845e-18
54522.11659994579	nan	nan	7.915738479492942e-16	1.8749949840770487e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.125276294687745e-16	1.7328559033098153e-18
54522.16659994579	nan	nan	7.99155241884714e-16	1.8822813368659975e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.195882189770412e-16	1.592506091745476e-18
54522.216599945794	nan	nan	8.067538234359486e-16	1.8894725536902328e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.266836345683083e-16	1.5496895149014543e-18
54522.2665999458	nan	nan	8.143689268063687e-16	1.8965672437253217e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.338138763882674e-16	1.6287803045186852e-18
54522.3165999458	nan	nan	8.219998862437458e-16	1.9035642864687918e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.409789350613659e-16	1.7821852701755255e-18
54522.3665999458	nan	nan	8.296460360382023e-16	1.910462831758929e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.481788003248711e-16	1.956479330670938e-18
54522.416599945806	nan	nan	8.373067105206847e-16	1.9172622991632012e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.554134623696233e-16	2.114583506506181e-18
54522.46659994581	nan	nan	8.449812440604838e-16	1.9239623768037973e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.626829118394216e-16	2.234282917838261e-18
54522.51659994581	nan	nan	8.526689708200505e-16	1.9305630119837334e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.699871398305996e-16	2.303497314381811e-18
54522.566599945814	nan	nan	8.603692013878426e-16	1.937063680952439e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.773261378915183e-16	2.3171166546296583e-18
54522.61659994582	nan	nan	8.680812034465792e-16	1.9434627863487067e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.846998980220875e-16	2.2755813098168406e-18
54522.66659994582	nan	nan	8.758042401605003e-16	1.949758856625719e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.921084126732922e-16	2.184787717544015e-18
54522.71659994582	nan	nan	8.835375747230332e-16	1.9559506911669885e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.995516747467271e-16	2.057167031201074e-18
54522.766599945826	nan	nan	8.912804703541933e-16	1.9620373630545513e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.070296775941043e-16	1.9139364403275203e-18
54522.81659994583	nan	nan	8.990321902991299e-16	1.9680182212715505e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.145424150168136e-16	1.7878194144056497e-18
54522.86659994583	nan	nan	9.06791997825789e-16	1.973892892406113e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.220898812654595e-16	1.7224424808396398e-18
54522.916599945835	nan	nan	9.145591562227196e-16	1.9796612817886317e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.296720744477145e-16	1.754069636097441e-18
54522.96659994584	nan	nan	9.22332928797285e-16	1.9853235741759202e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.372890148960086e-16	1.8612568647037377e-18
54523.01659994584	nan	nan	9.301125788734212e-16	1.990880233925308e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.449407319591485e-16	1.9993223617026978e-18
54523.06659994584	nan	nan	9.37897369235693e-16	1.9963319869257113e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.526272554548563e-16	2.1322898832910455e-18
54523.116599945846	nan	nan	9.456865389572943e-16	2.001679078957936e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.603486156491598e-16	2.236432099719287e-18
54523.16659994585	nan	nan	9.534792949782696e-16	2.0069210076032703e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.681048432564921e-16	2.2981045014339456e-18
54523.21659994585	nan	nan	9.612748419588683e-16	2.0120574810715672e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.75895969439718e-16	2.311317181762492e-18
54523.266599945855	nan	nan	9.690723845654922e-16	2.0170884951093802e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.837220258102191e-16	2.2764319235238782e-18
54523.31659994586	nan	nan	9.768711274687394e-16	2.022014336242058e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.915830444278927e-16	2.2000294364533634e-18
54523.36659994586	nan	nan	9.846702753401391e-16	2.026835584614816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.994790578012835e-16	2.0958017566207616e-18
54523.416599945864	nan	nan	9.924690328503133e-16	2.031553116314041e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.074100988875944e-16	1.986111024055416e-18
54523.46659994587	nan	nan	1.0002666046675237e-15	2.0361681052873532e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.153762010927995e-16	1.9027595315544883e-18
54523.51659994587	nan	nan	1.0080621954544997e-15	2.0406820247797173e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.233773986187958e-16	1.8829107084931782e-18
54523.56659994587	nan	nan	1.0158550098660301e-15	2.0450966483516103e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.314137628222903e-16	1.9396585851321783e-18
54523.616599945875	nan	nan	1.0236442446553234e-15	2.0494137785267377e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.394854341148535e-16	2.041682157196779e-18
54523.66659994588	nan	nan	1.0314290655539944e-15	2.0536344515284548e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.475925608795602e-16	2.1545022965080246e-18
54523.71659994588	nan	nan	1.0392086306660923e-15	2.0577597470172794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.557352919522504e-16	2.2521281013788194e-18
54523.766599945884	nan	nan	1.0469820980794745e-15	2.061791054645812e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.639137766232762e-16	2.318070927331136e-18
54523.81659994589	nan	nan	1.054748625862588e-15	2.0657300778629162e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.721281646391506e-16	2.344007700982848e-18
54523.86659994589	nan	nan	1.0625073720623229e-15	2.069578837251666e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.803786062043108e-16	2.3285911899935535e-18
54523.91659994589	nan	nan	1.0702574947027726e-15	2.0733396734610358e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.886652519827834e-16	2.277071666497614e-18
54523.966599945896	nan	nan	1.0779981517808463e-15	2.077015249619069e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.969882530999192e-16	2.201702212789308e-18
54524.0165999459	nan	nan	1.0857285012657199e-15	2.0806085533980633e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0053477611440667e-15	2.1224695177724025e-18
54524.0665999459	nan	nan	1.093447701093853e-15	2.084122898416743e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.013743928168382e-15	2.0668001951644403e-18
54524.116599945904	nan	nan	1.10115490203315e-15	2.08756164238503e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0221768961004088e-15	2.0652310892875508e-18
54524.16659994591	nan	nan	1.1088492317957673e-15	2.0909275585442648e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0306461838678838e-15	2.124608212644461e-18
54524.21659994591	nan	nan	1.1165298134218379e-15	2.0942235687495748e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0391503513529247e-15	2.216140912413169e-18
54524.26659994591	nan	nan	1.1241957699110987e-15	2.0974529312752043e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.047687877137355e-15	2.3100160941918686e-18
54524.316599945916	nan	nan	1.1318462242206272e-15	2.1006192442158854e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.056257240221317e-15	2.3836170657862875e-18
54524.36659994592	nan	nan	1.1394802992617399e-15	2.1037264484531496e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0648569200014393e-15	2.4228759613398505e-18
54524.41659994592	nan	nan	1.1470971178986575e-15	2.1067788300407022e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0734853962489495e-15	2.4223267223913026e-18
54524.466599945925	nan	nan	1.1546958029446897e-15	2.1097810221050523e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0821411490878658e-15	2.385810339566025e-18
54524.51659994593	nan	nan	1.1622754771612097e-15	2.1127380061330362e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0908226589731663e-15	2.3286712719669158e-18
54524.56659994593	nan	nan	1.169835262662363e-15	2.115655082658989e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0995284066689353e-15	2.2812748473710532e-18
54524.61659994593	nan	nan	1.1773742697496162e-15	2.118537303438445e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.108256873226573e-15	2.291090057609088e-18
54524.66659994594	nan	nan	1.1848915978497156e-15	2.1213895209512845e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1170065399629157e-15	2.4160175613061107e-18
54524.71659994594	nan	nan	1.1923863459247204e-15	2.1242169207055792e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.125775868876848e-15	2.6970495821761864e-18
54524.76659994594	nan	nan	1.1998576128710898e-15	2.127025043845792e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.134563236570918e-15	3.1198388147412738e-18
54524.816599945945	nan	nan	1.2073044975183709e-15	2.12981978851833e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.143366996428219e-15	3.651163479187661e-18
54524.86659994595	nan	nan	1.2147260986253837e-15	2.1326074106260722e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1521855020058787e-15	4.2620492074456415e-18
54524.91659994595	nan	nan	1.2221215148785523e-15	2.135394523808046e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1610171070120219e-15	4.931260525475878e-18
54524.966599945954	nan	nan	1.2294898448889227e-15	2.1381880987031823e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.169860165282121e-15	5.643956294254184e-18
54525.01659994596	nan	nan	1.2368301871044592e-15	2.1409954544078944e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.41173866348659e-15	7.799381934357408e-17	7.534962690735899e-16	5.1562134729345765e-17	nan	nan	nan	nan	1.1787130304540496e-15	6.389682217255872e-18
54525.06659994596	nan	nan	1.2441416350622128e-15	2.1438238678734558e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4215966157809596e-15	7.683012867985079e-17	7.57515505560523e-16	5.081648273081929e-17	1.4489417468534026e-16	2.5798053517297416e-17	nan	nan	1.1875740379903052e-15	7.160792559101414e-18
54525.11659994596	nan	nan	1.25142327489966e-15	2.1466803686661473e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4315157017059758e-15	7.58965943418418e-17	7.615532174058794e-16	5.0157952665930436e-17	1.461452213905416e-16	2.5484152754667533e-17	nan	nan	1.1964414950125108e-15	7.951430128157467e-18
54525.166599945966	nan	nan	1.2586741920599064e-15	2.149572286950156e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4414927075425354e-15	7.517749657738359e-17	7.656079528315505e-16	4.958160171036308e-17	1.474050877806981e-16	2.5184887174566297e-17	nan	nan	1.2053137062196342e-15	8.756991731525386e-18
54525.21659994597	nan	nan	1.2658934718973977e-15	2.152507301901438e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4515244218338734e-15	7.465550222684686e-17	7.696782603172944e-16	4.908212461213413e-17	1.4867329572016897e-16	2.489976411745532e-17	nan	nan	1.2141889763182551e-15	9.573750026983806e-18
54525.26659994597	nan	nan	1.2730801996767766e-15	2.155493439289041e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4616076351632233e-15	7.43120882632755e-17	7.737626884939975e-16	4.865392672342461e-17	1.4994936748945677e-16	2.4628272803970573e-17	nan	nan	1.2230656099982824e-15	1.039860673872597e-17
54525.316599945974	nan	nan	1.2802334605693038e-15	2.158539068147101e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4717391399315485e-15	7.412798890879472e-17	7.778597860369677e-16	4.8291201956538096e-17	1.5123282574799611e-16	2.436988705771651e-17	nan	nan	1.2319419119085883e-15	1.1228930957081561e-17
54525.36659994598	nan	nan	1.2873523396510478e-15	2.1616528964132496e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.4819157301353392e-15	7.408363548019827e-17	7.819681015591812e-16	4.798801249655178e-17	1.5252319349696466e-16	2.4124068166830603e-17	nan	nan	1.2408161866327159e-15	1.206245036049941e-17
54525.41659994598	nan	nan	1.2944359218994975e-15	2.1648439655837997e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.492134201144467e-15	7.415956300009196e-17	7.860861835045149e-16	4.773836726690428e-17	1.5381999404210608e-16	2.38902678514452e-17	nan	nan	1.2496867386645709e-15	1.28971760722841e-17
54525.46659994598	nan	nan	1.3014832921470386e-15	2.16812162843828e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.5023913494800855e-15	7.433676480445958e-17	7.90212580040967e-16	4.753629651509516e-17	1.5512275095656659e-16	2.3667931302986888e-17	nan	nan	1.2585518723840479e-15	1.3731349401791427e-17
54525.516599945986	nan	nan	1.3084935339143137e-15	2.1714951305733995e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.5126839725925366e-15	7.459698429827361e-17	7.943458389538291e-16	4.737592040097861e-17	1.5643098804374413e-16	2.3456500260944647e-17	nan	nan	1.2674098920327867e-15	1.4563403170752426e-17
54525.56659994599	nan	nan	1.3154657293027002e-15	2.174973566148266e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.523008868639304e-15	7.492294032810725e-17	7.984845075388429e-16	4.725151005985311e-17	1.5774422930014327e-16	2.3255416093303958e-17	nan	nan	1.2762591016897715e-15	1.5391932988188697e-17
54525.61659994599	nan	nan	1.3223989602398817e-15	2.1785663119626594e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.533362836262962e-15	7.52984885027852e-17	8.026271324952811e-16	4.7157540210819365e-17	1.590619988782411e-16	2.3064122848193043e-17	nan	nan	1.2850978052470477e-15	1.6215675465481284e-17
54525.666599945995	nan	nan	1.3292923085418229e-15	2.182283043102053e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.5437426743691267e-15	7.570872484847917e-17	8.067722598190182e-16	4.7088732934214796e-17	1.6038382104935343e-16	2.2882070246357645e-17	nan	nan	1.2939243063853795e-15	1.7033491375827113e-17
