MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56713.90010000263	4.020411801987943e-15	6.444885799418286e-17	2.5521456966713425e-15	6.16758944016262e-17	4.253251768375572e-15	6.525197031760348e-17	1.3627709651802895e-15	7.947256361151363e-17	4.903670390799082e-15	8.983440641238357e-17	nan	nan	nan	nan	nan	nan	nan	nan
56713.950100002636	4.010976885811813e-15	6.461296453758487e-17	2.5491107525084092e-15	6.19068658661063e-17	4.246365667680901e-15	6.552912490412277e-17	1.3544495258368178e-15	8.057813915844394e-17	4.897893237842672e-15	9.158330473006688e-17	nan	nan	nan	nan	nan	nan	nan	nan
56714.00010000264	4.001626755265443e-15	6.479059120377473e-17	2.5460841966866392e-15	6.215438032623902e-17	4.239521935819176e-15	6.582946488536017e-17	1.346284121798061e-15	8.204627995107555e-17	4.892101714643224e-15	9.391700196173744e-17	nan	nan	nan	nan	nan	nan	nan	nan
56714.05010000264	3.99236044411391e-15	6.498079584646199e-17	2.5430660346856733e-15	6.241703709676661e-17	4.232720381288725e-15	6.615136252042397e-17	1.3382727136237746e-15	8.384352473016006e-17	4.886295926582718e-15	9.677584896667705e-17	nan	nan	nan	nan	nan	nan	nan	nan
56714.100100002644	3.983176986202354e-15	6.518261821544646e-17	2.54005627200765e-15	6.269340554732633e-17	4.225960812809225e-15	6.649314769967903e-17	1.330413264108364e-15	8.593402574963703e-17	4.880475982308493e-15	1.0009618033658284e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.15010000265	3.97407541548457e-15	6.539508468998283e-17	2.537054914167079e-15	6.298203385099702e-17	4.219243039323174e-15	6.685311951041036e-17	1.3227037382498366e-15	8.828115324713247e-17	4.87464198779623e-15	1.0381401717087963e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.20010000265	3.9650547659749705e-15	6.561721275848947e-17	2.534061966699842e-15	6.328145714164663e-17	4.2125668699922466e-15	6.722955705750834e-17	1.3151421032206695e-15	9.084878971709204e-17	4.868794050505863e-15	1.0786779043866781e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.25010000265	3.956114071798404e-15	6.584801522457481e-17	2.5310774351661915e-15	6.359020505075958e-17	4.205932114197404e-15	6.762072947875e-17	1.3077263283371013e-15	9.360227918824865e-17	4.862932270772911e-15	1.122000809058934e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.300100002656	3.947252367143958e-15	6.608650414720245e-17	2.5281013251395017e-15	6.390680860463738e-17	4.1993385815377545e-15	6.802490511788515e-17	1.3004543850293782e-15	9.650905183874408e-17	4.857056760213218e-15	1.1675853400012703e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.35010000266	3.938468686301308e-15	6.633169448691019e-17	2.5251336422115197e-15	6.422980648132344e-17	4.1927860818291065e-15	6.844035983932194e-17	1.293324246811394e-15	9.953897554101857e-17	4.851167627177271e-15	1.2149616124096175e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.40010000266	3.929762063631864e-15	6.658260746337234e-17	2.5221743919979876e-15	6.455775063361741e-17	4.1862744251027074e-15	6.886538448622248e-17	1.2863338892513714e-15	1.0266449710855152e-16	4.8452649693289334e-15	1.263712369670849e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.450100002665	3.921131533586505e-15	6.683827363791298e-17	2.5192235801300197e-15	6.488921129168544e-17	4.179803421604485e-15	6.929829149781594e-17	1.2794812899412462e-15	1.0586063385795202e-16	4.839348902736809e-15	1.3134695447090676e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.50010000267	3.91257613069058e-15	6.709773570608014e-17	2.5162812122571023e-15	6.522278137700362e-17	4.173372881793902e-15	6.973742071885493e-17	1.272764428467037e-15	1.0910486700318693e-16	4.833419522986805e-15	1.3639096330894465e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.55010000267	3.9040948895535006e-15	6.736005102601811e-17	2.5133472940504677e-15	6.555708034884218e-17	4.16698261634285e-15	7.018114443690671e-17	1.2661812863788507e-15	1.123769769988516e-16	4.827476947928631e-15	1.414748675546476e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.60010000267	3.895686844861249e-15	6.762429387892822e-17	2.5104218311997193e-15	6.589075752783442e-17	4.160632436133935e-15	7.062787169741751e-17	1.259729847161057e-15	1.1565885001308575e-16	4.821521274038746e-15	1.465737322571304e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.65010000268	3.8873510313774515e-15	6.788955748296273e-17	2.5075048294098344e-15	6.622249492286982e-17	4.154322152260403e-15	7.107605194716026e-17	1.2534080962021425e-15	1.1893427547440955e-16	4.815552612042443e-15	1.516656256302646e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.70010000268	3.879086483944909e-15	6.815495578068636e-17	2.5045962944142834e-15	6.655100961263156e-17	4.1480515760238205e-15	7.152417806115478e-17	1.2472140207653168e-15	1.2218874750721497e-16	4.809571070587059e-15	1.5673120765712607e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.75010000268	3.870892237476636e-15	6.841962498510397e-17	2.501696231953661e-15	6.687505571027323e-17	4.1418205189339e-15	7.197078880994263e-17	1.2411456099583677e-15	1.25409277847388e-16	4.803576748227009e-15	1.6175336946759484e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.800100002685	3.862767326970282e-15	6.868272494837528e-17	2.4988046477955576e-15	6.719342596142038e-17	4.135628792707305e-15	7.241447082260225e-17	1.2352008547037266e-15	1.285842242230049e-16	4.797569758656091e-15	1.667169220845876e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.85010000269	3.854710787483035e-15	6.894344031057577e-17	2.4959215477244347e-15	6.750495300642008e-17	4.129476209265917e-15	7.285386010124862e-17	1.2293777477088335e-15	1.317031357930165e-16	4.791550202803525e-15	1.7160832925560952e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.90010000269	3.8467216541551955e-15	6.920098150212747e-17	2.493046937544626e-15	6.780851034790571e-17	4.123362580736126e-15	7.328764313961955e-17	1.2236742834368203e-15	1.3475661573738064e-16	4.78551818931665e-15	1.7641548127613702e-16	nan	nan	nan	nan	nan	nan	nan	nan
56714.950100002694	3.838798962197912e-15	6.945458557127235e-17	2.490180823080336e-15	6.81030130617369e-17	4.117287719447687e-15	7.371455769562189e-17	1.2180884580757903e-15	1.377362001959834e-16	4.779473824467997e-15	1.8112750242511723e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.0001000027	3.8309417468877816e-15	6.970351687144858e-17	2.4873232101737673e-15	6.838741827714337e-17	4.111251437932821e-15	7.413339326560801e-17	1.212618269509769e-15	1.4063425229108848e-16	4.773417215420651e-15	1.8573458840482696e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.0501000027	3.823149043571931e-15	6.994706762520903e-17	2.484474104684367e-15	6.866072546815365e-17	4.105253548924517e-15	7.454299130254493e-17	1.2072617172888485e-15	1.434438697533965e-16	4.767348468150292e-15	1.9022786932731264e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.1001000027	3.81541988767418e-15	7.01845583688867e-17	2.4816335124978293e-15	6.89219765748043e-17	4.099293865356115e-15	7.494224522029088e-17	1.2020168025995639e-15	1.4615880463560517e-16	4.76126768239874e-15	1.94599293477376e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.150100002706	3.807753314670011e-15	7.041533829842056e-17	2.4788014395122214e-15	6.917025598912616e-17	4.093372200359896e-15	7.53301002174718e-17	1.1968815282348158e-15	1.4877339364760667e-16	4.755174972453492e-15	1.9884152899629474e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.20010000271	3.800148360114204e-15	7.063878552725431e-17	2.4759778916458554e-15	6.940469042429681e-17	4.087488367265247e-15	7.570555295679457e-17	1.1918538985646835e-15	1.512824977647317e-16	4.7490704457744835e-15	2.029478803872202e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.25010000271	3.792604059619359e-15	7.085430726672165e-17	2.4731628748402904e-15	6.962444869277076e-17	4.081642179598975e-15	7.606765112709557e-17	1.1869319195067687e-15	1.5368144987905283e-16	4.742954196463372e-15	2.069122182286261e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.300100002714	3.7851194488695e-15	7.106133994130221e-17	2.4703563950528324e-15	6.982874141159645e-17	4.075833451083407e-15	7.641549291566288e-17	1.1821135984961944e-15	1.5596600941644417e-16	4.736826346822622e-15	2.107289181622412e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.35010000272	3.777693563604121e-15	7.125934924630029e-17	2.4675584582617833e-15	7.00168206518238e-17	4.07006199563478e-15	7.674822641376651e-17	1.1773969444558928e-15	1.581323229632222e-16	4.73068698590743e-15	2.1439281043901784e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.40010000272	3.7703254396329934e-15	7.144783016830275e-17	2.464769070466817e-15	7.018797955274497e-17	4.064327627363249e-15	7.706504897582383e-17	1.1727799677680556e-15	1.6017689007996315e-16	4.724536232161203e-15	2.1789913475092386e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.45010000272	3.7630141128198965e-15	7.162630695455046e-17	2.461988237680354e-15	7.034155190728394e-17	4.058630160570986e-15	7.736520655091004e-17	1.1682606802430357e-15	1.6209653358742323e-16	4.718374190669072e-15	2.2124350354671206e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.500100002726	3.7557586190907545e-15	7.179433306727767e-17	2.45921596594331e-15	7.047691173911845e-17	4.052969409751206e-15	7.76479930017662e-17	1.163837095090852e-15	1.6388837371293415e-16	4.712200966813016e-15	2.2442186903379647e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.55010000273	3.748557994430396e-15	7.195149109710718e-17	2.45645226130785e-15	7.05934728798574e-17	4.047345189587535e-15	7.791274942521221e-17	1.1595072268917428e-15	1.6554980556932255e-16	4.7060166594443024e-15	2.274304951422972e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.60010000273	3.741411274881913e-15	7.209739268993147e-17	2.4536971298542565e-15	7.069068855404284e-17	4.041757314951698e-15	7.815886348650094e-17	1.1552690915654971e-15	1.6707847951889947e-16	4.6998213828504294e-15	2.3026593395495833e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.650100002735	3.734317496550544e-15	7.223167842892538e-17	2.450950577674062e-15	7.076805098551721e-17	4.036205600904614e-15	7.838576877730356e-17	1.1511207063432531e-15	1.684722840357884e-16	4.69361523885117e-15	2.329250040476425e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.70010000274	3.7272756955872116e-15	7.235401773830271e-17	2.4482126108820446e-15	7.0825091030214e-17	4.03068986269256e-15	7.859294420619056e-17	1.1470600897371187e-15	1.6972933074097517e-16	4.68739833550016e-15	2.354047730066108e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.75010000274	3.720284908203459e-15	7.246410877927046e-17	2.4454832356128525e-15	7.086137784456911e-17	4.025209915748045e-15	7.877991343050018e-17	1.1430852615111043e-15	1.708479413255407e-16	4.681170779366782e-15	2.377025415796909e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.80010000274	3.713344170667887e-15	7.256167834276235e-17	2.442762458022132e-15	7.087651859370505e-17	4.0197655756883074e-15	7.894624433500834e-17	1.1391942426515858e-15	1.7182663612701268e-16	4.6749326770204194e-15	2.3981582956766856e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.850100002746	3.7064525192980255e-15	7.264648176087506e-17	2.4400502842801497e-15	7.087015821011554e-17	4.014356658313508e-15	7.909154856353416e-17	1.1353850553376108e-15	1.726641241523566e-16	4.668684133843052e-15	2.417423647763831e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.90010000275	3.6996089904585494e-15	7.271830282328162e-17	2.4373467205845442e-15	7.084197920215583e-17	4.008982979606915e-15	7.921548110935041e-17	1.1316557229115985e-15	1.7335929437238305e-16	4.662425251060751e-15	2.4348007228862093e-16	nan	nan	nan	nan	nan	nan	nan	nan
56715.95010000275	3.69281262057577e-15	7.277695371577655e-17	2.434651773144201e-15	7.079170152412064e-17	4.0036443557316524e-15	7.931773996754003e-17	1.1280042698502486e-15	1.7391120814024496e-16	4.656156143851568e-15	2.4502706556701916e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.000100002755	3.686062446115332e-15	7.282227495862797e-17	2.431965448195751e-15	7.071908250894885e-17	3.998340603032347e-15	7.939806585395281e-17	1.1244287217345028e-15	1.743190926065919e-16	4.649876910176216e-15	2.463816390945919e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.05010000276	3.679357503597777e-15	7.285413538837862e-17	2.4292877519885725e-15	7.062391686917107e-17	3.993071538032289e-15	7.945624199416901e-17	1.1209271052204665e-15	1.7458233502096898e-16	4.6435876595725855e-15	2.475422612617301e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.10010000276	3.672696829591876e-15	7.287243214084782e-17	2.4266186907930405e-15	7.050603677283683e-17	3.987836977432086e-15	7.949209398511902e-17	1.1174974480100425e-15	1.747004778303582e-16	4.637288502172268e-15	2.4850756932031667e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.150100002764	3.666079460709163e-15	7.287709066811334e-17	2.4239582709061503e-15	7.036531199630885e-17	3.98263673810971e-15	7.950548973250494e-17	1.1141377788213923e-15	1.7467321449369292e-16	4.630979535045422e-15	2.492763643182367e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.20010000277	3.659504433603935e-15	7.286806477085195e-17	2.421306498639893e-15	7.020165016137401e-17	3.977470637118953e-15	7.949633946619176e-17	1.1108461273596307e-15	1.7450038594844192e-16	4.624660873963804e-15	2.4984760733078484e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.25010000277	3.652970784984944e-15	7.284533666506977e-17	2.4186633803190098e-15	7.001499706118789e-17	3.972338491687922e-15	7.946459583621894e-17	1.1076205242876649e-15	1.74181977670594e-16	4.618332615997574e-15	2.502204160980189e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.30010000277	3.646477551597606e-15	7.280891707385669e-17	2.416028922301609e-15	6.980533707899332e-17	3.967240119218659e-15	7.941025409150446e-17	1.1044590011965294e-15	1.7371811728465417e-16	4.611994872168875e-15	2.5039406290069107e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.350100002775	3.640023770227811e-15	7.275884533661598e-17	2.413403130958923e-15	6.957269370685458e-17	3.96217533728541e-15	7.933335234314809e-17	1.1013595905759401e-15	1.7310907268397063e-16	4.605647748156538e-15	2.5036797221589153e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.40010000278	3.6336084777113936e-15	7.269518955660935e-17	2.410786012676805e-15	6.9317130168533e-17	3.9571439636336546e-15	7.923397191417617e-17	1.0983203257855735e-15	1.7235525063032473e-16	4.599291351717349e-15	2.5014172008753723e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.45010000278	3.627230710914498e-15	7.261804676974995e-17	2.4081775738726034e-15	6.903875015434362e-17	3.9521458161795365e-15	7.911223777814971e-17	1.0953392410248413e-15	1.7145719581019367e-16	4.59292578526478e-15	2.4971503334018863e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.500100002784	3.620889506751877e-15	7.252754314168447e-17	2.4055778209749153e-15	6.873769867263227e-17	3.947180713007998e-15	7.896831908709014e-17	1.0924143713045503e-15	1.7041559032835102e-16	4.586551157149319e-15	2.490877898307763e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.55010000279	3.614583902166367e-15	7.24238341948311e-17	2.4029867604352073e-15	6.841416302778492e-17	3.942248472372409e-15	7.880242979159643e-17	1.0895437524170847e-15	1.6923125362905356e-16	4.580167571268692e-15	2.482600189807824e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.60010000279	3.608312934147447e-15	7.23071050556071e-17	2.4004043987233183e-15	6.806837392601332e-17	3.937348912692974e-15	7.861482935329217e-17	1.0867254209067684e-15	1.679051428375907e-16	4.573775135082835e-15	2.4723190354875777e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.65010000279	3.602075639716872e-15	7.217757073157666e-17	2.397830742334958e-15	6.770060672509815e-17	3.932481852555847e-15	7.840582355180617e-17	1.0839574140410783e-15	1.6643835352292614e-16	4.567373954864279e-15	2.4600378151106934e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.700100002796	3.595871055932172e-15	7.203547640709368e-17	2.395265797775959e-15	6.731118282866518e-17	3.927647110712309e-15	7.817576538524357e-17	1.0812377697818247e-15	1.6483212088672578e-16	4.560964138072959e-15	2.445761492302529e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.7501000028	3.589698219886015e-15	7.188109777155079e-17	2.392709571581773e-15	6.690047123604276e-17	3.922844506076713e-15	7.792505606731226e-17	1.0785645267541881e-15	1.630878213905723e-16	4.554545786825498e-15	2.429496649312958e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.8001000028	3.583556168699536e-15	7.171474134963136e-17	2.3901620703035992e-15	6.64688902600779e-17	3.91807385772667e-15	7.765414611792052e-17	1.0759357242195638e-15	1.6120697484188692e-16	4.548119012440889e-15	2.4112515352057343e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.850100002805	3.577443939530914e-15	7.153674486925419e-17	2.3876233005113843e-15	6.601690941535725e-17	3.913334984900975e-15	7.736353654874732e-17	1.0733494020446167e-15	1.5919124696059673e-16	4.5416839161452045e-15	2.3910361228448756e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.90010000281	3.571360569570035e-15	7.134747762734115e-17	2.3850932687971947e-15	6.554505148942475e-17	3.908627706999671e-15	7.705378014109712e-17	1.0708036006731517e-15	1.5704245246452432e-16	4.535240605398377e-15	2.368862175208629e-16	nan	nan	nan	nan	nan	nan	nan	nan
56716.95010000281	3.565305096034552e-15	7.114734086877096e-17	2.3825719817729692e-15	6.505389480692144e-17	3.9039518435809445e-15	7.672548281420488e-17	1.068296361096034e-15	1.5476255871450671e-16	4.528789186769791e-15	2.3447433285648304e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.00010000281	3.559276556168871e-15	7.093676818125212e-17	2.380059446073517e-15	6.454407569484184e-17	3.8993072143623586e-15	7.637930507967411e-17	1.0658257248226613e-15	1.5235368997444665e-16	4.522329770094185e-15	2.3186951849966135e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.050100002816	3.553273987248277e-15	7.071622588186109e-17	2.3775556683478952e-15	6.401629115425856e-17	3.894693639218583e-15	7.601596357766521e-17	1.063389733851113e-15	1.4981813235203967e-16	4.515862452738573e-15	2.290735430040466e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.10010000282	3.5472964265766483e-15	7.048621339307624e-17	2.3750606552706553e-15	6.34713017481444e-17	3.890110938180078e-15	7.563623268739281e-17	1.0609864306393333e-15	1.471583395057657e-16	4.509387346912499e-15	2.260883961278565e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.15010000282	3.5413429114802316e-15	7.024726362913521e-17	2.372574413534347e-15	6.290993471280787e-17	3.885558931432482e-15	7.524094620410439e-17	1.058613858075879e-15	1.443769392155392e-16	4.502904557997944e-15	2.2291630474850834e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.200100002825	3.5354124793113875e-15	6.999994333488738e-17	2.3700969498521404e-15	6.233308729060838e-17	3.88103743931551e-15	7.483099906990766e-17	1.0562700594502153e-15	1.4147674094572723e-16	4.496414189298933e-15	2.1955975123683454e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.25010000283	3.5295041674462418e-15	6.974485342144822e-17	2.3676282709574516e-15	6.174173029209216e-17	3.8765462823218726e-15	7.440734914630796e-17	1.0539530784240911e-15	1.3846074454879989e-16	4.489916350353356e-15	2.1602149487071325e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.30010000283	3.523617013284176e-15	6.948262925243473e-17	2.3651683836050695e-15	6.113691187755784e-17	3.872085281096063e-15	7.397101900913499e-17	1.0516609590025022e-15	1.3533215030099974e-16	4.483411144762089e-15	2.1230459788495488e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.350100002834	3.5177500542497337e-15	6.921394088560057e-17	2.3627172945696523e-15	6.051976155560669e-17	3.8676542564331485e-15	7.352309774703667e-17	1.0493917455033697e-15	1.3209437050123425e-16	4.476898679985065e-15	2.0841245550640758e-16	nan	nan	nan	nan	nan	nan	nan	nan
56717.40010000284	3.511902327779596e-15	6.89394932502588e-17	2.3602750106431065e-15	5.989149437911462e-17	3.863253029278259e-15	7.306474273591288e-17	1.0471434825293167e-15	1.2875104292033914e-16	4.470379059920014e-15	2.0434883170542978e-16	nan	nan	nan	nan	nan	nan	nan	nan
