MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
57006.752900003514	1.465649089393599e-15	2.849567194132404e-17	1.6056721868763953e-15	2.3037748743964745e-17	1.6767661669202714e-15	2.4134371543010408e-17	9.73854499823497e-16	1.0569773141544388e-17	1.4391456624588699e-15	2.0102729752216664e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57006.80290000352	1.4654585290087085e-15	2.851739431212932e-17	1.6056729401511016e-15	2.3082130314867842e-17	1.676259842984984e-15	2.416840659116986e-17	9.738071756377434e-16	1.0579721244151621e-17	1.4388984321349332e-15	2.0140112337627583e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57006.85290000352	1.4652632126938615e-15	2.8544506308437645e-17	1.6056727335147148e-15	2.3130641066439784e-17	1.6757516150128911e-15	2.4206946161780013e-17	9.737594193167961e-16	1.05898185443998e-17	1.4386513047788432e-15	2.018094481152608e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57006.90290000352	1.4650631513431568e-15	2.857753394426055e-17	1.605671566210268e-15	2.3183535606817252e-17	1.6752417396114443e-15	2.4250296019252018e-17	9.737112373823526e-16	1.0600064570086782e-17	1.4384043975586225e-15	2.022537511456231e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57006.952900003525	1.4648583556966484e-15	2.8617033230748655e-17	1.6056694373755065e-15	2.3241081707858024e-17	1.6747304732685075e-15	2.4298777564735368e-17	9.736626363555648e-16	1.0610458884096344e-17	1.4381578276210792e-15	2.027355748148965e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.00290000353	1.4646488363403461e-15	2.866358805806965e-17	1.6056663460427023e-15	2.3303559250447212e-17	1.6742180723576778e-15	2.435272658927371e-17	9.736136227576272e-16	1.0621001083386887e-17	1.4379117120096027e-15	2.032565187534035e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.05290000353	1.4644346037079675e-15	2.871780780898153e-17	1.6056622911401562e-15	2.3371259077120784e-17	1.6737047931408153e-15	2.4412491906272175e-17	9.735642031091742e-16	1.0631690797997382e-17	1.4376661676853784e-15	2.0381823380418862e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.102900003534	1.4642156680783283e-15	2.8780324699322917e-17	1.6056572714916899e-15	2.3444481753852263e-17	1.6731908917723517e-15	2.4478433864610693e-17	9.735143839308258e-16	1.0642527689900162e-17	1.4374213115645115e-15	2.044224155568062e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.15290000354	1.4639920395796272e-15	2.885179084506762e-17	1.6056512858147041e-15	2.3523536243688422e-17	1.672676624303665e-15	2.4550922745287633e-17	9.734641717427275e-16	1.0653511451843152e-17	1.4371772604570363e-15	2.0507079750522706e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.20290000354	1.4637637281862128e-15	2.893287506032145e-17	1.6056443327240389e-15	2.360873849640478e-17	1.6721622466861471e-15	2.463033704627935e-17	9.734135730648387e-16	1.0664641806035636e-17	1.4369341311385153e-15	2.057651438533117e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.25290000354	1.4635307437195188e-15	2.9024259395739885e-17	1.6056364107278587e-15	2.370040995945235e-17	1.6716480147757265e-15	2.4717061662183234e-17	9.733625944169884e-16	1.0675918502905031e-17	1.4366920403102605e-15	2.065072419973098e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.302900003546	1.463293095849582e-15	2.912663543325621e-17	1.605627518230219e-15	2.3798876017120516e-17	1.6711341843362444e-15	2.4811485967291684e-17	9.733112423184748e-16	1.0687341319632444e-17	1.4364511045860767e-15	2.0729889471790208e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.35290000355	1.4630507940923175e-15	2.924070035885722e-17	1.6056176535306496e-15	2.3904464365902614e-17	1.6706210110435535e-15	2.49140018127417e-17	9.732595232887107e-16	1.0698910058702487e-17	1.4362114405452954e-15	2.081419121198382e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.40290000355	1.4628038478136068e-15	2.9367152842076304e-17	1.605606814823299e-15	2.4017503335892558e-17	1.6701087504897283e-15	2.502500145053185e-17	9.732074438464479e-16	1.0710624546422657e-17	1.435973164671785e-15	2.0903810336097433e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.452900003555	1.4625522662266111e-15	2.950668875699591e-17	1.6055950001974669e-15	2.4138320168998242e-17	1.6695976581857414e-15	2.5144875399176925e-17	9.731550105105533e-16	1.0722484631277938e-17	1.4357363934467619e-15	2.099892682169398e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.50290000356	1.462296058391771e-15	2.965999678621238e-17	1.6055822076373497e-15	2.426723926629368e-17	1.6690879895672907e-15	2.5274010267664105e-17	9.73102229799419e-16	1.0734490182278342e-17	1.4355012432029438e-15	2.1099718853072068e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.55290000356	1.4620352332197282e-15	2.982775395439452e-17	1.605568435022595e-15	2.440458041782595e-17	1.668579999996301e-15	2.5412786556031948e-17	9.730491082312946e-16	1.0746641087289365e-17	1.4352678303194547e-15	2.1206361960071816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.60290000356	1.4617697994674685e-15	3.001062114320595e-17	1.6055536801274233e-15	2.4550657029128588e-17	1.6680739447667995e-15	2.5561576452277608e-17	9.729956523241984e-16	1.0758937251203538e-17	1.435036271044156e-15	2.131902815619673e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.652900003566	1.4614997657421793e-15	3.0209238643026446e-17	1.6055379406214834e-15	2.470577435948439e-17	1.6675700791078535e-15	2.5720741646396483e-17	9.72941868595891e-16	1.077137859407865e-17	1.4348066815917625e-15	2.1437885081849692e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.70290000357	1.461225140498833e-15	3.0424221799049915e-17	1.6055212140682112e-15	2.487022778732215e-17	1.6670686581873417e-15	2.589063118291656e-17	9.728877635639313e-16	1.0783965049264512e-17	1.4345791781544486e-15	2.1563095158463812e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.75290000357	1.4609459320427204e-15	3.065615681030507e-17	1.6055034979274876e-15	2.5044301118306878e-17	1.6665699371161314e-15	2.607157937353125e-17	9.728333437456053e-16	1.0796696561447903e-17	1.434353876847488e-15	2.1694814759415004e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.802900003575	1.4606621486323534e-15	3.0905593565418046e-17	1.605484789550161e-15	2.5228263181221427e-17	1.666074170164989e-15	2.626390176727816e-17	9.727786156399349e-16	1.0809573060910372e-17	1.4341308933167928e-15	2.1833192288773775e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.85290000358	1.4603738102862266e-15	3.1172690109623926e-17	1.6054650858041862e-15	2.5422169991307134e-17	1.6655815234907835e-15	2.6467668866991483e-17	9.727235837201557e-16	1.0822591831939511e-17	1.4339102984134167e-15	2.197824380421148e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.90290000358	1.4600809594951786e-15	3.1456892834144256e-17	1.605444382738858e-15	2.5625686361458586e-17	1.665091995879897e-15	2.6682502202747306e-17	9.726682486107838e-16	1.0835745125261312e-17	1.4336920776746596e-15	2.212974071720791e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57007.95290000358	1.4597836411338654e-15	3.1757540720044984e-17	1.6054226762169797e-15	2.5838422297744644e-17	1.6646055673557829e-15	2.690795909485223e-17	9.726126105056018e-16	1.0849024639170115e-17	1.4334762071325873e-15	2.228742139236966e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.00290000359	1.4594818999254306e-15	3.207394661866245e-17	1.6053999619968298e-15	2.6059977526458474e-17	1.6641222178946925e-15	2.7143583785298562e-17	9.725566695982195e-16	1.0862422088041959e-17	1.4332626627291062e-15	2.2451018922695764e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.05290000359	1.4591757804455162e-15	3.2405402786795776e-17	1.6053762357304735e-15	2.628994378868193e-17	1.6636419274251862e-15	2.7388910284204196e-17	9.72500426082017e-16	1.0875929206752067e-17	1.433051420406122e-15	2.2620262326931252e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.10290000359	1.4588653271221077e-15	3.275118609784191e-17	1.6053514929645948e-15	2.652790699389633e-17	1.6631646758283122e-15	2.764346504601279e-17	9.724438801501735e-16	1.0889537754886795e-17	1.4328424560193585e-15	2.2794877676495637e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.152900003595	1.458550584236662e-15	3.3110562886488183e-17	1.6053257291410295e-15	2.6773449222430825e-17	1.662690442937427e-15	2.7906769460364644e-17	9.723870319955374e-16	1.0903239521030045e-17	1.432635745411281e-15	2.2974589148149735e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.2029000036	1.458231595922201e-15	3.348279339767344e-17	1.6052989395955842e-15	2.7026150570649534e-17	1.662219208536744e-15	2.8178342147690053e-17	9.723298818110146e-16	1.0917026326738553e-17	1.4324312643408237e-15	2.3159119999922117e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.2529000036	1.4579084061686461e-15	3.386713582350974e-17	1.6052711195576687e-15	2.728559083557005e-17	1.6617509523628168e-15	2.845770105416893e-17	9.722724297889506e-16	1.0930890030473686e-17	1.4322289885258191e-15	2.3348193469166693e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.302900003604	1.4575810588184955e-15	3.4262849922339306e-17	1.6052422641523053e-15	2.7551351039152958e-17	1.6612856541027776e-15	2.874436534495148e-17	9.722146761216908e-16	1.0944822531404772e-17	1.4320288936920547e-15	2.354153359274541e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.35290000361	1.4572495975717706e-15	3.466920022399367e-17	1.6052123683974713e-15	2.7823014794524945e-17	1.6608232933952844e-15	2.903785709797882e-17	9.721566210012933e-16	1.0958815773114044e-17	1.4318309554261007e-15	2.3738865950365153e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.40290000361	1.4569140659838737e-15	3.508545883243593e-17	1.6051814272062721e-15	2.810016951877295e-17	1.660363849828822e-15	2.9337702803726073e-17	9.720982646197157e-16	1.0972861747093357e-17	1.4316351493622588e-15	2.3939918332901265e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.45290000361	1.456574507466796e-15	3.5510907843684534e-17	1.6051494353849755e-15	2.83824074984504e-17	1.6599073029426504e-15	2.9643434678560176e-17	9.720396071685561e-16	1.0986952496345346e-17	1.4314414510168275e-15	2.4144421338292473e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.502900003616	1.4562309652914532e-15	3.5944841400796576e-17	1.605116387634469e-15	2.866932681538169e-17	1.6594536322261666e-15	2.9954591801252485e-17	9.719806488392262e-16	1.1001080118492952e-17	1.4312498358716327e-15	2.4352108898110416e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.55290000362	1.4558834825859344e-15	3.6386567411524874e-17	1.6050822785483406e-15	2.896053214118577e-17	1.6590028171186775e-15	3.027072108341638e-17	9.719213898229936e-16	1.1015236769235013e-17	1.4310602793912632e-15	2.456271873834667e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.60290000362	1.45553210233667e-15	3.68354089555035e-17	1.6050471026158835e-15	2.9255635409476116e-17	1.6585548370080766e-15	3.0591378085673946e-17	9.718618303108527e-16	1.1029414665291645e-17	1.4308727569474968e-15	2.477599277828111e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.652900003624	1.4551768673925202e-15	3.7290705409600606e-17	1.6050108542185142e-15	2.955425637540004e-17	1.6581096712325592e-15	3.091612769168764e-17	9.71801970493583e-16	1.104360608749291e-17	1.4306872438908971e-15	2.4991677471474562e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.70290000363	1.4548178204598306e-15	3.775181331929634e-17	1.6049735276316675e-15	2.9856023071704484e-17	1.6576672990786788e-15	3.124454465253292e-17	9.717418105618198e-16	1.105780338365152e-17	1.4305037155004299e-15	2.5209524093072628e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.75290000363	1.4544550041067928e-15	3.8218107044070035e-17	1.6049351170247956e-15	3.016057217112506e-17	1.6572276997815764e-15	3.15762140135976e-17	9.71681350705868e-16	1.1071998971371735e-17	1.4303221470272177e-15	2.542928897756925e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.80290000363	1.4540884607640684e-15	3.868897920334664e-17	1.6048956164599598e-15	3.046754926408862e-17	1.6567908525252574e-15	3.191073143609892e-17	9.71620591115975e-16	1.1086185340763299e-17	1.4301425136613925e-15	2.565073371123912e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.852900003636	1.4537182327233865e-15	3.916384094827634e-17	1.6048550198937015e-15	3.077660906075721e-17	1.6563567364411234e-15	3.22477034246805e-17	9.715595319819429e-16	1.110035505698374e-17	1.429964790521489e-15	2.5873625283280388e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.90290000364	1.453344362140426e-15	3.9642122082743415e-17	1.6048133211752627e-15	3.108741552575256e-17	1.6559253306087875e-15	3.258674747198668e-17	9.714981734935593e-16	1.1114500762831889e-17	1.4297889527393e-15	2.6097736199577603e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57008.95290000364	1.4529668910332579e-15	4.0123271055437444e-17	1.6047705140462857e-15	3.139964195363718e-17	1.6554966140552424e-15	3.292749213049727e-17	9.714365158403241e-16	1.1128615181098214e-17	1.4296149752861878e-15	2.6322844562884873e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.002900003645	1.4525858612854218e-15	4.060675484260462e-17	1.60472659214324e-15	3.171297099246122e-17	1.655070565754273e-15	3.326957702113454e-17	9.713745592116085e-16	1.11426911168849e-17	1.4294428331852232e-15	2.6548734122977452e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.05290000365	1.4522013146446022e-15	4.1092058739418403e-17	1.6046815489938627e-15	3.202709462227791e-17	1.6546471646275327e-15	3.361265278733991e-17	9.713123037964239e-16	1.1156721459875e-17	1.429272501356059e-15	2.6775194300125104e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.10290000365	1.4518132927244197e-15	4.157868607596494e-17	1.6046353780203944e-15	3.234171409491308e-17	1.6542263895422756e-15	3.395638100269394e-17	9.71249749783624e-16	1.1170699186520113e-17	1.4291039546613345e-15	2.700202018504635e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.15290000365	1.4514218370048207e-15	4.206615787188319e-17	1.6045880725362508e-15	3.26565398407388e-17	1.6538082193126458e-15	3.4300434039280643e-17	9.711868973619614e-16	1.118461736200985e-17	1.4289371679477788e-15	2.7229012518243428e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.20290000366	1.4510269888314542e-15	4.255401244236088e-17	1.6045396257491894e-15	3.2971291347574394e-17	1.6533926326985996e-15	3.4644494903312935e-17	9.711237467197296e-16	1.119846914234893e-17	1.4287721159600283e-15	2.745597765140786e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.25290000366	1.4506287894182814e-15	4.3041804966216244e-17	1.6044900307583742e-15	3.328569701647089e-17	1.6529796084057269e-15	3.4988257043902826e-17	9.71060298045279e-16	1.121224777626472e-17	1.428608773425483e-15	2.7682727493369916e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.30290000366	1.4502272798483547e-15	4.3529107025662e-17	1.6044392805560622e-15	3.359949399848187e-17	1.6525691250857396e-15	3.533142414012189e-17	9.70996551526615e-16	1.1225946607052513e-17	1.4284471149813828e-15	2.790907944285402e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.352900003665	1.4498225010717534e-15	4.40155061258444e-17	1.6043873680270266e-15	3.391242801615717e-17	1.6521611613340898e-15	3.567370987092705e-17	9.70932507351485e-16	1.1239559074318378e-17	1.428287115258338e-15	2.813485631005482e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.40290000367	1.449414493908427e-15	4.4500605201151135e-17	1.6043342859474241e-15	3.4224253173029965e-17	1.651755695692581e-15	3.6014837672017736e-17	9.708681657075355e-16	1.1253078715718485e-17	1.4281287487901706e-15	2.83598862289165e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.45290000367	1.4490032990489734e-15	4.498402211428461e-17	1.6042800269871512e-15	3.453473175402779e-17	1.6513527066465438e-15	3.635454048309302e-17	9.708035267820964e-16	1.1266499168629229e-17	1.4279719900536885e-15	2.8584002561763896e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.502900003674	1.4485889570544852e-15	4.5465389152866846e-17	1.604224583707026e-15	3.484363401924146e-17	1.6509521726262893e-15	3.6692560488573525e-17	9.707385907624263e-16	1.1279814171695591e-17	1.4278168135164194e-15	2.880704379776642e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.55290000368	1.4481715083568981e-15	4.594435252792473e-17	1.604167948560567e-15	3.515073799332528e-17	1.650554072005199e-15	3.7028648854391126e-17	9.706733578353381e-16	1.1293017566331397e-17	1.4276631935358426e-15	2.902885344656991e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.60290000368	1.4477509932599262e-15	4.642057187764179e-17	1.6041101138922598e-15	3.545582925238759e-17	1.6501583831008677e-15	3.736256546313807e-17	9.706078281876737e-16	1.1306103298279585e-17	1.4275111044482233e-15	2.924927992828616e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.65290000368	1.4473274519401926e-15	4.689371977897871e-17	1.6040510719392675e-15	3.575870070998564e-17	1.6497650841743524e-15	3.769407864941219e-17	9.705420020059297e-16	1.1319065418968464e-17	1.4273605205009928e-15	2.9468176460840866e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.702900003685	1.446900924448046e-15	4.7363481269650515e-17	1.6039908148297434e-15	3.6059152403640307e-17	1.649374153429242e-15	3.802296493703068e-17	9.704758794764595e-16	1.1331898086868269e-17	1.4272114159044577e-15	2.9685400945640783e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.75290000369	1.4464714507067432e-15	4.782955338200318e-17	1.6039293345843564e-15	3.635699128301355e-17	1.64898556901231e-15	3.8349008779412324e-17	9.70409460785314e-16	1.1344595568842722e-17	1.4270637648238449e-15	2.9900815852312844e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.80290000369	1.446039070514008e-15	4.8291644690269405e-17	1.603866623114003e-15	3.6652031000758675e-17	1.6485993090124218e-15	3.8672002304259825e-17	9.703427461183723e-16	1.1357152241420471e-17	1.4269175413315692e-15	3.011428810325398e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.852900003694	1.4456038235435484e-15	4.874947487212249e-17	1.6038026722221416e-15	3.694409170681963e-17	1.648215351460599e-15	3.8991745063420744e-17	9.702757356614128e-16	1.1369562592031665e-17	1.4267727194682245e-15	3.0325688958538453e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.9029000037	1.4451657493435004e-15	4.920277428536964e-17	1.6037374736018105e-15	3.7232999846865605e-17	1.647833674329873e-15	3.930804378866793e-17	9.702084295997538e-16	1.138182122018976e-17	1.4266292732081111e-15	3.053489390174644e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57009.9529000037	1.4447248873379457e-15	4.9651283560029685e-17	1.603671018838425e-15	3.751858796545127e-17	1.6474542555345992e-15	3.9620712153982303e-17	9.701408281188e-16	1.1393922838638576e-17	1.4264871764526055e-15	3.074178252712317e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57010.0029000037	1.4442812768309636e-15	5.0094753206298894e-17	1.6036032994086228e-15	3.7800694514181716e-17	1.6470770729303103e-15	3.992957054470779e-17	9.700729314035106e-16	1.140586227447454e-17	1.4263464030699373e-15	3.0946238428444224e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57010.052900003706	1.4438349569998136e-15	5.05329432383714e-17	1.6035343066781579e-15	3.8079163665402856e-17	1.6467021043135206e-15	4.023444583400514e-17	9.700047396387586e-16	1.1417634470301146e-17	1.4262069268474571e-15	3.114814908990339e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57010.10290000371	1.4433859669038173e-15	5.096562281402943e-17	1.6034640319054857e-15	3.8353845131499016e-17	1.6463293274211545e-15	4.053517116670503e-17	9.699362530091153e-16	1.1429234485174188e-17	1.4260687215141774e-15	3.134740577927221e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57010.15290000371	1.4429343454769563e-15	5.139256988993104e-17	1.6033924662376712e-15	3.8624593990058975e-17	1.6459587199305627e-15	4.08315857508024e-17	9.69867471699008e-16	1.1440657495735827e-17	1.4259317607328162e-15	3.154390344354592e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57010.202900003715	1.442480131536988e-15	5.181357089227896e-17	1.6033196007145258e-15	3.8891270514997915e-17	1.6455902594588376e-15	4.11235346565849e-17	9.69798395892663e-16	1.1451898797171436e-17	1.4257960181157082e-15	3.1737540607232576e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
