MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55711.15000000394	3.7776755585288606e-16	1.7828897730269792e-17	4.2441322576373415e-16	7.648245849361425e-18	6.4596841640464505e-16	1.5667452340441394e-17	1.5864676275380258e-16	1.544332330787924e-17	5.844526532958621e-16	1.5908385444391735e-17	4.594431682708019e-16	2.853995890980126e-17	4.734145870126474e-16	1.4293825250967116e-17	6.277766619832692e-16	3.514614560118625e-17	1.6885049286811293e-16	2.453730755357687e-17	3.029454216507646e-16	6.6201776042491995e-18
55711.20000000394	3.774078529275916e-16	1.7978908035206022e-17	4.2401399240866463e-16	7.658264605746015e-18	6.453251775216435e-16	1.566876191105916e-17	1.5846769881324116e-16	1.5591152276347632e-17	5.838046976255167e-16	1.593686289044573e-17	4.589279664426335e-16	2.8540228054840726e-17	4.730139472401576e-16	1.434180163936401e-17	6.272670965664656e-16	3.517225037254676e-17	1.6871064030422395e-16	2.4703817752917107e-17	3.028123554722546e-16	6.623510430481558e-18
55711.25000000394	3.7704615826745485e-16	1.812730357054577e-17	4.2361509963436693e-16	7.668358553250371e-18	6.446814619727388e-16	1.5669687475278823e-17	1.5828892567897598e-16	1.5738190732359566e-17	5.83158024150661e-16	1.5965337805043818e-17	4.58412804031098e-16	2.8538221639536215e-17	4.7261210735951e-16	1.4388338276570673e-17	6.267601067035425e-16	3.519571958621599e-17	1.6857010844492898e-16	2.486771885650404e-17	3.02679213910932e-16	6.6268033913573365e-18
55711.30000000395	3.766825095735141e-16	1.827394267116274e-17	4.2321654710439566e-16	7.678516131164984e-18	6.440372791268068e-16	1.5670214693974297e-17	1.5811044759717865e-16	1.5884363452842265e-17	5.825126341906813e-16	1.5993801893329243e-17	4.578976897468965e-16	2.8533887475452924e-17	4.72209072791449e-16	1.443337185827045e-17	6.26255650001893e-16	3.521647276958214e-17	1.6842890528740183e-16	2.5028874742873517e-17	3.0254599560258303e-16	6.6300513892573515e-18
55711.35000000395	3.7631694452592243e-16	1.8418689739901066e-17	4.228183344825329e-16	7.688725961653056e-18	6.433926383514338e-16	1.5670329651060666e-17	1.5793226881455248e-16	1.6029598949337638e-17	5.81868529065227e-16	1.6022247036897713e-17	4.573826322950908e-16	2.85271748036101e-17	4.718048489445396e-16	1.4476841181828263e-17	6.257536840785528e-16	3.523443175950504e-17	1.682870388218135e-16	2.5187155318957612e-17	3.024126991823692e-16	6.633249491491412e-18
55711.40000000395	3.7594950078418406e-16	1.856141504458084e-17	4.2242046143286435e-16	7.698976858054886e-18	6.427475490129351e-16	1.5670018860074674e-17	1.577543935782801e-16	1.617382932665645e-17	5.812257100945712e-16	1.6050665295361477e-17	4.568676403751577e-16	2.8518034298174447e-17	4.713994412151146e-16	1.4518687105955903e-17	6.252541665598155e-16	3.5249520700470674e-17	1.6814451703139323e-16	2.5342436314270915e-17	3.022793232848337e-16	6.636392932212395e-18
55711.450000003955	3.7558021598751496e-16	1.870199452000252e-17	4.220229276197486e-16	7.709257832742917e-18	6.421020204764203e-16	1.566926927056615e-17	1.5757682613607184e-16	1.6316990147742905e-17	5.805841785992033e-16	1.6079048908032064e-17	4.563527226810735e-16	2.850641806971699e-17	4.709928549873449e-16	1.4558852510463155e-17	6.247570550807315e-16	3.5261666041850947e-17	1.6800134789247876e-16	2.54945990830918e-17	3.0214586654389496e-16	6.639477114253644e-18
55711.50000000396	3.752091277550884e-16	1.8840309575545912e-17	4.2162573270776825e-16	7.719558104555838e-18	6.414560621057212e-16	1.566806827419301e-17	1.5739957073617067e-16	1.6459020304863646e-17	5.799439359003526e-16	1.6107390294904756e-17	4.558378879013753e-16	2.8492279668115294e-17	4.705850956333111e-16	1.4597282256264394e-17	6.242623072848164e-16	3.527079653452228e-17	1.6785753937457185e-16	2.564353041492294e-17	3.0201232759283416e-16	6.642497610846362e-18
55711.55000000396	3.7483627368637233e-16	1.8976246908926803e-17	4.212288763618244e-16	7.72986710580758e-18	6.408096832635414e-16	1.5666403710554968e-17	1.572226316273696e-16	1.659986189690304e-17	5.793049833194572e-16	1.613568205858255e-17	4.553231447192303e-16	2.847557408521287e-17	4.701761685129544e-16	1.4633923145865306e-17	6.237698808235627e-16	3.5276843226952764e-17	1.6771309944042218e-16	2.578912235312611e-17	3.0187870506430787e-16	6.645450167267459e-18
55711.600000003964	3.7446169136140064e-16	1.9109698326570126e-17	4.2083235824706094e-16	7.740174488893124e-18	6.401628933113428e-16	1.566426387286967e-17	1.57046013059013e-16	1.6739460112672387e-17	5.78667322178536e-16	1.61639169849859e-17	4.548085018125052e-16	2.845625775730091e-17	4.697660789742456e-16	1.4668723884415647e-17	6.232797333560177e-16	3.527973946095369e-17	1.67568036046052e-16	2.5931272021913352e-17	3.0174499759033467e-16	6.648330702382513e-18
55711.65000000397	3.7408541834108953e-16	1.9240560570857e-17	4.204361780288646e-16	7.750470132518209e-18	6.3951570160942275e-16	1.566163751336502e-17	1.5686971928098748e-16	1.6877763120277443e-17	5.780309538003668e-16	1.6192088044901702e-17	4.542939678538432e-16	2.843428856752408e-17	4.6935483235307805e-16	1.470163504155028e-17	6.227918225484148e-16	3.527942086722657e-17	1.6742235714084784e-16	2.6069881461530264e-17	3.016112038022909e-16	6.651135310112814e-18
55711.70000000397	3.737074921675281e-16	1.93687351544446e-17	4.2004033537294066e-16	7.760744147546384e-18	6.38868117516926e-16	1.565851384848628e-17	1.5669375454380172e-16	1.701472196198129e-17	5.773958795075144e-16	1.622018839416962e-17	4.537795515107271e-16	2.8409625848307086e-17	4.689424339734147e-16	1.4732609014043722e-17	6.223061060737534e-16	3.5275825360860264e-17	1.6727607066760213e-16	2.620485747165886e-17	3.0147732233091615e-16	6.6538602608262695e-18
55711.75000000397	3.733279503642721e-16	1.9494128201745676e-17	4.19644829945241e-16	7.770986882470387e-18	6.382201503919006e-16	1.5654882564011448e-17	1.565181230985142e-16	1.7150290454821205e-17	5.767621006236933e-16	1.6248211375657238e-17	4.532652614455439e-16	2.8382230383831605e-17	4.685288891472744e-16	1.47615999894741e-17	6.218225416113367e-16	3.5268893136930264e-17	1.6712918456256757e-16	2.6336111462871876e-17	3.0134335180630133e-16	6.6565020026551415e-18
55711.800000003976	3.729468304366521e-16	1.9616650297706844e-17	4.1924966141196786e-16	7.781188928592157e-18	6.375718095912222e-16	1.565073381985722e-17	1.5634282919678898e-16	1.728442509647083e-17	5.761296184727151e-16	1.6276150519254797e-17	4.527511063156593e-16	2.8352064412703187e-17	4.681142031747856e-16	1.4788563910898698e-17	6.213410868464553e-16	3.525856666631236e-17	1.6698170675552304e-16	2.6463559316006368e-17	3.012092908578957e-16	6.659057162732221e-18
55711.85000000398	3.725641698720593e-16	1.97362163437698e-17	4.1885482943961546e-16	7.791341124798038e-18	6.369231044706301e-16	1.5646058254860976e-17	1.5616787709092232e-16	1.741708497633972e-17	5.754984343789991e-16	1.6303999542665547e-17	4.522370947734963e-16	2.8319091630856117e-17	4.676983813442255e-16	1.4813458442726438e-17	6.208616994698588e-16	3.524479069186643e-17	1.6683364516984456e-16	2.658712124931922e-17	3.0107513811448955e-16	6.6615225483780145e-18
55711.90000000398	3.721800061402507e-16	1.985274542102984e-17	4.1846033369490584e-16	7.801434562068394e-18	6.362740443848616e-16	1.5640846991327495e-17	1.559932710338116e-16	1.7548231691611805e-17	5.74868549667371e-16	1.633175235229051e-17	4.517232354665877e-16	2.828327719477409e-17	4.672814289320254e-16	1.4836242937736442e-17	6.203843371774422e-16	3.5227512225079126e-17	1.6668500772254095e-16	2.6706721693263324e-17	3.009408922042216e-16	6.663895148207855e-18
55711.950000003984	3.7179437669364647e-16	1.9966160660480617e-17	4.180661738448832e-16	7.811460587660971e-18	6.356246386875467e-16	1.5635091639552013e-17	1.5581901527898595e-16	1.7677829268062938e-17	5.742399656631868e-16	1.6359403043282418e-17	4.512095370376572e-16	2.824458772510645e-17	4.668633512028549e-16	1.4856878405399204e-17	6.1990895766976685e-16	3.520668054334337e-17	1.665358023243257e-16	2.682228917264293e-17	3.0080655175458027e-16	6.6661721331990065e-18
55712.00000000399	3.7140731896762586e-16	2.0076389120256058e-17	4.1767234955680055e-16	7.821410809016054e-18	6.349748967312138e-16	1.562878430213064e-17	1.5564511408062422e-16	1.780584408543788e-17	5.736126836921089e-16	1.6386945900663808e-17	4.506960081246846e-16	2.820299131075802e-17	4.664441534096566e-16	1.487532748153425e-17	6.19435518651693e-16	3.518224718793804e-17	1.6638603687968172e-16	2.6933756196057845e-17	3.006721153923795e-16	6.6683508576782205e-18
55712.05000000399	3.7101887038082104e-16	2.0183361669692966e-17	4.1727886049821053e-16	7.831277097362242e-18	6.343248278674287e-16	1.5621917578216288e-17	1.5547157169357679e-16	1.7932244807207826e-17	5.72986705080434e-16	1.6414375398840548e-17	4.501826573609716e-16	2.81584575135186e-17	4.660238407936251e-16	1.489155439928607e-17	6.189639778319455e-16	3.5154165962840003e-17	1.6623571928690331e-16	2.7041059152367258e-17	3.0053758174378767e-16	6.670428860284475e-18
55712.10000000399	3.7062906833541493e-16	2.028701288008025e-17	4.1688570633693503e-16	7.841051591092522e-18	6.336744414466655e-16	1.5614484567709918e-17	1.5529839237332688e-16	1.8057002314450003e-17	5.723620311548773e-16	1.6441686202482887e-17	4.496694933752161e-16	2.811095737332766e-17	4.656024185843081e-16	1.4905524961568302e-17	6.184942929226977e-16	3.5122392934509115e-17	1.6608485743817147e-16	2.7144138214007175e-17	3.0040294943428977e-16	6.672403864857711e-18
55712.150000003996	3.70237950217441e-16	2.0387280921932794e-17	4.164928867410312e-16	7.8507266988565e-18	6.330237468184147e-16	1.5606478875332417e-17	1.5512558037608078e-16	1.8180089643834804e-17	5.717386632428507e-16	1.6468873166422712e-17	4.491565247915808e-16	2.806046341420921e-17	4.651798919996294e-16	1.4917206514901965e-17	6.180264216391796e-16	3.508688643271715e-17	1.6593345921959628e-16	2.7242937246996723e-17	3.002682170887125e-16	6.674273781296707e-18
55712.200000004	3.698455533970964e-16	2.0484107468645946e-17	4.161004013788255e-16	7.860295102430717e-18	6.323727533312106e-16	1.5597894614653503e-17	1.5495313995866695e-16	1.830148192926178e-17	5.711166026716579e-16	1.64959313358594e-17	4.486437602297626e-16	2.80069496510045e-17	4.647562662458661e-16	1.4926567924774032e-17	6.17560321699222e-16	3.50476070525497e-17	1.6578153251129232e-16	2.733740372742167e-17	3.001333833312032e-16	6.67603670636371e-18
55712.250000004	3.694519152289935e-16	2.057743760626625e-17	4.1570824991894397e-16	7.86974975936282e-18	6.317214703325603e-16	1.5588726412039557e-17	1.5478107537869293e-16	1.842115634722288e-17	5.704958507697367e-16	1.6522855946314268e-17	4.481312083050574e-16	2.7950391596938376e-17	4.643315465178487e-16	1.4933579552479664e-17	6.170959508229062e-16	3.500451765767855e-17	1.6562908518742951e-16	2.742748866422691e-17	2.9999844678523944e-16	6.677690924455359e-18
55712.300000004005	3.690570730525036e-16	2.0667219749330043e-17	4.15316432030248e-16	7.879083905365996e-18	6.310699071690468e-16	1.5578969410606142e-17	1.546093908944138e-16	1.8539092065524917e-17	5.698764088657651e-16	1.654964242400761e-17	4.476188776284323e-16	2.7890766272108455e-17	4.639057379987389e-16	1.493821323350402e-17	6.166332667321063e-16	3.49575833850505e-17	1.6547612511628733e-16	2.7513146528148056e-17	2.998634060736147e-16	6.6792349083270494e-18
55712.35000000401	3.6866106419202225e-16	2.0753405562470883e-17	4.149249473818491e-16	7.888291056603555e-18	6.304180731862875e-16	1.5568619274061277e-17	1.5443809076486376e-16	1.865527019535244e-17	5.692582782885875e-16	1.6576286385009152e-17	4.471067768065914e-16	2.7828052212985994e-17	4.634788458603097e-16	1.4940442257487295e-17	6.161722271501046e-16	3.490677165102119e-17	1.653226601603237e-16	2.7594335186640125e-17	2.9972825981844313e-16	6.680667319782108e-18
55712.40000000401	3.6826392595729536e-16	2.083594988770746e-17	4.145337956431587e-16	7.897365011639215e-18	6.297659777290272e-16	1.5557672190588674e-17	1.542671792497564e-16	1.876967374642973e-17	5.686414603678305e-16	1.660278363598066e-17	4.46594914442058e-16	2.776222948299107e-17	4.630508752628918e-16	1.4940241349742043e-17	6.157127898011224e-16	3.4852052159137944e-17	1.6516869817621846e-16	2.7671015844604486e-17	2.995930066411522e-16	6.681987010326653e-18
55712.45000000401	3.678656956436822e-16	2.0914810677220814e-17	4.141429764838232e-16	7.90629985332575e-18	6.291136301410385e-16	1.554612487666475e-17	1.5409666060959117e-16	1.88822875850603e-17	5.680259564336431e-16	1.6629130173323238e-17	4.460832991332237e-16	2.7693279684252372e-17	4.626218313553335e-16	1.493758665443055e-17	6.152549124099863e-16	3.479339690960919e-17	1.6501424701494345e-16	2.774315299078883e-17	2.9945764516248264e-16	6.683193021791764e-18
55712.500000004016	3.6746641053246946e-16	2.0989948931450177e-17	4.137524895737585e-16	7.915089950475992e-18	6.284610397652279e-16	1.5533974580875408e-17	1.5392653910559927e-16	1.899309839514485e-17	5.674117678163798e-16	1.665532218329771e-17	4.455719394744269e-16	2.7621185970606435e-17	4.621917192751612e-16	1.4932455719340118e-17	6.147985527016551e-16	3.473078021060474e-17	1.6485931452182664e-16	2.7810714349787053e-17	2.9932217400247957e-16	6.684284586920481e-18
55712.55000000402	3.670661078911756e-16	2.106132864236219e-17	4.133623345831534e-16	7.923729959334978e-18	6.278082159436361e-16	1.5521219087745638e-17	1.5375681899979501e-16	1.9102094641657823e-17	5.667988958473743e-16	1.6681356041591337e-17	4.450608440560207e-16	2.7545933061934636e-17	4.617605441485608e-16	1.492482748237172e-17	6.143436684008691e-16	3.4664178691494394e-17	1.6470390853659509e-16	2.7873670839402634e-17	2.9918659178050147e-16	6.685261129921695e-18
55712.60000000402	3.6666482497382613e-16	2.1128916741736053e-17	4.1297251118244735e-16	7.932214824984157e-18	6.271551680174427e-16	1.5507856721516072e-17	1.5358750455498532e-16	1.92092665368143e-17	5.661873418576121e-16	1.6707228312669856e-17	4.445500214644525e-16	2.746750725995395e-17	4.61328311090396e-16	1.491468225968012e-17	6.138902172316515e-16	3.4593571318127004e-17	1.6454803689344168e-16	2.793199653335526e-17	2.990508971152031e-16	6.686122266998321e-18
55712.650000004025	3.66262599021269e-16	2.1192683054379224e-17	4.125830190423412e-16	7.940539782493209e-18	6.265019053269855e-16	1.549388635000193e-17	1.5341860003470977e-16	1.9314606008569896e-17	5.655771071794414e-16	1.6732935750321036e-17	4.440394802823101e-16	2.7385896465522428e-17	4.608950252042837e-16	1.4902001735589477e-17	6.134381569169796e-16	3.4518939410314965e-17	1.643917074210804e-16	2.7985668629199804e-17	2.989150886245398e-16	6.686867806844179e-18
55712.70000000403	3.6585946726144934e-16	2.125260025604664e-17	4.1219385783380156e-16	7.94870035803437e-18	6.258484372117463e-16	1.5479307388401166e-17	1.532501097033901e-16	1.941810667136279e-17	5.649681931452142e-16	1.6758475295790762e-17	4.435292290884089e-16	2.7301090197572632e-17	4.604606915826028e-16	1.488676895424891e-17	6.129874451783058e-16	3.4440266661569423e-17	1.6423492794281502e-16	2.8034667421359055e-17	2.98779164925765e-16	6.68749775110961e-18
55712.75000000403	3.654554669097375e-16	2.1308643836056758e-17	4.118050272280529e-16	7.956692369793027e-18	6.251947730104309e-16	1.5464119803134387e-17	1.5308203782621658e-16	1.9519763799093418e-17	5.6436060108772e-16	1.6783844078660228e-17	4.430192764578567e-16	2.721307961379045e-17	4.600253153065474e-16	1.486896831309085e-17	6.12538039735194e-16	3.435753916130455e-17	1.640777062765709e-16	2.807897627920418e-17	2.9864312463541796e-16	6.688012294846117e-18
55712.800000004034	3.650506351691823e-16	2.1360792064416806e-17	4.114165268966004e-16	7.964511928779599e-18	6.245409220609569e-16	1.5448324115735526e-17	1.5291438866919853e-16	1.9619574300039184e-17	5.637543323404066e-16	1.6809039415400694e-17	4.425096309621198e-16	2.7121857533136742e-17	4.595889014461448e-16	1.484858555816443e-17	6.120898983048754e-16	3.427074541955348e-17	1.6392005023499353e-16	2.811858163012234e-17	2.985069663693417e-16	6.6884118269083036e-18
55712.85000000404	3.646450092308453e-16	2.1409025963387262e-17	4.1102835651116926e-16	7.972155439559e-18	6.238868937004356e-16	1.543192140668858e-17	1.5274716649918273e-16	1.971753669381321e-17	5.631493882372829e-16	1.683405880903033e-17	4.420003011690824e-16	2.702741846031538e-17	4.591514550603131e-16	1.4825607781313436e-17	6.116429786018581e-16	3.417987639441235e-17	1.637619676254676e-16	2.8153472947496025e-17	2.983706887426544e-16	6.688696930344581e-18
55712.90000000404	3.642386262740817e-16	2.1453329283401e-17	4.106405157437843e-16	7.979619600805493e-18	6.2323269726525085e-16	1.541491331940701e-17	1.5258037558389792e-16	1.9813651090002572e-17	5.625457701124898e-16	1.6858899948720743e-17	4.4149129564314125e-16	2.69297586123381e-17	4.587129811969099e-16	1.4800023419350616e-17	6.111972383374929e-16	3.40849255223078e-17	1.6360346625019833e-16	2.8183642743563596e-17	2.9823429036975743e-16	6.688868382748508e-18
55712.95000000404	3.6383152346681383e-16	2.1493688483253982e-17	4.1025300426672077e-16	7.98690140580683e-18	6.225783420910207e-16	1.5397302064129932e-17	1.5241402019189255e-16	1.99079191687243e-17	5.619434793009307e-16	1.6883560708901652e-17	4.409826229452469e-16	2.6828875947305463e-17	4.582734848926748e-16	1.4771822255193984e-17	6.107526352195712e-16	3.398588875125524e-17	1.63444553906267e-16	2.820908656713774e-17	2.980977698643395e-16	6.688927156583495e-18
55713.000000004045	3.634237379658791e-16	2.153009271446619e-17	4.0986582175249656e-16	7.993998142832508e-18	6.219238375126393e-16	1.5379090421909603e-17	1.5224810459261478e-16	2.0000344162561728e-17	5.613425171379773e-16	1.6908039148680603e-17	4.404742916329887e-16	2.6724770195504637e-17	4.578329711734024e-16	1.4740995421089504e-17	6.10309126951912e-16	3.3882764577244754e-17	1.6328523838567986e-16	2.8229803006153553e-17	2.9796112583936477e-16	6.6888744194769276e-18
55713.05000000405	3.6301530691725764e-16	2.1562533809850935e-17	4.0947896787389905e-16	8.000907395435297e-18	6.21269192864312e-16	1.536028174860945e-17	1.520826330563426e-16	2.0090930840262884e-17	5.607428849593927e-16	1.693233351078086e-17	4.3996631026065567e-16	2.6617442893037706e-17	4.573914450539026e-16	1.4707535403965294e-17	6.098666712339649e-16	3.377555408397013e-17	1.6312552747542912e-16	2.824579369501982e-17	2.9782435690707023e-16	6.6887115344876016e-18
