MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err
55794.85000000485	3.82519224620427e-15	8.336084162947916e-16	4.530191494742972e-15	3.166227446837739e-17	5.83658694905526e-15	1.542900086471036e-16	1.727605065858474e-15	1.5854712243625082e-15	5.987698564356975e-15	1.4869423137242572e-16	nan	nan
55794.900000004855	3.822640655409439e-15	8.391288507789868e-16	4.526043596144496e-15	3.1633290451313876e-17	5.831454187252764e-15	1.4115184491102914e-16	1.7262542553996683e-15	1.5864679150176822e-15	5.9821374718853944e-15	1.7889752230463358e-16	nan	nan
55794.95000000486	3.82013019080048e-15	8.445876088638656e-16	4.52189920950616e-15	3.161083872039008e-17	5.826327438804138e-15	1.2476468853370075e-16	1.7249035132785334e-15	1.5874146387678003e-15	5.976580913710667e-15	2.050323633306079e-16	nan	nan
55795.00000000486	3.817660601104694e-15	8.499841488894446e-16	4.5177583399253065e-15	3.1591391693450536e-17	5.821205813578691e-15	1.0539503637421383e-16	1.723552881046269e-15	1.588311387286966e-15	5.971029625323306e-15	2.26535056284485e-16	nan	nan
55795.05000000486	3.815231635132077e-15	8.553179391763077e-16	4.5136209925169664e-15	3.157176446470079e-17	5.8160882918870686e-15	8.348359296883288e-17	1.7222024002440223e-15	1.589158153566731e-15	5.965484209318361e-15	2.4305301174589475e-16	nan	nan
55795.100000004866	3.81284304182913e-15	8.605884578850423e-16	4.509487172384941e-15	3.154919014012701e-17	5.810973724290585e-15	5.995283113627233e-17	1.7208521123947783e-15	1.5899549319144327e-15	5.959945135701078e-15	2.543555622997677e-16	nan	nan
55795.15000000487	3.810494570262432e-15	8.657951928792758e-16	4.505356884646227e-15	3.152138023073629e-17	5.805860831371536e-15	3.776538782931937e-17	1.7195020590241172e-15	1.5907017179512204e-15	5.954412742152706e-15	2.6029870495463113e-16	nan	nan
55795.20000000487	3.808185969597682e-15	8.709376415932199e-16	4.501230134411364e-15	3.1486571400843556e-17	5.800748207383181e-15	2.965834709096855e-17	1.7181522816352417e-15	1.5913985086110095e-15	5.948887234256415e-15	2.608098115712422e-16	nan	nan
55795.250000004875	3.805916989113294e-15	8.760153109041313e-16	4.4971069267951035e-15	3.1443559895831933e-17	5.7956351468091276e-15	4.605386401948011e-17	1.7168028217242199e-15	1.5920453021380288e-15	5.943368685683463e-15	2.5588140955129934e-16	nan	nan
55795.30000000488	3.803687378202664e-15	8.810277170091308e-16	4.492987266913321e-15	3.139172475323455e-17	5.7905226670879125e-15	6.945270421533678e-17	1.715453720779012e-15	1.5926420980866123e-15	5.937857038339616e-15	2.455704514694984e-16	nan	nan
55795.35000000488	3.8014968863707686e-15	8.85974385307891e-16	4.488871159884979e-15	3.133104058464291e-17	5.785411906227315e-15	9.250607414750047e-17	1.7141050202784977e-15	1.5931888973190079e-15	5.932352102471906e-15	2.3000271073462336e-16	nan	nan
55795.40000000488	3.799345263231336e-15	8.908548502826871e-16	4.484758610828762e-15	3.126208027681751e-17	5.780303872460784e-15	1.1346826882016882e-16	1.712756761689882e-15	1.5936857020049212e-15	5.926853556735703e-15	2.0938481002655805e-16	nan	nan
55795.45000000489	3.797232258500046e-15	8.956686553917034e-16	4.480649624863351e-15	3.118600757593191e-17	5.775199444664876e-15	1.3167979336726282e-16	1.7114089864696671e-15	1.5941325156199682e-15	5.921360948222181e-15	1.840321031635542e-16	nan	nan
55795.50000000489	3.7951576220137895e-15	9.004153529612268e-16	4.47654420711417e-15	3.110455890137904e-17	5.7700993727378646e-15	1.4678695857132978e-16	1.710061736067545e-15	1.5945293429451384e-15	5.915873692446163e-15	1.544377729754735e-16	nan	nan
55795.55000000489	3.793121103709713e-15	9.050945040770525e-16	4.472442362703833e-15	3.102001354053789e-17	5.765004277939566e-15	1.5856461940500439e-16	1.7087150519231547e-15	1.594876190065734e-15	5.91039107329437e-15	1.2147340677056634e-16	nan	nan
55795.600000004895	3.7911224536229505e-15	9.097056784887838e-16	4.4683440967594466e-15	3.093515059944474e-17	5.759914653192464e-15	1.6686169574502181e-16	1.7073689754699727e-15	1.5951730643710953e-15	5.90491224293403e-15	8.712082703052084e-17	nan	nan
55795.6500000049	3.7891614219279705e-15	9.14248454510881e-16	4.464249414403345e-15	3.085319127619003e-17	5.754830863344251e-15	1.715805324296735e-16	1.7060235481288277e-15	1.5954199745535866e-15	5.899436221681908e-15	5.787135480441421e-17	nan	nan
55795.7000000049	3.787237758865514e-15	9.187224189269958e-16	4.460158320772464e-15	3.077772444254753e-17	5.74975314539178e-15	1.7266806199108185e-16	1.7046788113140622e-15	1.5956169306083347e-15	5.8939619249584425e-15	5.4172411869958104e-17	nan	nan
55795.750000004904	3.7853512147913e-15	9.231271668995636e-16	4.45607082099335e-15	3.071261399464961e-17	5.7446816086665756e-15	1.701120864378059e-16	1.70333480643483e-15	1.595763943832987e-15	5.888489190459474e-15	8.047205195177179e-17	nan	nan
55795.80000000491	3.783501540185092e-15	9.274623018830416e-16	4.45198692017261e-15	3.0661798544013915e-17	5.7396162349818584e-15	1.6394048916768947e-16	1.7019915748876372e-15	1.5958610268271944e-15	5.883019093566479e-15	1.1459379871232993e-16	nan	nan
55795.85000000491	3.781688485596887e-15	9.317274355370134e-16	4.4479066224050775e-15	3.062583717345354e-17	5.73455687874124e-15	1.5422296913709077e-16	1.7006491580634757e-15	1.5959081934927726e-15	5.877552669504218e-15	1.4804138185635678e-16	nan	nan
55795.90000000491	3.779911801709222e-15	9.359221876437261e-16	4.443829930473342e-15	3.060086981877158e-17	5.729503267008964e-15	1.4107623442110175e-16	1.6993075973478252e-15	1.5959054590335363e-15	5.872090822228079e-15	1.7837683738252424e-16	nan	nan
55795.950000004916	3.778171239295258e-15	9.40046186027135e-16	4.439756847068166e-15	3.058287985064391e-17	5.7244549995419196e-15	1.2467599586830812e-16	1.6979669341151383e-15	1.5958528399551982e-15	5.866634324818253e-15	2.0459799706368385e-16	nan	nan
55796.00000000492	3.7764665492210474e-15	9.44099066478816e-16	4.435687374890703e-15	3.056811063328447e-17	5.719411548783233e-15	1.0528608298853552e-16	1.696627209736625e-15	1.5957503540660229e-15	5.861183819834573e-15	2.2615928470818585e-16	nan	nan
55796.05000000492	3.774797482460261e-15	9.480804726794575e-16	4.431621516634522e-15	3.055316615684497e-17	5.714372259817609e-15	8.334128010958892e-17	1.6952884655766844e-15	1.5955980204765865e-15	5.855739819632054e-15	2.427170853412009e-16	nan	nan
55796.100000004924	3.773163790094184e-15	9.519900561279061e-16	4.4275592749976885e-15	3.0535093637180677e-17	5.709336350288323e-15	5.974908137125822e-17	1.6939507429899867e-15	1.5953958596005512e-15	5.8503027066372184e-15	2.540454442995322e-16	nan	nan
55796.15000000493	3.771565223274338e-15	9.558274760700135e-16	4.423500652685566e-15	3.051144941618846e-17	5.704302910275917e-15	3.743553048112703e-17	1.6926140833279588e-15	1.5951438931550127e-15	5.844872733585353e-15	2.6000284046069316e-16	nan	nan
55796.20000000493	3.770001533285917e-15	9.595923994333449e-16	4.419445652401273e-15	3.048034978352942e-17	5.699270905399714e-15	2.923541109128824e-17	1.6912785279329474e-15	1.5948421441610803e-15	5.8394500237186515e-15	2.605177849581435e-16	nan	nan
55796.25000000493	3.768472471488314e-15	9.632845007571823e-16	4.415394276844559e-15	3.044050823088931e-17	5.6942398647488575e-15	4.5785349076038233e-17	1.6899441181456772e-15	1.5944906369445738e-15	5.8340345709453605e-15	2.555829615877279e-16	nan	nan
55796.300000004936	3.766977789336076e-15	9.669034621329418e-16	4.411346528732583e-15	3.0391260495774175e-17	5.6892107320585285e-15	6.927894638939439e-17	1.688610895298117e-15	1.594089397137275e-15	5.8286262399599686e-15	2.4525454040951413e-16	nan	nan
55796.35000000494	3.765517238400432e-15	9.704489731393562e-16	4.407302410764812e-15	3.033257829037605e-17	5.684184532231583e-15	9.237996170624864e-17	1.6872789007209379e-15	1.593638451676891e-15	5.8232247663244784e-15	2.296563233686488e-16	nan	nan
55796.40000000494	3.764090570316615e-15	9.739207307856354e-16	4.403261925655597e-15	3.0265072187428925e-17	5.679162163040312e-15	1.1336962882114468e-16	1.6859481757321633e-15	1.5931378288090804e-15	5.8178297565107485e-15	2.08991077401755e-16	nan	nan
55796.450000004945	3.762697536841634e-15	9.773184394507443e-16	4.3992250761204124e-15	3.018998361849785e-17	5.674144395508848e-15	1.3159862745781621e-16	1.68461876165306e-15	1.592587558087792e-15	5.812440687903973e-15	1.835667993188913e-16	nan	nan
55796.50000000495	3.761337889815763e-15	9.806418108314325e-16	4.395191864874734e-15	3.010916524954777e-17	5.669131874257514e-15	1.467175119747488e-16	1.6832906997958137e-15	1.5919876703771864e-15	5.80705690876729e-15	1.5386192672438666e-16	nan	nan
55796.55000000495	3.760011381169896e-15	9.838905638845834e-16	4.391162294630101e-15	3.002504865937449e-17	5.6641251178090786e-15	1.585031397135039e-16	1.6819640314674212e-15	1.5913381978523525e-15	5.801677638167516e-15	1.2071577530927037e-16	nan	nan
55796.60000000495	3.7587177629261234e-15	9.870644247771392e-16	4.387136368109573e-15	2.994059760830808e-17	5.659124518857124e-15	1.6680545645702562e-16	1.6806387979726096e-15	1.5906391740011042e-15	5.796301965862e-15	8.603397089110651e-17	nan	nan
55796.65000000496	3.7574567871914926e-15	9.901631268353994e-16	4.383114088032274e-15	2.9859244970389274e-17	5.654130344496503e-15	1.715273470771153e-16	1.679315040615781e-15	1.5898906336252412e-15	5.790928852146571e-15	5.619728822989025e-17	nan	nan
55796.70000000496	3.756228206181804e-15	9.931864104962733e-16	4.3790954571192935e-15	2.978481123425185e-17	5.649142736415988e-15	1.7261600584684535e-16	1.6779928006899876e-15	1.5890926128424566e-15	5.785557155348025e-15	5.237796587226428e-17	nan	nan
55796.75000000496	3.755031772189321e-15	9.961340232587477e-16	4.375080478100147e-15	2.972140258899563e-17	5.644161711053148e-15	1.7005930446126965e-16	1.6766721194873082e-15	1.5882451490880303e-15	5.780186680135227e-15	7.929041518405135e-17	nan	nan
55796.800000004965	3.753867237589571e-15	9.990057196404546e-16	4.3710691536512754e-15	2.9673194223929224e-17	5.63918715971149e-15	1.6388502427576916e-16	1.6753530383004697e-15	1.5873482811163312e-15	5.7748184994115016e-15	1.1378756838416032e-16	nan	nan
55796.85000000497	3.7527343548645626e-15	1.0018012611327976e-15	4.367061484548007e-15	2.964077851006381e-17	5.634218848639954e-15	1.5416255630395634e-16	1.674035598415714e-15	1.5864020490032809e-15	5.769453650142791e-15	1.4743958281109162e-16	nan	nan
55796.90000000497	3.751632876571639e-15	1.004520416159264e-15	4.363057469104614e-15	2.962006682209039e-17	5.629256419074687e-15	1.4100798461062187e-16	1.6727198411160391e-15	1.5854064941478033e-15	5.764093040357819e-15	1.7789824523684586e-16	nan	nan
55796.950000004974	3.750562555348573e-15	1.0071629600323851e-15	4.359057105466037e-15	2.96067941327504e-17	5.624299387243231e-15	1.245958165034688e-16	1.6714058076828217e-15	1.5843616592746188e-15	5.758737449541231e-15	2.0419958690958866e-16	nan	nan
55797.00000000498	3.749523143935654e-15	1.0097286749168254e-15	4.355060391786202e-15	2.959696417676639e-17	5.6193471443310205e-15	1.0518745354086738e-16	1.6700935393954928e-15	1.5832675884359113e-15	5.753387528988028e-15	2.258151564166157e-16	nan	nan
55797.05000000498	3.748514395139447e-15	1.0122173497901612e-15	4.35106732620977e-15	2.9586959946843066e-17	5.614398956410289e-15	8.321227283606508e-17	1.6687830775295913e-15	1.5821243270139778e-15	5.748043802119486e-15	2.424097689946802e-16	nan	nan
55797.10000000498	3.747536061867898e-15	1.014628780405854e-15	4.347077906890667e-15	2.957363404906502e-17	5.609453964331312e-15	5.956399350217778e-17	1.6674744633619536e-15	1.5809319217237412e-15	5.74270666476056e-15	2.5376188727927767e-16	nan	nan
55797.150000004985	3.7465878971008884e-15	1.016962769259413e-15	4.3430921319898414e-15	2.9554380433947134e-17	5.604511183575994e-15	3.7134258898243687e-17	1.6661677381645518e-15	1.5796904206149466e-15	5.7373763853788576e-15	2.5973231809937924e-16	nan	nan
55797.20000000499	3.745669653904962e-15	1.0192191255527515e-15	4.339109999657849e-15	2.952718946055921e-17	5.599569507431494e-15	2.8846993835925696e-17	1.664862943208709e-15	1.5783998730752072e-15	5.732053105285276e-15	2.6025064745223587e-16	nan	nan
55797.25000000499	3.7447810854287876e-15	1.0213976651621553e-15	4.335131508059008e-15	2.949068809566208e-17	5.594628415261999e-15	4.55407945707162e-17	1.6635601197631537e-15	1.5770603298327116e-15	5.72673683879633e-15	2.5530971871668946e-16	nan	nan
55797.300000004994	3.743921944919026e-15	1.0234982106078143e-15	4.331156655359038e-15	2.9444166785709376e-17	5.589688848858591e-15	6.912122195812223e-17	1.6622593090995335e-15	1.5756718429586825e-15	5.721427473358225e-15	2.4496498808709314e-16	nan	nan
55797.350000005	3.7430919856642496e-15	1.0255205910232522e-15	4.327185439713552e-15	2.938759416591376e-17	5.584751839483493e-15	9.226563194725578e-17	1.6609605524859285e-15	1.5742344658708957e-15	5.7161247696327e-15	2.2933843691272474e-16	nan	nan
55797.400000005	3.742290961060083e-15	1.0274646421235768e-15	4.3232178592882704e-15	2.932162013470262e-17	5.579818293394917e-15	1.1328026585374784e-16	1.6596638911871758e-15	1.5727482533365257e-15	5.710828361544704e-15	2.0862925338574018e-16	nan	nan
55797.450000005	3.741518624585979e-15	1.0293302061848467e-15	4.319253912257058e-15	2.924756720952006e-17	5.574888992230007e-15	1.3152512940641314e-16	1.6583693664749229e-15	1.5712132614751996e-15	5.705537756291873e-15	1.8313857419568246e-16	nan	nan
55797.500000005006	3.740774729783695e-15	1.0311171320099052e-15	4.315293596789006e-15	2.9167409430126e-17	5.569964593350357e-15	1.4665464881216264e-16	1.6570770196117363e-15	1.569629547762402e-15	5.70025233431587e-15	1.5333099876283882e-16	nan	nan
55797.55000000501	3.740059030277117e-15	1.032825274907052e-15	4.3113369110518e-15	2.908373743978218e-17	5.565045630150123e-15	1.5844750455963306e-16	1.6557868918682912e-15	1.5679971710329297e-15	5.694971349235547e-15	1.2001520098990494e-16	nan	nan
55797.60000000501	3.739371279777356e-15	1.0344544966663003e-15	4.30738385322436e-15	2.899970784395727e-17	5.560132512326851e-15	1.6675457559162649e-16	1.6544990245110456e-15	1.5663161914844205e-15	5.6896939277419555e-15	8.502245918389983e-17	nan	nan
55797.650000005015	3.7387112320499025e-15	1.0360046655344756e-15	4.303434421480271e-15	2.8918974583223e-17	5.555225526115063e-15	1.7147923785614722e-16	1.653213458807107e-15	1.5645866706803916e-15	5.684419069455185e-15	5.461265104809363e-17	nan	nan
55797.70000000502	3.7380786409582306e-15	1.0374756561935426e-15	4.299488614001259e-15	2.8845599807057676e-17	5.550324834482674e-15	1.7256892379447204e-16	1.6519302360261772e-15	1.562808671555047e-15	5.6791456736432176e-15	5.0671792920654664e-17	nan	nan
55797.75000000502	3.737473260436051e-15	1.0388673497423666e-15	4.295546428967367e-15	2.878394210548315e-17	5.545430477290311e-15	1.7001156889727275e-16	1.6506493974389304e-15	1.5609822584160004e-15	5.673873557879397e-15	7.818811399223978e-17	nan	nan
55797.80000000502	3.7368948444731496e-15	1.0401796336726352e-15	4.291607864533083e-15	2.873842235182758e-17	5.540542371413509e-15	1.6383486249973164e-16	1.649370984312798e-15	1.5591074969490898e-15	5.668603770831673e-15	1.130412281823999e-16	nan	nan
55797.850000005026	3.736343147159564e-15	1.0414124018550288e-15	4.287672917921996e-15	2.8709667985589216e-17	5.535660310827926e-15	1.5410791680311994e-16	1.648095037922671e-15	1.5571844542215077e-15	5.6633373249897416e-15	1.4688418412490947e-16	nan	nan
55797.90000000503	3.735817922629513e-15	1.0425655545183386e-15	4.283741585138681e-15	2.8693354515984424e-17	5.530783966657511e-15	1.409462501947906e-16	1.6468215995444126e-15	1.5552131986869352e-15	5.658075106298894e-15	1.774572252424552e-16	nan	nan
55797.95000000503	3.735318925112938e-15	1.043638998232263e-15	4.279813862105153e-15	2.8684959657193553e-17	5.525912887185679e-15	1.245232777771402e-16	1.6455507104486975e-15	1.5531938001890829e-15	5.6528178745443096e-15	2.0383278856117376e-16	nan	nan
55798.000000005035	3.7348459088930225e-15	1.0446326458958822e-15	4.275889744744831e-15	2.8680238499623294e-17	5.521046497829536e-15	1.0509819443567847e-16	1.6442824119178752e-15	1.5511263299662597e-15	5.647566263697395e-15	2.254985287930823e-16	nan	nan
55798.05000000504	3.734398628343575e-15	1.045546416719278e-15	4.2719692289845025e-15	2.867534452186194e-17	5.516184101077081e-15	8.309544955799964e-17	1.6430167452278092e-15	1.549010860655938e-15	5.642320782224269e-15	2.4212713848067054e-16	nan	nan
55798.10000000504	3.733976837878618e-15	1.0463802362125832e-15	4.268052310763313e-15	2.866692816130283e-17	5.5113248763874664e-15	5.939613209807978e-17	1.6417537516657137e-15	1.5468474662995477e-15	5.637081813356465e-15	2.5350119339888734e-16	nan	nan
55798.150000005044	3.733580292009031e-15	1.0471340361707459e-15	4.264138985998784e-15	2.865221470655008e-17	5.506467880054222e-15	3.6859710224264724e-17	1.6404934725152356e-15	1.5446362223466873e-15	5.631849615323933e-15	2.5948366421581414e-16	nan	nan
55798.20000000505	3.733208745299501e-15	1.0478077546659791e-15	4.2602292506320254e-15	2.862906375124447e-17	5.501612048290597e-15	2.849120125848271e-17	1.6392359490632647e-15	1.5423772056603164e-15	5.626624321550388e-15	2.600051359271463e-16	nan	nan
55798.25000000505	3.7328619523832515e-15	1.0484013360324992e-15	4.256323100604429e-15	2.859601237171724e-17	5.496756884703796e-15	4.53185165763882e-17	1.6379812226025287e-15	1.540070494521749e-15	5.6214059408110625e-15	2.550586021099242e-16	nan	nan
55798.30000000505	3.732539667967704e-15	1.0489147308611583e-15	4.25242053184531e-15	2.8552303894369164e-17	5.4919033109104395e-15	6.897829004007171e-17	1.6367293344286736e-15	1.5377161686352373e-15	5.616194357352909e-15	2.4469885980539336e-16	nan	nan
55798.350000005055	3.7322416468027615e-15	1.049347895988965e-15	4.248521540300272e-15	2.849790357618591e-17	5.4870523339081655e-15	9.216213188484809e-17	1.6354803258402645e-15	1.5353143091341e-15	5.610989330977305e-15	2.2904620462182564e-16	nan	nan
55798.40000000506	3.7319676437374465e-15	1.0497007944901465e-15	4.244626121905372e-15	2.843350184229528e-17	5.482204837902754e-15	1.1319940721994376e-16	1.634234238140082e-15	1.5328649985849852e-15	5.605790497085238e-15	2.082965037867243e-16	nan	nan
55798.45000000506	3.731717413653635e-15	1.0499733956733198e-15	4.24073427260621e-15	2.836050500806909e-17	5.477361584682532e-15	1.314586460431576e-16	1.6329911126331778e-15	1.530368320993632e-15	5.6005973666850456e-15	1.8274450759083954e-16	nan	nan
