MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54531.69000000021	2.743029619816807e-15	7.409083114417462e-17	1.529008794080126e-15	4.2956762754070666e-17	2.817070550705458e-15	8.698140313365598e-17	nan	nan	3.2348892235110765e-15	4.736822483698229e-17	3.3091982755484423e-15	1.0028603435307453e-16	1.784125593070503e-15	3.821638586918843e-17	3.349308637400079e-15	5.513181955056488e-17	nan	nan	1.0564303544652105e-15	2.825806846492207e-17	nan	nan	nan	nan	1.021578328382552e-15	8.938404723916638e-16	nan	nan	nan	nan
54531.740000000216	2.7966672432695246e-15	7.266131024653024e-17	1.5595630102401138e-15	4.343934918309961e-17	2.871670696525791e-15	8.778933574859072e-17	nan	nan	3.30536298140381e-15	4.7901242663513366e-17	3.350187628192343e-15	1.0944232837894771e-16	1.816142124485889e-15	3.8211155945287583e-17	3.4013993391796653e-15	5.577780184094297e-17	nan	nan	1.0720917632654159e-15	3.06147036346312e-17	nan	nan	nan	nan	1.0326782410744494e-15	9.10586545734111e-16	nan	nan	nan	nan
54531.79000000022	2.851750280543772e-15	7.134714391314026e-17	1.5902844030157548e-15	4.394477162443393e-17	2.9264820246094592e-15	8.862385392896396e-17	nan	nan	3.376351120697079e-15	4.8416453125447035e-17	3.3934610542764425e-15	1.1847309542125152e-16	1.8487533812537103e-15	3.818874397743102e-17	3.4544510842355e-15	5.641166360054362e-17	nan	nan	1.0881542527494626e-15	3.3079917221556607e-17	nan	nan	nan	nan	1.043921253879742e-15	9.269649859065823e-16	nan	nan	nan	nan
54531.84000000022	2.9084061034100053e-15	7.01766573862122e-17	1.6211717978831838e-15	4.447501296349496e-17	2.981502061138747e-15	8.94882927510061e-17	nan	nan	3.4478405223858904e-15	4.891571890373432e-17	3.438955258990507e-15	1.2721055173281672e-16	1.881891231495919e-15	3.816093125285625e-17	3.5083567499101388e-15	5.703656194761955e-17	nan	nan	1.1046095962798535e-15	3.561688600942461e-17	nan	nan	nan	nan	1.0553095762417275e-15	9.42971910375935e-16	nan	nan	nan	nan
54531.890000000225	2.966762093405457e-15	6.918148783562192e-17	1.6522240205316732e-15	4.5032016840413764e-17	3.0367283325177484e-15	9.038593883312309e-17	nan	nan	3.5198180689886267e-15	4.9402628649463776e-17	3.4866070111755288e-15	1.3552776703859485e-16	1.9154875486688295e-15	3.814444617992148e-17	3.56300922331746e-15	5.76660033771483e-17	nan	nan	1.1214495723770925e-15	3.819662090765227e-17	nan	nan	nan	nan	1.0668454310126205e-15	9.58603829923414e-16	nan	nan	nan	nan
54531.94000000023	3.0269456425363886e-15	6.839550878040845e-17	1.6834398968543852e-15	4.561767274234921e-17	3.092158365361409e-15	9.132000998503952e-17	nan	nan	3.592270644506334e-15	4.9882258952848664e-17	3.5363531414809126e-15	1.4332856934073027e-16	1.9494742108735953e-15	3.816026265743766e-17	3.618301400105319e-15	5.832245533791028e-17	nan	nan	1.138665964610092e-15	4.0796309858294984e-17	nan	nan	nan	nan	1.0785310546742624e-15	9.738576071761198e-16	nan	nan	nan	nan
54531.99000000023	3.0890841541446994e-15	6.785329408479197e-17	1.714818252952776e-15	4.623380117440908e-17	3.147789686498359e-15	9.22936346094308e-17	nan	nan	3.665185134357376e-15	5.036090964964552e-17	3.588130540530216e-15	1.5054064440575032e-16	1.9837831001549456e-15	3.8232503101460126e-17	3.674126183201303e-15	5.90354049591793e-17	nan	nan	1.1562505614863823e-15	4.3397968074895853e-17	nan	nan	nan	nan	1.0903686975599787e-15	9.887304207457894e-16	nan	nan	nan	nan
54532.040000000234	3.153301016398411e-15	6.758768852527789e-17	1.7463579655463014e-15	4.688205964082373e-17	3.2036199846138378e-15	9.330968678543631e-17	nan	nan	3.7385487927398064e-15	5.0845444372154046e-17	3.641876157074567e-15	1.571108618396446e-16	2.018346101804938e-15	3.838689319997323e-17	3.730376481596354e-15	5.983882131708429e-17	nan	nan	1.1741951563426625e-15	4.598739652659649e-17	nan	nan	nan	nan	1.1023606240774541e-15	1.0032197341231537e-15	nan	nan	nan	nan
54532.09000000024	3.2196555111220564e-15	6.761679723177335e-17	1.778058665906757e-15	4.7562820431677316e-17	3.2596493671648546e-15	9.43687538385394e-17	nan	nan	3.812353192942476e-15	5.133743634210035e-17	3.697526996154121e-15	1.6300211541141317e-16	2.0530997264083812e-15	3.8644020138262185e-17	3.786953771958748e-15	6.076094809391267e-17	nan	nan	1.1924915472350476e-15	4.855339816307175e-17	nan	nan	nan	nan	1.1145091129328572e-15	1.0173232686203887e-15	nan	nan	nan	nan
54532.14000000024	3.2881320200424325e-15	6.791594969053437e-17	1.8099205627342538e-15	4.8275444115513233e-17	3.3158798030021228e-15	9.546963455248322e-17	nan	nan	3.886585429222033e-15	5.183132016834088e-17	3.755020117270602e-15	1.6819119164110004e-16	2.0880146514098042e-15	3.898733720611613e-17	3.843822819797603e-15	6.177649545403109e-17	nan	nan	1.211131536830179e-15	5.1087193862693786e-17	nan	nan	nan	nan	1.1268164573559768e-15	1.0310389797709454e-15	nan	nan	nan	nan
54532.19000000024	3.3587009596214854e-15	6.844227461454938e-17	1.841943450654333e-15	4.9018973934192926e-17	3.3723127211408834e-15	9.661082915256216e-17	nan	nan	3.961228801364531e-15	5.2320576522797315e-17	3.814292632538951e-15	1.7266734281807822e-16	2.1230768686947653e-15	3.938352148623125e-17	3.900976758461416e-15	6.283680938626884e-17	nan	nan	1.230106932295055e-15	5.358198772281215e-17	nan	nan	nan	nan	1.1392849653266331e-15	1.0443650366924543e-15	nan	nan	nan	nan
54532.240000000245	3.4313326989490546e-15	6.915196857132297e-17	1.8741262862818195e-15	4.979197225296778e-17	3.4289478737592226e-15	9.779033001486422e-17	nan	nan	4.036266592001462e-15	5.279960390155576e-17	3.875281704858597e-15	1.764313478174742e-16	2.158272443825997e-15	3.9800291081156074e-17	3.9584088582577366e-15	6.389610548856419e-17	nan	nan	1.2494095451877822e-15	5.603264218422799e-17	nan	nan	nan	nan	1.1519169598021799e-15	1.057299803997316e-15	nan	nan	nan	nan
54532.29000000025	3.5059976198414246e-15	7.000255285103664e-17	1.9064679294921246e-15	5.059290266637723e-17	3.4857847161745464e-15	9.900598382030121e-17	nan	nan	4.111682084952379e-15	5.3263890035234236e-17	3.937924546080717e-15	1.794949117890302e-16	2.1935874436813274e-15	4.0208144445291395e-17	4.016112392592319e-15	6.491366855739485e-17	nan	nan	1.2690311913489762e-15	5.843543338026977e-17	nan	nan	nan	nan	1.1647147789462706e-15	1.0698418259011386e-15	nan	nan	nan	nan
54532.34000000025	3.5826661167379775e-15	7.095454455094454e-17	1.9389672403614696e-15	5.142019407876426e-17	3.542822703932871e-15	1.0025558452672339e-16	nan	nan	4.187458565150976e-15	5.3710135349419265e-17	4.002158415173716e-15	1.8188029642810542e-16	2.2290079362970434e-15	4.058149252008975e-17	4.074080637879306e-15	6.585517394737768e-17	nan	nan	1.2889636907918448e-15	6.078786497864048e-17	nan	nan	nan	nan	1.17768077635883e-15	1.081989812233018e-15	nan	nan	nan	nan
54532.390000000254	3.661308596431003e-15	7.197260689316713e-17	1.9716230791589553e-15	5.2272255322412386e-17	3.6000612927865306e-15	1.0153689102655077e-16	nan	nan	4.263579318659015e-15	5.413634214607138e-17	4.0679206163945025e-15	1.8362009435676846e-16	2.2645199907380314e-15	4.0899369290293754e-17	4.13230687345865e-15	6.669344856259022e-17	nan	nan	1.3091988675925236e-15	6.30885246545453e-17	nan	nan	nan	nan	1.190817321307211e-15	1.0937426260969153e-15	nan	nan	3.8733781188641525e-15	3.0163497898368217e-16
54532.44000000026	3.741895477932467e-15	7.302624332495112e-17	2.004434306347885e-15	5.314748806939787e-17	3.657499938691153e-15	1.0284764314957616e-16	nan	nan	4.3400276325484854e-15	5.454187472014284e-17	4.135148497449452e-15	1.8475706926811352e-16	2.3001096769428515e-15	4.11458451521095e-17	4.190784381525974e-15	6.740885935432538e-17	nan	nan	1.329728549781947e-15	6.533697160146327e-17	nan	nan	nan	nan	1.2041267989586897e-15	1.1050992729708199e-15	nan	nan	3.945343242790909e-15	3.0319311459153644e-16
54532.49000000026	3.824397192258607e-15	7.40901307400752e-17	2.037399782587965e-15	5.40442980546465e-17	3.71513809782304e-15	1.0418557595731014e-16	nan	nan	4.416786794889815e-15	5.492749414200304e-17	4.2037794476764985e-15	1.8534398079408003e-16	2.3357630655895983e-15	4.1310253754350744e-17	4.249506447053516e-15	6.798947578502468e-17	nan	nan	1.350544569235679e-15	6.75336465455822e-17	nan	nan	nan	nan	1.217611610614161e-15	1.1160588910617303e-15	nan	nan	4.0177268352535514e-15	3.0827741145456783e-16
54532.54000000026	3.9087841822892306e-15	7.514418979147432e-17	2.070518368738829e-15	5.496110469763495e-17	3.772975226552154e-15	1.055484324204567e-16	nan	nan	4.493840094699386e-15	5.529536982545705e-17	4.273750887492603e-15	1.8544320680052308e-16	2.3714662279431787e-15	4.1387317249623605e-17	4.308466353556268e-15	6.843110289801413e-17	nan	nan	1.3716387615654398e-15	6.967979789513491e-17	nan	nan	nan	nan	1.2312741739431996e-15	1.1266207427610566e-15	nan	nan	4.0905290309440724e-15	3.165325587795629e-16
54532.590000000266	3.995026902517447e-15	7.617347661615202e-17	2.1037889258402213e-15	5.589634922829642e-17	3.831010781471588e-15	1.0693397454917736e-16	nan	nan	4.57117082183668e-15	5.564906859389034e-17	4.344998427580868e-15	1.8510635271863808e-16	2.4072052357211695e-15	4.1377226349165924e-17	4.367656509705887e-15	6.873650629778828e-17	nan	nan	1.3930029660097142e-15	7.177741921269221e-17	nan	nan	nan	nan	1.2451169232203544e-15	1.1367842070670425e-15	nan	nan	4.163749972701146e-15	3.2754267326978256e-16
54532.64000000027	4.08309581894134e-15	7.716795999578137e-17	2.1372103151322516e-15	5.684850142269976e-17	3.8892442193779186e-15	1.083399930115812e-16	nan	nan	4.648762267047139e-15	5.599352020162542e-17	4.417453592239239e-15	1.843501623987034e-16	2.44296616094452e-15	4.12857038087074e-17	4.427067368965541e-15	6.891447218746103e-17	nan	nan	1.4146290253242489e-15	7.382919429967382e-17	nan	nan	nan	nan	1.2591423095628572e-15	1.146548772859758e-15	nan	nan	4.237389811504059e-15	3.4087446602286766e-16
54532.69000000027	4.172961408824904e-15	7.812222744454175e-17	2.1707813980333795e-15	5.781606510442555e-17	3.947674997275359e-15	1.0976431541678785e-16	nan	nan	4.7265977218228914e-15	5.633495733731064e-17	4.491047382055852e-15	1.8319797441939884e-16	2.4787350757941165e-15	4.112405328317774e-17	4.486689122308524e-15	6.898128753693744e-17	nan	nan	1.4365087856744125e-15	7.58384469904829e-17	nan	nan	nan	nan	1.2733528011696148e-15	1.1559140329299353e-15	nan	nan	4.311448706469361e-15	3.561107595015501e-16
54532.740000000274	4.2645941605324395e-15	7.903514600141955e-17	2.204501036163753e-15	5.879758251512548e-17	4.0063025723729314e-15	1.1120481332599864e-16	nan	nan	4.80466047841347e-15	5.668082686412535e-17	4.5657108296944896e-15	1.8168905313503786e-16	2.514498052471635e-15	4.090916825063678e-17	4.546511963008775e-15	6.896093554317437e-17	nan	nan	1.4586340965245554e-15	7.780909333146425e-17	nan	nan	nan	nan	1.2877508835616237e-15	1.164879678676578e-15	nan	nan	4.3859268248456535e-15	3.728713820864217e-16
54532.79000000028	4.357964573339298e-15	7.9909489259368e-17	2.2383680913152623e-15	5.97916377010409e-17	4.0651264020840834e-15	1.1265940808961024e-16	nan	nan	4.882933829717606e-15	5.703966861453567e-17	4.641374997876947e-15	1.7988188432763049e-16	2.550241163048891e-15	4.066344651746314e-17	4.606526086516172e-15	6.888491046612595e-17	nan	nan	1.4809968105300981e-15	7.974559427514896e-17	nan	nan	nan	nan	1.3023390598237546e-15	1.1734454953996852e-15	nan	nan	4.460824342009717e-15	3.9082285041371947e-16
54532.84000000028	4.4530431572774845e-15	8.075153210107663e-17	2.272381425468275e-15	6.07968590432825e-17	4.124145944042182e-15	1.141260756813794e-16	nan	nan	4.961401069298233e-15	5.742095806584554e-17	4.717970977369422e-15	1.778574864403284e-16	2.5859504793307683e-15	4.041452459448177e-17	4.666721690340371e-15	6.879178184550314e-17	nan	nan	1.5035887834279756e-15	8.165290736052815e-17	nan	nan	nan	nan	1.3171198508479182e-15	1.1816113581243505e-15	nan	nan	4.536141441461967e-15	4.0968009521610067e-16
54532.89000000028	4.549800432895346e-15	8.157060749903235e-17	2.3065399007850316e-15	6.181192104318309e-17	4.18336065606613e-15	1.15602850577635e-16	nan	nan	5.040045491265713e-15	5.783490975764875e-17	4.7954298849711655e-15	1.7572261386690097e-16	2.621612072710931e-15	4.019471697638728e-17	4.7270889739454044e-15	6.872638392883426e-17	nan	nan	1.5264018739283105e-15	8.353643613938237e-17	nan	nan	nan	nan	1.3320957955777612e-15	1.1893772279007998e-15	nan	nan	4.611878314822382e-15	4.2920349242932996e-16
54532.940000000286	4.648206931128081e-15	8.237861609974588e-17	2.3408423796210915e-15	6.28355454668152e-17	4.242769996189458e-15	1.170878288239433e-16	nan	nan	5.118850841453631e-15	5.829203718968348e-17	4.873682861500621e-15	1.7361253851483754e-16	2.657212014023379e-15	4.004002758518876e-17	4.787618138619227e-15	6.87384924748862e-17	nan	nan	1.5494279436052004e-15	8.540197636666007e-17	nan	nan	nan	nan	1.3472694512546805e-15	1.1967431485323217e-15	nan	nan	4.688035161827001e-15	4.491936675619265e-16
54532.99000000029	4.748233193093537e-15	8.318947788240667e-17	2.375287724497594e-15	6.386650197438484e-17	4.30237342265296e-15	1.1857917035803201e-16	nan	nan	5.197807617052128e-15	5.880006249826743e-17	4.952661069784583e-15	1.7169283170577653e-16	2.6927363734058615e-15	3.998861072730828e-17	4.848299387369247e-15	6.888086609704783e-17	nan	nan	1.572658856787867e-15	8.725565820503596e-17	nan	nan	nan	nan	1.3626433936654011e-15	1.2037092436892115e-15	nan	nan	4.764612190323561e-15	4.694856446783346e-16
54533.04000000029	4.8498497584726846e-15	8.40184729877317e-17	2.4098747981188702e-15	6.490360828696388e-17	4.3621703938895745e-15	1.2007510073456212e-16	nan	nan	5.276911543674257e-15	5.936440630509605e-17	5.03229569264433e-15	1.701592523254985e-16	2.728171311753657e-15	4.007853794948732e-17	4.909122955368429e-15	6.920647798616963e-17	2.618780619246852e-15	1.6206377201594792e-16	1.5960864804519857e-15	8.910388393046947e-17	nan	nan	nan	nan	1.3782202173910235e-15	1.2102757143721953e-15	nan	nan	4.841609616267826e-15	4.899432051603001e-16
54533.090000000295	4.953024758122324e-15	8.487235103728306e-17	2.4446024633680407e-15	6.594572999727808e-17	4.42216036854744e-15	1.2157391229032026e-16	nan	nan	5.35616508132789e-15	5.998668288936643e-17	5.1125179308895646e-15	1.6923456818287762e-16	2.763522408170287e-15	4.032863341614512e-17	4.970085558667749e-15	6.974197770131506e-17	2.696391625320275e-15	1.5770792674167766e-16	1.6197026841107078e-15	9.095326086276818e-17	nan	nan	nan	nan	1.3940025360575804e-15	1.2164428366937108e-15	nan	nan	4.91902766372041e-15	5.104538558678844e-16
54533.1400000003	5.057720936151861e-15	8.573763565683165e-17	2.4794695833052535e-15	6.699178008896002e-17	4.482342805468537e-15	1.2307396482565614e-16	nan	nan	5.4355854165571425e-15	6.066024460454437e-17	5.193259001298513e-15	1.691610864885498e-16	2.7988385676427517e-15	4.071681344511969e-17	5.0311983711562655e-15	7.045737894712779e-17	2.7747035066985324e-15	1.580172546229204e-16	1.6434993397062447e-15	9.281052948561838e-17	nan	nan	nan	nan	1.4099929825881076e-15	1.2222109599491114e-15	nan	nan	4.996866564842585e-15	5.309245350168735e-16
54533.1900000003	5.163900315881554e-15	8.659895058305493e-17	2.5144750211584362e-15	6.804071820366557e-17	4.542717163695688e-15	1.245736859236503e-16	nan	nan	5.5151917289409685e-15	6.137749288717056e-17	5.274450134620161e-15	1.7018812067526144e-16	2.8341745571174053e-15	4.121391008524934e-17	5.092474524333481e-15	7.131349929926214e-17	2.853759591326705e-15	1.6168115341606114e-16	1.6674683215005266e-15	9.468248697317518e-17	nan	nan	nan	nan	1.426194209456297e-15	1.2275805049538185e-15	nan	nan	5.075126559893817e-15	5.512780429911123e-16
54533.2400000003	5.27152492977214e-15	8.744234268116042e-17	2.5496176403334253e-15	6.909154974684597e-17	4.603282902485966e-15	1.2607157089897115e-16	nan	nan	5.5950031986175345e-15	6.213124105201235e-17	5.3560400287684976e-15	1.72542087795494e-16	2.8695806014120573e-15	4.179032402453865e-17	5.153924838761092e-15	7.227115671055735e-17	2.9336032368503935e-15	1.6738871550820639e-16	1.6916015059669323e-15	9.657590658130615e-17	nan	nan	nan	nan	1.4426088889417135e-15	1.2325519626252724e-15	nan	nan	5.153807897227686e-15	5.714501221734369e-16
54533.29000000031	5.3805568192131615e-15	8.825570022974228e-17	2.5848963044078003e-15	7.014332483191572e-17	4.6640394812787665e-15	1.2756618252314603e-16	nan	nan	5.675039006324931e-15	6.291492379133961e-17	5.438047246197749e-15	1.7637032388302834e-16	2.905088724220232e-15	4.241616763401729e-17	5.2155508709516825e-15	7.329167999577904e-17	3.014277832383717e-15	1.7403237178079663e-16	1.7158907781438233e-15	9.849743868678613e-17	nan	nan	nan	nan	1.4592397133865817e-15	1.2371258927913717e-15	nan	nan	5.2329108332895475e-15	5.913870893895703e-16
54533.34000000031	5.490958034255266e-15	8.902907994345216e-17	2.620309877131324e-15	7.119513713770981e-17	4.724986359725279e-15	1.2905615046579885e-16	nan	nan	5.755318333479374e-15	6.372276290808843e-17	5.520514834299717e-15	1.8172597935328678e-16	2.940719482653353e-15	4.306330284574225e-17	5.277348635078342e-15	7.433866983699323e-17	3.095826800272865e-15	1.8077236175831975e-16	1.7403293949527399e-15	1.004503799587743e-16	nan	nan	nan	nan	1.4760893954542435e-15	1.241302923209569e-15	nan	nan	5.312435632612648e-15	6.110439253522443e-16
54533.39000000031	5.602690633387328e-15	8.975495974250674e-17	2.6558572224140527e-15	7.224612269002954e-17	4.786122997668842e-15	1.305401705974026e-16	nan	nan	5.835860362222341e-15	6.454989337187543e-17	5.603499287594836e-15	1.885253850805329e-16	2.976477983764897e-15	4.3705787862753804e-17	5.3393069371586076e-15	7.537801033696618e-17	3.1782935978675527e-15	1.8701633679207578e-16	1.7649136716265589e-15	1.0243075142172552e-16	nan	nan	nan	nan	1.4931606683891792e-15	1.245083748782732e-15	nan	nan	5.392382567816396e-15	6.303827355230546e-16
54533.440000000315	5.715716683317305e-15	9.042843250106021e-17	2.691537204338227e-15	7.329545858985263e-17	4.84744885515892e-15	1.3201700413325e-16	nan	nan	5.916684275475213e-15	6.539245451514859e-17	5.687025943005622e-15	1.9660514108521102e-16	3.012367245188675e-15	4.4321967954293374e-17	5.401413609338515e-15	7.638118633470105e-17	3.2617217192870442e-15	1.9237064469072865e-16	1.789640338803149e-15	1.044334652488569e-16	nan	nan	nan	nan	1.5104562862787526e-15	1.248469130959975e-15	nan	nan	5.472751919602295e-15	6.493715097977162e-16
54533.49000000032	5.829998258699556e-15	9.104735336957271e-17	2.7273486871551876e-15	7.434236173076114e-17	4.908963392441093e-15	1.3348547666193067e-16	nan	nan	5.997809257005685e-15	6.624765113007636e-17	5.771094525075677e-15	2.0576004840592042e-16	3.0483902858142908e-15	4.489501863302264e-17	5.4636564853037406e-15	7.732614801436839e-17	3.3461546971937457e-15	1.9659288021073357e-16	1.814506128929638e-15	1.0645335807514075e-16	nan	nan	nan	nan	1.5279790243165802e-15	1.2514598973123042e-15	nan	nan	5.553543976752444e-15	6.679831212912928e-16
54533.54000000032	5.945497441913208e-15	9.161244977164968e-17	2.763290535273927e-15	7.538608749921192e-17	4.970666069951198e-15	1.3494447709752057e-16	nan	nan	6.07925449149955e-15	6.711378870451611e-17	5.855704113647333e-15	2.1578688578564425e-16	3.0845501258257776e-15	4.5413045496723354e-17	5.526023400134482e-15	7.819751377706971e-17	3.4316361045604623e-15	1.9955524640075425e-16	1.839507776218547e-15	1.0848525752998747e-16	nan	nan	nan	nan	1.5457316790676659e-15	1.2540569412743494e-15	nan	nan	5.6347590361263256e-15	6.861945159901286e-16
54533.590000000324	6.062176322861695e-15	9.212739954738699e-17	2.799361613270337e-15	7.642592848936294e-17	5.032556348330066e-15	1.3639295657781985e-16	nan	nan	6.161039164585334e-15	6.799028648030233e-17	5.94085380302998e-15	2.2649492349160127e-16	3.1208497867248336e-15	4.586905715192671e-17	5.5885008822486194e-15	7.898628821765872e-17	3.518209556446133e-15	2.0121932521745584e-16	1.8646420166023697e-15	1.1052403761009515e-16	nan	nan	nan	nan	1.5637170687351608e-15	1.2562612220450065e-15	nan	nan	5.7163974026591365e-15	7.039860547317887e-16
54533.64000000033	6.179996998658976e-15	9.259887886741673e-17	2.835560785880163e-15	7.746121322969456e-17	5.094633688413318e-15	1.3782992732005782e-16	nan	nan	6.243182462910362e-15	6.887767112658991e-17	6.026542701960067e-15	2.377109999024427e-16	3.157292291366158e-15	4.6260865553536675e-17	5.651070229469076e-15	7.968887426803974e-17	3.605918711769423e-15	2.0162017207870797e-16	1.889905587690466e-15	1.1256466416625241e-16	nan	nan	nan	nan	1.5819380334289746e-15	1.258073764640916e-15	nan	nan	5.7984593893584416e-15	7.213409769108696e-16
54533.69000000033	6.298921573492582e-15	9.303657754534771e-17	2.8718869179976813e-15	7.849130494307255e-17	5.156897551227214e-15	1.3925446145651287e-16	nan	nan	6.325703574215743e-15	6.977755305186948e-17	6.112769933552055e-15	2.492812524774262e-16	3.1938806639803196e-15	4.659094238914184e-17	5.713711432576972e-15	8.030789710431658e-17	3.694807275081909e-15	2.008573988805744e-16	1.9152952287234064e-15	1.146022317600245e-16	nan	nan	nan	nan	1.60039743543605e-15	1.259495660097967e-15	nan	nan	5.880945317303203e-15	7.382449616734785e-16
54533.74000000033	6.418912158291161e-15	9.345317577629324e-17	2.9083388746787846e-15	7.951560033713283e-17	5.2193473980003595e-15	1.4066568986139244e-16	nan	nan	6.408621687340661e-15	7.069258666537852e-17	6.199534635256656e-15	2.6107077468636806e-16	3.2306179302111714e-15	4.686623857918923e-17	5.7764044829979e-15	8.085236517961691e-17	3.784918998347678e-15	1.9909127628193966e-16	1.940807680530244e-15	1.16631993078915e-16	nan	nan	nan	nan	1.6190981594925194e-15	1.2605280658170526e-15	nan	nan	5.963855515640695e-15	7.54685767428074e-16
