MJD	Bessell_B	Bessell_B_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54851.49379999543	nan	nan	nan	nan	1.2367534808024924e-15	4.1260637353937387e-17	nan	nan	6.05134721729455e-16	5.751948937944921e-18	1.0264077555135911e-15	8.450345029692834e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.54379999543	nan	nan	nan	nan	1.2422311892620384e-15	4.139327287226564e-17	nan	nan	6.070602676490066e-16	5.807623762476362e-18	1.0296748641159357e-15	8.414525881025914e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.59379999543	nan	nan	nan	nan	1.2476682122964235e-15	4.152088481665374e-17	nan	nan	6.089692763997481e-16	5.860214081782459e-18	1.0329178031438e-15	8.358688424676717e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.643799995436	nan	nan	nan	nan	1.2530645363443482e-15	4.1643467657278695e-17	nan	nan	6.10862080519453e-16	5.909123039870538e-18	1.0361370253125998e-15	8.287841828775324e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.69379999544	nan	nan	nan	nan	1.2584201475917647e-15	4.1761020049045905e-17	nan	nan	6.127390124182237e-16	5.953855315887516e-18	1.0393329827193364e-15	8.208376500963148e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.74379999544	nan	nan	nan	nan	1.2637350319714804e-15	4.1873544696303897e-17	nan	nan	6.146004043817148e-16	5.994017564681772e-18	1.0425061268482565e-15	8.12804178514711e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.793799995445	nan	nan	nan	nan	1.269009175163821e-15	4.1981048213095495e-17	nan	nan	6.164465885725288e-16	6.029318390521867e-18	1.0456569085835398e-15	8.055838386070206e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.84379999545	nan	nan	nan	nan	1.2742425625956601e-15	4.208354097820967e-17	nan	nan	6.182778970335782e-16	6.0595681089791595e-18	1.0487857782163297e-15	8.001775627645882e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.89379999545	nan	nan	nan	nan	1.2794351794406615e-15	4.2181036984930035e-17	nan	nan	6.200946616897481e-16	6.084678473870796e-18	1.051893185454679e-15	7.976444747500183e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.94379999545	nan	nan	nan	nan	1.284587018634294e-15	4.2273541515316754e-17	nan	nan	6.218972143508985e-16	6.10466247685225e-18	1.054979579431695e-15	7.990380765814295e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54851.993799995456	nan	nan	nan	nan	1.2896981077290349e-15	4.2361010243730794e-17	nan	nan	6.236858867139797e-16	6.119634264358516e-18	1.0580453966926341e-15	8.052290271336158e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.04379999546	nan	nan	nan	nan	1.2947684835049924e-15	4.2443387798633106e-17	nan	nan	6.254610103652494e-16	6.129809160805809e-18	1.0610909490931502e-15	8.159509439352215e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.09379999546	nan	nan	nan	nan	1.2997981824891006e-15	4.252062220852678e-17	nan	nan	6.272229167833207e-16	6.135503729333329e-18	1.0641164747078095e-15	8.302256630646559e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.143799995465	nan	nan	nan	nan	1.304787240955551e-15	4.259266494527087e-17	nan	nan	6.289719373407884e-16	6.1371357461491595e-18	1.0671222101215998e-15	8.470170125589291e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.19379999547	nan	nan	nan	nan	1.3097356949253493e-15	4.265947095925927e-17	nan	nan	6.307084033072677e-16	6.13522390674984e-18	1.0701083913766286e-15	8.653104315642697e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.24379999547	nan	nan	nan	nan	1.314643580167291e-15	4.2720998707495484e-17	nan	nan	6.324326458515377e-16	6.1303870201138495e-18	1.0730752539809538e-15	8.841626827480924e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.293799995474	nan	nan	nan	nan	1.3195109321972806e-15	4.277721017457462e-17	nan	nan	6.341449960440349e-16	6.123342384466434e-18	1.0760230329110692e-15	9.027311207637879e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.34379999548	nan	nan	nan	nan	1.3243377862790249e-15	4.282807088693812e-17	nan	nan	6.358457848589972e-16	6.114902975056906e-18	1.078951962618422e-15	9.202873943336621e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.39379999548	nan	nan	nan	nan	1.3291241774244094e-15	4.287354992057592e-17	nan	nan	6.375353431774003e-16	6.105973015304216e-18	1.0818622770307831e-15	9.36220882753161e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.44379999548	nan	nan	nan	nan	1.3338701403927195e-15	4.29136199023703e-17	nan	nan	6.39214001788788e-16	6.0975414602066565e-18	1.08475420956065e-15	9.500363139035331e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.493799995485	nan	nan	nan	nan	1.3385757096918513e-15	4.2948257005402183e-17	nan	nan	6.408820913941716e-16	6.0906728999472595e-18	1.0876279931066187e-15	9.613487881160052e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.54379999549	nan	nan	nan	nan	1.3432409195780045e-15	4.2977440937802266e-17	nan	nan	6.425399426080258e-16	6.086495409151268e-18	1.0904838600616992e-15	9.698783209509477e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.59379999549	nan	nan	nan	nan	1.3478658040557654e-15	4.300115492601435e-17	nan	nan	6.4418788596106915e-16	6.086184941751148e-18	1.0933220423135738e-15	9.754451834780435e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.643799995494	nan	nan	nan	nan	1.3524503968784023e-15	4.301938569173019e-17	nan	nan	6.458262519023517e-16	6.090946009132239e-18	1.09614277125257e-15	9.779667566848337e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.6937999955	nan	nan	nan	nan	1.3569947315479835e-15	4.3032123423273053e-17	nan	nan	6.474553708019244e-16	6.101988596893637e-18	1.0989462777741462e-15	9.774562622697402e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.7437999955	nan	nan	nan	nan	1.3614988413157081e-15	4.303936174050204e-17	nan	nan	6.490755729530194e-16	6.120501567684304e-18	1.1017327922859242e-15	9.740235049932649e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.7937999955	nan	nan	nan	nan	1.3659627591817713e-15	4.3041097654282395e-17	nan	nan	6.506871885746366e-16	6.147623146424597e-18	1.104502544709144e-15	9.678775908014026e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.843799995506	nan	nan	nan	nan	1.3703865178956757e-15	4.303733151943182e-17	nan	nan	6.522905130418179e-16	6.184103801618883e-18	1.1072557644859531e-15	9.593314015949605e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.89379999551	nan	nan	nan	nan	1.3747701499564101e-15	4.302806698159664e-17	nan	nan	6.53885691284789e-16	6.229270526492624e-18	1.1099926805817209e-15	9.488073477436145e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.94379999551	nan	nan	nan	nan	1.3791136876125795e-15	4.301331091791237e-17	nan	nan	6.554728275246467e-16	6.2820113843477905e-18	1.1127135214923263e-15	9.368435150067862e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54852.993799995515	nan	nan	nan	nan	1.383417162862587e-15	4.299307337093288e-17	nan	nan	6.570520259139178e-16	6.34116500501432e-18	1.1154185152453578e-15	9.240987111294955e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.04379999552	nan	nan	nan	nan	1.387680607456243e-15	4.29673674355963e-17	nan	nan	6.586233905375938e-16	6.4055496461803215e-18	1.1181078894071443e-15	9.113540686764805e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.09379999552	nan	nan	nan	nan	1.391904053744409e-15	4.2936191195243534e-17	nan	nan	6.601870254145631e-16	6.473988283239604e-18	1.1207818710873843e-15	8.995078377387733e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.14379999552	nan	nan	nan	nan	1.3960875360136464e-15	4.2899499376217775e-17	nan	nan	6.617430344977674e-16	6.545329456221042e-18	1.1234406869411183e-15	8.895590588044584e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.193799995526	nan	nan	nan	nan	1.4002310886468869e-15	4.2857242421097915e-17	nan	nan	6.632915216752368e-16	6.618463938195007e-18	1.126084563176016e-15	8.825754964978164e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.24379999553	nan	nan	nan	nan	1.404334745778333e-15	4.280937392995806e-17	nan	nan	6.648325907708287e-16	6.692337536177046e-18	1.128713725555206e-15	8.796423814742693e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.29379999553	nan	nan	nan	nan	1.4083985412924232e-15	4.2755850751279657e-17	nan	nan	6.663663455445692e-16	6.765960483281015e-18	1.131328399403277e-15	8.817919680986301e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.343799995535	nan	nan	nan	nan	1.4124225088247488e-15	4.269663306645099e-17	nan	nan	6.678928896942427e-16	6.838413954779996e-18	1.1339287911547686e-15	8.896386181043945e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.39379999554	nan	nan	nan	nan	1.4164066817617109e-15	4.2631684468518167e-17	nan	nan	6.694123268551509e-16	6.9088542504562804e-18	1.1365150377123812e-15	9.025573648194004e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.44379999554	nan	nan	nan	nan	1.4203510932410337e-15	4.2560972035323486e-17	nan	nan	6.709247606016101e-16	6.976515155996378e-18	1.1390872593793761e-15	9.195469993628957e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.493799995544	nan	nan	nan	nan	1.424255776151873e-15	4.2484466397220907e-17	nan	nan	6.724302944473105e-16	7.040708942309186e-18	1.1416455760317921e-15	9.395594698803234e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.54379999555	nan	nan	nan	nan	1.4281207631347544e-15	4.240214179965307e-17	nan	nan	6.73929031846056e-16	7.100826397717502e-18	1.1441901071230747e-15	9.615660834894335e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.59379999555	nan	nan	nan	nan	1.4319460865819835e-15	4.231397616100291e-17	nan	nan	6.754210761927801e-16	7.156336218678622e-18	1.1467209716840767e-15	9.846032523902093e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.64379999555	nan	nan	nan	nan	1.4357317786377155e-15	4.22199511254172e-17	nan	nan	6.769065308238413e-16	7.206784025339207e-18	1.1492382883280306e-15	1.0077994083215969e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.693799995555	nan	nan	nan	nan	1.4394778711980027e-15	4.2120052111352475e-17	nan	nan	6.783854990183166e-16	7.251791208675035e-18	1.1517421752490056e-15	1.0303873440681792e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.74379999556	nan	nan	nan	nan	1.4431843959112792e-15	4.2014268355497095e-17	nan	nan	6.798580839983432e-16	7.291053769204534e-18	1.1542327502283373e-15	1.0517067201229014e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.79379999556	nan	nan	nan	nan	1.4468513841780481e-15	4.1902592952403004e-17	nan	nan	6.81324388929848e-16	7.32434126741244e-18	1.156710130632742e-15	1.0712007819165688e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.843799995564	nan	nan	nan	nan	1.4504788671514247e-15	4.178502289002096e-17	nan	nan	6.827845169234717e-16	7.351495971212064e-18	1.1591744334206609e-15	1.0884102650539957e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.89379999557	nan	nan	nan	nan	1.4540668757371485e-15	4.166155908072594e-17	nan	nan	6.842385710352802e-16	7.372432259990511e-18	1.161625775140803e-15	1.1029664626123965e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.94379999557	nan	nan	nan	nan	1.4576154405936064e-15	4.1532206388460444e-17	nan	nan	6.856866542674476e-16	7.387136320917333e-18	1.1640642719365173e-15	1.114584657301183e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54853.99379999557	nan	nan	nan	nan	1.4611245921322062e-15	4.139697365157731e-17	nan	nan	6.8712886956891275e-16	7.3956661541516e-18	1.1664900395475927e-15	1.123058596055913e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.043799995576	nan	nan	nan	nan	1.4645943605174642e-15	4.1255873701414656e-17	nan	nan	6.885653198363763e-16	7.398151885797107e-18	1.1689031933115451e-15	1.1282563584182381e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.09379999558	nan	nan	nan	nan	1.4680247756670528e-15	4.1108923376710533e-17	nan	nan	6.89996107914698e-16	7.394796369800532e-18	1.1713038481669608e-15	1.1301177850490106e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.14379999558	nan	nan	nan	nan	1.471415867251913e-15	4.0956143533561745e-17	nan	nan	6.914213365978766e-16	7.385876042121673e-18	1.1736921186550393e-15	1.1286535372580115e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.193799995584	nan	nan	nan	nan	1.47476766469678e-15	4.0797559050723355e-17	nan	nan	6.928411086296954e-16	7.371741970197849e-18	1.176068118921994e-15	1.1239458134759303e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.24379999559	nan	nan	nan	nan	1.4780801971796873e-15	4.063319883055106e-17	nan	nan	6.942555267045266e-16	7.352821017411355e-18	1.1784319627211102e-15	1.1161507229845e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.29379999559	nan	nan	nan	nan	1.4813534936326519e-15	4.046309579464716e-17	nan	nan	6.956646934680426e-16	7.329617015128814e-18	1.180783763414203e-15	1.105502284971912e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.34379999559	nan	nan	nan	nan	1.4845875827418458e-15	4.0287286874537486e-17	nan	nan	6.970687115177234e-16	7.302711802029659e-18	1.1831236339763312e-15	1.0923179542523774e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.393799995596	nan	nan	nan	nan	1.4877824897784027e-15	4.0105803814624863e-17	nan	nan	6.984676834040214e-16	7.272765954684993e-18	1.1854516869933987e-15	1.0770054408534502e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.4437999956	nan	nan	nan	nan	1.4909382259823007e-15	3.9918642418693026e-17	nan	nan	6.998617116307951e-16	7.240518989108972e-18	1.1877680346688407e-15	1.060070346428821e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.4937999956	nan	nan	nan	nan	1.4940547985994627e-15	3.9725791753118876e-17	nan	nan	7.012508986560664e-16	7.20678877066102e-18	1.1900727888234517e-15	1.0421237359474402e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.543799995605	nan	nan	nan	nan	1.4971322146300553e-15	3.9527245159219865e-17	nan	nan	7.026353468929172e-16	7.172469820192589e-18	1.1923660608977882e-15	1.0238881501088694e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.59379999561	nan	nan	nan	nan	1.5001704808286307e-15	3.932300040250797e-17	nan	nan	7.040151587100336e-16	7.138530164042681e-18	1.1946479619537097e-15	1.0061997285434758e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.64379999561	nan	nan	nan	nan	1.5031696037037012e-15	3.911305981994732e-17	nan	nan	7.053904364324182e-16	7.106006343357643e-18	1.1969186026776377e-15	9.900031362202782e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.69379999561	nan	nan	nan	nan	1.5061295895185601e-15	3.8897430465767626e-17	nan	nan	7.067612823424792e-16	7.075996181058354e-18	1.1991780933831708e-15	9.763351380580965e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.74379999562	nan	nan	nan	nan	1.509050444290266e-15	3.867612425627241e-17	nan	nan	7.081277986803636e-16	7.049648924479556e-18	1.2014265440100558e-15	9.662924981889676e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.79379999562	nan	nan	nan	nan	1.5119321737906653e-15	3.8449158114142394e-17	nan	nan	7.094900876447141e-16	7.0281524350609e-18	1.203664064129674e-15	9.609811954035241e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.84379999562	nan	nan	nan	nan	1.5147747835456697e-15	3.821655411218028e-17	nan	nan	7.108482513937965e-16	7.012717205625635e-18	1.2058907629462427e-15	9.614474670558612e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.893799995625	nan	nan	nan	nan	1.5175782788357251e-15	3.797833961751229e-17	nan	nan	7.122023920457862e-16	7.004557152914386e-18	1.2081068172774736e-15	9.684392414011971e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.94379999563	nan	nan	nan	nan	1.5203426646952548e-15	3.773454743602955e-17	nan	nan	7.135526116796174e-16	7.004867360531691e-18	1.2103128272221137e-15	9.81522773880475e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54854.99379999563	nan	nan	nan	nan	1.5230679459133748e-15	3.74852159577001e-17	nan	nan	7.14899012336046e-16	7.014799221241498e-18	1.2125095554376473e-15	9.997256170833493e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.043799995634	nan	nan	nan	nan	1.5257541270334628e-15	3.723038930278999e-17	nan	nan	7.162416959026797e-16	7.03543294351028e-18	1.2146977645887177e-15	1.0219952529769579e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.09379999564	nan	nan	nan	nan	1.528401212353317e-15	3.697011746986805e-17	nan	nan	7.175806976340636e-16	7.067295750077376e-18	1.216878217022273e-15	1.0472708278122638e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.14379999564	nan	nan	nan	nan	1.5310092059248141e-15	3.670445648503124e-17	nan	nan	7.18915874516897e-16	7.109586654267484e-18	1.2190516747827422e-15	1.0745356193293053e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.19379999564	nan	nan	nan	nan	1.5335781115545357e-15	3.6433468553584893e-17	nan	nan	7.2024705399883e-16	7.161214447446462e-18	1.2212188996293535e-15	1.1028504433648551e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.243799995646	nan	nan	nan	nan	1.536107932803129e-15	3.615722221352502e-17	nan	nan	7.215740634886695e-16	7.221027659692262e-18	1.223380653051437e-15	1.131371060910454e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.29379999565	nan	nan	nan	nan	1.5385986729858938e-15	3.587579249151388e-17	nan	nan	7.228967303545864e-16	7.287840722667751e-18	1.2255376962849316e-15	1.1593539712588778e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.34379999565	nan	nan	nan	nan	1.5410503351722186e-15	3.558926106166094e-17	nan	nan	7.242148819234145e-16	7.360457279663084e-18	1.227690790326657e-15	1.186154777476919e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.393799995654	nan	nan	nan	nan	1.543462922185902e-15	3.529771640665721e-17	nan	nan	7.255283454786167e-16	7.437690173587075e-18	1.2298406959523201e-15	1.2112224318601723e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.44379999566	nan	nan	nan	nan	1.5458364366051867e-15	3.500125398208409e-17	nan	nan	7.268369482596123e-16	7.518377950909438e-18	1.231988173731347e-15	1.2340916730732172e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.49379999566	nan	nan	nan	nan	1.548170880762672e-15	3.469997638322752e-17	nan	nan	7.281405174603536e-16	7.601397964599862e-18	1.234133984042187e-15	1.2543751230958841e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.54379999566	nan	nan	nan	nan	1.550466256744928e-15	3.439399351501774e-17	nan	nan	7.294388802277369e-16	7.685676332480508e-18	1.2362788870902308e-15	1.2717558955752592e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.593799995666	nan	nan	nan	nan	1.5527225663934313e-15	3.408342276446857e-17	nan	nan	7.307318636608272e-16	7.77019511616229e-18	1.2384236429209285e-15	1.2859811603032654e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.64379999567	nan	nan	nan	nan	1.554939811303411e-15	3.376838917589876e-17	nan	nan	7.320192948090563e-16	7.853997135132546e-18	1.2405690114388665e-15	1.296856861780162e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.69379999567	nan	nan	nan	nan	1.5571179928248842e-15	3.344902562838137e-17	nan	nan	7.333010006712438e-16	7.936188840245493e-18	1.2427157524205836e-15	1.3042436540829612e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.743799995675	nan	nan	nan	nan	1.5592571120617623e-15	3.312547301490323e-17	nan	nan	7.345768081942579e-16	8.015941647021808e-18	1.2448646255322342e-15	1.3080540497350589e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.79379999568	nan	nan	nan	nan	1.561357169872461e-15	3.279788042323023e-17	nan	nan	7.358465442715556e-16	8.092492091010675e-18	1.247016390346134e-15	1.3082507595242628e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.84379999568	nan	nan	nan	nan	1.5634181668576645e-15	3.246640528072787e-17	nan	nan	7.371100357422222e-16	8.165141118766684e-18	1.249171806354093e-15	1.3048462046103663e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.89379999568	nan	nan	nan	nan	1.5654400996245999e-15	3.21312020571969e-17	nan	nan	7.383671093893543e-16	8.233252776522567e-18	1.2513316329854621e-15	1.297903199931142e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.943799995686	nan	nan	nan	nan	1.5674229554870327e-15	3.179240620996183e-17	nan	nan	7.396175919389059e-16	8.29625251227766e-18	1.253496629623424e-15	1.2875368299895e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54855.99379999569	nan	nan	nan	nan	1.5693667201744275e-15	3.145015821763206e-17	nan	nan	7.408613100586439e-16	8.353625262872066e-18	1.255667555618538e-15	1.2739175581582905e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54856.04379999569	nan	nan	nan	nan	1.5712713791703157e-15	3.110460806393176e-17	nan	nan	7.420980903560881e-16	8.404913459033725e-18	1.2578451703055457e-15	1.2572756200826567e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54856.093799995695	nan	nan	nan	nan	1.573136917712005e-15	3.075591561537102e-17	nan	nan	7.433277593782072e-16	8.449715052790274e-18	1.2600302330221465e-15	1.2379067390972769e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54856.1437999957	nan	nan	nan	nan	1.5749633207907394e-15	3.0404251005876877e-17	nan	nan	7.445501436095147e-16	8.487681643718466e-18	1.2622235031192858e-15	1.2161791499226164e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54856.1937999957	nan	nan	nan	nan	1.5767505731512206e-15	3.004979502780268e-17	nan	nan	7.4576506947086e-16	8.518516761868584e-18	1.2644257399819036e-15	1.1925417985550648e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54856.243799995704	nan	nan	nan	nan	1.5784986592923765e-15	2.9692739528210206e-17	nan	nan	7.46972363318328e-16	8.541974349387694e-18	1.266637703043552e-15	1.167533363303476e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
