MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55089.891499996775	1.3958761057124126e-15	2.352064452436432e-17	1.074022111535161e-15	1.402741001013558e-17	1.6895457151351033e-15	2.4752006569403816e-17	2.0316057872739305e-15	3.10049910377661e-17	1.846226206820829e-15	1.609527775120812e-17	1.2263729146396747e-15	1.163482393269465e-17	1.840222076141749e-15	1.894592477039184e-17	1.2821634795068562e-14	9.555620995519374e-16	8.556829479378887e-16	8.625872969490723e-18
55089.94149999678	1.3952963706165373e-15	2.355828262723998e-17	1.0738443340925839e-15	1.4093630401261385e-17	1.6886170455335821e-15	2.4748890440556454e-17	2.0297594005958876e-15	3.0931693117370964e-17	1.8453792041257147e-15	1.608887718020241e-17	1.2263724291058603e-15	1.1619738680075644e-17	1.8400464249495794e-15	1.893050143876156e-17	1.2805545577930261e-14	9.551225733951443e-16	8.557473256642922e-16	8.62229199915336e-18
55089.99149999678	1.394712381838072e-15	2.360368383137119e-17	1.073663490023404e-15	1.416262900097719e-17	1.687700701753182e-15	2.4754137135971026e-17	2.027922675335377e-15	3.0870970080277445e-17	1.8445331334593218e-15	1.608252914285937e-17	1.2263718341785186e-15	1.1604205296600292e-17	1.839869112841079e-15	1.8914168439493624e-17	1.2788984935634319e-14	9.546684356948122e-16	8.558112015226362e-16	8.618650424231544e-18
55090.04149999678	1.3941241527128174e-15	2.365786615751149e-17	1.0734797457422918e-15	1.4234665037087248e-17	1.6867976442765183e-15	2.4768684678267495e-17	2.026098272281407e-15	3.082747680871957e-17	1.8436879767810138e-15	1.6076222880509723e-17	1.226371131034404e-15	1.1588238292567808e-17	1.839690131375648e-15	1.8896945852118457e-17	1.2771952547379539e-14	9.541995807098962e-16	8.558745685857549e-16	8.614954485596317e-18
55090.091499996786	1.3935316966075491e-15	2.3721862274262695e-17	1.0732932676246094e-15	1.431000457833159e-17	1.6859088336280916e-15	2.4793472943517725e-17	2.0242888522677603e-15	3.0806042622203595e-17	1.8428437160377547e-15	1.6069948897950636e-17	1.226370320849906e-15	1.157185317974857e-17	1.8395094721098182e-15	1.8878855430507682e-17	1.2754448087602005e-14	9.537158994646224e-16	8.559374199254765e-16	8.611210861454942e-18
55090.14149999679	1.3929350268745877e-15	2.3796709942194612e-17	1.073104222005457e-15	1.4388917766611658e-17	1.6850352303876564e-15	2.4829434960954203e-17	2.022497076241573e-15	3.081159704799434e-17	1.842000333186428e-15	1.6063698993739274e-17	1.2263694048007033e-15	1.1555066466308901e-17	1.839327126597638e-15	1.8859920589083852e-17	1.2736471226260694e-14	9.532172797403985e-16	8.559997486125892e-16	8.607426651941314e-18
55090.19149999679	1.3923341568579936e-15	2.388344170739745e-17	1.0729127751849877e-15	1.4471675913355887e-17	1.6841777951813085e-15	2.487748763988656e-17	2.020725605303095e-15	3.084908292819929e-17	1.8411578101839175e-15	1.6057466261222375e-17	1.2263683840620047e-15	1.1537895650812151e-17	1.8391430863900364e-15	1.884016638810698e-17	1.2718021629132298e-14	9.527036060675773e-16	8.560615477168717e-16	8.60360936276925e-18
55090.241499996795	1.3917290999100874e-15	2.398307398358809e-17	1.0727190934257014e-15	1.4558548478107166e-17	1.6833374887082212e-15	2.4938522025661222e-17	2.0189771007510978e-15	3.0923357958332535e-17	1.8403161289846266e-15	1.6051245110349195e-17	1.2263672598084937e-15	1.1520359215684687e-17	1.8389573430355623e-15	1.8819619517339237e-17	1.2699098958115443e-14	9.521747597170758e-16	8.561228103070337e-16	8.599766887932123e-18
55090.2914999968	1.3911198693707998e-15	2.409659567794656e-17	1.072523342957698e-15	1.464979994974839e-17	1.682515271692075e-15	2.5013393213108584e-17	2.0172542241389203e-15	3.1039086852791765e-17	1.839475271537999e-15	1.604503126735413e-17	1.2263660332143833e-15	1.1502476619310608e-17	1.838769888079645e-15	1.8798308278417575e-17	1.2679702871544414e-14	9.516306186918591e-16	8.561835294507661e-16	8.59590749136615e-18
55090.3414999968	1.3905064714537299e-15	2.4224788667457138e-17	1.0723256775527432e-15	1.474561934945058e-17	1.6817120034161323e-15	2.5102742290942156e-17	2.0155593695696504e-15	3.119987054710742e-17	1.838635219806705e-15	1.6038821781545553e-17	1.2263647054532471e-15	1.1484268287541898e-17	1.8385807130651406e-15	1.877626256519453e-17	1.2659833024512376e-14	9.510710577182994e-16	8.562436982146809e-16	8.592039787711424e-18
55090.391499996804	1.3898888642145018e-15	2.436726010518508e-17	1.0721261674966458e-15	1.4845733124667567e-17	1.6809278611035806e-15	2.52060297699181e-17	2.01389313274869e-15	3.140383441197234e-17	1.837795955744322e-15	1.603261503282475e-17	1.226363277698116e-15	1.1465755603702894e-17	1.8383898095318895e-15	1.8753513842817102e-17	1.2639489069204368e-14	9.504959482374143e-16	8.563033096643179e-16	8.588172722009224e-18
55090.44149999681	1.389266985940449e-15	2.4523110596795036e-17	1.0719248486755252e-15	1.4949672890725538e-17	1.6801627411359469e-15	2.5322204149878774e-17	2.0122553689625135e-15	3.1646669707562424e-17	1.8369574613036e-15	1.6026410724011717e-17	1.226361751121622e-15	1.1446960897878375e-17	1.838197169017175e-15	1.8730095124533033e-17	1.2618670655240015e-14	9.499051583959953e-16	8.563623576995485e-16	8.584313473442423e-18
55090.49149999681	1.388640774815655e-15	2.4691408828449668e-17	1.0717217568358717e-15	1.5056964690892175e-17	1.6794165390766504e-15	2.545017642590874e-17	2.0106459315512283e-15	3.192383544593028e-17	1.8361197184381158e-15	1.6020209889271387e-17	1.2263601268957918e-15	1.142790743451256e-17	1.838002783055278e-15	1.870604094686138e-17	1.2597377430026176e-14	9.492985530376347e-16	8.564208418314008e-16	8.58045557482341e-18
55090.54149999681	1.3880101690696334e-15	2.4871204328736488e-17	1.0715169276943845e-15	1.5167132934577674e-17	1.6786891505728819e-15	2.5588832868031196e-17	2.009064674203759e-15	3.223067220377574e-17	1.8352827091064068e-15	1.6014014877445077e-17	1.2263584061920936e-15	1.1408619398947732e-17	1.8378066431777597e-15	1.8681387342375347e-17	1.2575609039119568e-14	9.486759936936594e-16	8.564787638811137e-16	8.576587122061802e-18
55090.591499996815	1.3873751069050527e-15	2.5061538019519533e-17	1.0713103969365717e-15	1.5279703415465522e-17	1.6779804713302045e-15	2.5737045567140722e-17	2.0075114509569095e-15	3.25624974268103e-17	1.8344464152678367e-15	1.6007829354405615e-17	1.2263565901815858e-15	1.1389121882569559e-17	1.8376087409132526e-15	1.865617181039477e-17	1.2553365126599583e-14	9.480373385739819e-16	8.565361256759746e-16	8.572696520375293e-18
55090.64149999682	1.3867355265266464e-15	2.5261451685858352e-17	1.0711022002185955e-15	1.5394205992092992e-17	1.6772903971205749e-15	2.5893682091071612e-17	2.0059861161881614e-15	3.291468713383967e-17	1.833610818871022e-15	1.600165828375959e-17	1.226354680034688e-15	1.1369440866200903e-17	1.837409067787461e-15	1.8630433285129512e-17	1.2530645335451267e-14	9.47382442557875e-16	8.565929290422536e-16	8.568772525027958e-18
55090.69149999682	1.386091366124693e-15	2.5469996494296018e-17	1.0708923731653315e-15	1.5510176940668665e-17	1.676618823773431e-15	2.6057614194268238e-17	2.0044885246228734e-15	3.328274355270334e-17	1.832775901877807e-15	1.599550792803289e-17	1.2263526769213483e-15	1.1349603202144142e-17	1.837207615323445e-15	1.8604212101459843e-17	1.2507449307958747e-14	9.467111571846861e-16	8.566491758050921e-16	8.564804263089434e-18
55090.741499996824	1.385442563885341e-15	2.5686240465110963e-17	1.0706809513733282e-15	1.562716099521698e-17	1.675965647197526e-15	2.6227725550117212e-17	2.003018531322073e-15	3.366234911851661e-17	1.8319416462392883e-15	1.598938581567675e-17	1.2263505820109908e-15	1.1329636594361116e-17	1.8370043750412902e-15	1.8577549958017022e-17	1.2483776686109096e-14	9.460233306444944e-16	8.567048677885757e-16	8.560781254391988e-18
55090.79149999683	1.3847890580504939e-15	2.5909274940090846e-17	1.0704679704078156e-15	1.5744713094256796e-17	1.675330763357758e-15	2.6402918514430535e-17	2.001575991684959e-15	3.404940789811452e-17	1.8311080339140034e-15	1.5983300738610454e-17	1.2263483964725864e-15	1.130956957685137e-17	1.836799338458125e-15	1.8550489877162945e-17	1.2459627112006883e-14	9.453188077687256e-16	8.567600068157112e-16	8.556693431468127e-18
55090.84149999683	1.384130786775325e-15	2.6138220027873643e-17	1.0702534658070335e-15	1.5862399855078942e-17	1.6747140682858638e-15	2.6582119944268693e-17	2.000160761443579e-15	3.444007589153823e-17	1.830275046859662e-15	1.597726272249341e-17	1.2263461214744485e-15	1.1289431490393973e-17	1.8365924970881358e-15	1.8523076162373803e-17	1.2435000228299417e-14	9.445974300207367e-16	8.568145947084303e-16	8.552531158532979e-18
55090.89149999683	1.3834676882831531e-15	2.6372229242537678e-17	1.070037473078571e-15	1.5979800798741106e-17	1.6741154580768544e-15	2.6764286120674856e-17	1.9987726966628303e-15	3.4830781839067557e-17	1.829442667029015e-15	1.5971283005467732e-17	1.2263437581844998e-15	1.1269252456738785e-17	1.8363838424427872e-15	1.8495354352087313e-17	1.2409895678612948e-14	9.438590354863752e-16	8.568686332876182e-16	8.5482852496613e-18
55090.941499996836	1.3827997007456713e-15	2.6610493178865583e-17	1.0698200277022958e-15	1.6096509349852617e-17	1.6735348288912427e-15	2.6948406835290513e-17	1.9974116537388926e-15	3.521824018220162e-17	1.828610876374812e-15	1.5965374011763546e-17	1.2263413077700852e-15	1.124906335133482e-17	1.8361733660305582e-15	1.8467371170411176e-17	1.2384313107999844e-14	9.431034588645316e-16	8.569221243730427e-16	8.543946985921574e-18
55090.99149999684	1.3821267623717435e-15	2.685224247211593e-17	1.0696011651303207e-15	1.621213363421244e-17	1.672972076951479e-15	2.7133508709885153e-17	1.9960774893907753e-15	3.5599457736337816e-17	1.8277796568622043e-15	1.5959549329873245e-17	1.226338771398061e-15	1.1228895773346955e-17	1.8359610593570726e-15	1.843917447456341e-17	1.2358252163397008e-14	9.423305314576944e-16	8.569750697834496e-16	8.539508131798226e-18
55091.04149999684	1.381448811343388e-15	2.7096750029601896e-17	1.0693809207843633e-15	1.632629709793988e-17	1.6724270985423966e-15	2.7318657824690287e-17	1.994770060665013e-15	3.597173547612981e-17	1.826948990443115e-15	1.595382366436786e-17	1.2263361502347418e-15	1.120878201366354e-17	1.835746913924789e-15	1.8410813198144852e-17	1.2331712494095544e-14	9.415400811625176e-16	8.570274713365253e-16	8.53496095060044e-18
55091.091499996845	1.380765785836428e-15	2.7343332660907538e-17	1.0691593300612832e-15	1.6438638969951452e-17	1.6718997900063101e-15	2.7502961729292587e-17	1.9934892249309704e-15	3.6332666645671476e-17	1.826118859073601e-15	1.5948212821441067e-17	1.2263334454460509e-15	1.1188755020322945e-17	1.8355309212333114e-15	1.838233729134555e-17	1.230469375222194e-14	9.407319324604166e-16	8.570793308488649e-16	8.530298219156598e-18
55091.14149999685	1.3800776240473372e-15	2.759135216127679e-17	1.0689364283292319e-15	1.6548814588444015e-17	1.6713900477661864e-15	2.768557091531081e-17	1.9922348398742654e-15	3.668013220570372e-17	1.82528924470972e-15	1.5942733654589595e-17	1.2263306581972365e-15	1.1168848361591107e-17	1.835313072779436e-15	1.8353797656419684e-17	1.2277195593230882e-14	9.399059064082045e-16	8.571306501360361e-16	8.525513241590314e-18
55091.19149999685	1.3793842641829142e-15	2.784021584670582e-17	1.0687122509284784e-15	1.6656495611161967e-17	1.670897768277075e-15	2.7865679820232175e-17	1.9910067634952026e-15	3.701229443962223e-17	1.8244601293149686e-15	1.5937404036601637e-17	1.2263277896530759e-15	1.1149096186268466e-17	1.8350933600569106e-15	1.8325246079944043e-17	1.2249217676409797e-14	9.39061820628783e-16	8.571814310125153e-16	8.520599862353868e-18
55091.24149999685	1.3786856443818122e-15	2.8089376776433363e-17	1.0684868331737668e-15	1.6761370126367268e-17	1.6704228480769053e-15	2.804252743178673e-17	1.9898048541144125e-15	3.732758936547901e-17	1.823631494832177e-15	1.5932242804089323e-17	1.226324840977991e-15	1.1129533181529874e-17	1.8348717745564368e-15	1.8296735159949815e-17	1.2220759665395377e-14	9.381994893018988e-16	8.572316752917648e-16	8.515552478446606e-18
55091.291499996856	1.3779817028528948e-15	2.833833352249944e-17	1.0682602103524687e-15	1.686314268134493e-17	1.669965183765099e-15	2.8215397557168814e-17	1.9886289703659596e-15	3.762471844580158e-17	1.822803323231456e-15	1.592726972293829e-17	1.2263218133357195e-15	1.1110194527744711e-17	1.834648307765788e-15	1.826831822954654e-17	1.2191821228702196e-14	9.373187231549822e-16	8.572813847861632e-16	8.510366050821999e-18
55091.34149999686	1.3772723777761155e-15	2.85866297040424e-17	1.0680324177257289e-15	1.6961534242136666e-17	1.6695246719856366e-15	2.838361881302459e-17	1.987478971180436e-15	3.7902639956882905e-17	1.8219756017629204e-15	1.5922501476690935e-17	1.2263187046937187e-15	1.1091113003975727e-17	1.8344229522099506e-15	1.8240043373621997e-17	1.2162402040263559e-14	9.36419329454085e-16	8.573305613070686e-16	8.505036115092809e-18
55091.39149999686	1.3765576073025174e-15	2.8833853233461615e-17	1.0678034905283712e-15	1.70562820978181e-17	1.6691012094582492e-15	2.854656438769138e-17	1.9863547158128276e-15	3.816056026706919e-17	1.8211483532842712e-15	1.5917928983046307e-17	1.2263154915489901e-15	1.107230266923548e-17	1.8341957074001264e-15	1.8211919617022474e-17	1.213250177998484e-14	9.355011119949268e-16	8.573792066647927e-16	8.499558791445252e-18
55091.441499996865	1.3758373296409643e-15	2.9079635307796676e-17	1.0675734639705843e-15	1.71471397202958e-17	1.6686946929485645e-15	2.8703651621700645e-17	1.9852560638061937e-15	3.839792518159132e-17	1.8203216153218167e-15	1.5913533073489495e-17	1.2263121415560297e-15	1.1053770110869929e-17	1.8339665757226648e-15	1.818394026541756e-17	1.2102120134309377e-14	9.345638710940698e-16	8.57427322668554e-16	8.493930793796931e-18
55091.49149999687	1.3751114829053293e-15	2.932364929125338e-17	1.0673423732354395e-15	1.7233876589527962e-17	1.6683050192943953e-15	2.8854341445724406e-17	1.9841828750195335e-15	3.861441143608169e-17	1.8194954254407205e-15	1.590929544900402e-17	1.2263086223413017e-15	1.1035522315187416e-17	1.833735559569756e-15	1.815609924524076e-17	1.207125679679719e-14	9.336074035802384e-16	8.574749111265954e-16	8.488149438285593e-18
55091.54149999687	1.3743800053540361e-15	2.956560936487886e-17	1.0671102534817548e-15	1.7316277993005866e-17	1.6679320853990572e-15	2.899813771156909e-17	1.9831350096021106e-15	3.880991835740181e-17	1.818669821207799e-15	1.5905198763849677e-17	1.2263049015307374e-15	1.1017566709864773e-17	1.833502661330678e-15	1.812839121508255e-17	1.2039911468716659e-14	9.326315027857955e-16	8.575219738460765e-16	8.482212650965597e-18
55091.59149999687	1.3736428350865032e-15	2.980526912485214e-17	1.0668771398432366e-15	1.7394144806486602e-17	1.6675757881921554e-15	2.913458644169587e-17	1.9821123280040992e-15	3.8984559659056824e-17	1.8178448401906944e-15	1.5901226671848233e-17	1.226300946749548e-15	1.0999911179932957e-17	1.833267883391764e-15	1.810081162364273e-17	1.2008083859649323e-14	9.316359585383987e-16	8.575685126331456e-16	8.47611897480379e-18
55091.64149999688	1.3728999103053987e-15	3.0042419943883775e-17	1.0666430674300061e-15	1.7467293262680514e-17	1.6672360246861751e-15	2.926327502708547e-17	1.9811146909678163e-15	3.913865529457848e-17	1.817020519959531e-15	1.5897363865598965e-17	1.2262967256222433e-15	1.0982564081831378e-17	1.8330312281362726e-15	1.807335676449421e-17	1.197577368810806e-14	9.30620557152849e-16	8.576145292928952e-16	8.469867576006253e-18
55091.69149999688	1.3721511691679612e-15	3.0276889377033734e-17	1.0664080713257039e-15	1.753555471287891e-17	1.66691269194841e-15	2.9383831388504127e-17	1.9801419595327324e-15	3.927272325516981e-17	1.8161968980728574e-15	1.5893596111780474e-17	1.226292205772702e-15	1.0965534255378324e-17	1.8327926979444587e-15	1.8046023828309248e-17	1.1942980682168768e-14	9.295850814231525e-16	8.576600256294032e-16	8.463458249579383e-18
55091.74149999688	1.371396549800454e-15	3.050853936064068e-17	1.0661721865920413e-15	1.7598775386431585e-17	1.6666056871022976e-15	2.949592312349926e-17	1.979193995015744e-15	3.938747116623846e-17	1.8153740121115442e-15	1.5889910297893626e-17	1.226287354824021e-15	1.0948831033677614e-17	1.8325522951936044e-15	1.8018810951764417e-17	1.1909704580115796e-14	9.285293106148134e-16	8.577050034456951e-16	8.45689142421717e-18
55091.791499996885	1.3706359903993506e-15	3.073726440223836e-17	1.0659354482652988e-15	1.765681615143305e-17	1.6663149073243015e-15	2.9599256646330776e-17	1.9782706590421726e-15	3.9483787508843505e-17	1.8145518996341404e-15	1.5886294448367663e-17	1.2262821403984265e-15	1.0932464251164934e-17	1.8323100222580047e-15	1.7991717263856457e-17	1.187594513110128e-14	9.274530204573756e-16	8.577494645437963e-16	8.450168166465225e-18
55091.84149999689	1.3698694291260194e-15	3.0962989683394096e-17	1.0656978913592862e-15	1.7709552279859757e-17	1.666040249855496e-15	2.969357633615214e-17	1.97737181350005e-15	3.956273226761021e-17	1.813730598209943e-15	1.5882737768221862e-17	1.2262765301173718e-15	1.0916444249173291e-17	1.832065881509012e-15	1.7964742928712554e-17	1.1841702095818622e-14	9.263559831372356e-16	8.577934107246857e-16	8.443290184150114e-18
55091.89149999689	1.369096804143894e-15	3.1185669058979417e-17	1.0654595508640063e-15	1.7756873219723845e-17	1.6657816119815144e-15	2.9778663699912294e-17	1.976497320576127e-15	3.9625526785540696e-17	1.812910145410728e-15	1.5879230668142986e-17	1.2262704916015101e-15	1.0900781879544766e-17	1.8318198753149613e-15	1.7937889185835314e-17	1.1806975247190285e-14	9.25237967290743e-16	8.578368437883362e-16	8.436259829135834e-18
55091.941499996894	1.3683180535689121e-15	3.140528303952426e-17	1.0652204617471503e-15	1.7798682375938327e-17	1.6655388910485908e-15	2.9854336555201455e-17	1.9756470427226806e-15	3.967354258700458e-17	1.812090578800832e-15	1.587576477837025e-17	1.2262639924704203e-15	1.0885488506049437e-17	1.831572006041214e-15	1.791115838681344e-17	1.1771764371070203e-14	9.240987379976139e-16	8.57879765533682e-16	8.429080099303171e-18
55091.9914999969	1.3675331155603778e-15	3.1621836669192814e-17	1.0649806589532387e-15	1.7834896901696126e-17	1.665311984471135e-15	2.992044823621307e-17	1.9748208426847586e-15	3.9708288917156466e-17	1.8112719359512045e-15	1.5872332983571644e-17	1.226257000342872e-15	1.0870576003302548e-17	1.83132227605007e-15	1.788455402928821e-17	1.1736069266960855e-14	9.229380567746747e-16	8.579221777586531e-16	8.421754639839033e-18
55092.0414999969	1.366741928289984e-15	3.1835357349134636e-17	1.064740177404003e-15	1.7865447501269892e-17	1.6651007896920743e-15	2.997688682739063e-17	1.9740185834704306e-15	3.973139873615733e-17	1.8104542544278357e-15	1.5868929435298304e-17	1.2262494828366137e-15	1.0856056753700392e-17	1.8310706877008876e-15	1.7858080787422676e-17	1.1699889748745419e-14	9.217556815699604e-16	8.579640822601506e-16	8.414287743775579e-18
