MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56561.230000006	-3.9572659138243914e-16	2.8122034153578754e-15	2.663729731931689e-16	3.3252994781285096e-18	3.398769182016105e-16	5.8232616851507774e-18	nan	nan	3.491206226488988e-16	1.019698333475632e-17	3.4640857058208104e-16	5.828871100021541e-18	2.3682776707164626e-16	6.025781412767696e-16	3.201899170147925e-16	3.3753769962756835e-18	nan	nan
56561.280000006	-3.9485833324977233e-16	2.8133836060042725e-15	2.661423100691577e-16	3.3289061092895015e-18	3.395840025510167e-16	5.831561620273079e-18	nan	nan	3.487996379980194e-16	1.0213348660541415e-17	3.461126729737227e-16	5.7906901527510234e-18	2.3650558720152607e-16	6.041726052930581e-16	3.1990365851949303e-16	3.3928342411876148e-18	nan	nan
56561.330000006004	-3.9399069029864656e-16	2.8145577386248255e-15	2.659118466880652e-16	3.332505170006459e-18	3.392913393360169e-16	5.838890739148504e-18	nan	nan	3.484789484684887e-16	1.0227486130585396e-17	3.458170281316015e-16	5.7604686995251954e-18	2.361835166385585e-16	6.057639879825995e-16	3.196176559315982e-16	3.4150014774363702e-18	nan	nan
56561.38000000601	-3.9312367145702007e-16	2.8157258407529213e-15	2.6568158287190243e-16	3.3358553745815383e-18	3.389989283416298e-16	5.844794181325623e-18	nan	nan	3.4815855378176273e-16	1.0238498081215128e-17	3.455216358153475e-16	5.743077962923223e-18	2.3586155691274573e-16	6.07352287764829e-16	3.1933190907281485e-16	3.439440066484906e-18	nan	nan
56561.43000000601	-3.922572855714061e-16	2.8168879398229925e-15	2.6545151845461007e-16	3.3387570467581783e-18	3.3870676937655827e-16	5.8489408477381246e-18	nan	nan	3.478384536744565e-16	1.0245747720255268e-17	3.452264958132061e-16	5.7432256336216415e-18	2.3553970954584985e-16	6.089375031281703e-16	3.1904641765544266e-16	3.4639180238850744e-18	nan	nan
56561.48000000601	-3.913915414076856e-16	2.81804406317066e-15	2.652216532598694e-16	3.3410558892546103e-18	3.384148622003146e-16	5.8511294578692855e-18	nan	nan	3.4751864786423643e-16	1.0248870700626377e-17	3.449316078905304e-16	5.761626111214114e-18	2.352179760508776e-16	6.105196326294039e-16	3.187611814566152e-16	3.4864913724126025e-18	nan	nan
56561.530000006016	-3.905264476514228e-16	2.8191942380328874e-15	2.649919871139861e-16	3.3426457296483653e-18	3.3812320659427366e-16	5.851291931732695e-18	nan	nan	3.471991360915072e-16	1.0247781281132546e-17	3.4463697189279687e-16	5.793879748695716e-18	2.348963579326312e-16	6.120986748930202e-16	3.184762003101957e-16	3.505556902860268e-18	nan	nan
56561.58000000602	-3.89662012908552e-16	2.820338491548129e-15	2.6476251984851487e-16	3.3434702831247457e-18	3.378318023398101e-16	5.8494945324041865e-18	nan	nan	3.4687991807961973e-16	1.0242673740400153e-17	3.4434258756246617e-16	5.83513569301175e-18	2.3457485668748643e-16	6.136746286105863e-16	3.181914738960668e-16	3.519883261626843e-18	nan	nan
56561.63000000602	-3.8879824570575593e-16	2.8214768507564955e-15	2.645332512885686e-16	3.343524068761816e-18	3.375406492346957e-16	5.8459366427109464e-18	nan	nan	3.465609935607677e-16	1.0234018888639163e-17	3.4404845467633754e-16	5.880712117683644e-18	2.342534738033125e-16	6.152474925401394e-16	3.1790700208050874e-16	3.52862797998322e-18	nan	nan
56561.680000006025	-3.879351544909888e-16	2.8226093425998974e-15	2.6430418126474757e-16	3.3428524645929153e-18	3.3724974704573016e-16	5.840947261051705e-18	nan	nan	3.462423622665132e-16	1.0222555645965572e-17	3.437545730226565e-16	5.926327472523674e-18	2.3393221076001417e-16	6.168172655055414e-16	3.1762278457987325e-16	3.531345656902323e-18	nan	nan
56561.73000000603	-3.8707274763386096e-16	2.8237359939222175e-15	2.6407530960049446e-16	3.3415509610972448e-18	3.3695909557797277e-16	5.834978931535974e-18	nan	nan	3.459240239208387e-16	1.0209277056231759e-17	3.43460942418284e-16	5.968259254941792e-18	2.3361106902892743e-16	6.183839463958828e-16	3.1733882116724185e-16	3.5279907528991404e-18	nan	nan
56561.78000000603	-3.8621103342644557e-16	2.8248568314694563e-15	2.6384663612760256e-16	3.339763481323701e-18	3.366686946036889e-16	5.828598804751791e-18	nan	nan	3.456059782603592e-16	1.0195410048369184e-17	3.431675626400193e-16	6.003443872029045e-18	2.33290050073175e-16	6.199475341648711e-16	3.170551116562171e-16	3.518917395690869e-18	nan	nan
56561.83000000603	-3.8535002008331637e-16	2.8259718818899093e-15	2.6361816067428637e-16	3.3376798702949323e-18	3.3637854390425334e-16	5.822476709566432e-18	nan	nan	3.452882250179e-16	1.0182387950925273e-17	3.4287443345893856e-16	6.029533560726084e-18	2.3296915534780865e-16	6.215080278302284e-16	3.167716557672029e-16	3.504875933485891e-18	nan	nan
56561.88000000604	-3.8448971574251243e-16	2.827081171734315e-15	2.6338988306589726e-16	3.3355322887193333e-18	3.3608864326286276e-16	5.817369240871143e-18	nan	nan	3.4497076391618043e-16	1.0171814707905768e-17	3.4258155466901034e-16	6.044925571710699e-18	2.3264838629959577e-16	6.230654264730842e-16	3.1648845331785403e-16	3.487005137688891e-18	nan	nan
56561.93000000604	-3.8363012846555033e-16	2.8281847274560372e-15	2.6316180313064967e-16	3.333590580085337e-18	3.3579899246271384e-16	5.814100327908592e-18	nan	nan	3.446535946905522e-16	1.0165419865688845e-17	3.4228892602414156e-16	6.048774672247816e-18	2.323277443671437e-16	6.24619729237391e-16	3.1620550403262646e-16	3.466816387057995e-18	nan	nan
56561.98000000604	-3.827712662382943e-16	2.8292825754112135e-15	2.6293392069962116e-16	3.332156401911127e-18	3.3550959129064697e-16	5.8135370780071334e-18	nan	nan	3.443367170700509e-16	1.016499882729822e-17	3.419965473755317e-16	6.040997375907603e-18	2.320072309809356e-16	6.261709353293437e-16	3.159228077251229e-16	3.4461651801542888e-18	nan	nan
56562.030000006045	-3.8191313697122723e-16	2.830374741858936e-15	2.6270623559959466e-16	3.331556036881198e-18	3.35220439528037e-16	5.81626854843396e-18	nan	nan	3.440201307950811e-16	1.0171337949695191e-17	3.417044184599184e-16	6.022271337794123e-18	2.3168684756345464e-16	6.27719044016784e-16	3.156403641684247e-16	3.4272034549108388e-18	nan	nan
56562.08000000605	-3.810557484999484e-16	2.8314612529614156e-15	2.6247874765830743e-16	3.3321244030261484e-18	3.3493153696901183e-16	5.821708545466714e-18	nan	nan	3.4370383558267775e-16	1.0182937360911054e-17	3.4141253908843947e-16	5.9940307645279365e-18	2.3136659552902405e-16	6.292640546286306e-16	3.1535817309914434e-16	3.412305500546849e-18	nan	nan
56562.13000000605	-3.801991085856718e-16	2.8325421347841543e-15	2.622514567077914e-16	3.333913862916608e-18	3.3464288337854934e-16	5.828992795682648e-18	nan	nan	3.433878311808249e-16	1.019802305178322e-17	3.4112090903217115e-16	5.9584544169281305e-18	2.31046476283976e-16	6.308059665543151e-16	3.1507623431062375e-16	3.4039617429594664e-18	nan	nan
56562.180000006054	-3.7934322491566715e-16	2.8336174132961217e-15	2.6202436257315937e-16	3.336606327619445e-18	3.3435447855624317e-16	5.837300119303617e-18	nan	nan	3.430721173109786e-16	1.0214914597384803e-17	3.4082952804502025e-16	5.918439055051737e-18	2.3072649122683845e-16	6.323447792431839e-16	3.147945476043092e-16	3.4045891923524014e-18	nan	nan
56562.23000000606	-3.7848810510382076e-16	2.834687114369918e-15	2.617974650893063e-16	3.339872760538953e-18	3.34066322298043e-16	5.8458763646469544e-18	nan	nan	3.427566937173333e-16	1.0232075987709073e-17	3.4053839598390943e-16	5.877548350720626e-18	2.3040664174781037e-16	6.338804922039929e-16	3.1451311272086526e-16	3.4145579689824715e-18	nan	nan
56562.28000000606	-3.776337566909511e-16	2.8357512637819622e-15	2.615707640842081e-16	3.3434070866305132e-18	3.3377841438168e-16	5.854053969611139e-18	nan	nan	3.424415601213451e-16	1.024815655126557e-17	3.4024751264280725e-16	5.839922711387001e-18	2.3008692922945533e-16	6.354131050042878e-16	3.1423192943337337e-16	3.4316121672624283e-18	nan	nan
56562.33000000606	-3.7678018714536314e-16	2.836809887212663e-15	2.6134425938774937e-16	3.3469336160116043e-18	3.3349075459763827e-16	5.8612674974923154e-18	nan	nan	3.4212671626468193e-16	1.0262023091499822e-17	3.399568776954973e-16	5.810135233300839e-18	2.297673550463726e-16	6.369426172698984e-16	3.139509975432797e-16	3.4532755111569753e-18	nan	nan
56562.380000006066	-3.759274038633716e-16	2.837863010246592e-15	2.6111795083076906e-16	3.350213091963389e-18	3.33203342721827e-16	5.867065612676344e-18	nan	nan	3.4181216187890583e-16	1.0272784135217746e-17	3.3966649106757926e-16	5.7929792745811735e-18	2.294479205652237e-16	6.384690286843729e-16	3.136703167993531e-16	3.477161374228151e-18	nan	nan
56562.43000000607	-3.7507541416955317e-16	2.8389106583726763e-15	2.60891838247685e-16	3.3530475495193136e-18	3.329161785483741e-16	5.8711198359049445e-18	nan	nan	3.414978966962104e-16	1.0279807354969916e-17	3.393763524156675e-16	5.793090389421932e-18	2.291286271449102e-16	6.399923389884348e-16	3.133898870030397e-16	3.501085049639081e-18	nan	nan
56562.48000000607	-3.7422422531738317e-16	2.839952856984365e-15	2.6066592146265555e-16	3.3552840285485425e-18	3.32629261849545e-16	5.873230417925001e-18	nan	nan	3.4118392045447385e-16	1.028273097497787e-17	3.3908646163102307e-16	5.811171877176192e-18	2.2880947613652035e-16	6.415125479794504e-16	3.1310970791526474e-16	3.523142971132231e-18	nan	nan
56562.530000006074	-3.73373844489664e-16	2.8409896313798208e-15	2.604402003091443e-16	3.3568172678845835e-18	3.3234259245954896e-16	5.8733298981494176e-18	nan	nan	3.4087023288715303e-16	1.028147003245574e-17	3.3879681845038366e-16	5.8428895174650196e-18	2.2849046888336493e-16	6.430296555108928e-16	3.128297793050574e-16	3.541764274199135e-18	nan	nan
56562.58000000608	-3.7252427879885934e-16	2.842021006762101e-15	2.60214674620376e-16	3.3575915071425755e-18	3.320561700978169e-16	5.87148407254185e-18	nan	nan	3.4055683372517843e-16	1.027621766502266e-17	3.3850742275928736e-16	5.883468294541363e-18	2.2817160672092356e-16	6.445436614918216e-16	3.125501009941247e-16	3.5557419753975074e-18	nan	nan
56562.63000000608	-3.7167553528771825e-16	2.8430470082393394e-15	2.599893442245652e-16	3.3576013113768196e-18	3.317699945967362e-16	5.867890878663393e-18	nan	nan	3.402437227089546e-16	1.0267441753467639e-17	3.3821827419717913e-16	5.928300494036908e-18	2.278528909771647e-16	6.460545658863415e-16	3.122706727028704e-16	3.564250030491239e-18	nan	nan
56562.68000000608	-3.7082762092953964e-16	2.844067660824938e-15	2.5976420895350515e-16	3.3568917219508726e-18	3.314840657449691e-16	5.862876880174735e-18	nan	nan	3.3993089956814886e-16	1.025587649012565e-17	3.3792937258091994e-16	5.973171582844715e-18	2.275343229722349e-16	6.475623687131013e-16	3.119914942367929e-16	3.56685155680914e-18	nan	nan
56562.730000006086	-3.699805426286958e-16	2.84508298943775e-15	2.5953926863397883e-16	3.3555574531686858e-18	3.311983833074936e-16	5.856891254075732e-18	nan	nan	3.3961836404190253e-16	1.0242508549301123e-17	3.3764071778460166e-16	6.014415851330863e-18	2.2721590401858285e-16	6.490670700447748e-16	3.1171256535276526e-16	3.5635021565314355e-18	nan	nan
56562.78000000609	-3.691343072210797e-16	2.846093018902268e-15	2.593145231056531e-16	3.3537412374036143e-18	3.3091294706750627e-16	5.850496980052604e-18	nan	nan	3.393061158573563e-16	1.0228557011432489e-17	3.3735230959646977e-16	6.049015071135401e-18	2.268976354212618e-16	6.505686700075391e-16	3.1143388584412944e-16	3.55454952023701e-18	nan	nan
56562.83000000609	-3.682889214745904e-16	2.8470977739488145e-15	2.5908997219149325e-16	3.3516313793255538e-18	3.3062775683006635e-16	5.844358930674735e-18	nan	nan	3.3899415476438924e-16	1.0215446077382604e-17	3.370641476960309e-16	6.074655235455399e-18	2.2657951847738734e-16	6.520671687805902e-16	3.111554555123317e-16	3.5407301658285486e-18	nan	nan
56562.880000006095	-3.6744439208946077e-16	2.848097279213733e-15	2.5886561572138407e-16	3.3494581476026795e-18	3.3034281237837056e-16	5.8392282726851584e-18	nan	nan	3.386824804882471e-16	1.020476963530173e-17	3.367762319631001e-16	6.089756079588795e-18	2.262615544768929e-16	6.535625665956237e-16	3.10877274077776e-16	3.523161213850858e-18	nan	nan
56562.9300000061	-3.666007256987619e-16	2.8490915592395795e-15	2.5864145353523093e-16	3.347489221879654e-18	3.300581135047249e-16	5.835923066619759e-18	nan	nan	3.3837109277059774e-16	1.0198246632610803e-17	3.3648856216303036e-16	6.093484176910948e-18	2.2594374470195193e-16	6.550548637363353e-16	3.105993413338043e-16	3.503324627488945e-18	nan	nan
56562.9800000061	-3.6575792886876856e-16	2.85008063847532e-15	2.584174854574308e-16	3.346023881555398e-18	3.2977365997957286e-16	5.8353044931534155e-18	nan	nan	3.380599913398452e-16	1.0197661897628383e-17	3.3620113808979034e-16	6.085757370100501e-18	2.256260904272358e-16	6.565440605379622e-16	3.103216570899672e-16	3.483038851184022e-18	nan	nan
56563.0300000061	-3.649160080994257e-16	2.851064541276514e-15	2.5819371131977695e-16	3.3453858916850087e-18	3.2948945161890494e-16	5.837957716270988e-18	nan	nan	3.377491759414471e-16	1.0203797150149439e-17	3.359139595430716e-16	6.067244381033e-18	2.253085929201093e-16	6.580301573867329e-16	3.100442211071897e-16	3.464411986839354e-18	nan	nan
56563.080000006106	-3.640749698248465e-16	2.8520432919055183e-15	2.579701309574031e-16	3.34590770936564e-18	3.2920548818041156e-16	5.843300264600039e-18	nan	nan	3.374386463019124e-16	1.021516062524023e-17	3.3562702627105804e-16	6.039360031162491e-18	2.2499125344033724e-16	6.595131547194466e-16	3.097670331423448e-16	3.449769594248655e-18	nan	nan
56563.13000000611	-3.6323482041358943e-16	2.8530169145316846e-15	2.577467441982851e-16	3.347641264263532e-18	3.289217694618644e-16	5.8504735363524666e-18	nan	nan	3.371284021679621e-16	1.0229988363907569e-17	3.3534033815928767e-16	6.004252664280142e-18	2.2467407324030673e-16	6.60993053022959e-16	3.0949009300093083e-16	3.4415514028782068e-18	nan	nan
56563.18000000611	-3.623955661692196e-16	2.8539854332315463e-15	2.575235508773179e-16	3.350270736402271e-18	3.2863829526467887e-16	5.858662031523125e-18	nan	nan	3.3681844327684266e-16	1.0246609841498829e-17	3.3505389489871335e-16	5.964777612779437e-18	2.2435705356510727e-16	6.624698528337013e-16	3.0921340046008146e-16	3.442127178264529e-18	nan	nan
56563.230000006115	-3.61557213330548e-16	2.8549488719890325e-15	2.573005508262949e-16	3.3534694990580594e-18	3.2835506538662667e-16	5.867116877123485e-18	nan	nan	3.365087693632743e-16	1.026349824046118e-17	3.347676962775806e-16	5.924445900422108e-18	2.240401956524505e-16	6.639435547372346e-16	3.08936955256409e-16	3.4518596705607213e-18	nan	nan
56563.28000000612	-3.607197680723314e-16	2.8559072546956484e-15	2.570777438827355e-16	3.3569338095014742e-18	3.280720795945076e-16	5.875175283369818e-18	nan	nan	3.361993801670301e-16	1.0279311091622829e-17	3.3448174214136573e-16	5.8873352385432694e-18	2.237235007326527e-16	6.654141593677489e-16	3.0866075721567237e-16	3.4685352819965205e-18	nan	nan
56563.33000000612	-3.5988323650537306e-16	2.856860605150693e-15	2.568551298750929e-16	3.3603901137886278e-18	3.277893376806276e-16	5.8822758617732015e-18	nan	nan	3.3589027542661975e-16	1.0292922135146692e-17	3.341960322954836e-16	5.857948393160889e-18	2.2340697002874143e-16	6.668816674076338e-16	3.08384806106901e-16	3.489726737671425e-18	nan	nan
56563.380000006124	-3.5904762467712147e-16	2.8578089470614525e-15	2.5663270863850057e-16	3.3636010216503556e-18	3.2750683944822414e-16	5.8879705574095684e-18	nan	nan	3.3558145488371126e-16	1.0303445418954895e-17	3.3391056647094863e-16	5.841005615301487e-18	2.230906047566151e-16	6.683460795869921e-16	3.0810910169101994e-16	3.513095433044858e-18	nan	nan
56563.43000000613	-3.582129385719921e-16	2.8587523040434026e-15	2.5641048000761504e-16	3.366370152057092e-18	3.272245846823157e-16	5.89193328227434e-18	nan	nan	3.352729182704983e-16	1.0310252526749334e-17	3.33625344490345e-16	5.8410745502140756e-18	2.227744061247859e-16	6.698073966831941e-16	3.078336437613712e-16	3.5365003190152365e-18	nan	nan
56563.48000000613	-3.573791841119155e-16	2.8596906996204096e-15	2.5618844381184365e-16	3.3685457669463587e-18	3.2694257318249585e-16	5.8939658133314296e-18	nan	nan	3.3496466532928033e-16	1.0312984015882002e-17	3.333403661247487e-16	5.85884800152854e-18	2.224583753346636e-16	6.712656195204249e-16	3.0755843211940104e-16	3.55807516540429e-18	nan	nan
56563.53000000613	-3.5654636715650764e-16	2.8606241572249427e-15	2.559665998889445e-16	3.3700234588814645e-18	3.2666080472102996e-16	5.8940011498915984e-18	nan	nan	3.346566958023569e-16	1.0311555595218638e-17	3.3305563122535937e-16	5.8900532579492166e-18	2.221425135804849e-16	6.727207489692278e-16	3.0728346652603456e-16	3.5762791852499684e-18	nan	nan
56563.580000006135	-3.557144935037317e-16	2.8615527001982676e-15	2.557449480714267e-16	3.3707479137571188e-18	3.2637927909751164e-16	5.892104727599675e-18	nan	nan	3.3434900942192167e-16	1.0306159425384505e-17	3.327711395231915e-16	5.929986568937053e-18	2.2182682204917987e-16	6.741727859460797e-16	3.0700874674219686e-16	3.589928089424774e-18	nan	nan
56563.63000000614	-3.548835688900747e-16	2.8624763517906636e-15	2.555234881937082e-16	3.3707137970595076e-18	3.2609799612246572e-16	5.8884731522252285e-18	nan	nan	3.3404160593280066e-16	1.0297260773305984e-17	3.324868908179367e-16	5.974109919377962e-18	2.215113019208074e-16	6.756217314129234e-16	3.0673427256122993e-16	3.5982108082613765e-18	nan	nan
56563.68000000614	-3.5405359899111454e-16	2.8633951351616215e-15	2.55302220085912e-16	3.369965805816865e-18	3.258169555262544e-16	5.883430685121218e-18	nan	nan	3.337344850760302e-16	1.0285589695529398e-17	3.3220288491500983e-16	6.018271759217927e-18	2.2119595436809322e-16	6.770675863767582e-16	3.0646004379673645e-16	3.600698707024915e-18	nan	nan
56563.730000006144	-3.53224589421766e-16	2.864309073380058e-15	2.5508114358388757e-16	3.368597933440506e-18	3.2553615717223693e-16	5.8774234240094775e-18	nan	nan	3.334276465888568e-16	1.027212723804602e-17	3.319191216198255e-16	6.058859979851753e-18	2.2088078055690985e-16	6.785103518891787e-16	3.061860601893808e-16	3.597348273684786e-18	nan	nan
56563.78000000615	-3.523965457368292e-16	2.8652181894245173e-15	2.5486025852467723e-16	3.3667518557477944e-18	3.2525560080717247e-16	5.871010445167782e-18	nan	nan	3.331210902097903e-16	1.0258085539066202e-17	3.3163560066912144e-16	6.0928991034443765e-18	2.2056578164600982e-16	6.799500290459548e-16	3.059123215365573e-16	3.588501391436142e-18	nan	nan
56563.83000000615	-3.51569473431229e-16	2.8661225061833884e-15	2.5463956473744985e-16	3.364614423193361e-18	3.249752862361202e-16	5.864852065628379e-18	nan	nan	3.3281481568365674e-16	1.024488074983826e-17	3.313523219541587e-16	6.118107045635204e-18	2.2025095878701686e-16	6.813866189866318e-16	3.056388275991909e-16	3.57488153052809e-18	nan	nan
56563.88000000615	-3.507433779405255e-16	2.867022046455108e-15	2.5441906205686175e-16	3.362414190494021e-18	3.2469521324956435e-16	5.859694386460159e-18	nan	nan	3.3250882274517626e-16	1.0234097875381434e-17	3.3106928518878265e-16	6.132924878190355e-18	2.199363131248703e-16	6.82820122894058e-16	3.053655781989885e-16	3.557585809878557e-18	nan	nan
