MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56354.01829998395	7.401479087356406e-15	7.686129938204907e-17	1.744932612877581e-15	3.338013396561152e-17	3.104264485589781e-15	6.787797361636398e-17	4.6692875097066576e-15	4.8735167758065614e-17	6.266451864715014e-15	6.668354340644058e-17	2.2752474990701165e-15	2.135948999846348e-17	3.945094088580231e-15	3.504565217074791e-17	6.960048287169942e-15	1.6328976387444631e-16	8.626031857983137e-15	3.2675020173777493e-16	3.3036521804922235e-15	3.4737645097834104e-16	5.106489051013792e-15	2.660668196693214e-16	3.268439816521014e-15	3.82826373074273e-16
56354.068299983956	7.389090588180953e-15	7.669736210373458e-17	1.743681291669901e-15	3.337566005513054e-17	3.102988496352664e-15	6.773893783474114e-17	4.668230338662804e-15	4.8728751807053655e-17	6.262425983914208e-15	6.664781693453983e-17	2.273861443914656e-15	2.136431636930827e-17	3.943968064549268e-15	3.506926649417825e-17	6.949831397540984e-15	1.6336061109235272e-16	8.589866681047257e-15	3.275914363904681e-16	3.259416774375048e-15	3.6716470688308393e-16	5.053773086866188e-15	2.658464118019957e-16	3.22337277619915e-15	4.02139864793221e-16
56354.11829998396	7.376875439266924e-15	7.652173075130107e-17	1.7424468395464276e-15	3.336411238072368e-17	3.101738104542466e-15	6.756129636231874e-17	4.66715957121041e-15	4.871870396180017e-17	6.2583622846944045e-15	6.660798848601993e-17	2.272539538892039e-15	2.1371231058238483e-17	3.9429074651906894e-15	3.509607007385397e-17	6.939602914890222e-15	1.634335746411891e-16	8.553993114955892e-15	3.284922249401855e-16	3.2157669756945813e-15	3.8696433126084387e-16	5.001836094472522e-15	2.656560550745152e-16	3.1793079866156877e-15	4.215120637403613e-16
56354.16829998396	7.364853216636875e-15	7.633679982770787e-17	1.7412295188831136e-15	3.3345551707334396e-17	3.1005133045688632e-15	6.734556712262475e-17	4.666064176579159e-15	4.870557099762339e-17	6.254252195174859e-15	6.656520255943707e-17	2.2712815956717768e-15	2.1380470448141018e-17	3.9419120049492106e-15	3.512632607706236e-17	6.92936287902531e-15	1.6350857660768162e-16	8.518403766726426e-15	3.2943230797332097e-16	3.1726961840261263e-15	4.065659233341946e-16	4.950666348498217e-15	2.654819081085533e-16	3.1362274024426247e-15	4.4073144595218134e-16
56354.218299983964	7.353043500441796e-15	7.614538971720354e-17	1.7400295921778285e-15	3.3320052000563756e-17	3.0993140910491467e-15	6.709235394009424e-17	4.664933122210224e-15	4.869013687195981e-17	6.250087140675179e-15	6.652098490765535e-17	2.2700874259965473e-15	2.1392314552760265e-17	3.940981398222385e-15	3.5160341682533976e-17	6.9191113297448645e-15	1.6358554062909537e-16	8.483091237892359e-15	3.3039218811035404e-16	3.130197808002213e-15	4.2579974691070264e-16	4.90025212546952e-15	2.6531056630747883e-16	3.094112998324642e-15	4.596232845562082e-16
56354.26829998397	7.341465875550299e-15	7.595070948804829e-17	1.738847322058472e-15	3.328770044420655e-17	3.098140458808219e-15	6.680234863979251e-17	4.663755373424581e-15	4.86734084208837e-17	6.245858543459097e-15	6.647721314949245e-17	2.2689568416987953e-15	2.140708459844905e-17	3.940115358983276e-15	3.5198465817805725e-17	6.908848306838824e-15	1.636643919034043e-16	8.448048123593781e-15	3.3135321807865897e-16	3.0882652652109056e-15	4.4452693457682435e-16	4.850581703744412e-15	2.651291219908948e-16	3.0529467685122287e-15	4.780423945760872e-16
56354.31829998397	7.330139932139555e-15	7.575631007589957e-17	1.7376829712911404e-15	3.324859746688714e-17	3.096992402878409e-15	6.647633343976374e-17	4.66251989309319e-15	4.865659725980924e-17	6.2415578224771045e-15	6.643607995679446e-17	2.2678896546816725e-15	2.142514003343224e-17	3.939313601912427e-15	3.524108644992461e-17	6.898573850088838e-15	1.6374505719906921e-16	8.413267011665184e-15	3.322976714965027e-16	3.0468919820919184e-15	4.626326860344963e-16	4.801643363488348e-15	2.6492521562438777e-16	3.012710726493408e-15	4.9586725814522e-16
56354.36829998397	7.319085266285446e-15	7.556602707467099e-17	1.7365368027882723e-15	3.3202856776788937e-17	3.0958699184992757e-15	6.611518363778025e-17	4.661215641305656e-15	4.8641097711914324e-17	6.237176393111284e-15	6.640004844971965e-17	2.2668856769405584e-15	2.1446874926942727e-17	3.938575841297339e-15	3.528862746732277e-17	6.8882879992671105e-15	1.6382746486205205e-16	8.378740481720841e-15	3.332087984550382e-16	3.0060713938363845e-15	4.800210685324123e-16	4.753425386636168e-15	2.6468707901887037e-16	2.9733869046289862e-15	5.129953557877846e-16
56354.418299983976	7.308320387714227e-15	7.538366256120267e-17	1.7354090796167827e-15	3.315060540316406e-17	3.0947730011178998e-15	6.571987059628664e-17	4.65983214689653e-15	4.8628350502298155e-17	6.232706007955233e-15	6.63716041165315e-17	2.2659446841298452e-15	2.147269019785694e-17	3.937901761050968e-15	3.5341520859713245e-17	6.877990794137801e-15	1.6391154482215452e-16	8.344461104237321e-15	3.340708680432838e-16	2.9657969442811757e-15	4.966110578330475e-16	4.705916056875459e-15	2.6440357140966763e-16	2.934957353783273e-15	5.293394919023237e-16
56354.46829998398	7.297845038166409e-15	7.520887557726927e-17	1.7343000650062316e-15	3.3091983743264736e-17	3.0937016463892585e-15	6.529146502294275e-17	4.6583687598175935e-15	4.861803618398531e-17	6.2281442745727296e-15	6.63500430642786e-17	2.2650658263109503e-15	2.1502607783733457e-17	3.937290523735245e-15	3.5399812075836415e-17	6.8676822744561624e-15	1.639972285978609e-16	8.310421439633261e-15	3.348691999360597e-16	2.9260620858097366e-15	5.123335219182553e-16	4.659103659613306e-15	2.640642094583953e-16	2.897404142961175e-15	5.448249143616331e-16
56354.51829998398	7.287643164397617e-15	7.503787362122798e-17	1.733210022356973e-15	3.3027145613057885e-17	3.092655850174613e-15	6.4831140544744e-17	4.656833095412567e-15	4.8608379330744236e-17	6.223493727653839e-15	6.633201204448263e-17	2.264247727015406e-15	2.1536335283018997e-17	3.936740852644654e-15	3.5463226045792014e-17	6.85736247996874e-15	1.6408444929997734e-16	8.276614037346338e-15	3.355901870805369e-16	2.886860279248313e-15	5.27128915045029e-16	4.6129764819409616e-15	2.636591921017073e-16	2.8607093589379085e-15	5.5938705753055785e-16
56354.568299983985	7.277698227031309e-15	7.486699346369024e-17	1.7321392152483006e-15	3.29562582999343e-17	3.0916356085441693e-15	6.434017756769323e-17	4.6552330236244506e-15	4.859772146427705e-17	6.218757051576494e-15	6.631430513171246e-17	2.263488993443253e-15	2.157360084413293e-17	3.936251457788749e-15	3.5531508862501507e-17	6.847031450413807e-15	1.6417314163382978e-16	8.243031434907021e-15	3.362213113910656e-16	2.848184993764037e-15	5.409455057553159e-16	4.5675228126199846e-15	2.6317942131885994e-16	2.8248551058988325e-15	5.729697704389956e-16
56354.61829998399	7.267993692759579e-15	7.469289279817143e-17	1.7310879074466044e-15	3.287950261538838e-17	3.090640917774225e-15	6.381996740854233e-17	4.653576411416366e-15	4.858460050071348e-17	6.213936926734109e-15	6.629400992094202e-17	2.2627882328652376e-15	2.1614168007266725e-17	3.935821048815483e-15	3.5604441943663307e-17	6.836689225520853e-15	1.642632419000476e-16	8.209666157009492e-15	3.3675115421225177e-16	2.8100297067629516e-15	5.537380068106423e-16	4.5227309420413715e-15	2.6261651972640923e-16	2.7898235050687147e-15	5.85523921177596e-16
56354.66829998399	7.258513033848931e-15	7.451261953833508e-17	1.7300563629135043e-15	3.279707294537961e-17	3.0896717743492146e-15	6.327201667716136e-17	4.65187112300744e-15	4.856777651943898e-17	6.209036029616874e-15	6.626855757678686e-17	2.2621440526295777e-15	2.1657839304094665e-17	3.935448335482859e-15	3.568184461481455e-17	6.826335845010748e-15	1.6435468799475667e-16	8.176510714579154e-15	3.3716940314911683e-16	2.7723879037889357e-15	5.654665088262644e-16	4.47858916220269e-15	2.619628459507968e-16	2.7555966943495517e-15	5.970062930515476e-16
56354.71829998399	7.249239727647019e-15	7.432367185095076e-17	1.729044845814051e-15	3.270917729585822e-17	3.0887281749607592e-15	6.269795187914064e-17	4.6501250201096775e-15	4.854625371999417e-17	6.204057032893975e-15	6.623576530046819e-17	2.2615550601521225e-15	2.1704459269345968e-17	3.93513202778471e-15	3.5763576343694246e-17	6.8159713485962685e-15	1.6444741940761367e-16	8.14355760383696e-15	3.3746685670072984e-16	2.7352530784206084e-15	5.760956446566507e-16	4.435085766674828e-15	2.612115086535606e-16	2.7221568279554802e-15	6.073787075327423e-16
56354.768299983996	7.240157256088887e-15	7.412404943258806e-17	1.7280536205248316e-15	3.261603733062614e-17	3.08781011650776e-15	6.209952419473769e-17	4.648345962164165e-15	4.851929879803597e-17	6.199002605495519e-15	6.61938717432854e-17	2.2610198629231188e-15	2.1753916860461586e-17	3.9348708354947616e-15	3.5849538454018904e-17	6.805595775981305e-15	1.645413772192543e-16	8.110799305360402e-15	3.3763542797690244e-16	2.6986187321706465e-15	5.855939302464291e-16	4.392209050581903e-15	2.603563800821766e-16	2.6894860760469085e-15	6.166073242522372e-16
56354.818299984	7.231249105203521e-15	7.391229654778531e-17	1.727082951642164e-15	3.251788839835685e-17	3.0869175960969226e-15	6.147861437478707e-17	4.646541806576515e-15	4.84864559454311e-17	6.1938754126914416e-15	6.614156587987045e-17	2.2605370685059795e-15	2.18061473163816e-17	3.934663468449627e-15	3.5939675291641225e-17	6.7952091668616096e-15	1.646365040976485e-16	8.078228283140876e-15	3.376681486313297e-16	2.6624783743835298e-15	5.939332414486502e-16	4.349947310565235e-15	2.5939210987988017e-16	2.6575666243674386e-15	6.246620799634685e-16
56354.868299984	7.222498764620288e-15	7.368753729040101e-17	1.7261331039902383e-15	3.241497954537137e-17	3.0860506110419957e-15	6.083723767582143e-17	4.6447204089540046e-15	4.8447558640893276e-17	6.188678116174401e-15	6.60780097993704e-17	2.2601052845188383e-15	2.186113344534377e-17	3.934508636595974e-15	3.6033975009399785e-17	6.784811560924058e-15	1.6473274429280936e-16	8.04583698363759e-15	3.375591740108895e-16	2.6268255221349153e-15	6.010883964565876e-16	4.308288844754942e-15	2.5831413997531723e-16	2.6263806738791724e-15	6.315162373352346e-16
56354.918299984005	7.213889727076e-15	7.344950342150734e-17	1.7252043426293074e-15	3.23075735102639e-17	3.0852091588644364e-15	6.017754873030939e-17	4.642889623340974e-15	4.8402738339526386e-17	6.183413374140867e-15	6.600285577581088e-17	2.2597231186566845e-15	2.1918906372447313e-17	3.934405049676085e-15	3.61324699590355e-17	6.7744029978479015e-15	1.6483004363096575e-16	8.013617834827736e-15	3.373037904012583e-16	2.591653700128935e-15	6.070368210264031e-16	4.267221952751238e-15	2.571187212449638e-16	2.5959104403982934e-15	6.371460212587165e-16
56354.96829998401	7.205405487921623e-15	7.31985549784038e-17	1.72429693286381e-15	3.219594669621921e-17	3.0843932372928402e-15	5.950184622277661e-17	4.641057302455137e-15	4.8352430104283775e-17	6.178083841370338e-15	6.591625785793761e-17	2.2593891786747626e-15	2.197954573072999e-17	3.9343514177938435e-15	3.623523644111901e-17	6.763983517303292e-15	1.6492834950720947e-16	7.981563245252849e-15	3.3689842514257906e-16	2.5569564405983544e-15	6.117582792360935e-16	4.226734935579401e-15	2.5580293266023215e-16	2.566138154232047e-15	6.415303255689589e-16
56355.01829998401	7.197029544628929e-15	7.293569365255514e-17	1.7234111402505646e-15	3.2080389116391846e-17	3.0836028442637022e-15	5.881257720537323e-17	4.6392312979234404e-15	4.8297375148816756e-17	6.17269216930856e-15	6.58188780745567e-17	2.259102072379349e-15	2.204317934397316e-17	3.934346450801586e-15	3.634239420546993e-17	6.753553158952872e-15	1.6502761087738843e-16	7.94966560306136e-15	3.363406602946843e-16	2.5227272832019824e-15	6.152346567330735e-16	4.186816095681455e-15	2.543647035702534e-16	2.537046059815721e-15	6.4465047710201e-16
56355.068299984014	7.188745396296935e-15	7.266256870893592e-17	1.7225472306069524e-15	3.1961204307305933e-17	3.0828379779203222e-15	5.811234084754975e-17	4.637419460518076e-15	4.823862018040282e-17	6.167241006146105e-15	6.571188719216265e-17	2.2588604076578784e-15	2.210998234276685e-17	3.934388858598813e-15	3.645410543454118e-17	6.743111962449828e-15	1.6512777824835372e-16	7.917917275047071e-15	3.3562925044620845e-16	2.488959774924438e-15	6.174497865978206e-16	4.147453736869759e-15	2.528028398269417e-16	2.5086164153470546e-15	6.464900471265831e-16
56355.11829998402	7.180536543159798e-15	7.238147497449709e-17	1.7217054700190543e-15	3.183870920482684e-17	3.0820986366141364e-15	5.740389136956435e-17	4.635629640392615e-15	4.817751335501537e-17	6.1617329969003615e-15	6.559695979832135e-17	2.258662792439597e-15	2.218017578392231e-17	3.934477351163634e-15	3.65705732620537e-17	6.732659967440182e-15	1.652288036682901e-16	7.886310605683667e-15	3.3476414518323117e-16	2.4556474699749624e-15	6.183893103581223e-16	4.108636164306221e-15	2.511170543593895e-16	2.480831492426461e-15	6.470347026535467e-16
56355.16829998402	7.17238648609265e-15	7.209534216804908e-17	1.7208861248498736e-15	3.1713233976837815e-17	3.0813848189037203e-15	5.669013985525933e-17	4.633869687317291e-15	4.811569657864886e-17	6.1561707834956074e-15	6.547626331958163e-17	2.2585078347121593e-15	2.2254024730562062e-17	3.934610638379829e-15	3.669204004446864e-17	6.7221972135612194e-15	1.6533064071467635e-16	7.854837916154888e-15	3.3374651665664984e-16	2.422783929686009e-15	6.1804056865192445e-16	4.070351684476665e-15	2.4930800288955723e-16	2.4536735756922744e-15	6.462720921149402e-16
56355.21829998402	7.164278726118949e-15	7.18077145998591e-17	1.720089461747478e-15	3.1585121806224606e-17	3.080696523555262e-15	5.597415458467456e-17	4.6321474509156685e-15	4.8055093822501957e-17	6.150557004843615e-15	6.53524404274229e-17	2.258394142515483e-15	2.2331835809392545e-17	3.934787430319839e-15	3.6818784916220984e-17	6.711723740441966e-15	1.6543324448258726e-16	7.823491503380535e-15	3.325787926080929e-16	2.3903627224131767e-15	6.1639251750135505e-16	4.032588605156191e-15	2.4737732535687626e-16	2.4271249624573946e-15	6.441917615572882e-16
56355.268299984025	7.156196763917325e-15	7.152272004542037e-17	1.719315747653193e-15	3.14547286174816e-17	3.0800337495426107e-15	5.525915946405187e-17	4.6304707809000614e-15	4.799789506549038e-17	6.1448942969244676e-15	6.522858415224483e-17	2.2583203239546586e-15	2.2413954248350086e-17	3.935006436898885e-15	3.6951121283747984e-17	6.70123958770349e-15	1.6553657157109945e-16	7.792263639038025e-15	3.312646951270031e-16	2.3583774234330133e-15	6.134356675012117e-16	3.9953352353877e-15	2.453276937584464e-16	2.4011679623490612e-15	6.407850989372256e-16
56355.31829998403	7.148124099328397e-15	7.124502642327954e-17	1.7185652498098067e-15	3.132242273972071e-17	3.0793964960468497e-15	5.454853006980536e-17	4.6288475273079435e-15	4.7946535443551006e-17	6.13918529286551e-15	6.510820492128631e-17	2.258284987170437e-15	2.2500760391579048e-17	3.935266368142244e-15	3.7089393614599015e-17	6.690744794958439e-15	1.6564058006909503e-16	7.761146568579456e-15	3.2980928530887026e-16	2.326821614843848e-15	6.09162044323283e-16	3.958579885443097e-15	2.4316286691714156e-16	2.3757848969448857e-15	6.360453054512132e-16
56355.36829998403	7.1400442308616e-15	7.09797848056726e-17	1.7178382357697425e-15	3.118858449855444e-17	3.078784762456627e-15	5.384578676266414e-17	4.627285540736614e-15	4.790366917801014e-17	6.1334326230232355e-15	6.499518867798115e-17	2.2582867403619807e-15	2.259266570849938e-17	3.935565934106635e-15	3.723397409745841e-17	6.680239401812055e-15	1.6574522954016817e-16	7.73013251024409e-15	3.2821901385959193e-16	2.295688885464438e-15	6.035651700115486e-16	3.922310866809434e-15	2.4088775278448185e-16	2.3509580994107795e-15	6.299673941455118e-16
56355.418299984034	7.13194065520173e-15	7.07325572906677e-17	1.717134973403255e-15	3.1053605728971736e-17	3.0781985483687284e-15	5.315458427485729e-17	4.6257926725806694e-15	4.787213788155816e-17	6.127638915063303e-15	6.489374524330626e-17	2.2583241917733345e-15	2.269010829407581e-17	3.935903844817332e-15	3.7385258677216573e-17	6.669723447859957e-15	1.65850481006487e-16	7.699213654066088e-15	3.265017775339689e-16	2.2649728307335094e-15	5.966400656621461e-16	3.88651649214804e-15	2.385084786974467e-16	2.326669914141455e-15	6.2254821750925635e-16
56355.46829998404	7.123797380439375e-15	7.0509011033699e-17	1.7164557309066517e-15	3.091788920107364e-17	3.0776378535870287e-15	5.2478697138501506e-17	4.624376441242266e-15	4.785480428957116e-17	6.121806800761041e-15	6.480814071102543e-17	2.2583959344028655e-15	2.2793523160343308e-17	3.936278765602499e-15	3.754363713860722e-17	6.659196972691564e-15	1.6595629693191512e-16	7.668382160877526e-15	3.2466698109754174e-16	2.2346670526090184e-15	5.883832772705593e-16	3.851185075270961e-15	2.36032469980845e-16	2.302902696394167e-15	6.137865273948096e-16
56355.51829998404	7.115607237665638e-15	7.031130824608836e-17	1.7158007768104672e-15	3.078184795033316e-17	3.07710267812316e-15	5.182200030526977e-17	4.6230386278237116e-15	4.7852433728889284e-17	6.1159390248456806e-15	6.473931123646638e-17	2.2585002986962964e-15	2.2902937307177947e-17	3.936688597128497e-15	3.7709071765684717e-17	6.6486600158870436e-15	1.6606264120440948e-16	7.637630161306343e-15	3.227256042484606e-16	2.2047651594680323e-15	5.787929280314161e-16	3.816304931109788e-15	2.3346853700004436e-16	2.279638811931668e-15	6.036830726895693e-16
56355.56829998404	7.107370483204354e-15	7.013867835861844e-17	1.7151703799876764e-15	3.06459045039647e-17	3.0765930221966522e-15	5.1188444332839904e-17	4.621776184874421e-15	4.786404449312208e-17	6.110038426796204e-15	6.468542606657597e-17	2.258635394121859e-15	2.301803688540664e-17	3.9371305957975305e-15	3.7881167212328606e-17	6.638112617018353e-15	1.6616947911713805e-16	7.606949754769449e-15	3.2069027261768586e-16	2.175260766006384e-15	5.678688022543526e-16	3.7818643756955634e-15	2.308269705757745e-16	2.2568606366589698e-15	5.92240742825234e-16
56355.618299984046	7.099087601986388e-15	6.99905089963413e-17	1.7145648096619486e-15	3.051048999506592e-17	3.0761088862344115e-15	5.0582024574576496e-17	4.620585915574521e-15	4.788874345183792e-17	6.104107846760738e-15	6.464482799983593e-17	2.258799323292273e-15	2.313851746111821e-17	3.937601998107987e-15	3.8059534876427386e-17	6.627554815650781e-15	1.6627677734890644e-16	7.576333008460535e-15	3.185753315682047e-16	2.146147493138607e-15	5.55612468588925e-16	3.747851726118603e-15	2.2811964524174895e-16	2.2345505562607116e-15	5.794647688459431e-16
