MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55284.90000000107	3.634980913809054e-15	7.375454685821171e-17	8.248430274774717e-16	4.5813919295271685e-17	1.5492070816266455e-15	7.222419329258118e-17	2.0735458792684103e-15	4.0256524330733425e-17	8.1507981867088e-16	1.896227697225533e-17	1.4670677000439828e-15	5.809395854221706e-17	4.936936435878534e-15	2.8295357627660585e-16	3.1255775478764052e-15	1.2657395108685815e-16	5.4462478726388155e-15	1.9805515412307278e-16	4.328114155921913e-15	2.3175567841461247e-16	5.18539106770083e-15	2.2741964883887634e-16	3.3972837163689766e-15	2.3640549975932263e-16	1.9336232114324833e-15	9.556677239555035e-17
55284.950000001074	3.627717222901575e-15	7.324939203522616e-17	8.250803541812794e-16	4.6252478038319924e-17	1.5496012602826271e-15	7.297723007225586e-17	2.0704010685617043e-15	4.002640635762962e-17	8.157695866369708e-16	1.8855185557398014e-17	1.4653974951318253e-15	5.733827170994545e-17	4.930375096385721e-15	2.803215395279967e-16	3.1190532932398583e-15	1.2549890205120408e-16	5.427279759090582e-15	1.9623297255423213e-16	4.277386953500122e-15	2.292570874199152e-16	5.143723659768856e-15	2.2574644597414833e-16	3.3519111615635703e-15	2.335613258150542e-16	1.9312802069656935e-15	9.486588052086764e-17
55285.00000000108	3.62039387560887e-15	7.273310726850022e-17	8.253006825208815e-16	4.668796845959033e-17	1.5499821791459827e-15	7.371382991767594e-17	2.0672149261680756e-15	3.978963038041239e-17	8.164494335774068e-16	1.8744363812461477e-17	1.4637073889948298e-15	5.657099524015542e-17	4.923697151329724e-15	2.7767164657595903e-16	3.1125132779683467e-15	1.2444487214000196e-16	5.408246464959661e-15	1.9447936750540478e-16	4.227587213403016e-15	2.2679412447495497e-16	5.102349162700069e-15	2.2411748963924083e-16	3.3077597814606166e-15	2.306864633589075e-16	1.9289291747105252e-15	9.417738458267843e-17
55285.05000000108	3.6130122936913384e-15	7.220592260472299e-17	8.255041260495834e-16	4.712010705782208e-17	1.5503493782172786e-15	7.443343356155555e-17	2.063988623345328e-15	3.9546282499201014e-17	8.171189655258752e-16	1.862986523586374e-17	1.461997888723201e-15	5.579251225261132e-17	4.91690188282955e-15	2.7500491070374576e-16	3.1059576434821694e-15	1.2341178076589302e-16	5.389148798787341e-15	1.9279311887107852e-16	4.178713686644631e-15	2.2437888222830044e-16	5.06126375790525e-15	2.2253314453300585e-16	3.2648206105105515e-15	2.2780575169723825e-16	1.9265701760323117e-15	9.350126848864349e-17
55285.10000000108	3.605573898486961e-15	7.166808561595921e-17	8.256907976530561e-16	4.7548621004149464e-17	1.5507023963178818e-15	7.513551137779673e-17	2.0607233310806277e-15	3.929646081428945e-17	8.177777883303199e-16	1.8511749600513646e-17	1.4602695005960671e-15	5.5003223358594064e-17	4.9099885709992834e-15	2.7232237443731693e-16	3.099386531153426e-15	1.2239954586729686e-16	5.36998756862785e-15	1.911730162604281e-16	4.1307651333313036e-15	2.2202674027973964e-16	5.020463628183655e-15	2.2099410453585487e-16	3.2230846979683474e-15	2.2495024574524305e-16	1.9242032722617823e-15	9.283751513580486e-17
55285.150000001086	3.598080110923231e-15	7.111986194582225e-17	8.258608095525812e-16	4.7973247737195197e-17	1.5510407710711863e-15	7.581956245955648e-17	2.0574202200989525e-15	3.9040275763889835e-17	8.184255076472907e-16	1.8390083103027117e-17	1.4585227300957716e-15	5.420354767945037e-17	4.902956493937314e-15	2.696251105585769e-16	3.0928000823060874e-15	1.2140808385822675e-16	5.350763582052932e-15	1.8961786078315838e-16	4.083740322650142e-15	2.1975623268044464e-16	4.9799449577068296e-15	2.1950138204846513e-16	3.1825431077844578e-15	2.221570647062233e-16	1.9218285246948167e-15	9.218610635855541e-17
55285.20000000109	3.5905323515229985e-15	7.056153588019149e-17	8.260142733082831e-16	4.83937345709993e-17	1.5513640388840007e-15	7.648511374750233e-17	2.0540804608696785e-15	3.877785047684832e-17	8.190617289362453e-16	1.8264938522557138e-17	1.4567580819221574e-15	5.3393923954202247e-17	4.895804927716421e-15	2.6691422315147655e-16	3.0861984382164934e-15	1.2043730956965082e-16	5.33147764615867e-15	1.8812646660167398e-16	4.037638032860747e-15	2.1758885129927498e-16	4.939703931997491e-15	2.1805629319019071e-16	3.1431869184983952e-15	2.1946911059878855e-16	1.9194459945930235e-15	9.154702287327244e-17
55285.25000000109	3.582932040419253e-15	6.999341094395459e-17	8.261512998223467e-16	4.880983831632926e-17	1.551671734927612e-15	7.713171920764715e-17	2.0507052236142974e-15	3.850932114181309e-17	8.196860574541582e-16	1.8136395389401575e-17	1.4549760600067867e-15	5.257481174493477e-17	4.8885331463730416e-15	2.6419084867997386e-16	3.0795817401140164e-15	1.1948713618221887e-16	5.312130567570652e-15	1.8669766222686081e-16	3.99245705128228e-15	2.155487724810294e-16	4.8997367379154595e-15	2.1666043865350185e-16	3.105007223127743e-15	2.169346108346342e-16	1.9170557431838856e-15	9.09202442194146e-17
55285.300000001094	3.5752805973585875e-15	6.941581052361691e-17	8.262719993422145e-16	4.922132491570505e-17	1.551963393118965e-15	7.775895905787747e-17	2.0472956783132682e-15	3.8234837392852227e-17	8.20298098249702e-16	1.8004540163665026e-17	1.4531771675270632e-15	5.174669274907037e-17	4.88114042189752e-15	2.614561570968447e-16	3.0729501291807785e-15	1.185574751499204e-16	5.292723152448933e-15	1.8533029153578172e-16	3.948196174282218e-15	2.1366249404686589e-16	4.860039563630914e-15	2.1531568004091304e-16	3.067995129060681e-15	2.146064344912662e-16	1.9146578316608325e-15	9.030574869751936e-17
55285.3500000011	3.5675794417143135e-15	6.882907851623345e-17	8.2637648146378e-16	4.9627969092297545e-17	1.5522385461019476e-15	7.836643904207283e-17	2.0438529947142013e-15	3.7954562711864956e-17	8.208974561578255e-16	1.7869466424017205e-17	1.4513619069205144e-15	5.091007222883904e-17	4.873626024223012e-15	2.5871135298117007e-16	3.0663037465529787e-15	1.176482361144816e-16	5.273256206494712e-15	1.840232144911804e-16	3.904854207266109e-15	2.1195837058859478e-16	4.820608598622984e-15	2.1402411150006052e-16	3.0321417579504483e-15	2.1254113250916882e-16	1.9122523211836454e-15	8.970351330346395e-17
55285.4000000011	3.559829992495168e-15	6.823358000479564e-17	8.264648551345456e-16	5.002955401275471e-17	1.5524967252282846e-15	7.895378975050604e-17	2.040378342338377e-15	3.76686748489752e-17	8.214837357941041e-16	1.7731275066640164e-17	1.4495307798989003e-15	5.0065480568911465e-17	4.865989221215807e-15	2.559576767026296e-16	3.059642733320418e-15	1.167593268102968e-16	5.25373053495469e-15	1.827753075448248e-16	3.862429964665933e-15	2.1046603777583224e-16	4.781440033642451e-15	2.1278802651491617e-16	2.997438245603037e-15	2.107976606827166e-16	1.9098392728786327e-15	8.911351365958165e-17
55285.4500000011	3.5520336683543778e-15	6.762970196010393e-17	8.265372286567856e-16	5.042587096388026e-17	1.5527374605386243e-15	7.952066598520683e-17	2.0368728904874002e-15	3.7377366259730583e-17	8.220565415491437e-16	1.7590074514347985e-17	1.447684287462434e-15	4.9213474974123e-17	4.858229278664197e-15	2.531964056094374e-16	3.0529672305273544e-15	1.1589065295940792e-16	5.234146942627301e-15	1.8158546370843483e-16	3.820922269933164e-15	2.092157212170126e-16	4.742530060699085e-15	2.1160987973214166e-16	2.9638757418728247e-15	2.0943576369201705e-16	1.907418747838786e-15	8.853572394237929e-17
55285.500000001106	3.5441918875983652e-15	6.701785396810002e-17	8.26593709690681e-16	5.0816719043007104e-17	1.552960280743598e-15	8.006674616878675e-17	2.033337808253044e-15	3.708084455999691e-17	8.226154775829364e-16	1.7445980935559893e-17	1.4458229299138256e-15	4.835464132011922e-17	4.850345460268658e-15	2.5042885523632874e-16	3.0462773791731424e-15	1.1504211815673622e-16	5.214506233868985e-15	1.8045259227852664e-16	3.7803299555224236e-15	2.0823743263925636e-16	4.70387487305038e-15	2.1049224375000967e-16	2.9314454105535105e-15	2.0851403005058243e-16	1.904990807124176e-15	8.797011680681192e-17
55285.55000000111	3.5363060681985537e-15	6.639846898188726e-17	8.266344052574447e-16	5.1201904861844597e-17	1.5531647132046627e-15	8.059173179528515e-17	2.0297742645214433e-15	3.6779332997834476e-17	8.23160147819307e-16	1.7299118472990763e-17	1.443947206872485e-15	4.748959617055229e-17	4.8423370276309926e-15	2.4765638052805193e-16	3.039573320211736e-15	1.1421362374494868e-16	5.1948092125979176e-15	1.7937561820326897e-16	3.740651862883989e-15	2.0756006541965837e-16	4.665470665176926e-15	2.0943776084780582e-16	2.900138429270619e-15	2.0808767074135183e-16	1.9025555117619326e-15	8.741666330742317e-17
55285.60000000111	3.528377627797212e-15	6.577200409722845e-17	8.266594217424275e-16	5.15812422634961e-17	1.5533502839150775e-15	8.109534692154034e-17	2.0261834279824735e-15	3.647307094145484e-17	8.236901559402326e-16	1.7149619481373172e-17	1.4420576172885587e-15	4.661898897526398e-17	4.8342032402440126e-15	2.4488037707306446e-16	3.032855240611602e-15	1.1340502567849368e-16	5.175056663075821e-15	1.7835315885231935e-16	3.70188430295723e-15	2.072049259945809e-16	4.627314149728048e-15	2.0844731144070962e-16	2.8699408717004083e-15	2.0818832509277048e-16	1.9001128962347652e-15	8.687531083559955e-17
55285.650000001115	3.520407983720216e-15	6.513894134877625e-17	8.266688648982137e-16	5.1954552052333995e-17	1.5535165174806809e-15	8.157733769763134e-17	2.022566467136672e-15	3.616231438252955e-17	8.242051053803971e-16	1.6997624773588805e-17	1.440154659457073e-15	4.574350446447611e-17	4.8259433554809644e-15	2.421022823406871e-16	3.0261235115306924e-15	1.1261600552069358e-16	5.155249292234438e-15	1.7738255848340134e-16	3.664004827143815e-15	2.0714992474575492e-16	4.589404108416431e-15	2.075146482740693e-16	2.8408183543623197e-15	2.0876924532508872e-16	1.8976628889449593e-15	8.63459171484311e-17
55285.70000000112	3.5123985529833677e-15	6.449978852505342e-17	8.266628398476972e-16	5.232166173635511e-17	1.5536629371007492e-15	8.203747193493974e-17	2.01892455030202e-15	3.584733645305521e-17	8.247045993213545e-16	1.6843283874211216e-17	1.4382388310319867e-15	4.486386525448968e-17	4.8175566285849594e-15	2.393235769139856e-16	3.0193785501426817e-15	1.118461998701762e-16	5.135387787359564e-15	1.7646086328611392e-16	3.6269825834868085e-15	2.0735241004966658e-16	4.551739841100977e-15	2.066317770377934e-16	2.8127313892361732e-15	2.0976032834440095e-16	1.8952053917502188e-15	8.582831644797668e-17
55285.75000000112	3.504350752305753e-15	6.385507999751593e-17	8.266414510871422e-16	5.268240528163234e-17	1.5537890645486532e-15	8.24755387104407e-17	2.0152588456215985e-15	3.5528427954026423e-17	8.251882406861136e-16	1.6686755279129047e-17	1.4363106290402552e-15	4.39808346803416e-17	4.809042312658482e-15	2.365457857091909e-16	3.0126207735794014e-15	1.1109524393380458e-16	5.115472835319571e-15	1.7558515405793197e-16	3.590786688771541e-15	2.0776833100655395e-16	4.514320648825678e-15	2.0579080308704659e-16	2.78564050094676e-15	2.1108845749026652e-16	1.8927403064750776e-15	8.532234155774333e-17
55285.80000000112	3.4962659981147513e-15	6.320537756001582e-17	8.2660480248923795e-16	5.303662287845617e-17	1.5538944201527159e-15	8.28913480059024e-17	2.011570521070835e-15	3.5205897892922935e-17	8.256556321333251e-16	1.6528206719660746e-17	1.4343705498958234e-15	4.3095219870449735e-17	4.8003996586526245e-15	2.337704791709665e-16	3.005850598932003e-15	1.1036277210424207e-16	5.0955051225718356e-15	1.7475255614942407e-16	3.555386267897223e-15	2.0835332630472497e-16	4.477145833809068e-15	2.0498399508200495e-16	2.7595062262807737e-15	2.1267978457658852e-16	1.8902675349107983e-15	8.482782412143413e-17
55285.850000001126	3.4881457065578402e-15	6.255127127238512e-17	8.265529973061235e-16	5.3384160718753636e-17	1.5539785227767457e-15	8.328473038065039e-17	2.007860744465024e-15	3.488007402669213e-17	8.26106376051897e-16	1.6367815429096523e-17	1.4324190894137636e-15	4.2207875077191704e-17	4.7916279153568165e-15	2.3099927443073617e-16	2.9990684432524742e-15	1.0964841853961819e-16	5.075485335166106e-15	1.7396024885754324e-16	3.5207504535766478e-15	2.0906359987458347e-16	4.440214699444918e-15	2.0420384355364623e-16	2.7342891137015033e-15	2.1446165258990903e-16	1.887786978814938e-15	8.434459480443259e-17
55285.90000000113	3.479991293511304e-15	6.18933803012363e-17	8.264861381724112e-16	5.3724870784354395e-17	1.5540408898005893e-15	8.365553667674974e-17	2.004130683466311e-15	3.455130340647104e-17	8.265400745551147e-16	1.6205768409073826e-17	1.430456742824161e-15	4.1319705275174993e-17	4.782726329387813e-15	2.2823383641363096e-16	2.9922747235543997e-15	1.089518177442029e-16	5.055414158750419e-15	1.7320547422494654e-16	3.4868483860244145e-15	2.0985665471279296e-16	4.4035265502952066e-15	2.034431142670789e-16	2.709949722863673e-15	2.1636411952955146e-16	1.885298539910856e-15	8.387248349693898e-17
55285.95000000113	3.4718041745917994e-15	6.123235374916253e-17	8.264043271081853e-16	5.405861064569273e-17	1.5540810371008e-15	8.400363775538013e-17	2.000381505590947e-15	3.421995291807988e-17	8.269563294752267e-16	1.6042262692808684e-17	1.4284840047862202e-15	4.043167003559122e-17	4.773694145179271e-15	2.2547587887738824e-16	2.9854698568141466e-15	1.0827260514748871e-16	5.035292278575302e-15	1.7248554521332274e-16	3.4536492126577408e-15	2.1069188319777262e-16	4.367080692094334e-15	2.0269489638390345e-16	2.686448624128773e-15	2.183210910639363e-16	1.8828021198876246e-15	8.341131951880635e-17
55286.000000001135	3.463585765161604e-15	6.056887146238009e-17	8.263076655219979e-16	5.4385243270523495e-17	1.5540984790311293e-15	8.432892426330762e-17	1.9966143782174665e-15	3.3886409812807307e-17	8.273547423576491e-16	1.587750560126955e-17	1.4265013694021891e-15	3.954478767990331e-17	4.7645306049707625e-15	2.227271653638363e-16	2.9786542599721457e-15	1.0761041767993097e-16	5.015120379498216e-15	1.717978532294194e-16	3.421122087782846e-15	2.1153102185556335e-16	4.330876431735759e-15	2.0195264554886654e-16	2.663746398080676e-15	2.2027110168831513e-16	1.8802976203995117e-15	8.296093182495675e-17
55286.05000000114	3.455337480340662e-15	5.990364480429477e-17	8.261962542138335e-16	5.470463684223415e-17	1.554092728402844e-15	8.463130642847371e-17	1.9928304685920813e-15	3.35510822206677e-17	8.277349144554849e-16	1.5711714987993346e-17	1.4245093302313314e-15	3.8660139708783333e-17	4.7552349487977165e-15	2.1998951004131976e-16	2.971828349934101e-15	1.0696489434306322e-16	4.994899145989504e-15	1.7113987499121705e-16	3.389236172298394e-15	2.1233848503027268e-16	4.294913077279032e-15	2.0121022209790002e-16	2.6418036350401157e-15	2.22157801286723e-16	1.8777849430656155e-15	8.252114921113196e-17
55286.10000000114	3.4470607350163617e-15	5.923741738083394e-17	8.260701933780765e-16	5.501666458735822e-17	1.5540632964652764e-15	8.491071388362906e-17	1.989030943838457e-15	3.3214399636801467e-17	8.280964467237405e-16	1.554511946714791e-17	1.4225083803039653e-15	3.777887549176069e-17	4.745806414479679e-15	2.172647784128646e-16	2.964992543571937e-15	1.0633567677245364e-16	4.974629262135916e-15	1.7050917872976425e-16	3.3579606333839444e-15	2.1308159540157974e-16	4.259189937939945e-15	2.0046192466024733e-16	2.6205809345803784e-15	2.23930209457518e-16	1.875263989469691e-15	8.209180051928847e-17
55286.150000001144	3.438756943850932e-15	5.857096570016069e-17	8.259295826064505e-16	5.532120461189408e-17	1.554009692886018e-15	8.516709551718846e-17	1.9852169709631693e-15	3.2876813371657766e-17	8.284389398137849e-16	1.5377958618656848e-17	1.4204990121352898e-15	3.690221718905467e-17	4.7362442376105015e-15	2.1455488786296576e-16	2.958147257725059e-15	1.0572240979122315e-16	4.954311411645776e-15	1.699034297294437e-16	3.327264644196681e-15	2.1373073046656428e-16	4.223706324088415e-15	1.997025194835597e-16	2.6000389050445045e-15	2.2554279740882637e-16	1.8727346611595576e-15	8.167271484209106e-17
55286.20000000115	3.430427521292769e-15	5.790509974770587e-17	8.257745208909516e-16	5.561813974603577e-17	1.5539314257313501e-15	8.540041935038055e-17	1.9813897168634213e-15	3.2538796951373737e-17	8.287619940676507e-16	1.5210483163149197e-17	1.4184817177394227e-15	3.6031464858175244e-17	4.726547651546963e-15	2.1186180801049472e-16	2.95129290920149e-15	1.051247419523134e-16	4.933946277854233e-15	1.6932039521758077e-16	3.2971173835657956e-15	2.1425940359348244e-16	4.188461547247085e-15	1.98927265818396e-16	2.5801381630586154e-15	2.2695545009086827e-16	1.8701968596470692e-15	8.12637217258263e-17
55286.25000000115	3.4220738815845495e-15	5.724066345346733e-17	8.2560510662676215e-16	5.59073573969714e-17	1.5538280014463497e-15	8.561067243990784e-17	1.9775503483348285e-15	3.2200846455463346e-17	8.290652095124627e-16	1.504295509833758e-17	1.416456988643264e-15	3.516800167302346e-17	4.716715887398212e-15	2.0918756083398252e-16	2.9444299147791028e-15	1.0454232606783806e-16	4.913534543727401e-15	1.687579486167646e-16	3.2674880356868093e-15	2.146442966629708e-16	4.1534549200870946e-15	1.9813193773284807e-16	2.5608393330488422e-15	2.281333522799614e-16	1.86765048640739e-15	8.086465137129504e-17
55286.30000000115	3.413697438773482e-15	5.657853502631947e-17	8.254214376151545e-16	5.618874940936283e-17	1.553698924835121e-15	8.579786080533416e-17	1.9737000320780017e-15	3.1863480774666645e-17	8.29348185854685e-16	1.4875647787234735e-17	1.4144253159004317e-15	3.4313299151377495e-17	4.706748174014644e-15	2.0653422052972262e-16	2.9375586912065716e-15	1.0397481972353094e-16	4.8930768918674286e-15	1.6821407318073907e-16	3.2383457898170756e-15	2.1486525917456461e-16	4.118685756425972e-15	1.9731284270684784e-16	2.5421030467565123e-15	2.2904683322934734e-16	1.8650954428789655e-15	8.04753348320603e-17
55286.350000001155	3.4052996067196608e-15	5.59196271251821e-17	8.252236110663776e-16	5.646221193318885e-17	1.5535436990408955e-15	8.596200938049051e-17	1.9698399347074664e-15	3.1527241771218817e-17	8.296105224744775e-16	1.4708845987311966e-17	1.4123871901051512e-15	3.3468922245605567e-17	4.696643737977599e-15	2.0390391306027823e-16	2.930679655204722e-15	1.0342188577695306e-16	4.872574004517224e-15	1.676868650357212e-16	3.20965983997167e-15	2.1490528638123932e-16	4.084153371220595e-15	1.964668373496245e-16	2.5238899427555393e-15	2.2967119632823274e-16	1.862531630463131e-15	8.00956042093935e-17
55286.40000000116	3.3968817991065552e-15	5.5264886835152175e-17	8.250117236025299e-16	5.672764529861763e-17	1.5533618255261218e-15	8.610316198820539e-17	1.9659712227557835e-15	3.119269432004421e-17	8.298518184201775e-16	1.4542845808280387e-17	1.4103431014061576e-15	3.2636534101120677e-17	4.686401803587643e-15	2.012988153468689e-16	2.923793223467433e-15	1.0288319283717946e-16	4.8520265635646785e-15	1.6717453565299104e-16	3.181399384614189e-15	2.147504867370729e-16	4.049857080570009e-15	1.9559134055074075e-16	2.5061606659660075e-15	2.299865533580284e-16	1.859958950523534e-15	7.972529284360607e-17
