MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
53628.80180000469	2.7016224385098235e-15	3.187113391172268e-16	3.7594447377140856e-15	8.731928053615855e-17	5.687761655496258e-15	1.2097355239962356e-16	nan	nan	4.884460798034101e-15	1.6761974782414334e-16	3.1909481617590583e-15	6.186124894582224e-17	nan	nan	nan	nan	nan	nan	nan	nan
53628.85180000469	2.7094892774277525e-15	3.3366870626325074e-16	3.759500346381422e-15	8.888288982406654e-17	5.6887085323259575e-15	1.224094825426054e-16	nan	nan	4.883066778767733e-15	1.736928989040635e-16	3.1902659799290814e-15	6.224353073626291e-17	nan	nan	nan	nan	nan	nan	nan	nan
53628.90180000469	2.7174786468838184e-15	3.4864250771613233e-16	3.759543568252281e-15	9.04855699250149e-17	5.689643510429163e-15	1.2388251694452642e-16	nan	nan	4.881676487228768e-15	1.7984017545747984e-16	3.1895729002249316e-15	6.263183759447123e-17	nan	nan	nan	nan	nan	nan	nan	nan
53628.951800004696	2.725587967961026e-15	3.6362452241757637e-16	3.759574488808121e-15	9.212510218094819e-17	5.690566595760368e-15	1.2539137733369442e-16	nan	nan	4.880289836415178e-15	1.8605315842545686e-16	3.1888689461245227e-15	6.302608488362194e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.0018000047	2.733814685860971e-15	3.7860770674842985e-16	3.7595931931576085e-15	9.379936302677303e-17	5.6914777939432565e-15	1.2693480460044974e-16	nan	nan	4.878906739857825e-15	1.9232438083552327e-16	3.1881541410866736e-15	6.342618751363807e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.0518000047	2.742156269706007e-15	3.935859768147492e-16	3.759599766037946e-15	9.550632404393101e-17	5.692377112751747e-15	1.28511561228759e-16	nan	nan	4.877527111617775e-15	1.9864720375397164e-16	3.187428508551408e-15	6.383206003928968e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.101800004704	2.750610212334759e-15	4.085540373650975e-16	3.7595942918161085e-15	9.724405105256426e-17	5.6932645573133185e-15	1.301204335062553e-16	nan	nan	4.876150866284592e-15	2.050157088664098e-16	3.186692071939781e-15	6.424361675399495e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.15180000471	2.7591740301051507e-15	4.2350724623630114e-16	3.759576854489945e-15	9.901070243020928e-17	5.694140135236485e-15	1.3176023314665142e-16	nan	nan	4.874777918973358e-15	2.1142460568902915e-16	3.1859448546540634e-15	6.466077177921977e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.20180000471	2.7678452626932195e-15	4.384415061019908e-16	3.759547537689553e-15	1.0080452682248759e-16	5.6950038521449354e-15	1.3342979857892843e-16	nan	nan	4.8734081853232365e-15	2.1786915152888137e-16	3.1851868800776493e-15	6.508343914972008e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.25180000471	2.7766214728974402e-15	4.533531773759264e-16	3.759506424678325e-15	1.0262386038899441e-16	5.69585571482017e-15	1.351279960312379e-16	nan	nan	4.87204158149436e-15	2.2434508247742643e-16	3.1844181715751956e-15	6.551153289447678e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.301800004716	2.7855002464451012e-15	4.682390076361547e-16	3.759453598354185e-15	1.044671237072856e-16	5.6966957287204736e-15	1.3685372060080301e-16	nan	nan	4.870678024166639e-15	2.308485539087253e-16	3.1836387524926423e-15	6.594496711329825e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.35180000472	2.7944791917983005e-15	4.830960740481421e-16	3.759389141250852e-15	1.0633281843833833e-16	5.697523901123556e-15	1.3860589649974606e-16	nan	nan	4.869317430536745e-15	2.3737608914047534e-16	3.1828486461571918e-15	6.638365604945402e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.40180000472	2.8035559399626716e-15	4.979217360894242e-16	3.759313135539093e-15	1.0821952384006091e-16	5.6983402376531035e-15	1.4038347758993183e-16	nan	nan	4.867959718316199e-15	2.4392453509262524e-16	3.18204787587748e-15	6.682751415806947e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.451800004725	2.8127281442951968e-15	5.127135964939602e-16	3.759225663027622e-15	1.1012589319967704e-16	5.699144745917633e-15	1.4218544759074825e-16	nan	nan	4.866604805729245e-15	2.5049102393880273e-16	3.1812364649433478e-15	6.727645617051407e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.50180000473	2.821993480315182e-15	5.27469468797597e-16	3.7591268051646745e-15	1.1205065024293127e-16	5.699937431210023e-15	1.440108199466154e-16	nan	nan	4.865252611510919e-15	2.570729398893578e-16	3.180414436626149e-15	6.773039715494427e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.55180000473	2.8313496455219323e-15	5.421873502179984e-16	3.7590166430388365e-15	1.1399258556594576e-16	5.7007183006425836e-15	1.4585863786298295e-16	nan	nan	4.863903054904546e-15	2.636678903690142e-16	3.1795818141787528e-15	6.818925257294095e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.60180000473	2.8407943592018954e-15	5.568653988707733e-16	3.75889525738049e-15	1.1595055312616376e-16	5.7014873600044026e-15	1.477279739036231e-16	nan	nan	4.8625560556595064e-15	2.702736809618304e-16	3.1787386208354162e-15	6.865293833242876e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.651800004736	2.850325362248158e-15	5.715019145302336e-16	3.758762728562776e-15	1.179234668200632e-16	5.7022446169039956e-15	1.496179297099425e-16	nan	nan	4.861211534029908e-15	2.768882935880453e-16	3.177884879811899e-15	6.912137083703269e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.70180000474	2.8599404169813267e-15	5.860953223033999e-16	3.75861913660285e-15	1.1991029716844076e-16	5.702990076138035e-15	1.5152763553611456e-16	nan	nan	4.859869410771489e-15	2.835098674576428e-16	3.1770206143056012e-15	6.959446703183357e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.75180000474	2.869637306962464e-15	6.006441587106114e-16	3.758464561163192e-15	1.2191006812442722e-16	5.703723743991819e-15	1.5345624965288557e-16	nan	nan	4.858529607140347e-15	2.9013668241307357e-16	3.176145847495472e-15	7.007214444588945e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.801800004745	2.8794138368120597e-15	6.151470597639595e-16	3.7582990815523825e-15	1.2392185401415674e-16	5.70444562807386e-15	1.5540295785105546e-16	nan	nan	4.857192044890559e-15	2.9676714433070764e-16	3.175260602542148e-15	7.055432123131602e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.85180000475	2.8892678320411513e-15	6.29602750712047e-16	3.7581227767266555e-15	1.2594477661675155e-16	5.705155735165665e-15	1.5736697267806916e-16	nan	nan	4.855856646271905e-15	3.0339977229994877e-16	3.1743649025878476e-15	7.104091619926978e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.90180000475	2.8991971388639783e-15	6.440100371807881e-16	3.7579357252907896e-15	1.2797800238654164e-16	5.705854069236892e-15	1.5934753288349728e-16	nan	nan	4.85452333402833e-15	3.1003318733951705e-16	3.1734587707565574e-15	7.153184885316359e-17	nan	nan	nan	nan	nan	nan	nan	nan
53629.951800004754	2.9091996240282445e-15	6.583677974889514e-16	3.757738005499355e-15	1.300207398183593e-16	5.7065406392192775e-15	1.6134390259503384e-16	nan	nan	4.8531920313955146e-15	3.1666610244590213e-16	3.1725422301539502e-15	7.202703941854643e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.00180000476	2.9192731746407863e-15	6.726749759561917e-16	3.75752969525773e-15	1.3207223695474956e-16	5.707215449413288e-15	1.6335537072009861e-16	nan	nan	4.8518626620991165e-15	3.2329731379828636e-16	3.171615303867569e-15	7.252640887056616e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.05180000476	2.9294156979942973e-15	6.869305770530594e-16	3.7573108721236484e-15	1.3413177903224568e-16	5.707878507923646e-15	1.6538125002364e-16	nan	nan	4.8505351503526676e-15	3.2992569296958183e-16	3.1706780149667365e-15	7.302987895874549e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.10180000476	2.9396251213946703e-15	7.011336602679695e-16	3.7570816133076705e-15	1.3619868626296304e-16	5.708529820208635e-15	1.6742087647931046e-16	nan	nan	4.849209420855721e-15	3.3655018001426673e-16	3.1697303865026103e-15	7.353737222895977e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.151800004765	2.949899391993657e-15	7.152833355869544e-16	3.7568419956747744e-15	1.3827231174681994e-16	5.709169393876771e-15	1.6947360846959657e-16	nan	nan	4.847885398791457e-15	3.4316977732200513e-16	3.168772441508184e-15	7.404881204352408e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.20180000477	2.960236476619753e-15	7.293787594989939e-16	3.756592095745382e-15	1.4035203950924402e-16	5.709797233063117e-15	1.7153882612210249e-16	nan	nan	4.846563009825486e-15	3.4978354414138e-16	3.1678042029985068e-15	7.456412259843427e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.25180000477	2.970634361611144e-15	7.434191314537467e-16	3.756331989696406e-15	1.4243728265859087e-16	5.7104133457069935e-15	1.7361593039932555e-16	nan	nan	4.845242180103308e-15	3.563905916909771e-16	3.166825693970474e-15	7.508322893896993e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.301800004774	2.9810910526507082e-15	7.574036907098649e-16	3.75606175336245e-15	1.445274816576586e-16	5.7110177372666844e-15	1.7570434248332935e-16	nan	nan	4.843922836248561e-15	3.629900787866453e-16	3.1658369374030927e-15	7.560605697274745e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.35180000478	2.9916045745985312e-15	7.713317135217944e-16	3.7557814622368666e-15	1.4662210270327814e-16	5.711610416012315e-15	1.7780350296225342e-16	nan	nan	4.842604905361307e-15	3.6958120792283523e-16	3.164837956257288e-15	7.61325334813774e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.40180000478	3.002172971334566e-15	7.852025106205251e-16	3.7554911914727335e-15	1.4872063620809826e-16	5.712191385417339e-15	1.7991287117985888e-16	nan	nan	4.8412883150159134e-15	3.761632217543547e-16	3.1638287734761178e-15	7.666258612984449e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.45180000478	3.0127943055952186e-15	7.990154249507836e-16	3.75519101588427e-15	1.508225953788049e-16	5.712760654413492e-15	1.8203192449836443e-16	nan	nan	4.839972993258976e-15	3.827353999320373e-16	3.1628094119847298e-15	7.719614347441453e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.501800004786	3.023466658808397e-15	8.127698296322238e-16	3.754881009947583e-15	1.5292751488506065e-16	5.713318227962849e-15	1.8416015759890762e-16	nan	nan	4.838658868608277e-15	3.892970562513119e-16	3.1617798946904868e-15	7.773313496887548e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.55180000479	3.0341881309430178e-15	8.264651261170521e-16	3.754561247801984e-15	1.5503494961370583e-16	5.713864112019902e-15	1.8629708191525853e-16	nan	nan	4.8373458700497996e-15	3.9584753607852744e-16	3.1607402444828635e-15	7.827349096924772e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.60180000479	3.044956840344155e-15	8.401007425203076e-16	3.7542318032510125e-15	1.571444735029448e-16	5.714398314854777e-15	1.8844222477355482e-16	nan	nan	4.836033927037015e-15	4.023862140236485e-16	3.159690484233526e-15	7.881714273705618e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.651800004794	3.0557709235804387e-15	8.536761321023852e-16	3.753892749763454e-15	1.5925567845144628e-16	5.714920841264146e-15	1.9059512905082061e-16	nan	nan	4.8347229694881555e-15	4.0891249183246833e-16	3.158630636796448e-15	7.93640224413778e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.7018000048	3.066628535289207e-15	8.671907718860285e-16	3.753544160474517e-15	1.6136817329762555e-16	5.715431697698708e-15	1.9275535228739065e-16	nan	nan	4.833412927784786e-15	4.1542579647421246e-16	3.1575607250078762e-15	7.991406315947555e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.7518000048	3.077527848021608e-15	8.806441613925107e-16	3.753186108186836e-15	1.634815828644805e-16	5.715930891601575e-15	1.949224663498637e-16	nan	nan	4.832103732770341e-15	4.219255784036615e-16	3.1564807716864673e-15	8.046719887646906e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.8018000048	3.088467052091582e-15	8.940358214836557e-16	3.752818665371539e-15	1.6559554706576457e-16	5.716418429423448e-15	1.9709605671665817e-16	nan	nan	4.830795315747638e-15	4.284113099794369e-16	3.155390799633093e-15	8.102336448376646e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.851800004806	3.099444355422112e-15	9.073652932981376e-16	3.752441904169375e-15	1.677097200693238e-16	5.7168943154647895e-15	1.9927572195074686e-16	nan	nan	4.82948760847769e-15	4.3488248402186274e-16	3.154290831631116e-15	8.158249577666301e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.90180000481	3.1104579833984645e-15	9.20632137271869e-16	3.752055896391724e-15	1.6982376951399988e-16	5.71735855683791e-15	2.01461073216949e-16	nan	nan	4.82818054317756e-15	4.4133861249646984e-16	3.15318089044631e-15	8.214452945085481e-17	nan	nan	nan	nan	nan	nan	nan	nan
53630.95180000481	3.121506178721429e-15	9.338359322336712e-16	3.751660713521564e-15	1.7193737577623885e-16	5.7178111611513254e-15	2.0365173378981287e-16	nan	nan	4.826874052518985e-15	4.477792253098914e-16	3.1520609988269386e-15	8.270940309825101e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.001800004815	3.1325872012530925e-15	9.469762745684137e-16	3.7512564267148345e-15	1.7405023128332114e-16	5.71825213336711e-15	2.0584733847139814e-16	nan	nan	4.825568069626384e-15	4.542038692072901e-16	3.1509311795038143e-15	8.32770552018135e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.05180000482	3.143699327876638e-15	9.60052777440789e-16	3.7508431068009705e-15	1.7616203986991845e-16	5.718681481589988e-15	2.0804753323772514e-16	nan	nan	4.82426252807534e-15	4.606121067610986e-16	3.1497914551902066e-15	8.38474251299813e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.10180000482	3.1548408523485778e-15	9.730650700737316e-16	3.75042082428449e-15	1.7827251617512939e-16	5.719099210947437e-15	2.102519747597182e-16	nan	nan	4.822957361890629e-15	4.670035154420965e-16	3.1486418485819668e-15	8.442045313008261e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.15180000482	3.166010085158888e-15	9.860127970761059e-16	3.749989649345725e-15	1.8038138507722429e-16	5.719505327063144e-15	2.1246032996628889e-16	nan	nan	4.821652505544704e-15	4.733776867651254e-16	3.1474823823576556e-15	8.499608032136846e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.20180000483	3.1772053533846805e-15	9.988956178149883e-16	3.74954965184172e-15	1.8248838116353365e-16	5.719899837545624e-15	2.1467227561951762e-16	nan	nan	4.820347893956236e-15	4.797342255021187e-16	3.146313079178429e-15	8.557424868747427e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.25180000483	3.1884250005484194e-15	1.0117132058284117e-15	3.7491009013077026e-15	1.8459324823319118e-16	5.720282748018563e-15	2.168874979504558e-16	nan	nan	4.819043462488046e-15	4.860727489563086e-16	3.14513396168815e-15	8.615490106830742e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.30180000483	3.199667386484279e-15	1.0244652482747519e-15	3.7486434669577045e-15	1.8669573883042317e-16	5.720654065759671e-15	2.1910569224715993e-16	nan	nan	4.817739146945568e-15	4.923928862918476e-16	3.1439450525134046e-15	8.673798115156013e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.351800004835	3.2109308871910487e-15	1.0371514454156037e-15	3.748177417685864e-15	1.8879561380637516e-16	5.721013795731024e-15	2.2132656252954439e-16	nan	nan	4.816434883575508e-15	4.986942779138249e-16	3.142746374263487e-15	8.732343346377644e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.40180000484	3.2222138947019333e-15	1.0497715101290563e-15	3.747702822067112e-15	1.9089264190756198e-16	5.721361945210334e-15	2.2354982121315767e-16	nan	nan	4.8151306090639665e-15	5.049765748941565e-16	3.1415379495305727e-15	8.791120336108116e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.45180000484	3.2335148169411957e-15	1.0623251674508547e-15	3.747219748358643e-15	1.9298659938914102e-16	5.721698520813701e-15	2.2577518878548846e-16	nan	nan	4.813826260534752e-15	5.112394384392197e-16	3.140319800889661e-15	8.850123701951094e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.501800004844	3.244832077595248e-15	1.0748121541410512e-15	3.746728264500523e-15	1.950772696513526e-16	5.7220235284956154e-15	2.280023933897054e-16	nan	nan	4.812521775548065e-15	5.174825393956382e-16	3.1390919508985882e-15	8.909348142528605e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.55180000485	3.256164115974511e-15	1.0872322182739709e-15	3.746228438116728e-15	1.9716444289761165e-16	5.722336974706776e-15	2.3023117064347777e-16	nan	nan	4.811217092098764e-15	5.23705557790778e-16	3.1378544220980587e-15	8.968788436453585e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.60180000485	3.267509386881251e-15	1.0995851188497642e-15	3.745720336516525e-15	1.992479158127802e-16	5.722638864740063e-15	2.324612633102145e-16	nan	nan	4.809912148614584e-15	5.299081824051855e-16	3.1366072370118095e-15	9.028439441300773e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.65180000485	3.2788663604780914e-15	1.111870625425627e-15	3.7452040266950115e-15	2.0132749126033087e-16	5.722929206865603e-15	2.3469242099714304e-16	nan	nan	4.80860688395513e-15	5.360901103740648e-16	3.1353504181465384e-15	9.088296092556047e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.701800004856	3.2902335221586303e-15	1.1240885177653359e-15	3.744679575334342e-15	2.0340297799710067e-16	5.723208005714665e-15	2.3692439991169906e-16	nan	nan	4.807301237409802e-15	5.422510468155498e-16	3.134083987991917e-15	9.148353402545074e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.75180000486	3.3016093724156595e-15	1.1362385855055906e-15	3.7441470488047105e-15	2.0547419040455657e-16	5.7234752685649616e-15	2.391569626688547e-16	nan	nan	4.805995148696399e-15	5.483907044834054e-16	3.132807969020648e-15	9.208606459354572e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.80180000486	3.31299242671389e-15	1.1483206278379719e-15	3.743606513165202e-15	2.075409482354435e-16	5.723731002197996e-15	2.4138987788393716e-16	nan	nan	4.804688557960078e-15	5.545088034422649e-16	3.131522383688579e-15	9.269050425741273e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.851800004864	3.3243812153619542e-15	1.1603344532053474e-15	3.743058034164969e-15	2.0960307637483675e-16	5.72397521141044e-15	2.4362292018476993e-16	nan	nan	4.803381405770947e-15	5.606050707636315e-16	3.1302272544346815e-15	9.329680538035349e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.90180000487	3.33577428338714e-15	1.17227987901172e-15	3.7425016772440656e-15	2.116604046147002e-16	5.724207903976214e-15	2.4585586972243625e-16	nan	nan	4.802073633123412e-15	5.666792402408751e-16	3.1289226036810836e-15	9.390492105028957e-17	nan	nan	nan	nan	nan	nan	nan	nan
53631.95180000487	3.3471701904093568e-15	1.1841567313445397e-15	3.741937507534408e-15	2.137127674410409e-16	5.724429085022795e-15	2.4808851218004657e-16	nan	nan	4.800765181434389e-15	5.727310521218166e-16	3.1276084538330134e-15	9.451480506877767e-17	nan	nan	nan	nan	nan	nan	nan	nan
53632.00180000487	3.358567510516489e-15	1.1959648447086645e-15	3.741365589860851e-15	2.1576000383283205e-16	5.724638761993296e-15	2.5032063847297135e-16	nan	nan	4.799455992541511e-15	5.787602528575783e-16	3.12628482727904e-15	9.512641193980919e-17	nan	nan	nan	nan	nan	nan	nan	nan
53632.051800004876	3.3699648321460247e-15	1.2077040617712031e-15	3.7407859887420805e-15	2.1780195707211692e-16	5.724836940676806e-15	2.5255204453053715e-16	nan	nan	4.798146008702305e-15	5.847665948663569e-16	3.12495174639097e-15	9.573969685886255e-17	nan	nan	nan	nan	nan	nan	nan	nan
53632.10180000488	3.3813607579543764e-15	1.2193742331164512e-15	3.740198768391612e-15	2.1983847456435489e-16	5.725023627854828e-15	2.5478253120116917e-16	nan	nan	4.796835172592414e-15	5.907498363110647e-16	3.123609233523929e-15	9.635461570162225e-17	nan	nan	nan	nan	nan	nan	nan	nan
53632.15180000488	3.3927539047036773e-15	1.2309752170104124e-15	3.73960399271864e-15	2.2186940766856885e-16	5.72519882931645e-15	2.5701190398251247e-16	nan	nan	4.795523427304044e-15	5.967097408898073e-16	3.1222573110162324e-15	9.69711250130831e-17	nan	nan	nan	nan	nan	nan	nan	nan
