MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_V	swift_V_err
55977.35000000095	2.4600301660531848e-15	5.4994051506397974e-17	1.0461243475193623e-15	2.190346557867031e-17	2.209668361142493e-15	2.9575843586870154e-17	2.894630110551716e-15	5.957045195678475e-17	2.53164133285032e-15	1.4086295045978198e-16	1.1509733732978587e-15	1.2471514608637733e-16	nan	nan	2.7058227735302466e-15	1.3330634117045677e-16
55977.400000000955	2.4524253065405305e-15	5.4489818495060395e-17	1.0489800053191849e-15	2.1922222918741692e-17	2.213309887224221e-15	2.982024143074234e-17	2.8925989255886984e-15	5.978890180354598e-17	2.5243023211860772e-15	1.4106177799242866e-16	1.1448656770904615e-15	1.2496500852477385e-16	nan	nan	2.7043180885553654e-15	1.3352415268875074e-16
55977.45000000096	2.4447471251885554e-15	5.398189702280011e-17	1.0518351082394195e-15	2.1939005248101626e-17	2.21689600529372e-15	3.007830792301943e-17	2.890456240430741e-15	6.000268073376179e-17	2.516919082543932e-15	1.412562652215684e-16	1.1387537593080163e-15	1.2520617830333482e-16	nan	nan	2.7027418849058974e-15	1.3373638351715736e-16
55977.50000000096	2.4369979578235642e-15	5.347194046041121e-17	1.054689233661715e-15	2.1953817946029938e-17	2.220425215025712e-15	3.035028171938403e-17	2.888202541234088e-15	6.021123513739808e-17	2.5094925733065267e-15	1.4144558095512906e-16	1.1326382868515819e-15	1.2543745949181306e-16	nan	nan	2.7010958425901392e-15	1.3394255164190915e-16
55977.55000000096	2.429179961481447e-15	5.2961106700282254e-17	1.0575418242778847e-15	2.196653918892331e-17	2.223895928484221e-15	3.0635191615488786e-17	2.8858385175712683e-15	6.041390964877291e-17	2.5020237479212688e-15	1.4162894747638277e-16	1.1265199242961586e-15	1.2565773946517983e-16	nan	nan	2.69938163941448e-15	1.3414221396243728e-16
55977.600000000966	2.4212951551413424e-15	5.245021629794226e-17	1.0603922190841022e-15	2.1976953283962953e-17	2.2273064900879735e-15	3.093114346857847e-17	2.8833650153639038e-15	6.060997888223371e-17	2.49451355893155e-15	1.4180564259224084e-16	1.1203993339576224e-15	1.2586599234237844e-16	nan	nan	2.69760095102621e-15	1.343349673896105e-16
55977.65000000097	2.413345552315521e-15	5.1940267131868414e-17	1.0632397543733501e-15	2.1984859592659206e-17	2.230655241703971e-15	3.123625674969385e-17	2.8807828835113656e-15	6.079875064529924e-17	2.4869629570079306e-15	1.4197500146230806e-16	1.1142771759594954e-15	1.2606128204317503e-16	nan	nan	2.6957554509561794e-15	1.3452044982568477e-16
55977.70000000097	2.4053331645985023e-15	5.1432455576813535e-17	1.0660837663964574e-15	2.1990076314501855e-17	2.233940524345217e-15	3.154870601453271e-17	2.8780929698494495e-15	6.097956928200128e-17	2.479372890979282e-15	1.4213641822284363e-16	1.108154108299525e-15	1.2624276500101105e-16	nan	nan	2.693846810661479e-15	1.3469834103263434e-16
55977.750000000975	2.3972600017166523e-15	5.0928182109273166e-17	1.0689235913566733e-15	2.1992441282849014e-17	2.2371606781505532e-15	3.1866734972751465e-17	2.875296121158484e-15	6.115181613946372e-17	2.471744307863833e-15	1.4228934741905847e-16	1.1020307869160863e-15	1.264096925670945e-16	nan	nan	2.691876699568083e-15	1.348683633950449e-16
55977.80000000098	2.3891280715781586e-15	5.042905436880695e-17	1.0717585654040462e-15	2.1991812631188796e-17	2.240314042364009e-15	3.2188667640586346e-17	2.872393183171163e-15	6.131490988154083e-17	2.464078152900278e-15	1.4243330525801192e-16	1.0959078657544134e-15	1.2656141313819017e-16	nan	nan	2.689846785113394e-15	1.3503028258309042e-16
55977.85000000098	2.3809393803224233e-15	4.9936887288646294e-17	1.0745880246296021e-15	2.198806933664625e-17	2.2433989553136636e-15	3.251291686529933e-17	2.86938500058019e-15	6.146830666640459e-17	2.4563753695787194e-15	1.4256787069378722e-16	1.0897859968326669e-15	1.2669737403746066e-16	nan	nan	2.6877587327888197e-15	1.3518390812064294e-16
55977.900000000984	2.3726959323697938e-15	4.945369985024512e-17	1.0774113050602316e-15	2.1981111647329112e-17	2.2464137543910284e-15	3.2837990523228893e-17	2.866272417046278e-15	6.161150020325961e-17	2.448636899671648e-15	1.4269268635496252e-16	1.0836658303078294e-15	1.2681712317441729e-16	nan	nan	2.685614206182254e-15	1.3532909386268034e-16
55977.95000000099	2.3643997304712864e-15	4.898170796328372e-17	1.0802277426526355e-15	2.1970861398371195e-17	2.2493567760300395e-15	3.3162495690185814e-17	2.8630562752056256e-15	6.174402170392599e-17	2.440863683264807e-15	1.4280745932374747e-16	1.0775480145414544e-15	1.2692031050671646e-16	nan	nan	2.6834148670205456e-15	1.3546573838581109e-16
55978.00000000099	2.3560527757580066e-15	4.852331292981279e-17	1.083036673288113e-15	2.1957262221263872e-17	2.2522263556869903e-15	3.3485141067524124e-17	2.8597374166788923e-15	6.186543973927562e-17	2.4330566587881076e-15	1.429119617746208e-16	1.0714331961652514e-15	1.2700668932293449e-16	nan	nan	2.6811623752119207e-15	1.355937852947361e-16
55978.05000000099	2.347657067790655e-15	4.808108492616932e-17	1.085837432766884e-15	2.1940279649443542e-17	2.2550208278192074e-15	3.3804737925208945e-17	2.856316682077485e-15	6.197536001393526e-17	2.4252167630464366e-15	1.4300603147899038e-16	1.0653220201465177e-15	1.2707611736197044e-16	nan	nan	2.6788583888883757e-15	1.357132234470662e-16
55978.100000000995	2.339214604609164e-15	4.7657740937661113e-17	1.0886293568024064e-15	2.1919901122112554e-17	2.257738525863987e-15	3.41201997966477e-17	2.852794911012452e-15	6.207342506672821e-17	2.4173449312503826e-15	1.4308957218131023e-16	1.0592151298534385e-15	1.2712855778100384e-16	nan	nan	2.676504564448028e-15	1.358240870980071e-16
55978.150000001	2.3307273827820864e-15	4.7256116618009054e-17	1.0914117810159487e-15	2.1896135887179134e-17	2.260377782218533e-15	3.443054112972977e-17	2.8491729421021443e-15	6.215931390667946e-17	2.409442097047035e-15	1.4316255385053004e-16	1.0531131671202336e-15	1.2716407998023663e-16	nan	nan	2.674102556597426e-15	1.3592645596582898e-16
55978.200000001	2.3221973974560544e-15	4.687913162799516e-17	1.0941840409308792e-15	2.1869014802593564e-17	2.262936928218396e-15	3.4734875069616627e-17	2.8454516129795216e-15	6.223274158970885e-17	2.40150919255065e-15	1.432250128095034e-16	1.0470167723121689e-15	1.271828602889011e-16	nan	nan	2.671654018393838e-15	1.3602045521840098e-16
55978.250000001004	2.3136266424052968e-15	4.652974814288743e-17	1.0969454719673397e-15	2.1838590034813574e-17	2.2654142941171935e-15	3.5032410520495796e-17	2.8416317603003025e-15	6.229345874345491e-17	2.3935471483732995e-15	1.43277051743598e-16	1.040926584390443e-15	1.2718518251318458e-16	nan	nan	2.669160601287489e-15	1.3610625538014703e-16
55978.30000000101	2.305017110080726e-15	4.621092241396398e-17	1.0996954094362947e-15	2.180493465133776e-17	2.267808209065748e-15	3.5322448606413834e-17	2.8377142197511567e-15	6.234125104226927e-17	2.3855568936555253e-15	1.4331883958841753e-16	1.0348432409769274e-15	1.2717143834284726e-16	nan	nan	2.666623955163757e-15	1.3618407215847466e-16
55978.35000000101	2.2963707916597083e-15	4.59255495245426e-17	1.102433188534363e-15	2.176814210321549e-17	2.270117001090612e-15	3.5604378626816987e-17	2.833699826057052e-15	6.237593863741836e-17	2.3775393560968548e-15	1.433506112950944e-16	1.0287673784188124e-15	1.2714212760943277e-16	nan	nan	2.664045728385431e-15	1.3625416618763373e-16
55978.40000000101	2.2876896778356086e-15	4.5676392336936226e-17	1.1051581448946255e-15	2.1728325128246307e-17	2.2723389972106402e-15	3.5877672693376133e-17	2.829589413774225e-15	6.239737515728023e-17	2.369495461986393e-15	1.4337266747039636e-16	1.0226996318530989e-15	1.2709785838497242e-16	nan	nan	2.661427567834748e-15	1.3631684268771228e-16
55978.450000001016	2.2789759151074643e-15	4.546402288491172e-17	1.1078697320623345e-15	2.1685517049005962e-17	2.2744725522270577e-15	3.6141693652768515e-17	2.8253839830553433e-15	6.240536554509093e-17	2.3614261362333e-15	1.4338537388756291e-16	1.0166406352709993e-15	1.2703934690613798e-16	nan	nan	2.6587711189556028e-15	1.3637245103550254e-16
55978.50000000102	2.27023199909738e-15	4.528433498933716e-17	1.1105676668098848e-15	2.1639550645854293e-17	2.2765160843421997e-15	3.639546071004749e-17	2.8210849046940943e-15	6.239956504913151e-17	2.3533323023972796e-15	1.4338916086232915e-16	1.0105910215822212e-15	1.2696741730473305e-16	nan	nan	2.656078025795582e-15	1.3642138424360035e-16
55978.55000000102	2.2614604717573287e-15	4.513247131306587e-17	1.1132517014110617e-15	2.159024974266068e-17	2.2784680192918053e-15	3.663801391019389e-17	2.816693598836909e-15	6.237963798858275e-17	2.3452148827189854e-15	1.433845224876654e-16	1.0045514226791376e-15	1.2688300112143182e-16	nan	nan	2.6533499310480526e-15	1.3646407834342253e-16
55978.600000001024	2.252663874041499e-15	4.5003506960672804e-17	1.115921588004827e-15	2.1537460869597157e-17	2.2803267815862536e-15	3.6868472817262143e-17	2.8122114847196642e-15	6.234528339174303e-17	2.3370747981504062e-15	1.4337201571923997e-16	9.985224695008647e-16	1.2678713657564628e-16	nan	nan	2.6505884760941937e-15	1.3650101166728917e-16
55978.65000000103	2.2438447459691205e-15	4.489252272183497e-17	1.1185770785932897e-15	2.1481055121713147e-17	2.2820907944906166e-15	3.708603791296575e-17	2.807639980680005e-15	6.229623587506673e-17	2.3289129683852827e-15	1.43352259302691e-16	9.925047920972271e-16	1.2668096756045238e-16	nan	nan	2.6477953010449652e-15	1.3653270402424723e-16
55978.70000000103	2.23500562668669e-15	4.479467143744798e-17	1.1212179250395194e-15	2.1420929944735305e-17	2.2837584800052894e-15	3.7289991629440055e-17	2.8029805041715493e-15	6.223226649996278e-17	2.3207303118893843e-15	1.4332593253278932e-16	9.864990196926548e-16	1.2656574232769434e-16	nan	nan	2.6449720447831355e-15	1.3655971576380865e-16
55978.75000000103	2.2261490545309735e-15	4.470523685672126e-17	1.123843879065451e-15	2.1357010858085252e-17	2.2853282588464253e-15	3.747969909934217e-17	2.7982344717766975e-15	6.215318361883211e-17	2.312527745930831e-15	1.4329377383328206e-16	9.805057807499572e-16	1.2644281182467595e-16	nan	nan	2.6421203450051784e-15	1.3658264672147289e-16
55978.800000001036	2.2172775670913342e-15	4.461968479878671e-17	1.1264546922498628e-15	2.1289253125050446e-17	2.286798550426069e-15	3.765460869650027e-17	2.7934032992193123e-15	6.20588337171646e-17	2.3043061866103393e-15	1.4325657914583407e-16	9.745257030340327e-16	1.2631362764044938e-16	nan	nan	2.6392418382632473e-15	1.366021350394601e-16
55978.85000000104	2.208393701272416e-15	4.453370681058956e-17	1.1290501160261081e-15	2.1217643378750895e-17	2.2881677728325556e-15	3.781425242716198e-17	2.788488401378523e-15	6.194910226221091e-17	2.296066548891449e-15	1.4321520011536146e-16	9.685594136755008e-16	1.2617973951662024e-16	nan	nan	2.63633816000704e-15	1.3661885585593094e-16
55978.90000000104	2.1994999933566394e-15	4.4443256804102895e-17	1.1316299016801487e-15	2.1142201211157307e-17	2.289434342810646e-15	3.795824622378545e-17	2.78349119230183e-15	6.182391456432894e-17	2.287809746630759e-15	1.4317054205864632e-16	9.626075392342434e-16	1.2604279237495047e-16	nan	nan	2.6334109446256928e-15	1.3663351985568775e-16
55978.950000001045	2.1905989790668374e-15	4.434458136799959e-17	1.1341938003483218e-15	2.106298073158246e-17	2.2905966757420085e-15	3.8086290182690494e-17	2.778413085217595e-15	6.168323665912377e-17	2.279536692608093e-15	1.4312356170274107e-16	9.56670705762873e-16	1.2590452281197443e-16	nan	nan	2.630461825489641e-15	1.366468716753844e-16
55979.00000000105	2.1816931936287014e-15	4.4234244581786173e-17	1.136741563015402e-15	2.0980072098371762e-17	2.2916531856252376e-15	3.819816877929327e-17	2.7732554925490352e-15	6.152707621721087e-17	2.271248298556596e-15	1.4307526467938096e-16	9.507495388701563e-16	1.257667550095356e-16	nan	nan	2.6274924349924182e-15	1.3665968815614725e-16
55979.05000000105	2.172785171833398e-15	4.410914822943765e-17	1.1392729405121837e-15	2.0893603025780616e-17	2.2926022850565016e-15	3.829375108637609e-17	2.7680198259268847e-15	6.135548348635934e-17	2.262945475192897e-15	1.4302670276164283e-16	9.448446637843347e-16	1.256313960096207e-16	nan	nan	2.6245044045925127e-15	1.3667277643685384e-16
55979.10000000105	2.1638774480998574e-15	4.3966548326492986e-17	1.1417876835137647e-15	2.0803740265760375e-17	2.2934423852095294e-15	3.837299101477432e-17	2.76270749620256e-15	6.116855227344534e-17	2.2546291322471763e-15	1.4297897082935562e-16	9.38956705416423e-16	1.255004303025397e-16	nan	nan	2.6214993648551235e-15	1.3668697188124732e-16
55979.15000000106	2.154972556537587e-15	4.38040688524012e-17	1.1442855425370636e-15	2.07106910607567e-17	2.294171895815941e-15	3.843592758702315e-17	2.7573199134615418e-15	6.096642096846225e-17	2.24630017849323e-15	1.4293320355028002e-16	9.330862884234274e-16	1.2537591367917503e-16	nan	nan	2.6184789454939465e-15	1.3670313583284265e-16
55979.20000000106	2.1460730310088798e-15	4.361971353056725e-17	1.146766267939039e-15	2.061470456045487e-17	2.294789225145036e-15	3.848268525097919e-17	2.7518584870358658e-15	6.074927361678192e-17	2.2379595217785112e-15	1.428905717648764e-16	9.27234037271521e-16	1.2525996630128424e-16	nan	nan	2.6154447754129376e-15	1.3672215319171036e-16
55979.25000000106	2.137181405191611e-15	4.341187643156861e-17	1.1492296099140686e-15	2.051607319188983e-17	2.2952927799848217e-15	3.8513474231692236e-17	2.7463246255183273e-15	6.051734104090008e-17	2.229608069054116e-15	1.4285227856352864e-16	9.214005762991749e-16	1.2515476494849742e-16	nan	nan	2.6123984827480008e-15	1.367449298081937e-16
55979.300000001065	2.1283002126413464e-15	4.317935209799472e-17	1.1516753184923808e-15	2.0415133967134585e-17	2.2956809656214513e-15	3.852859091473172e-17	2.7407197367742315e-15	6.027090201521365e-17	2.2212467264047816e-15	1.428195550466417e-16	9.155865297802375e-16	1.2506253440704914e-16	nan	nan	2.6093416949087726e-15	1.3677238968925777e-16
55979.35000000107	2.119431986854159e-15	4.292134580477181e-17	1.1541031435378209e-15	2.0312269708049853e-17	2.29595218581964e-15	3.8528418247960756e-17	2.7350452279558533e-15	6.001028449350638e-17	2.2128763990788373e-15	1.4279365575973368e-16	9.097925219869804e-16	1.249855379735095e-16	nan	nan	2.6062760386202674e-15	1.3680547201419902e-16
55979.40000000107	2.1105792613288656e-15	4.263748448146251e-17	1.1565128347451934e-15	2.020791016239103e-17	2.296104842803132e-15	3.851342614126581e-17	2.7293025055144623e-15	5.973586689061393e-17	2.2044979915181504e-15	1.427758537977893e-16	9.040191772531145e-16	1.2492606705675987e-16	nan	nan	2.603203139964579e-15	1.368451279575966e-16
55979.450000001074	2.1017445696297636e-15	4.232782872854952e-17	1.1589041416389619e-15	2.0102532978288468e-17	2.296137337234583e-15	3.848417183790938e-17	2.7234929752141673e-15	5.94480794143595e-17	2.1961124073880386e-15	1.4276743557564343e-16	8.98267120036766e-16	1.2488642987345554e-16	nan	nan	2.60012462442257e-15	1.3689231731862827e-16
55979.50000000108	2.0929304454486826e-15	4.199288625964713e-17	1.1612768135705249e-15	1.9996664498716897e-17	2.2960480681953658e-15	3.844130022242717e-17	2.71761804214426e-15	5.914740544709849e-17	2.1877205496071393e-15	1.4276969526403853e-16	8.925369749834251e-16	1.2486893924587998e-16	nan	nan	2.5970421169154873e-15	1.3694800495733956e-16
55979.55000000108	2.084139422667897e-15	4.163362698541582e-17	1.1636305997162894e-15	1.9890880329217512e-17	2.2958354331661507e-15	3.8385544023557827e-17	2.7116791107332522e-15	5.883438296942427e-17	2.179323320377303e-15	1.427839288939775e-16	8.868293669888903e-16	1.2487589952651234e-16	nan	nan	2.593957241846668e-15	1.370131570399861e-16
55979.60000000108	2.0753740354224028e-15	4.12514998205867e-17	1.165965249075528e-15	1.9785805625718588e-17	2.2954978280071554e-15	3.8317723860739e-17	2.7056775847609825e-15	5.850960601932162e-17	2.1709216212134506e-15	1.4281142813573727e-16	8.811449212621729e-16	1.2490959269045318e-16	nan	nan	2.5908716231430778e-15	1.3708873709735201e-16
55979.650000001086	2.066636818162421e-15	4.0848451129012017e-17	1.1682805104683314e-15	1.9682115040973073e-17	2.295033646937617e-15	3.8238748074334105e-17	2.6996148673724436e-15	5.817372617740553e-17	2.16251635297333e-15	1.428534737623261e-16	8.754842633883968e-16	1.2497226365467925e-16	nan	nan	2.5877868842970243e-15	1.3717570190161735e-16
55979.70000000109	2.0579303057157972e-15	4.042694451348563e-17	1.170576132533264e-15	1.958053226219176e-17	2.2944412825162233e-15	3.8149612270189124e-17	2.693492361090589e-15	5.782745406420195e-17	2.154108415887434e-15	1.4291132881130297e-16	8.698480193916947e-16	1.250661049017085e-16	nan	nan	2.5847046484077086e-15	1.3727499716944825e-16
55979.75000000109	2.049257033350694e-15	3.9989981394105456e-17	1.1728518637255557e-15	1.9481829064430606e-17	2.293719125621115e-15	3.805139849844071e-17	2.6873114678290576e-15	5.747156083301634e-17	2.1456986793015303e-15	1.4298613007627394e-16	8.642367924617764e-16	1.2519307695982272e-16	nan	nan	2.5816264470399923e-15	1.3738747873890027e-16
55979.800000001094	2.040619536837807e-15	3.95411214849038e-17	1.175107452314748e-15	1.938682380114039e-17	2.292865565430435e-15	3.7945273976661246e-17	2.681073588905891e-15	5.710687963873386e-17	2.1372875588058757e-15	1.4307746624816902e-16	8.586508371685518e-16	1.2535261106050378e-16	nan	nan	2.5785524470788785e-15	1.3751287038227873e-16
55979.8500000011	2.0320203525130807e-15	3.908450186430272e-17	1.1773426463824336e-15	1.9296379248782026e-17	2.2918789894009507e-15	3.783248925713669e-17	2.674780125055899e-15	5.673430705696945e-17	2.128875120572819e-15	1.4318372833752091e-16	8.530901398749741e-16	1.2554217560030638e-16	nan	nan	2.5754817648092714e-15	1.3765002069152868e-16
55979.9000000011	2.0234620173401736e-15	3.8624852828535565e-17	1.1795571938204752e-15	1.9211399722715924e-17	2.2907577832496346e-15	3.77143757278952e-17	2.6684324764444404e-15	5.635480442371279e-17	2.1204614212509522e-15	1.4330325465854758e-16	8.47554680632591e-16	1.257591283219076e-16	nan	nan	2.5724134891695347e-15	1.377977420839747e-16
55979.9500000011	2.0149470689729673e-15	3.8167508122802577e-17	1.1817508423286614e-15	1.913282738481853e-17	2.289500330932917e-15	3.7592342328886525e-17	2.662032042679597e-15	5.596939906036646e-17	2.112046516942827e-15	1.43434368298743e-16	8.4204444010422e-16	1.2600078217989344e-16	nan	nan	2.5693467087460997e-15	1.3795483748954113e-16
