MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56459.2500000006	6.906859317665379e-15	1.846776385458443e-16	2.1289155201360772e-15	4.5566505671786866e-17	3.919817759336675e-15	1.135140948022956e-16	7.980039353143343e-15	3.186184381440274e-16	5.0655360985966565e-15	1.4592763689417447e-16	6.80602011576843e-15	2.3820912543460146e-16	7.395716647495968e-15	2.0037889079383876e-16	4.231985536307112e-15	1.6847800604092407e-16	4.952243252058498e-15	6.711179948154014e-16	3.5972280733810324e-15	1.3885220681227395e-16	5.054759572834265e-15	1.8350656156111205e-16
56459.3000000006	6.890469120384438e-15	1.797626651060446e-16	2.1253660616400966e-15	4.603658861996471e-17	3.931242189783754e-15	1.1756024612991692e-16	7.945435539229308e-15	3.2114898447033373e-16	5.064220444450608e-15	1.4984465075820472e-16	6.767168808460256e-15	2.3913334775875865e-16	7.333679775792235e-15	1.992776849516488e-16	4.186456396931663e-15	1.6765992690073541e-16	4.967997454844663e-15	6.68121754155221e-16	3.56682491648883e-15	1.3734510522938265e-16	5.04457286421195e-15	1.8420966859751528e-16
56459.3500000006	6.874265353084493e-15	1.7427641143025247e-16	2.1220661874015136e-15	4.648450626598995e-17	3.943523227161747e-15	1.215975997952533e-16	7.909227427204083e-15	3.2341600141012113e-16	5.063489352794081e-15	1.5384368804321426e-16	6.729682326328162e-15	2.403301320533674e-16	7.272806873938386e-15	1.9826223785389492e-16	4.141661180541044e-15	1.6697234177417182e-16	4.984162914695332e-15	6.478615574071754e-16	3.536816369272163e-15	1.3589547413858914e-16	5.03502394182936e-15	1.850610790282247e-16
56459.400000000605	6.858206265724968e-15	1.682614517317244e-16	2.1190116940245934e-15	4.690951123989668e-17	3.956625063015095e-15	1.2557955034687525e-16	7.871397169476147e-15	3.253622125458135e-16	5.0633410462308926e-15	1.5785246519606282e-16	6.693540274690229e-15	2.4180344073661103e-16	7.213094628224949e-15	1.973392126933146e-16	4.097602882643073e-15	1.6641413083446927e-16	5.000291627742664e-15	6.107167509628576e-16	3.5072029788554915e-15	1.3450160424015096e-16	5.0261134988656465e-15	1.860610932073084e-16
56459.45000000061	6.8422501094465e-15	1.6177285222217437e-16	2.1161983816704045e-15	4.7310938622191754e-17	3.970511886803419e-15	1.2946440946628302e-16	7.831926630640443e-15	3.2696593267883966e-16	5.0637737471217865e-15	1.6180721960553392e-16	6.658722299878097e-15	2.4355720841678433e-16	7.154539733153392e-15	1.965158956330545e-16	4.054284507966803e-15	1.659842920065374e-16	5.015932759513637e-15	5.577557855170464e-16	3.4779852963146115e-15	1.3316193895366276e-16	5.017842248520603e-15	1.8720999394737876e-16
56459.50000000061	6.8263551334652286e-15	1.548809052408899e-16	2.113622054001413e-15	4.7688205440564395e-17	3.985147897758929e-15	1.332150766302112e-16	7.790797384970978e-15	3.2824104876812023e-16	5.064785678799784e-15	1.6565232552653038e-16	6.625208088599798e-15	2.4559523959329675e-16	7.097138891414304e-15	1.9580014447480838e-16	4.011709070502274e-15	1.6568191032361543e-16	5.030631963061173e-15	4.9130699654781e-16	3.4491638766834934e-15	1.3187507895056824e-16	5.0102109240413175e-15	1.8850802269679384e-16
56459.550000000614	6.810479581959482e-15	1.4767471983009973e-16	2.111278518115016e-15	4.80408102040637e-17	4.0004972872957634e-15	1.3679865941912882e-16	7.74799071387919e-15	3.2923651315796545e-16	5.066375065246086e-15	1.6933971577601025e-16	6.592977367303077e-15	2.479210859493592e-16	7.040888813865207e-15	1.952003176554041e-16	3.969879593541121e-15	1.655061182807098e-16	5.043930692124071e-15	4.1643526177670353e-16	3.420739278961646e-15	1.3063978376047373e-16	5.00322027874912e-15	1.8995534943686174e-16
56459.60000000062	6.794581690973487e-15	1.402668640840085e-16	2.10916358448133e-15	4.836833250190548e-17	4.016524246958364e-15	1.4018608903314654e-16	7.703487603337211e-15	3.300353048374365e-16	5.068540131576213e-15	1.7282822107739717e-16	6.562009901539316e-15	2.50537907227923e-16	6.985786219505533e-15	1.947251830365639e-16	3.928799109718748e-15	1.6545604767512567e-16	5.055365508544232e-15	3.4479336513511463e-16	3.392712066119053e-15	1.2945497028336289e-16	4.9968710860667585e-15	1.9155203705296611e-16
56459.65000000062	6.778619685291687e-15	1.327991765160321e-16	2.1072730668819625e-15	4.8670432689353235e-17	4.033192978715263e-15	1.4335175383111354e-16	7.657268741267032e-15	3.307526775391348e-16	5.071279102338526e-15	1.7608290040332384e-16	6.5322854953305496e-15	2.5344832005120527e-16	6.931827835457118e-15	1.9438380640165007e-16	3.888470661049725e-15	1.6553077359720093e-16	5.06446738316221e-15	3.0226817591905354e-16	3.365082805103786e-15	1.2831970805542305e-16	4.99116413954675e-15	1.9329800101107496e-16
56459.70000000062	6.7625517753380875e-15	1.2544958898006213e-16	2.1056027823446583e-15	4.8946851677141266e-17	4.0504676699412655e-15	1.46273166506297e-16	7.60931451489309e-15	3.3153339868616736e-16	5.074590199974794e-15	1.790744010922933e-16	6.5037841579223796e-15	2.5665310042423053e-16	6.87900997909351e-15	1.9418493707972536e-16	3.8488969733045325e-15	1.657287326324543e-16	5.070784810081042e-15	3.249890072550132e-16	3.33785203449151e-15	1.2723305309622947e-16	4.986099945876323e-15	1.951924696910677e-16
56459.750000000626	6.746336154059997e-15	1.1843912086641897e-16	2.104148551081245e-15	4.919741083825629e-17	4.068312517914062e-15	1.489306674593737e-16	7.559605008061257e-15	3.325476068049864e-16	5.0784716521122425e-15	1.817783711259179e-16	6.476488440422144e-15	2.6013517506247123e-16	6.827322723651284e-15	1.9413013463897084e-16	3.810075908739197e-15	1.6604043022257028e-16	5.074215773500855e-15	4.123775004050783e-16	3.3110198126828106e-15	1.2619183415971771e-16	4.981674437932291e-15	1.972270351188755e-16
56459.80000000063	6.729930993818516e-15	1.1203681092248524e-16	2.102906196429762e-15	4.942201204005917e-17	4.086691725123391e-15	1.5130716621843228e-16	7.50811999852064e-15	3.3398490407670335e-16	5.0829216892138944e-15	1.8417492928396328e-16	6.45038285868342e-15	2.6386377394980907e-16	6.776751337405623e-15	1.9421542700550906e-16	3.772001587818294e-15	1.6645030112557383e-16	5.074925530353182e-15	5.3552150055518285e-16	3.2845858293606313e-15	1.2519121592066349e-16	4.9778800321736884e-15	1.993874341487462e-16
56459.85000000063	6.713294443269324e-15	1.0655806150297554e-16	2.1018715447843267e-15	4.962063780784593e-17	4.105569482201586e-15	1.5338791988982272e-16	7.45483895516992e-15	3.360463895595415e-16	5.087938529103221e-15	1.862481924421629e-16	6.425452014331886e-15	2.678076764040717e-16	6.727280972723388e-15	1.9443682584736117e-16	3.734668043873008e-15	1.669426967274815e-16	5.073079508031361e-15	6.75732691664397e-16	3.258549768610168e-15	1.2422651243624491e-16	4.974709073878056e-15	2.0165925895899165e-16
56459.900000000634	6.696384624252326e-15	1.0234931705059932e-16	2.101040425537339e-15	4.97933516237169e-17	4.124909986035434e-15	1.551603438056443e-16	7.399741035267568e-15	3.3893455629818977e-16	5.0935204042688134e-15	1.8798585544318288e-16	6.401680544687385e-15	2.7193596561726953e-16	6.678896789764419e-15	1.9479055999918008e-16	3.698069319520239e-15	1.6750219356663353e-16	5.0688364930302825e-15	8.242315316814538e-16	3.23291131850248e-15	1.2329327314173174e-16	4.972153927854817e-15	2.0402824065650206e-16
56459.95000000064	6.679188267392158e-15	9.974142855870144e-17	2.1004086710168283e-15	4.994029835955734e-17	4.144677436638952e-15	1.5661385324858925e-16	7.342811132050048e-15	3.428275080765324e-16	5.0996655391780104e-15	1.8937881493013204e-16	6.3790531222805705e-15	2.7621836839055284e-16	6.631583956372433e-15	1.9527314976728245e-16	3.662199466586123e-15	1.6811372624235545e-16	5.062348868969028e-15	9.767053159279001e-16	3.2076701710936056e-15	1.2238731888643575e-16	4.9702069781899694e-15	2.0648036461559766e-16
56460.00000000064	6.6621205948557514e-15	9.88516580359207e-17	2.099972116422072e-15	5.006170484246314e-17	4.164836029465617e-15	1.5773973088934766e-16	7.284124355903537e-15	3.4767511057229803e-16	5.106372165266107e-15	1.9042082814028112e-16	6.3575544543724e-15	2.8062552179755546e-16	6.585327647973807e-15	1.9588146451062227e-16	3.6270525460367e-15	1.68762698558618e-16	5.053762846391791e-15	1.1307518841049757e-15	3.182826022421717e-15	1.2150477477787687e-16	4.968860627991294e-15	2.0900196527633424e-16
56460.05000000064	6.645926706265673e-15	9.959420096570427e-17	2.0997265997624418e-15	5.015788054737093e-17	4.185349962574926e-15	1.5853101890263975e-16	7.223825205204457e-15	3.532492218251366e-16	5.113638510160328e-15	1.911081969277037e-16	6.3371692824750555e-15	2.8512917363929817e-16	6.540113047468117e-15	1.966127630795311e-16	3.5926226278978e-15	1.6943507384492407e-16	5.043218684605484e-15	1.284859737011548e-15	3.1583785725034798e-15	1.2064209984153068e-16	4.968107299133384e-15	2.1157980184988416e-16
56460.100000000646	6.631359103503782e-15	1.018097828970813e-16	2.0996679617963874e-15	5.022921840833594e-17	4.206183438847521e-15	1.5898242783467054e-16	7.16205968821917e-15	3.5931138613584577e-16	5.1214627788825514e-15	1.914394434776461e-16	6.317882381870264e-15	2.8970232500953223e-16	6.495925345125844e-15	1.974647170765744e-16	3.558903791184745e-15	1.7011744599165644e-16	5.030850905803502e-15	1.4379794379096078e-15	3.1343275253334967e-15	1.1979611355289152e-16	4.967939432003864e-15	2.1420111674663907e-16
56460.15000000065	6.618928838150737e-15	1.0524746018058745e-16	2.0997920459635504e-15	5.0276195737292693e-17	4.227301994405622e-15	1.5908940585196975e-16	7.098973552623645e-15	3.656278283846163e-16	5.129838737055839e-15	1.9141006330644612e-16	6.299678561133915e-15	2.943193238113957e-16	6.452749738479992e-15	1.9843541717290594e-16	3.5258901238278073e-15	1.7079709313992625e-16	5.016788501717053e-15	1.589326701289741e-15	3.1106725888806754e-15	1.1896401933731804e-16	4.9683494852496244e-15	2.1685367873784562e-16
56460.20000000065	6.608608152823414e-15	1.0954131679130877e-16	2.1000946983312284e-15	5.02993752357078e-17	4.248674131677593e-15	1.5884704540002296e-16	7.0347123077125304e-15	3.7197736228940334e-16	5.1387502313354935e-15	1.9100625237164773e-16	6.282542661655047e-15	2.98955917909066e-16	6.410571432224148e-15	1.9952336302053181e-16	3.4935757225970625e-15	1.714620161627838e-16	5.0011551330278496e-15	1.7382835214533526e-15	3.0874134750856233e-15	1.1814342515292084e-16	4.969329935523558e-15	2.1952581291976214e-16
56460.250000000655	6.600296514602585e-15	1.1434016637067705e-16	2.1005717675234952e-15	5.0299406079621884e-17	4.27026875311639e-15	1.5825179156381294e-16	6.9694212465808356e-15	3.7815664297452126e-16	5.148179769718851e-15	1.9021464377578514e-16	6.266459557162314e-15	3.0358927598755525e-16	6.369375638104814e-15	2.0072743749306897e-16	3.4619546930293037e-15	1.7210096415387844e-16	4.984069321767612e-15	1.8843443367242825e-15	3.0645498998599812e-15	1.1733236128147887e-16	4.9708732772320784e-15	2.222064195024991e-16
56460.30000000066	6.593893531949587e-15	1.1934286925769908e-16	2.101219104662283e-15	5.0277025055858415e-17	4.292054763911297e-15	1.5730176927404372e-16	6.9032454682792375e-15	3.839833126803513e-16	5.1581098568002916e-15	1.8902399601738955e-16	6.251414153243482e-15	3.0819798332728186e-16	6.329147574816967e-15	2.0204686620728177e-16	3.43102114935447e-15	1.7270344907825515e-16	4.9656446369229564e-15	2.027084507275405e-15	3.042081583081865e-15	1.1652929543852504e-16	4.972972022282461e-15	2.248849833274217e-16
56460.35000000066	6.589298947195301e-15	1.2430293392466034e-16	2.102032563309289e-15	5.023305771909045e-17	4.314001071206112e-15	1.5599687160478316e-16	6.83632989994659e-15	3.8929763119056147e-16	5.168522998956698e-15	1.874253804356298e-16	6.2373913868741536e-15	3.1276201871461767e-16	6.289872467898538e-15	2.034811634357512e-16	3.4007692144215914e-15	1.73259751625073e-16	4.945989873456518e-15	2.1661406215552188e-15	3.020008248595582e-15	1.1573314529717414e-16	4.975618699831274e-15	2.275515758530302e-16
56460.40000000066	6.586412629028563e-15	1.290243822563067e-16	2.103007999396289e-15	5.0168419537056335e-17	4.336076581232527e-15	1.5433887838871015e-16	6.768819318921583e-15	3.9396312474061373e-16	5.179401705319726e-15	1.8541238440462994e-16	6.2243762259402065e-15	3.172627177163393e-16	6.251535549624354e-15	2.050300656445956e-16	3.3711930196243686e-15	1.7376092012238804e-16	4.9252092249484175e-15	2.3011974626598836e-15	2.9983296242079513e-15	1.1494328848153887e-16	4.978805856032607e-15	2.3019685116031164e-16
56460.45000000067	6.585134564994569e-15	1.3335444651784372e-16	2.1041412711662962e-15	5.0084116981281963e-17	4.358250192795067e-15	1.523316112036408e-16	6.70085837483505e-15	3.978666880725649e-16	5.190728483724666e-15	1.8298134476202803e-16	6.212353668765347e-15	3.2168272660678974e-16	6.214122058904918e-15	2.0669345401431365e-16	3.342286704829298e-15	1.741987641729142e-16	4.903402450054813e-15	2.431978933037118e-15	2.977045441687153e-15	1.1415957004089338e-16	4.982526053787219e-15	2.3281203733273305e-16
56460.50000000067	6.58536485399046e-15	1.3717609286144594e-16	2.105428239115466e-15	4.99812485149482e-17	4.380490814992049e-15	1.4998113405972345e-16	6.632591611688418e-15	4.0091847156338283e-16	5.202485839819195e-15	1.8013162763150793e-16	6.201308743637068e-15	3.260059503868426e-16	6.1776172595661155e-15	2.0847065984496366e-16	3.3140444183010122e-15	1.7456584446080157e-16	4.880665032974467e-15	2.55824144992153e-15	2.956155436759841e-15	1.133823073587504e-16	4.986771872492077e-15	2.3538892437207467e-16
56460.55000000067	6.587003698783399e-15	1.4040162063352185e-16	2.1068647659221413e-15	4.986100542035406e-17	4.402767352491551e-15	1.4729601123767353e-16	6.564163489916794e-15	4.030517977113445e-16	5.214656283302128e-15	1.7686597411350692e-16	6.191226508334121e-15	3.302174975992516e-16	6.14200669706998e-15	2.1035190897998839e-16	3.286460316629191e-15	1.7485545997734446e-16	4.85708833810688e-15	2.6797689532569376e-15	2.9356593491094606e-15	1.1261229238720465e-16	4.991535907789606e-15	2.3791984962995147e-16
56460.600000000675	6.589951398522614e-15	1.4296767312453885e-16	2.1084467163927943e-15	4.972467239869801e-17	4.425048708007131e-15	1.4428763755881526e-16	6.495718408442807e-15	4.042232847063393e-16	5.2272223233861414e-15	1.7319093592310153e-16	6.1820920496542374e-15	3.3430362402022397e-16	6.107276135053454e-15	2.123204773247489e-16	3.259528564654871e-15	1.7506163371303882e-16	4.832759759079672e-15	2.7963690096376575e-15	2.915556922373559e-15	1.1185079102462085e-16	4.996810771318342e-15	2.403976815689122e-16
56460.65000000068	6.594108341255923e-15	1.44831607464489e-16	2.110169957394586e-15	4.957362786530505e-17	4.447303790115904e-15	1.409706597044679e-16	6.42740072672109e-15	4.044133082487272e-16	5.240166469526984e-15	1.6911743183953872e-16	6.1738904829441225e-15	3.382516767907307e-16	6.073411348821127e-15	2.1435967063595797e-16	3.2332433353983277e-15	1.7517909769557682e-16	4.807762862316994e-15	2.9078696893112358e-15	2.8958479041424856e-15	1.1109953937719516e-16	5.002589090463235e-15	2.4281580251873952e-16
56460.70000000068	6.599374996459353e-15	1.4596905274207622e-16	2.1120303577992142e-15	4.940934385089314e-17	4.469501501531428e-15	1.373635137955637e-16	6.3593547867773125e-15	4.036269017061086e-16	5.253471230694263e-15	1.6466146628590198e-16	6.166606951627425e-15	3.420500401348091e-16	6.040398119794255e-15	2.1645315086893933e-16	3.207598809985384e-15	1.7520327809533683e-16	4.782177525314425e-15	3.0141170070648185e-15	2.8765320459569856e-15	1.1036073657163285e-16	5.008863508106699e-15	2.4516809096490226e-16
56460.750000000684	6.605651907562945e-15	1.463724854401375e-16	2.1140237884122594e-15	4.92333854093564e-17	4.491610750700514e-15	1.3348910986771349e-16	6.2917249352446245e-15	4.0189517296673854e-16	5.267119115857591e-15	1.5984505869289924e-16	6.160226626735736e-15	3.45688083478025e-16	6.008222235410784e-15	2.1858505656523594e-16	3.1825891775733543e-15	1.751302809824832e-16	4.756080069780049e-15	3.114972787063749e-15	2.8576091033053584e-15	1.0963703370089297e-16	5.015626682379993e-15	2.4744890379510525e-16
56460.80000000069	6.6128396844890844e-15	1.4605069517785414e-16	2.116146121918752e-15	4.904740941885119e-17	4.513600438382206e-15	1.2937570037243485e-16	6.224655545397392e-15	3.9927729654520555e-16	5.281092634391689e-15	1.546974550398618e-16	6.154734706439169e-15	3.4915611251983216e-16	5.976869489021982e-15	2.2074009932739426e-16	3.1582086352786844e-15	1.749568792131502e-16	4.729543389796391e-15	3.2103128552099804e-15	2.8390788356225448e-15	1.0893151842326044e-16	5.0228712864145184e-15	2.496530588361389e-16
56460.85000000069	6.620838996181966e-15	1.450290680808729e-16	2.1183932328178253e-15	4.885316265244033e-17	4.53543946924458e-15	1.2505797973457956e-16	6.158291039188697e-15	3.958631124004775e-16	5.295374295914351e-15	1.4925670355647771e-16	6.150116415577016e-15	3.524453236137335e-16	5.946325679791922e-15	2.229036388140445e-16	3.1344513881049573e-15	1.7468050081722358e-16	4.7026370751513634e-15	3.3000254907268873e-15	2.820941006288483e-15	1.0824769466573881e-16	5.030590008094473e-15	2.517758179359052e-16
56460.90000000069	6.629550563154778e-15	1.4335066505748393e-16	2.1207609973616294e-15	4.8652478981002e-17	4.5570967495193285e-15	1.205784627337908e-16	6.092775909290759e-15	3.9177631631815053e-16	5.3099466125550724e-15	1.4357170138101352e-16	6.146357005190681e-15	3.5554776165856564e-16	5.916576612596978e-15	2.2506173889033326e-16	3.111311648869807e-15	1.7429921918538923e-16	4.675427529982341e-15	3.3840100873819686e-15	2.8031953826248857e-15	1.0758945684223523e-16	5.03877554980884e-15	2.5381287078027016e-16
56460.950000000696	6.638875150028733e-15	1.4107810824888926e-16	2.1232452934917043e-15	4.8447275563800424e-17	4.578541186480552e-15	1.159891892409732e-16	6.028254741141965e-15	3.8717814422938037e-16	5.324792095390056e-15	1.377048319290267e-16	6.1434417520567726e-15	3.584562815914701e-16	5.887608097924953e-15	2.2720120761304495e-16	3.088783638129892e-15	1.738117452867927e-16	4.647978086871204e-15	3.4621759875150437e-15	2.7858417358935984e-15	1.0696105797540599e-16	5.047420628204264e-15	2.557603195825373e-16
56461.0000000007	6.648713558076588e-15	1.382962977965903e-16	2.1258420007811083e-15	4.823954787166042e-17	4.5997416824509054e-15	1.113537807773637e-16	5.964872235003712e-15	3.822713136832924e-16	5.3398932530648196e-15	1.3173530630490154e-16	6.141355958217853e-15	3.611645134950147e-16	5.859405951771707e-15	2.29309623633789e-16	3.066861584111202e-15	1.7321742209164315e-16	4.620349116523938e-15	3.5344414609477103e-15	2.7688798412960785e-15	1.0636707112138888e-16	5.0565179739381845e-15	2.5761466474124357e-16
