MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56195.16000000034	2.3098297631309814e-15	2.9673987677035266e-16	8.015653563580105e-16	2.2109164492747153e-17	1.6440664088068806e-15	4.2714158825126544e-17	2.3055564180750344e-15	4.00179426310603e-17	1.2499430892535879e-14	5.524797542054957e-16	3.2482360642071954e-14	1.407146460527927e-15	2.2179589222495604e-14	8.773552258114658e-16	3.338714411954428e-14	1.613016452432554e-15
56195.21000000034	2.4423183505606037e-15	3.0922273085635326e-16	8.469708741417541e-16	2.2934478422181734e-17	1.737324883281136e-15	4.325590267569699e-17	2.4311262805819462e-15	4.207217073120817e-17	1.2755415061019184e-14	5.5246338320145205e-16	3.3138313116962525e-14	1.4107838068960713e-15	2.2628385326448194e-14	8.7765808008393105e-16	3.407334966219804e-14	1.6082296657572676e-15
56195.260000000344	2.5779183042322516e-15	3.2138318484269135e-16	8.918777358744967e-16	2.3880895753284546e-17	1.831257052238556e-15	4.378463018746781e-17	2.5567513570463858e-15	4.51917213518382e-17	1.3011162830661078e-14	5.521348315418064e-16	3.3792781572514683e-14	1.413770503057778e-15	2.3076112513495697e-14	8.774428188378882e-16	3.475748959295067e-14	1.6023320113455472e-15
56195.31000000035	2.7165283258416648e-15	3.3320355643523945e-16	9.362910968995592e-16	2.4905377835958857e-17	1.925462541010495e-15	4.430393480634835e-17	2.6822825728645983e-15	4.889615164674222e-17	1.3266656701524967e-14	5.515089229735549e-16	3.444571189398761e-14	1.416140509161071e-15	2.352273383004869e-14	8.76729276195223e-16	3.543946721584647e-14	1.5953692743954604e-15
56195.36000000035	2.8580472779538696e-15	3.4466726730734965e-16	9.802291716677057e-16	2.597273627028968e-17	2.0195444944737565e-15	4.484115851889535e-17	2.807570838727492e-15	5.2795179359601517e-17	1.3521879172830496e-14	5.506010719853892e-16	3.5097049964122194e-14	1.4179289184394116e-15	2.3968212320860733e-14	8.7553806080311e-16	3.6119185817621325e-14	1.5873893368897201e-15
56195.41000000035	3.0023741784382167e-15	3.557587809832947e-16	1.0237201906220706e-15	2.705739938842036e-17	2.113120014253426e-15	4.5442962058949983e-17	2.932467036176748e-15	5.660363382969037e-17	1.3776812742909026e-14	5.494273007626131e-16	3.574674166307225e-14	1.4191719684198796e-15	2.4412511029473297e-14	8.738905833429238e-16	3.679654866684861e-14	1.578442276407654e-15
56195.460000000356	3.1494081949043948e-15	3.664635485469145e-16	1.06679485009227e-15	2.814466030973153e-17	2.2058096317413043e-15	4.6177431487453196e-17	3.0568220031298738e-15	6.012412370083582e-17	1.4031439909109882e-14	5.480042547784265e-16	3.639473286831458e-14	1.419907047142737e-15	2.4855592997632744e-14	8.718090839697572e-16	3.7471459013217724e-14	1.5685804666243244e-15
56195.51000000036	3.2990486391420405e-15	3.7676796096317296e-16	1.1094837978505378e-15	2.9229689596434516e-17	2.2972337701288527e-15	4.712825302327339e-17	3.1804865194253373e-15	6.322553402875987e-17	1.4285743167833163e-14	5.463492165596221e-16	3.7040969454490265e-14	1.4201726936682536e-15	2.529742126561253e-14	8.693166587129768e-16	3.814382008676523e-14	1.557858678390194e-15
56195.56000000036	3.4511949615730816e-15	3.866593070482467e-16	1.1518152167093593e-15	3.030884316786804e-17	2.387070732005382e-15	4.8350550809617166e-17	3.3033112923589672e-15	6.58263532106784e-17	1.4539705014349276e-14	5.444801170491391e-16	3.768539729346814e-14	1.4200085912878932e-15	2.5737958871983057e-14	8.664372847574999e-16	3.881353509710468e-14	1.5463341798914721e-15
56195.610000000364	3.605746745698857e-15	3.9612573632476535e-16	1.1937680640836596e-15	3.1355987338277155e-17	2.475230757509736e-15	4.9767231224590345e-17	3.4251469421991504e-15	6.788371101082276e-17	1.479330794282237e-14	5.424155438930376e-16	3.8327962254270734e-14	1.4194555529989928e-15	2.6177168853442906e-14	8.631958437754259e-16	3.948050723269024e-14	1.5340668340062939e-15
56195.66000000037	3.762603702564867e-15	4.051562261410553e-16	1.2352918899058448e-15	3.2343215614030266e-17	2.5616819185373473e-15	5.127427759487578e-17	3.5458439877209956e-15	6.938692770142051e-17	1.504653444627284e-14	5.401747459392138e-16	3.8968610202778e-14	1.4185554975014662e-15	2.6615014245217743e-14	8.596181427795562e-16	4.014463966000321e-14	1.5211191904367159e-15
56195.71000000037	3.9216656652281446e-15	4.1374055254961397e-16	1.2763360116111678e-15	3.325022172563865e-17	2.6463920835021926e-15	5.278445069966315e-17	3.665252831713726e-15	7.035429149192014e-17	1.5299367016441384e-14	5.377776330516113e-16	3.960728700176964e-14	1.4173514148727082e-15	2.7051458080492648e-14	8.557309316045045e-16	4.080583552283866e-14	1.5075565696763838e-15
56195.76000000037	4.082832583215146e-15	4.218692645349057e-16	1.3168496905248835e-15	3.4064806598928385e-17	2.729328913375614e-15	5.423363643865234e-17	3.7832237464832306e-15	7.083209293806548e-17	1.5551788143805412e-14	5.35244770322521e-16	4.0243938510903934e-14	1.4158873201339053e-15	2.7486463390780325e-14	8.51561916143173e-16	4.1463997941493254e-14	1.4934471351461627e-15
56195.810000000376	4.246004517005774e-15	4.295336612478631e-16	1.3567821261908606e-15	3.4782972604981125e-17	2.8104598577162137e-15	5.55833238789411e-17	3.899606859356293e-15	7.089517160382877e-17	1.580378031747826e-14	5.32597365567161e-16	4.0878510586458516e-14	1.4142081937827102e-15	2.7919993205414808e-14	8.471397662091512e-16	4.2119030012051964e-14	1.4788619490982103e-15
56195.86000000038	4.411081632510867e-15	4.3672577196563624e-16	1.3960824507021986e-15	3.540879092356504e-17	2.88975215067532e-15	5.68208362763733e-17	4.014252138157114e-15	7.064824439124349e-17	1.6055326025192796e-14	5.298572490030961e-16	4.1510949081441474e-14	1.4123599075351047e-15	2.8352010551981047e-14	8.424941168954966e-16	4.27708348055772e-14	1.4638750070077352e-15
56195.91000000038	4.577964195547729e-15	4.43438338544021e-16	1.4346997230217539e-15	3.5954103379050946e-17	2.967172806988004e-15	5.795829198500775e-17	4.127009376685135e-15	7.022703979842723e-17	1.6306407753181874e-14	5.270468438096732e-16	4.214119984531622e-14	1.410389134003541e-15	2.878247845603874e-14	8.376555619248049e-16	4.34193153673874e-14	1.4485632442480188e-15
56195.960000000385	4.7465525663375374e-15	4.496648001697501e-16	1.4725829232974644e-15	3.6438036706702204e-17	3.042688617932621e-15	5.903065955146609e-17	4.237728180176494e-15	6.979775250568089e-17	1.6557007986201772e-14	5.241891262581091e-16	4.2769208724107335e-14	1.4083432389847653e-15	2.9211359941076304e-14	8.326556377307672e-16	4.4064374716229957e-14	1.4330065077812268e-15
56196.01000000039	4.916747193981856e-15	4.553992802564397e-16	1.509680947171344e-15	3.6886246589576866e-17	3.1162661472972832e-15	6.009282153736745e-17	4.346257950749871e-15	6.955268681060297e-17	1.680710920739627e-14	5.213075740478557e-16	4.3394921560120155e-14	1.406270155151178e-15	2.96386180284802e-14	8.275267960727094e-16	4.470591584360847e-14	1.4172874846004245e-15
56196.06000000039	5.088448610974412e-15	4.606365753518663e-16	1.545942600081643e-15	3.7329770538963143e-17	3.1878717272915955e-15	6.121530089193988e-17	4.4524478728389364e-15	6.969961855264646e-17	1.705669389831304e-14	5.184261014673756e-16	4.4018284191924883e-14	1.404218235779956e-15	3.00642157373508e-14	8.223023640993822e-16	4.534384171291648e-14	1.4014915776156412e-15
56196.11000000039	5.261557427677932e-15	4.653721459581018e-16	1.5813166909208906e-15	3.7803294896657684e-17	3.2574716012486944e-15	6.247808087706451e-17	4.556141327462937e-15	7.043999730531035e-17	1.730574453880521e-14	5.15568980028273e-16	4.463924245443598e-14	1.4022360880412665e-15	3.048811608483993e-14	8.170164891320064e-16	4.5978055258757945e-14	1.3857067186337294e-15
56196.1600000004	5.435974326843105e-15	4.69602109183593e-16	1.6157729917290828e-15	3.832917437116483e-17	3.3250628895858318e-15	6.392568658558745e-17	4.657220182790789e-15	7.185170550916588e-17	1.7554243606993868e-14	5.1276074331094e-16	4.5257742178388377e-14	1.4003723848340616e-15	3.091028208565994e-14	8.117040667925589e-16	4.660845938611072e-14	1.370023107444186e-15
56196.2100000004	5.6116000581004394e-15	4.7332323316687e-16	1.6493281679402174e-15	3.88992045560366e-17	3.3907118984233817e-15	6.551731844387362e-17	4.7557310280196786e-15	7.379992773986452e-17	1.780217357915088e-14	5.100260749874358e-16	4.587372919088769e-14	1.3986756550647646e-15	3.1330676752160365e-14	8.064006499280557e-16	4.723495696962539e-14	1.3545328654019428e-15
56196.2600000004	5.788335432471066e-15	4.765329332368513e-16	1.6820051408309149e-15	3.9502499362467016e-17	3.454494094652986e-15	6.720361362618826e-17	4.851745099287624e-15	7.611154844441118e-17	1.8049516929764496e-14	5.073896791240049e-16	4.648714931469074e-14	1.3971940526140825e-15	3.174926309461945e-14	8.011423366903085e-16	4.785745085280231e-14	1.339329591908944e-15
56196.310000000405	5.966081316873615e-15	4.792292697852164e-16	1.7138294308650629e-15	4.0130476703081724e-17	3.5164859540007594e-15	6.894159140803616e-17	4.945333384626151e-15	7.861829710220292e-17	1.8296256131365933e-14	5.048761323242568e-16	4.709794836851764e-14	1.3959751044400406e-15	3.216600412061514e-14	7.95965635496248e-16	4.8475843847270107e-14	1.3245078127558397e-15
56196.36000000041	6.144738628632726e-15	4.814109478509054e-16	1.7448372606889681e-15	4.0776259489974396e-17	3.576768669687257e-15	7.069442256917638e-17	5.03656663048614e-15	8.116943734520898e-17	1.8542373398862277e-14	5.025094054274036e-16	4.7706072157428364e-14	1.3950653562685578e-15	3.258086277653822e-14	7.909069516674894e-16	4.909003991725582e-14	1.3101612118779563e-15
56196.41000000041	6.3242083299989956e-15	4.830773184304149e-16	1.775067458688821e-15	4.1436314520230266e-17	3.635424461383866e-15	7.243553178416862e-17	5.125515348254378e-15	8.363789252061894e-17	1.8787841006395285e-14	5.003008685151467e-16	4.8311464489972684e-14	1.3944926507994739e-15	3.299379971160782e-14	7.859890218106685e-16	4.969998907011675e-14	1.2963402886083421e-15
56196.460000000414	6.504391422654225e-15	4.842283815468364e-16	1.8045587630590836e-15	4.2110807447630407e-17	3.692535351047868e-15	7.414963066052037e-17	5.212249820744827e-15	8.592203784957996e-17	1.90326183151588e-14	4.982456091309038e-16	4.891406472532904e-14	1.394244421704097e-15	3.3404772592032423e-14	7.81216746913422e-16	5.0305701134570154e-14	1.2830393660870698e-15
56196.51000000042	6.68518894223299e-15	4.848647911275995e-16	1.833349687310039e-15	4.280207615253091e-17	3.748183147841047e-15	7.583018899385406e-17	5.296840108689692e-15	8.794519097472977e-17	1.927666382132453e-14	4.963372453223494e-16	4.951381161659225e-14	1.3943016535038122e-15	3.381373888244667e-14	7.765939567798527e-16	5.090718990575752e-14	1.2702488445400492e-15
56196.56000000042	6.866501952836711e-15	4.849878617640931e-16	1.861476588601816e-15	4.349950704495763e-17	3.80244911848094e-15	7.745535104719575e-17	5.379356057199082e-15	8.965419795370144e-17	1.9519936018619655e-14	4.945691027486992e-16	5.011064391243422e-14	1.394644390055854e-15	3.4220656044508706e-14	7.721247221978241e-16	5.150446914519302e-14	1.2579594921802914e-15
56196.61000000042	7.048231541552286e-15	4.845995774398782e-16	1.8889741491617624e-15	4.418337688749913e-17	3.855414079931665e-15	7.899374753303558e-17	5.4598673022042925e-15	9.101791725599452e-17	1.9762393398272884e-14	4.929343342755246e-16	5.0704500356744243e-14	1.3952519469403353e-15	3.4625481537452474e-14	7.678134657721466e-16	5.209755258085418e-14	1.2461630071627966e-15
56196.660000000425	7.230278812980853e-15	4.83702602342797e-16	1.9158769358075073e-15	4.4837399298440776e-17	3.907158680777177e-15	8.042404859314023e-17	5.538443276899237e-15	9.202598940202928e-17	2.0003994448901986e-14	4.914260347204062e-16	5.1295319688565455e-14	1.3961031157960636e-15	3.5028172817520106e-14	7.636650636882044e-16	5.2686453907248236e-14	1.2348525519601792e-15
56196.71000000043	7.412544883739767e-15	4.823002938975355e-16	1.942219444714811e-15	4.5449663591486286e-17	3.957763417466485e-15	8.173622438153854e-17	5.6151532181584476e-15	9.268802541317716e-17	2.0244697656333306e-14	4.900373498726113e-16	5.188304064204726e-14	1.397176359359502e-15	3.542868733809996e-14	7.596849377271312e-16	5.327118678552309e-14	1.2240232538804402e-15
56196.76000000043	7.594930876995612e-15	4.803967181809414e-16	1.968036105112394e-15	4.601297031372112e-17	4.007308643344526e-15	8.293185897986344e-17	5.6900661729385215e-15	9.303319255087194e-17	2.04844615034752e-14	4.887615790420857e-16	5.246760194632364e-14	1.3984499966545705e-15	3.5826982549910745e-14	7.558791365527481e-16	5.3851764843612185e-14	1.2136726655487436e-15
56196.810000000434	7.777337916982179e-15	4.779966679157858e-16	1.9933612829617237e-15	4.652494451300945e-17	4.055874577674336e-15	8.402411199967489e-17	5.7632510046715796e-15	9.311006512380832e-17	2.0723244470212573e-14	4.875922705343956e-16	5.304894232535971e-14	1.3999023769513544e-15	3.6223015900602594e-14	7.522544053587372e-16	5.442820167624396e-14	1.2038011791603985e-15
56196.86000000044	7.959667123521716e-15	4.751056832659563e-16	2.018229284638181e-15	4.6987974376766107e-17	4.103541314647251e-15	8.50373580292763e-17	5.834776399641981e-15	9.298650157082388e-17	2.0961005033235775e-14	4.865233094958337e-16	5.362700049804169e-14	1.4015120425824754e-15	3.661674483483381e-14	7.488182428696111e-16	5.500051084511645e-14	1.194412388202992e-15
56196.91000000044	8.141819606535076e-15	4.717300757008662e-16	2.042674360604327e-15	4.7408997011378056e-17	4.150388832384995e-15	8.600646677149484e-17	5.9047108733496615e-15	9.274918424738034e-17	2.1197701665967958e-14	4.855489977068939e-16	5.4201715177864726e-14	1.4032578800039378e-15	3.700812679420948e-14	7.455789447315137e-16	5.5568705878944696e-14	1.1855133903506575e-15
56196.96000000044	8.323696460581251e-15	4.6787695523103e-16	2.0667307090770326e-15	4.779913066096377e-17	4.196497001927444e-15	8.69756368791002e-17	5.973122776866388e-15	9.250231518851876e-17	2.1433292838349435e-14	4.846641250261626e-16	5.4773025072811244e-14	1.4051192589765419e-15	3.739711921714336e-14	7.425456324338456e-16	5.6132800273585245e-14	1.1771150251106756e-15
56197.010000000446	8.505198759356412e-15	4.635542613725893e-16	2.0904324796933476e-15	4.8173135511907765e-17	4.241945596209352e-15	8.799667046771825e-17	6.04008030316916e-15	9.236483316130108e-17	2.166773701677441e-14	4.838640322032469e-16	5.534086888551492e-14	1.4070761598035045e-15	3.778367953905739e-14	7.397282666929085e-16	5.669280749212415e-14	1.1692320396667419e-15
56197.06000000045	8.686227550226922e-15	4.587707982439109e-16	2.1138137771694827e-15	4.8548675122260356e-17	4.286814299034481e-15	8.912658254223213e-17	6.1056514934763876e-15	9.246548502015043e-17	2.1900992663943305e-14	4.831446648941615e-16	5.590518531297504e-14	1.4091092889512939e-15	3.816776519195204e-14	7.371376443296427e-16	5.724874096497848e-14	1.1618831763687333e-15
56197.11000000045	8.86668384873033e-15	4.535362742651983e-16	2.136907831990354e-15	4.8945008425094784e-17	4.331182714034361e-15	9.04244899691305e-17	6.169900312942299e-15	9.293408978428298e-17	2.2133018238679976e-14	4.8250261875925e-16	5.6465913046334246e-14	1.4112001831656232e-15	3.854933360480526e-14	7.347853781743766e-16	5.780061408998837e-14	1.1550911752995912e-15
56197.160000000455	9.046468633112952e-15	4.478613469961774e-16	2.1597408323428338e-15	4.937826248409404e-17	4.3751263819042815e-15	9.194367839873467e-17	6.232862234295874e-15	9.387701407170718e-17	2.236377219588715e-14	4.819351755531817e-16	5.702299077120129e-14	1.4133313024184124e-15	3.89283422029434e-14	7.326838585490627e-16	5.834844023246576e-14	1.1488826855474203e-15
56197.21000000046	9.225482838817485e-15	4.4175767372219717e-16	2.182323477726483e-15	4.984262558932418e-17	4.4186610521107675e-15	9.367018031807495e-17	6.294570002761871e-15	9.527461600732707e-17	2.2593212986354247e-14	4.814403301620433e-16	5.757635716701084e-14	1.4154861122598664e-15	3.930474840848617e-14	7.308461965166954e-16	5.889223272540553e-14	1.1432880792396878e-15
56197.26000000046	9.403627353016009e-15	4.352379684882133e-16	2.204656648528909e-15	5.031641395939589e-17	4.461756433980147e-15	9.553780501086911e-17	6.355064197081339e-15	9.701163205069383e-17	2.282129905659567e-14	4.810168085200117e-16	5.81259509073992e-14	1.417649155817006e-15	3.967850964011649e-14	7.292861477504399e-16	5.943200486946927e-14	1.1383411631688449e-15
56197.31000000046	9.580803009114255e-15	4.2831606636486973e-16	2.2267409399848474e-15	5.077855078647844e-17	4.504380989435626e-15	9.74784928739181e-17	6.414385472912402e-15	9.896650703616517e-17	2.3047988848794546e-14	4.806640764329265e-16	5.86717106596857e-14	1.4198061160810909e-15	4.004958331297308e-14	7.280180171474437e-16	5.996776993313014e-14	1.1340787839479103e-15
56197.360000000466	9.756910581252935e-15	4.210069958354884e-16	2.2485769135484617e-15	5.120982833281863e-17	4.54650311198322e-15	9.94266745095124e-17	6.472574360045268e-15	1.0102195832554132e-16	2.327324080064569e-14	4.803823392189461e-16	5.921357508522203e-14	1.4219438690534733e-15	4.041792683863516e-14	7.270565440849587e-16	6.049954115275404e-14	1.1305403243554953e-15
