MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_r	sdss_r_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56574.51849998719	2.9260663546111114e-15	3.017735174623976e-17	4.707987317479953e-16	5.923088002389823e-18	9.15797241105399e-16	1.0717514164234597e-17	1.5335036720821756e-15	2.0977860601375315e-17	1.161885860061459e-15	1.152325137014977e-17	nan	nan	1.3803768669852955e-14	5.334379050633804e-16	1.0256367257407468e-14	3.632590022766019e-16	1.5578977629409788e-14	5.50310894327986e-16
56574.568499987196	2.9310376780426263e-15	3.0319984766457207e-17	4.739760700239526e-16	6.029058628781375e-18	9.211354887439578e-16	1.088490695402561e-17	1.5410876326174164e-15	2.1296241812927874e-17	1.1686840502311232e-15	1.1760539997333868e-17	nan	nan	1.3677711440277867e-14	5.286164920141381e-16	1.0206559596361162e-14	3.5960887424909434e-16	1.5396261811685845e-14	5.432220810164955e-16
56574.6184999872	2.9358634555021787e-15	3.046612979268495e-17	4.771292916859387e-16	6.137145279081321e-18	9.264103259701016e-16	1.1057739065667654e-17	1.5485488322286075e-15	2.16189371782796e-17	1.1753892121118178e-15	1.2006755777094273e-17	nan	nan	1.3547797297571066e-14	5.235029371712176e-16	1.0154517231570215e-14	3.557097239147119e-16	1.5211072472655587e-14	5.356370818239649e-16
56574.6684999872	2.9405428148658973e-15	3.0615911346376235e-17	4.802579129239514e-16	6.247265782810807e-18	9.3162180684717e-16	1.1236129099502004e-17	1.5558869848313272e-15	2.1945953039797028e-17	1.1820025107359353e-15	1.2261850989859387e-17	nan	nan	1.3414222911241519e-14	5.181516695979355e-16	1.0100349974075136e-14	3.5160788886827983e-16	1.502363760107757e-14	5.276517921451629e-16
56574.718499987204	2.9450748816664117e-15	3.076951788465329e-17	4.833614495359455e-16	6.359347609886393e-18	9.367699851468642e-16	1.1420214559393207e-17	1.5631018015459078e-15	2.2277316843504088e-17	1.188525110686505e-15	1.2525812104822112e-17	nan	nan	1.327718310188074e-14	5.126345541062983e-16	1.0044166481063367e-14	3.473634461937864e-16	1.4834183808841243e-14	5.193922839656956e-16
56574.76849998721	2.9494587790793664e-15	3.092719874323707e-17	4.864394169203575e-16	6.473327292848082e-18	9.418549143499776e-16	1.1610149663693856e-17	1.5701929906903868e-15	2.2613075211884714e-17	1.1949581761022932e-15	1.2798658190965772e-17	nan	nan	1.3136870918917659e-14	5.070393836982181e-16	9.986074298520608e-15	3.4304945814803185e-16	1.464293642253779e-14	5.110133705260437e-16
56574.81849998721	2.9536936279100193e-15	3.108926086196774e-17	4.894913300686919e-16	6.5891498146823955e-18	9.468766476461096e-16	1.1806102988336563e-17	1.5771602577735301e-15	2.29532919770894e-17	1.2013028706839242e-15	1.3080438574662265e-17	nan	nan	1.2993477717831628e-14	5.014677322198391e-16	9.926179903536616e-15	3.387507700500374e-16	1.4450119574619642e-14	5.026960472468476e-16
56574.86849998721	2.9577785465798004e-15	3.125606529288464e-17	4.925167035580492e-16	6.70676797289282e-18	9.518352379339202e-16	1.2008254977148216e-17	1.5840033054874625e-15	2.3298046184917615e-17	1.2075603576983817e-15	1.337122987880286e-17	nan	nan	1.2847193236844418e-14	4.960320106516573e-16	9.864588746276986e-15	3.345622156627134e-16	1.4255956294174947e-14	4.946433522027447e-16
56574.918499987216	2.9617126511129562e-15	3.1428023489010847e-17	4.955150515436997e-16	6.8261417285453625e-18	9.567307378214471e-16	1.2216795353327987e-17	1.5907218337008131e-15	2.364743007881143e-17	1.2137317999857178e-15	1.3671132568398553e-17	nan	nan	1.2698205673114667e-14	4.908515670565861e-16	9.801405291633361e-15	3.305860731180732e-16	1.4060668597343915e-14	4.87074136894168e-16
56574.96849998722	2.9654950551229225e-15	3.160559337257533e-17	4.984858877515805e-16	6.94723754741339e-18	9.615631996261381e-16	1.2431920463700318e-17	1.5973155394512119e-15	2.4001547072035585e-17	1.2198183599639872e-15	1.3980267112401544e-17	nan	nan	1.2546720607779937e-14	4.860276459380861e-16	9.736733060563753e-15	3.2692862251196803e-16	1.3864477577402539e-14	4.80214261227381e-16
56575.01849998722	2.9691248697986984e-15	3.178927518118806e-17	5.014287254708906e-16	7.070027738997356e-18	9.663326753753258e-16	1.2653830587735433e-17	1.6037841169382613e-15	2.4360509715601e-17	1.2258211996356678e-15	1.4298769863757693e-17	5.6188980292114414e-15	1.3183130373643845e-16	1.2393095797084627e-14	4.81495639274731e-16	9.670678357097856e-15	3.236797246539605e-16	1.3667621389882186e-14	4.742505292004104e-16
56575.068499987225	2.9726012038917534e-15	3.197960709335784e-17	5.043430775465738e-16	7.194489797983825e-18	9.710392168065158e-16	1.2882727240161704e-17	1.6101272575160404e-15	2.472443766873492e-17	1.2317414805911289e-15	1.462678874615914e-17	5.603529517809517e-15	1.3059885297564987e-16	1.2237762577049983e-14	4.771110457759997e-16	9.603376652620939e-15	3.2079465402594057e-16	1.3470483239840874e-14	4.690744693916915e-16
56575.11849998723	2.97592316370203e-15	3.2177160636198496e-17	5.072284563718835e-16	7.320605751874425e-18	9.756828753670031e-16	1.3118810495722168e-17	1.6163446496858431e-15	2.5093455678519053e-17	1.237580364017036e-15	1.4964478828341045e-17	5.588151009337042e-15	1.2938334105692214e-16	1.2081151709673254e-14	4.727343690853371e-16	9.534977242498602e-15	3.1816266243584573e-16	1.3273516782510814e-14	4.644307009745476e-16
56575.16849998723	2.9790898841825114e-15	3.238253062779012e-17	5.100843743819909e-16	7.448361401682544e-18	9.802637024276895e-16	1.3362275854174494e-17	1.6224359801222099e-15	2.5467691096219625e-17	1.2433390100616814e-15	1.5311997137216244e-17	5.572762575423258e-15	1.2818485425076442e-16	1.1923693047579267e-14	4.682368566833093e-16	9.465628771054669e-15	3.1567503595308266e-16	1.3077175740847361e-14	4.60065866584127e-16
56575.21849998723	2.9821019530269967e-15	3.259608990455115e-17	5.129105049013039e-16	7.57770849419911e-18	9.847818175408662e-16	1.3613148550123295e-17	1.6284012653940912e-15	2.5847118378138295e-17	1.2490183730309062e-15	1.5669267599952353e-17	5.557364287679143e-15	1.2700347842214816e-16	1.1765815700723422e-14	4.635048542032118e-16	9.39547919148487e-15	3.1323007195355033e-16	1.2881913605678418e-14	4.5574145985232585e-16
56575.268499987236	2.984962001565904e-15	3.2817886849244863e-17	5.157069125895548e-16	7.70851108410267e-18	9.892375062352502e-16	1.3871049186179603e-17	1.63424132722082e-15	2.623133830275901e-17	1.2546189079672944e-15	1.6035649438573513e-17	5.541956217724154e-15	1.2583929888730074e-16	1.1607948202846599e-14	4.584433936033867e-16	9.324675823778288e-15	3.1073687370498687e-16	1.2688183812669598e-14	4.512434562093907e-16
56575.31849998724	2.987672812314129e-15	3.304796497183859e-17	5.184737199564655e-16	7.840622853875761e-18	9.93631078499509e-16	1.413553501919234e-17	1.6399571047449757e-15	2.661989766897112e-17	1.2601409952685801e-15	1.6410420362670093e-17	5.526538437171877e-15	1.246924002733929e-16	1.1450518677728171e-14	4.529791405760406e-16	9.253365412429497e-15	3.08118425227532e-16	1.249643991922975e-14	4.463897922792361e-16
56575.36849998724	2.9902371653980852e-15	3.328638907974566e-17	5.212110490424529e-16	7.973900858344095e-18	9.979628440370858e-16	1.4406162490802104e-17	1.6455495342774738e-15	2.7012346628881465e-17	1.2655850149466857e-15	1.6792865566836755e-17	5.511111017636552e-15	1.2356286636209963e-16	1.1293955005285065e-14	4.470628425969794e-16	9.181694183957852e-15	3.0531403460467117e-16	1.2307135781408964e-14	4.4103603576910185e-16
56575.418499987245	2.9926578385966776e-15	3.3533245230906145e-17	5.239190214204162e-16	8.108205717642013e-18	1.0022331122656284e-15	1.468249009136903e-17	1.6510195493171005e-15	2.7408240109242195e-17	1.270951346630096e-15	1.718228200894699e-17	5.495674030726547e-15	1.2245077992336601e-16	1.1138684987564325e-14	4.406714125584959e-16	9.109807904250386e-15	3.0228125757334915e-16	1.2120725730837931e-14	4.3507968488631195e-16
56575.46849998725	2.9949376073836526e-15	3.378864042065123e-17	5.265977581973778e-16	8.243401756176517e-18	1.006442192320068e-15	1.4964080762832072e-17	1.6563680805697647e-15	2.7807139015411167e-17	1.27624036956526e-15	1.757798175109774e-17	5.48022754805023e-15	1.213562225375648e-16	1.0985136514675522e-14	4.338097571511972e-16	9.037851935744591e-15	2.989974120963475e-16	1.1937664751761021e-14	4.2846353836183657e-16
56575.51849998725	2.997079244968479e-15	3.405270201456426e-17	5.292473800161226e-16	8.379357095400896e-18	1.0105903930526833e-15	1.5250503881611042e-17	1.6615960559678666e-15	2.8208611238770125e-17	1.2814524626187075e-15	1.7979294490518118e-17	5.464771641214667e-15	1.2027927441532905e-16	1.0833737730710988e-14	4.2651241541217446e-16	8.965971294467628e-15	2.954607731144412e-16	1.1758408658211537e-14	4.2117850909031553e-16
56575.568499987254	2.9990855223380193e-15	3.4325576941378815e-17	5.318680070568531e-16	8.515943707333557e-18	1.0146780230354665e-15	1.5541336864229752e-17	1.6667044006896274e-15	2.8612232487851865e-17	1.2865880042787555e-15	1.8385569403626213e-17	5.449306381823007e-15	1.1922001420494882e-16	1.0684917199700701e-14	4.1884500990781165e-16	8.894310706947827e-15	2.916914983364451e-16	1.1583414271380275e-14	4.1326613278107446e-16
56575.61849998726	3.0009592082980317e-15	3.460743065978937e-17	5.344597590389147e-16	8.653037435081882e-18	1.0187053905606937e-15	1.5836166438605597e-17	1.6716940371781523e-15	2.9017586962325384e-17	1.2916473726568236e-15	1.8796176414037656e-17	5.433831841479706e-15	1.1817851878147237e-16	1.0539104071649135e-14	4.1090542717819183e-16	8.823014667015277e-15	2.877322826212255e-16	1.1413139597228639e-14	4.04820850684601e-16
56575.66849998726	3.002703069514503e-15	3.489844591379973e-17	5.37022755222334e-16	8.790517985866369e-18	1.022672803642974e-15	1.61345896223644e-17	1.6765658851607808e-15	2.942426788792942e-17	1.2966309454904129e-15	1.9210506985558366e-17	5.418348091784652e-15	1.1715486303625571e-16	1.039672824870114e-14	4.02824530455134e-16	8.75222749250706e-15	2.8364867074295426e-16	1.1248044004395924e-14	3.959919113039039e-16
56575.71849998726	3.0043198705551115e-15	3.5198821291817357e-17	5.395571144095608e-16	8.928268901443487e-18	1.0265805700200429e-15	1.6436214448475293e-17	1.6813208616681208e-15	2.983187792910144e-17	1.3015391001432564e-15	1.9627974528390736e-17	5.4028552043416495e-15	1.1614911965914938e-16	1.0258220551484113e-14	3.947660632547473e-16	8.682093381894051e-15	2.795288767010491e-16	1.108858840245134e-14	3.8698441995468844e-16
56575.768499987265	3.005812373930526e-15	3.550876960520605e-17	5.42062954947049e-16	9.066177510075182e-18	1.0304289971546348e-15	1.6740660474455902e-17	1.6859598810531466e-15	3.0240029494847404e-17	1.306372213608084e-15	2.0048014495563693e-17	5.387353250740804e-15	1.1516135889330147e-16	1.0124012885673988e-14	3.8692523187300367e-16	8.612756470844751e-15	2.754828655991409e-16	1.0935235420542476e-14	3.780586510189134e-16
56575.81849998727	3.00718334013575e-15	3.582851610225783e-17	5.445403947268961e-16	9.204134863778704e-18	1.0342183922358335e-15	1.704755910782065e-17	1.6904838550103164e-15	3.064834495180787e-17	1.3111306625093982e-15	2.0470084234597587e-17	5.3718423025833086e-15	1.1419164830575206e-16	9.994538408831652e-15	3.7952527962481735e-16	8.54436088874282e-15	2.7164036161111015e-16	1.0788449586489699e-14	3.6952624040793797e-16
56575.86849998727	3.0084355276914657e-15	3.6158296534437626e-17	5.469895511884961e-16	9.342035663983306e-18	1.0379490621793424e-15	1.7356553779432072e-17	1.6948936925945183e-15	3.1056456757473434e-17	1.315814823102858e-15	2.089366264998265e-17	5.356322431457965e-15	1.1324005252630936e-16	9.870231697558344e-15	3.728112358313792e-16	8.477050815174083e-15	2.6814737429935264e-16	1.0648697506378564e-14	3.6174138586503315e-16
56575.918499987274	3.0095716931854923e-15	3.64983550917511e-17	5.494105413201283e-16	9.479778178267568e-18	1.0416213136309914e-15	1.7667299989729162e-17	1.6991903002399974e-15	3.146400752495987e-17	1.3204250712787354e-15	2.1318249723287348e-17	5.340793709004449e-15	1.1230663292349528e-16	9.751521531405572e-15	3.6703693063134945e-16	8.410970283790861e-15	2.6516063816800647e-16	1.0516447020872879e-14	3.550844670756402e-16
56575.96849998728	3.010594591313639e-15	3.684894222483218e-17	5.51803481660618e-16	9.617264150515656e-18	1.0452354529660717e-15	1.7979465251972384e-17	1.7033745817793697e-15	3.1870650029685527e-17	1.3249617825639062e-15	2.174336592744286e-17	5.325256218884786e-15	1.1139142429775083e-16	9.638493143867923e-15	3.6231053810335806e-16	8.346182150356515e-15	2.627813458355186e-16	1.0391838732951022e-14	3.497921226035508e-16
56576.01849998728	3.0115069749215798e-15	3.721031237134629e-17	5.541684883008933e-16	9.754398706363925e-18	1.048791786291669e-15	1.8292728952809266e-17	1.707447438462413e-15	3.227604716705403e-17	1.329425332122669e-15	2.216855156858359e-17	5.309710074048513e-15	1.1049440164454733e-16	9.530748049232367e-15	3.585316391258e-16	8.282551943924577e-15	2.609665501656357e-16	1.0274215206872512e-14	3.457341595177065e-16
56576.06849998728	3.0123115950455034e-15	3.758272160484576e-17	5.565056768856201e-16	9.89109025563915e-18	1.0522906194477109e-15	1.8606782147143373e-17	1.7114097689749551e-15	3.267987186935553e-17	1.3338160947587876e-15	2.259336607813435e-17	5.294155391778093e-15	1.0961552778625161e-16	9.427852954921341e-15	3.5558876559103047e-16	8.219915934627488e-15	2.5965572942911427e-16	1.016280210322629e-14	3.427324402726557e-16
56576.118499987286	3.0130112009536407e-15	3.7966425224100266e-17	5.588151626148312e-16	1.0027250393038545e-17	1.0557322580089996e-15	1.8921327302357898e-17	1.715262469457594e-15	3.3081806988877755e-17	1.3381344449172821e-15	2.3017387277413606e-17	5.2785922893690336e-15	1.0875476160250782e-16	9.32937605205993e-15	3.5338495104830343e-16	8.15811047423487e-15	2.587979236872213e-16	1.005682705033182e-14	3.4063512231887334e-16
56576.16849998729	3.0136085401874877e-15	3.8361675300951775e-17	5.610970602454859e-16	1.016279379826822e-17	1.0591170072856405e-15	1.923607800458363e-17	1.719006433524538e-15	3.348154515357334e-17	1.3423807566871723e-15	2.344021062909438e-17	5.2630208841083615e-15	1.0791205790895247e-16	9.234886857162724e-15	3.518455964501965e-16	8.096971936986585e-15	2.583560713943513e-16	9.955519358512268e-15	3.3933278504692295e-16
56576.21849998729	3.0141063586028144e-15	3.876871820480033e-17	5.633514840930476e-16	1.0297638136472946e-17	1.0624451723247721e-15	1.9550758637273173e-17	1.7226425522822421e-15	3.387878860063598e-17	1.3465554038013268e-15	2.3861448489243256e-17	5.2474412932785395e-15	1.0708736734615701e-16	9.143956054161884e-15	3.50923561893199e-16	8.036336660405012e-15	2.5830973532705907e-16	9.858109734807302e-15	3.387684524832287e-16
56576.268499987294	3.0145073837703404e-15	3.918778394616392e-17	5.655785480331217e-16	1.0431703959726236e-17	1.0657170579123765e-15	1.9865104040777504e-17	1.7261717143480935e-15	3.427324899281664e-17	1.3506587596403115e-15	2.4280729367637803e-17	5.2318536341678994e-15	1.0628063626458437e-16	9.05615533673338e-15	3.5060132187044544e-16	7.97604088607023e-15	2.586561571838064e-16	9.763829998045121e-15	3.389412026199379e-16
56576.3184999873	3.0148135634789444e-15	3.9618709845071984e-17	5.677783655029735e-16	1.0564914610193138e-17	1.0689329685736283e-15	2.0178859160427745e-17	1.7295948058690519e-15	3.466464722140712e-17	1.3546911972324723e-15	2.4697697205675538e-17	5.216258024050424e-15	1.0549180661011394e-16	8.971057250876244e-15	3.508901365602398e-16	7.915920700341367e-15	2.594096310966278e-16	9.671912794195128e-15	3.3990331076943773e-16
56576.3684999873	3.015025749787722e-15	4.0060785716459336e-17	5.699510495031904e-16	1.0697196125378966e-17	1.072093208575641e-15	2.049177868849054e-17	1.732912710540197e-15	3.505271319949749e-17	1.3586530892568074e-15	2.51120106750003e-17	5.200654580217056e-15	1.0472081581608513e-16	8.888235037701871e-15	3.5182626203344273e-16	7.855811975007773e-15	2.605992197523087e-16	9.581591311919738e-15	3.4175099199613275e-16
56576.4184999873	3.015144711048494e-15	4.051325460602256e-17	5.720967125991613e-16	1.0828477145870841e-17	1.0751980819273088e-15	2.080362670534031e-17	1.736126309623336e-15	3.543718564844399e-17	1.3625448080440535e-15	2.5523342502291316e-17	5.185043420052006e-15	1.0396759662603026e-16	8.80726276118254e-15	3.5346401871473417e-16	7.795550477755404e-15	2.622647045677358e-16	9.492099581964631e-15	3.446085326031475e-16
56576.468499987306	3.0151712140630855e-15	4.097535693552407e-17	5.742154669227051e-16	1.0958688825812071e-17	1.0782478923821e-15	2.1114176322779515e-17	1.7392364819654238e-15	3.581781188009419e-17	1.3663667255794256e-15	2.5931378821242476e-17	5.169424696298838e-15	1.032320561199423e-16	8.727806571323901e-15	3.557804768975299e-16	7.735026351774897e-15	2.6439771400757885e-16	9.40285956852804e-15	3.484679397917939e-16
56576.51849998731	3.0151060240945913e-15	4.1446333899375165e-17	5.76307424173603e-16	1.1087764746328224e-17	1.0812429434384704e-15	2.1423209333533403e-17	1.7422441040170718e-15	3.619434757689397e-17	1.3701192135029489e-15	2.633581855416131e-17	5.153798647539055e-15	1.0251404574309963e-16	8.649755558622022e-15	3.585487562185144e-16	7.674262214462466e-15	2.668630343077574e-16	9.313749407174558e-15	3.529809186400972e-16
56576.56849998731	3.0149499048789274e-15	4.1925430476627856e-17	5.783726956211483e-16	1.1215640832001679e-17	1.084183538341276e-15	2.1730515868227086e-17	1.7451500498510121e-15	3.6566556571725204e-17	1.3738026431124579e-15	2.6736372823535512e-17	5.138165525135081e-15	1.0181340464345584e-16	8.573032179284046e-15	3.6152721448772935e-16	7.61330009518017e-15	2.6951576651986967e-16	9.224714887194717e-15	3.577698590538288e-16
56576.618499987315	3.0147036186363557e-15	4.2411898075188634e-17	5.80411392105757e-16	1.134225527053598e-17	1.0870699800835348e-15	2.2035894062084837e-17	1.7479551911803909e-15	3.6934210628915317e-17	1.3774173853646264e-15	2.7132764393794967e-17	5.122525580436296e-15	1.0112996732347294e-16	8.49755908328464e-15	3.6450130243083052e-16	7.55218167923894e-15	2.7222686284237457e-16	9.135701498798158e-15	3.6249920512422604e-16
56576.66849998732	3.0143679260827874e-15	4.290499682874351e-17	5.824236240404132e-16	1.1467548435581104e-17	1.0899025714076503e-15	2.2339149732605934e-17	1.7506603973771681e-15	3.729708922767905e-17	1.380963810877305e-15	2.752472714284976e-17	5.106879064813602e-15	1.0046356373230495e-16	8.423259088057227e-15	3.672906888270965e-16	7.490948325674177e-15	2.7488727636327985e-16	9.046654415802647e-15	3.6688824729406515e-16
56576.71849998732	3.01394358644141e-15	4.340399756917693e-17	5.844095014123145e-16	1.1591462812789929e-17	1.092681614806823e-15	2.264009606886281e-17	1.7532665354904317e-15	3.765497934901552e-17	1.384442289931031e-15	2.791200556321836e-17	5.091226229607247e-15	9.981401935700118e-17	8.35005515220304e-15	3.6975366962932395e-16	7.429641084904228e-15	2.7741054947079533e-16	8.957518478202924e-15	3.7071810859888367e-16
56576.76849998732	3.0134313574537987e-15	4.3908183498879506e-17	5.863691337843185e-16	1.1713942929036495e-17	1.0954074125257189e-15	2.2938553333283495e-17	1.7557744702646807e-15	3.8007675266857747e-17	1.3878531924703058e-15	2.82943542911627e-17	5.075567326185525e-15	9.918115533448418e-17	8.277870349212725e-15	3.717896378792582e-16	7.368300716277467e-15	2.797342302158649e-16	8.868238174616696e-15	3.7383498507117536e-16
56576.81849998733	3.0128319953917157e-15	4.441685158778939e-17	5.883026302965686e-16	1.1834935284791019e-17	1.0980802665630398e-15	2.323434857582634e-17	1.7581850641579754e-15	3.835497834415146e-17	1.3911968881062479e-15	2.867153766383336e-17	5.059902605895205e-15	9.856478857066765e-17	8.20662784119182e-15	3.7334027361863264e-16	7.306967705512629e-15	2.8182045174649755e-16	8.778757624600649e-15	3.761512941564777e-16
56576.86849998733	3.012146255067933e-15	4.492931372047183e-17	5.902100996679047e-16	1.1954388289562133e-17	1.100700478671984e-15	2.3527315361318164e-17	1.760499177360228e-15	3.869669683434476e-17	1.394473746117929e-15	2.9043329301716176e-17	5.044232320090234e-15	9.796473185589843e-17	8.13625085258398e-15	3.743899290346769e-16	7.245682282037797e-15	2.8365592169957726e-16	8.689020560834485e-15	3.7764585334884677e-16
56576.91849998733	3.011374889848221e-15	4.544489761777718e-17	5.920916501975126e-16	1.2072252200357979e-17	1.103268350361994e-15	2.381729350923883e-17	1.7627176678113058e-15	3.903264568867687e-17	1.3976841354539657e-15	2.940951171726282e-17	5.028556720119336e-15	9.738079400498955e-17	8.066662643884561e-15	3.7496548229704116e-16	7.184484436232917e-15	2.852514708887908e-16	8.598970311165582e-15	3.783636954883615e-16
56576.968499987335	3.010518651662114e-15	4.5962947556836447e-17	5.939473897663352e-16	1.2188479063064365e-17	1.1057841828994216e-15	2.4104128846036813e-17	1.7648413912191301e-15	3.936264636958388e-17	1.4008284247343405e-15	2.97698759464976e-17	5.012876057335805e-15	9.681277999559444e-17	7.997786485336865e-15	3.751357357689208e-16	7.12341393658114e-15	2.866412171679098e-16	8.508549780512098e-15	3.784156633669895e-16
56577.01849998734	3.0095782910146978e-15	4.648282491228023e-17	5.95777425838657e-16	1.2303022656667075e-17	1.108248277310402e-15	2.4387672970088922e-17	1.7668712010778093e-15	3.968652667038183e-17	1.4039069822524601e-15	3.0124221203357725e-17	4.9971905830877145e-15	9.626049111046675e-17	7.929545630604815e-15	3.7501024676617043e-16	7.0625103467337005e-15	2.8788131726615793e-16	8.417701432617489e-15	3.779774987620116e-16
