MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56041.92649998851	1.8101776003527224e-15	1.7601847845876042e-16	3.0281442319979937e-15	3.871067388071071e-17	3.884551519319757e-15	5.3044450356572945e-17	4.211821462435779e-15	6.265102896189564e-17	1.81845440233506e-15	2.5632546918166978e-17	nan	nan	1.387972550119156e-15	1.0695214319782246e-16	nan	nan	1.0684709502916362e-15	2.1391210098306258e-17	nan	nan	nan	nan
56041.976499988516	1.80733286302033e-15	1.7499617358405587e-16	3.0257623273782705e-15	3.8528653929155146e-17	3.881795487287706e-15	5.2823704779398055e-17	4.210953374934121e-15	6.255045862324614e-17	1.816966251402273e-15	2.554070088351022e-17	nan	nan	1.386994656810395e-15	1.004577130318992e-16	nan	nan	1.0676559774028163e-15	2.1390946654555673e-17	nan	nan	nan	nan
56042.02649998852	1.804475102920296e-15	1.733051793706794e-16	3.0233897126750195e-15	3.8352599140018554e-17	3.8790490284136354e-15	5.260958712239902e-17	4.2100887346855695e-15	6.244622936403248e-17	1.815480859712983e-15	2.545068159106898e-17	nan	nan	1.38601744574669e-15	9.335057671085908e-17	nan	nan	1.066842065335672e-15	2.139056379472897e-17	nan	nan	nan	nan
56042.07649998852	1.801607173513395e-15	1.7094095958712723e-16	3.0210262185433293e-15	3.818241337202287e-17	3.876311044332567e-15	5.2401439618484024e-17	4.209223719686037e-15	6.233671234149841e-17	1.8139975819586516e-15	2.5362023127730463e-17	nan	nan	1.3850409175962648e-15	8.56589982818318e-17	nan	nan	1.066029223352551e-15	2.138997110493216e-17	nan	nan	nan	nan
56042.126499988524	1.7987319165846358e-15	1.6790303379457192e-16	3.0186716756565183e-15	3.801804350826709e-17	3.87358043668446e-15	5.219875239330359e-17	4.20835450793092e-15	6.222074403994164e-17	1.8125157728342298e-15	2.527436696007445e-17	nan	nan	1.3840650653333047e-15	7.741879821091942e-17	nan	nan	1.0652174607281183e-15	2.138908461977416e-17	nan	nan	nan	nan
56042.17649998853	1.7958521626857773e-15	1.6419480703463494e-16	3.0163259146960694e-15	3.785948047572678e-17	3.8708561071406394e-15	5.200116589221852e-17	4.207477277389529e-15	6.209762263208099e-17	1.811034787038158e-15	2.518746279936412e-17	nan	nan	1.3830898742424083e-15	6.867765976794629e-17	nan	nan	1.0644067867306518e-15	2.1387827167708285e-17	nan	nan	nan	nan
56042.22649998853	1.7929707315760095e-15	1.598235436586772e-16	3.013988766359124e-15	3.770675999896586e-17	3.868136957373133e-15	5.1808472381335495e-17	4.206588206007126e-15	6.196710247680783e-17	1.809553979261509e-15	2.510116884399425e-17	nan	nan	1.382115321921951e-15	5.950389915329522e-17	nan	nan	1.0635972106258448e-15	2.1386128702917174e-17	nan	nan	nan	nan
56042.27649998853	1.790090432661137e-15	1.548004992286094e-16	3.011660061347742e-15	3.755996307891816e-17	3.865421889041636e-15	5.162061649830908e-17	4.205683471689837e-15	6.182938689015431e-17	1.8080727042023363e-15	2.5015451401137158e-17	nan	nan	1.381141378286106e-15	5.000609060571578e-17	nan	nan	1.062788741681976e-15	2.138392658905613e-17	nan	nan	nan	nan
56042.326499988536	1.787214065431195e-15	1.4914124291069843e-16	3.009339630377407e-15	3.7419216179069275e-17	3.8627098038442565e-15	5.14376948833116e-17	4.204759252299794e-15	6.168511920593372e-17	1.8065903165552026e-15	2.493038392186359e-17	nan	nan	1.3801680055658192e-15	4.038224634255817e-17	nan	nan	1.0619813891735575e-15	2.1381165844099394e-17	nan	nan	nan	nan
56042.37649998854	1.7843444198966187e-15	1.4286622970683314e-16	3.00702730417814e-15	3.728469111894191e-17	3.85999960345373e-15	5.1259954826014566e-17	4.203811725638502e-15	6.153537205460251e-17	1.8051061710100194e-15	2.4846145406987803e-17	nan	nan	1.3791951583087486e-15	3.105970669665887e-17	nan	nan	1.0611751623693237e-15	2.1377799384014105e-17	nan	nan	nan	nan
56042.42649998854	1.7814842770229024e-15	1.3600172383459932e-16	3.0047229134889084e-15	3.715660464343726e-17	3.857290189545608e-15	5.108779195957834e-17	4.202837069441216e-15	6.138163460686815e-17	1.803619622245842e-15	2.4763018187381456e-17	nan	nan	1.3782227833777023e-15	2.3126492293081707e-17	nan	nan	1.0603700705307104e-15	2.1373788159040243e-17	nan	nan	nan	nan
56042.476499988545	1.778636409163916e-15	1.285812432516362e-16	3.00242628905651e-15	3.70352176745018e-17	3.85458046380919e-15	5.092174687319675e-17	4.201831461362871e-15	6.12257975085345e-17	1.8021300249490936e-15	2.4681385022557078e-17	nan	nan	1.3772508199483956e-15	1.9272578370316184e-17	nan	nan	1.059566122939833e-15	2.136910136161548e-17	nan	nan	nan	nan
56042.52649998855	1.775803580493704e-15	1.2064781189094667e-16	3.00013726163792e-15	3.692083420881793e-17	3.85186932792003e-15	5.076250068365353e-17	4.200791078971179e-15	6.10701350729624e-17	1.8006367337922396e-15	2.4601725469405025e-17	nan	nan	1.3762792265945834e-15	2.2253838930469284e-17	nan	nan	1.0587633288549341e-15	2.1363716542458027e-17	nan	nan	nan	nan
56042.57649998855	1.7729885474373488e-15	1.1225750958919243e-16	2.9978556620040922e-15	3.681379987177429e-17	3.849155683541346e-15	5.0610869405726837e-17	4.1997120997417595e-15	6.091728423945741e-17	1.799139103440767e-15	2.452461145262258e-17	nan	nan	1.3753080879555305e-15	2.9824911642499284e-17	nan	nan	1.0579616975514383e-15	2.1357619692312237e-17	nan	nan	nan	nan
56042.62649998855	1.77019405910027e-15	1.0348517171751816e-16	2.995581320931797e-15	3.671450008486544e-17	3.8464384323427e-15	5.0467797104552415e-17	4.198590701039478e-15	6.077021977362899e-17	1.7976364885516364e-15	2.4450701961706573e-17	nan	nan	1.374337522207747e-15	3.904221103862384e-17	nan	nan	1.0571612382967116e-15	2.1350805325387366e-17	nan	nan	nan	nan
56042.676499988556	1.7674228576963689e-15	9.44337392648872e-17	2.993314069208541e-15	3.662335785752462e-17	3.843716475972155e-15	5.033434773260837e-17	4.19742306010923e-15	6.063222508829493e-17	1.796128243772889e-15	2.438073678630714e-17	nan	nan	1.3733676398890263e-15	4.865663789367099e-17	nan	nan	1.0563619603666352e-15	2.134327653139365e-17	nan	nan	nan	nan
56042.72649998856	1.764677678975177e-15	8.524989882242601e-17	2.991053737627982e-15	3.6540831169926035e-17	3.840988716070024e-15	5.021169556195528e-17	4.196205354074152e-15	6.050685813428419e-17	1.794613723740938e-15	2.431552922238723e-17	nan	nan	1.372398543908945e-15	5.81854024664803e-17	nan	nan	1.0555638730223407e-15	2.133504495452129e-17	nan	nan	nan	nan
56042.77649998856	1.7619612526478232e-15	7.615047340421913e-17	2.988800157000219e-15	3.646740995689928e-17	3.838254054257231e-15	5.010111414172164e-17	4.194933759912857e-15	6.039791182632305e-17	1.79309228307979e-15	2.4255957636281797e-17	nan	nan	1.3714303295697227e-15	6.74103219521825e-17	nan	nan	1.0547669855410775e-15	2.132613079331325e-17	nan	nan	nan	nan
56042.826499988565	1.7592763028118053e-15	6.746603460259735e-17	2.986553158136244e-15	3.6403612667647475e-17	3.8355113921469524e-15	5.000396372399102e-17	4.193604454467873e-15	6.030936848097812e-17	1.7915632764041472e-15	2.4202955857998e-17	nan	nan	1.3704630845860297e-15	7.621436169906785e-17	nan	nan	1.0539713071912757e-15	2.1316562778386585e-17	nan	nan	nan	nan
56042.87649998857	1.7566255483749573e-15	5.970611303919385e-17	2.984312571857228e-15	3.634998240891244e-17	3.832759631322051e-15	4.9921677098090085e-17	4.192213614418022e-15	6.024534805782494e-17	1.7900260583073908e-15	2.4157502308880417e-17	nan	nan	1.369496889103477e-15	8.452513846500215e-17	nan	nan	1.0531768472425823e-15	2.1306378054861622e-17	nan	nan	nan	nan
56042.92649998857	1.7540117034785222e-15	5.362667675081061e-17	2.9820782289925056e-15	3.630708266739506e-17	3.8299976733558766e-15	4.985574380660148e-17	4.190757416277392e-15	6.021004998845947e-17	1.788479983376311e-15	2.412060785638949e-17	nan	nan	1.3685318157162047e-15	9.229276261245374e-17	nan	nan	1.052383614969206e-15	2.1295622103640195e-17	nan	nan	nan	nan
56042.976499988574	1.7514374779189782e-15	5.019990248262532e-17	2.9798499603805825e-15	3.627549262963819e-17	3.827224419797107e-15	4.980769277545386e-17	4.189232036376666e-15	6.020768879682005e-17	1.7869244061756014e-15	2.409330239698984e-17	nan	nan	1.3675679294831352e-15	9.948008035147208e-17	nan	nan	1.051591619638056e-15	2.128434859718212e-17	nan	nan	nan	nan
56043.02649998858	1.7489055025171081e-15	5.0284597163041483e-17	2.9776275900253444e-15	3.625577391725618e-17	3.824438778496914e-15	4.977899616734102e-17	4.187633785732515e-15	6.024222832608766e-17	1.785358689426188e-15	2.4076568536376596e-17	nan	nan	1.3666052879431848e-15	1.0605794012233055e-16	nan	nan	1.0508008705207558e-15	2.1272619217542052e-17	nan	nan	nan	nan
56043.07649998858	1.7464168992187073e-15	5.3836325193292504e-17	2.975410804694643e-15	3.6247928835571083e-17	3.821639784288118e-15	4.976958040732778e-17	4.185961680120784e-15	6.031358883281193e-17	1.7837823597966986e-15	2.407034337425736e-17	nan	nan	1.36564394112931e-15	1.1200270456323156e-16	nan	nan	1.0500113768874087e-15	2.1260503478769355e-17	nan	nan	nan	nan
56043.12649998858	1.743971394623784e-15	5.995652251199988e-17	2.973199164250789e-15	3.625144312605377e-17	3.818826589429068e-15	4.9777943750672497e-17	4.184217236412195e-15	6.041794493640797e-17	1.7821950955491274e-15	2.4073597317943018e-17	nan	nan	1.3646839315813892e-15	1.1729485216199965e-16	nan	nan	1.0492231480116145e-15	2.124807847263745e-17	nan	nan	nan	nan
56043.176499988585	1.741568659633892e-15	6.767225939057302e-17	2.970992223799899e-15	3.626579381590685e-17	3.815998350556697e-15	4.980255288231763e-17	4.182402065333661e-15	6.055128334800742e-17	1.7805965806244773e-15	2.4085270697928716e-17	nan	nan	1.36372529435811e-15	1.2191814583188272e-16	nan	nan	1.0484361931677341e-15	2.1235428627406832e-17	nan	nan	nan	nan
56043.22649998859	1.7392083617560714e-15	7.62388315564538e-17	2.9687895384452928e-15	3.629047398346826e-17	3.813154224274808e-15	4.984191615887737e-17	4.180517777419993e-15	6.070960851267218e-17	1.7789864989478567e-15	2.4104324890926742e-17	nan	nan	1.3627680570475382e-15	1.2585911481780685e-16	nan	nan	1.0476505216208523e-15	2.1222645350472745e-17	nan	nan	nan	nan
56043.27649998859	1.7368901650666296e-15	8.515685933688196e-17	2.9665906632967777e-15	3.6324997505816775e-17	3.8102933671579535e-15	4.989460154626427e-17	4.178565983021059e-15	6.08890059518487e-17	1.7773645344230513e-15	2.412975627935341e-17	nan	nan	1.3618122397766559e-15	1.291067194259108e-16	nan	nan	1.0468661426459376e-15	2.1209826736723663e-17	nan	nan	nan	nan
56043.326499988594	1.7346137301739047e-15	9.41021007736093e-17	2.9643951534699758e-15	3.6368903445390396e-17	3.807414935744737e-15	4.9959253013000913e-17	4.176548292300509e-15	6.108569935172505e-17	1.775730370927098e-15	2.4160608967079905e-17	nan	nan	1.360857855219841e-15	1.3165212799423742e-16	nan	nan	1.046083065512029e-15	2.1197077166701325e-17	nan	nan	nan	nan
56043.3764999886	1.7323787141803007e-15	1.0286091301411132e-16	2.9622025640840885e-15	3.6421760026920747e-17	3.804518086538871e-15	5.003460539773692e-17	4.174466315248565e-15	6.129610127005683e-17	1.774083692323078e-15	2.4195986270240623e-17	nan	nan	1.3599049086059924e-15	1.334885663401824e-16	nan	nan	1.0453012994957674e-15	2.1184506889024337e-17	nan	nan	nan	nan
56043.4264999886	1.730184770643874e-15	1.1128764479815326e-16	2.9600124502591003e-15	3.648316823117964e-17	3.801601976002132e-15	5.011949770684966e-17	4.172321661679717e-15	6.151685761535715e-17	1.7724241824407318e-15	2.4235060998861995e-17	nan	nan	1.3589533977249095e-15	1.34611216584377e-16	nan	nan	1.0445208538669519e-15	2.117223155235136e-17	nan	nan	nan	nan
56043.4764999886	1.7280315495388163e-15	1.1927894762312063e-16	2.957824367119133e-15	3.6552764985742293e-17	3.798665760557526e-15	5.021288494783638e-17	4.170115941236048e-15	6.174488622558367e-17	1.7707515251004965e-15	2.42770845784982e-17	nan	nan	1.3580033129320847e-15	1.350171517200532e-16	nan	nan	1.0437417378937084e-15	2.1160371707333546e-17	nan	nan	nan	nan
56043.526499988606	1.7259186972152803e-15	1.2675854759684128e-16	2.955637869784842e-15	3.663022594636656e-17	3.795708596588588e-15	5.0313848478288535e-17	4.167850763400793e-15	6.19774100006944e-17	1.7690654040852042e-15	2.432139507749579e-17	nan	nan	1.357054637152789e-15	1.347052979909831e-16	nan	nan	1.0429639608531345e-15	2.1149052281174592e-17	nan	nan	nan	nan
56043.57649998861	1.7238458563585133e-15	1.336681160939598e-16	2.9534525133850473e-15	3.671526789488446e-17	3.792729640432685e-15	5.0421604993234885e-17	4.16552773749143e-15	6.221198509932624e-17	1.7673655031629563e-15	2.4367424214146627e-17	nan	nan	1.3561073458847445e-15	1.3367642084546233e-16	nan	nan	1.0421875320191346e-15	2.1138401954198702e-17	nan	nan	nan	nan
56043.62649998861	1.7218126659471034e-15	1.3996167411022466e-16	2.9512678530455485e-15	3.6807650741493664e-17	3.789728048382426e-15	5.0535514189461743e-17	4.163148472662243e-15	6.244652479119264e-17	1.7656515060758796e-15	2.4414703434720593e-17	nan	nan	1.3551614071997983e-15	1.3193313295226718e-16	nan	nan	1.0414124606505594e-15	2.1128552441117557e-17	nan	nan	nan	nan
56043.676499988615	1.7198187612104627e-15	1.4560207375681932e-16	2.9490834438870004e-15	3.690717914796198e-17	3.786702976691299e-15	5.065508519171556e-17	4.160714577933987e-15	6.267931948831817e-17	1.7639230965381887e-15	2.4462869124040437e-17	nan	nan	1.354216781744567e-15	1.2947992514739114e-16	nan	nan	1.0406387519901528e-15	2.1119574713885445e-17	nan	nan	nan	nan
56043.72649998862	1.7178637735855712e-15	1.505587289892755e-16	2.946898841035763e-15	3.7013703778071235e-17	3.783653581560282e-15	5.077998178946639e-17	4.158227662151688e-15	6.29090534880187e-17	1.762179958238512e-15	2.4511667043437172e-17	nan	nan	1.3532734227396928e-15	1.2632322376825085e-16	nan	nan	1.0398664002777237e-15	2.1111369765801664e-17	nan	nan	nan	nan
56043.77649998862	1.715947330672957e-15	1.548061177928015e-16	2.9447135996113722e-15	3.7127122187919575e-17	3.7805790191318465e-15	5.0910026563112704e-17	4.155689334037845e-15	6.313481887480073e-17	1.760421774841442e-15	2.456095603455996e-17	nan	nan	1.3523312759782692e-15	1.2247148122845478e-16	nan	nan	1.0390953979138103e-15	2.110381220835979e-17	nan	nan	nan	nan
56043.82649998862	1.7140690561917287e-15	1.5832277447351124e-16	2.9425272747320234e-15	3.724737936305881e-17	3.777478445515692e-15	5.1045203935490756e-17	4.153101202165828e-15	6.335612694685538e-17	1.7586482299828835e-15	2.4610711052601686e-17	nan	nan	1.3513902798229749e-15	1.179353118000273e-16	nan	nan	1.0383257372858736e-15	2.1096779958923292e-17	nan	nan	nan	nan
56043.876499988626	1.7122285699340099e-15	1.6109060295889847e-16	2.940339421514122e-15	3.7374467911264887e-17	3.774351016754554e-15	5.118566215026958e-17	4.150464874971135e-15	6.357291745888828e-17	1.7568590072735424e-15	2.4661025552378205e-17	nan	nan	1.3504503652020646e-15	1.1272769296251727e-16	nan	nan	1.0375574108003817e-15	2.1090154918337807e-17	nan	nan	nan	nan
56043.92649998863	1.710425487718428e-15	1.6309440775656712e-16	2.938149595068481e-15	3.75084279187237e-17	3.7711958888397136e-15	5.133171426332208e-17	4.147781960762131e-15	6.378556585300214e-17	1.7550537902907855e-15	2.4712113244385338e-17	nan	nan	1.349511455604456e-15	1.0686426733014618e-16	nan	nan	1.0367904108428191e-15	2.108382350539632e-17	nan	nan	nan	nan
56043.97649998863	1.70865942134283e-15	1.6432157890477778e-16	2.9359573505003218e-15	3.764934649575351e-17	3.768012217714522e-15	5.1483838067915935e-17	4.1450540677151936e-15	6.399488854603517e-17	1.7532322625945336e-15	2.4764309198884385e-17	nan	nan	1.348573467073309e-15	1.0036380709218063e-16	nan	nan	1.036024729814332e-15	2.107767724740117e-17	nan	nan	nan	nan
56044.026499988635	1.7069299785362123e-15	1.6476189217393874e-16	2.9337622429108397e-15	3.779735697715982e-17	3.764799159259951e-15	5.164267498824759e-17	4.142282803883148e-15	6.420214625750746e-17	1.7513941077001256e-15	2.4818070292844025e-17	nan	nan	1.3476363081989921e-15	9.324895493313628e-17	nan	nan	1.0352603601133296e-15	2.1071613275635827e-17	nan	nan	nan	nan
56044.07649998864	1.7052367629098437e-15	1.6440740237833158e-16	2.9315638273967566e-15	3.795263783792346e-17	3.761555869293181e-15	5.1809027896702434e-17	4.139469777202947e-15	6.440904519440413e-17	1.7495390091073932e-15	2.4873974935792956e-17	nan	nan	1.346699880110405e-15	8.55474616069481e-17	nan	nan	1.0344972941312263e-15	2.1065534808445352e-17	nan	nan	nan	nan
56044.12649998864	1.7035793739074835e-15	1.6325241981057638e-16	2.92936165904361e-15	3.811541129226705e-17	3.758281503574301e-15	5.1983857821901716e-17	4.136616595492853e-15	6.461773586904535e-17	1.7476666502824413e-15	2.4932722000606204e-17	nan	nan	1.345764076465521e-15	7.729437099924483e-17	nan	nan	1.0337355242635425e-15	2.105935156247297e-17	nan	nan	nan	nan
56044.17649998864	1.7019574067548075e-15	1.6129357009614876e-16	2.9271552929313457e-15	3.828594159737e-17	3.754975217804542e-15	5.216827947475971e-17	4.1337248664588345e-15	6.4830809198973e-17	1.7457767146549329e-15	2.4995128903464198e-17	nan	nan	1.3448287834407867e-15	6.853614202499473e-17	nan	nan	1.0329750429155297e-15	2.105298015810443e-17	nan	nan	nan	nan
56044.22649998865	1.7003704524080673e-15	1.5852994825709707e-16	2.9249442841390145e-15	3.8464533067871726e-17	3.7516361676157084e-15	5.2363555556850894e-17	4.1307961977053084e-15	6.505128940034873e-17	1.7438688856289447e-15	2.5062128702399966e-17	nan	nan	1.3438938797191043e-15	5.93390658956724e-17	nan	nan	1.0322158424726723e-15	2.1046344476650336e-17	nan	nan	nan	nan
56044.27649998865	1.6988180975019158e-15	1.549633906356722e-16	2.922728187722181e-15	3.865152779812582e-17	3.748263508586035e-15	5.257108976514659e-17	4.1278321967264444e-15	6.528262319776562e-17	1.7419428465763771e-15	2.5134766124818165e-17	nan	nan	1.3429592364770925e-15	4.980818750901031e-17	nan	nan	1.0314579153421988e-15	2.103937594965453e-17	nan	nan	nan	nan
56044.32649998865	1.6972999242960852e-15	1.505989064652878e-16	2.920506558741555e-15	3.884730312291797e-17	3.7448563962042385e-15	5.279241846854081e-17	4.124834470930466e-15	6.552866473231819e-17	1.7399982808357902e-15	2.5214192411477903e-17	nan	nan	1.342024717370955e-15	4.013509076828659e-17	nan	nan	1.0307012539097457e-15	2.1032013892384334e-17	nan	nan	nan	nan
56044.376499988655	1.6958155106218206e-15	1.4544533888908136e-16	2.918278952237267e-15	3.9052268801570505e-17	3.741413985918155e-15	5.3029200959679057e-17	4.121804627612277e-15	6.57936555840254e-17	1.7380348717151186e-15	2.5301658844006988e-17	nan	nan	1.3410901785211848e-15	3.073575767796917e-17	nan	nan	1.0299458505826934e-15	2.102420569999417e-17	nan	nan	nan	nan
56044.42649998866	1.6943644298267074e-15	1.3951637111514808e-16	2.9160449232456458e-15	3.92668639460385e-17	3.737935433086102e-15	5.3283208272229994e-17	4.118744273991325e-15	6.608219927722853e-17	1.736052302484692e-15	2.5398508880828517e-17	nan	nan	1.340155468496457e-15	2.2687819856092487e-17	nan	nan	1.0291916977509358e-15	2.1015907101667627e-17	nan	nan	nan	nan
56044.47649998866	1.692946250719394e-15	1.3283207184071453e-16	2.9138040267866905e-15	3.949155370544641e-17	3.734419893000847e-15	5.355631054696353e-17	4.115655017197781e-15	6.639922975323484e-17	1.7340502563830513e-15	2.5506168800607187e-17	nan	nan	1.3392204282959206e-15	1.8743153084647148e-17	nan	nan	1.0284387878128826e-15	2.1007082329696692e-17	nan	nan	nan	nan
