MJD	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56607.250000000335	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.452933127371256e-15	1.01753307952201e-16	3.389772619851374e-15	1.8901655416855583e-16	nan	nan	nan	nan	nan	nan	1.535437264340887e-15	2.193370575770043e-17
56607.30000000034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.4919235623171995e-15	1.0266242941213577e-16	3.4526237984777866e-15	1.8870773626883095e-16	nan	nan	nan	nan	nan	nan	1.5586535262652352e-15	2.246112763738756e-17
56607.35000000034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.5308489198567593e-15	1.0357872764232627e-16	3.515002010847337e-15	1.8842783456934738e-16	nan	nan	nan	nan	nan	nan	1.581896515666024e-15	2.3014439685737933e-17
56607.40000000034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.5696914105027173e-15	1.0450522032867641e-16	3.576829991550664e-15	1.8820348402400802e-16	nan	nan	nan	nan	nan	nan	1.6051615423468854e-15	2.359588178783972e-17
56607.450000000346	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.6084332399525353e-15	1.0544513347762579e-16	3.638030231017324e-15	1.880633256382447e-16	nan	nan	nan	nan	nan	nan	1.628443916240906e-15	2.4207746066873036e-17
56607.50000000035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.6470566082938716e-15	1.0640185957296207e-16	3.698524950871456e-15	1.8803761031351142e-16	nan	nan	nan	nan	nan	nan	1.651738947373149e-15	2.4852326307547964e-17
56607.55000000035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.6855437092099858e-15	1.0737891160241665e-16	3.758236079220937e-15	1.8815769999220633e-16	nan	nan	nan	nan	nan	nan	1.6750419458440417e-15	2.5531867713826993e-17
56607.600000000355	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.723875477021289e-15	1.0837925022179215e-16	3.817074777416901e-15	1.8845344159150684e-16	nan	nan	nan	nan	nan	nan	1.6983485533878154e-15	2.624778634847727e-17
56607.65000000036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.7620278293312483e-15	1.0940337321826853e-16	3.874910066059754e-15	1.8894647823535657e-16	nan	nan	nan	nan	nan	nan	1.7216557381807326e-15	2.6998448990682035e-17
56607.70000000036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.799975422462473e-15	1.1045117429512007e-16	3.931600130379915e-15	1.8965584757063785e-16	nan	nan	nan	nan	nan	nan	1.7449607999888989e-15	2.7781408561757904e-17
56607.750000000364	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.837692902497932e-15	1.1152256299226037e-16	3.9870027248485346e-15	1.9059954630177537e-16	nan	nan	nan	nan	nan	nan	1.7682610385458026e-15	2.8594188526270047e-17
56607.80000000037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.875155708333223e-15	1.1261727529505007e-16	4.0409805288222744e-15	1.917922770926414e-16	4.0084101444474313e-16	4.813453714845879e-17	1.8999025949643947e-15	1.2463208513397268e-16	6.531534857930554e-16	7.316333833879378e-17	1.7915537789178495e-15	2.943431748829212e-17
56607.85000000037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.912351299296074e-15	1.1373233165329942e-16	4.0934765001946706e-15	1.932207389121519e-16	4.0080751267679394e-16	4.754853705807089e-17	1.897904675666962e-15	1.2280355480160288e-16	6.523080967381364e-16	7.217897088474501e-17	1.814836725890893e-15	3.029925844608354e-17
56607.90000000037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.9492763846323616e-15	1.1486268733488507e-16	4.1444952578912204e-15	1.9484991918429467e-16	4.0075775585294016e-16	4.698642153746441e-17	1.895837126994352e-15	1.2103762659440994e-16	6.514313178675361e-16	7.122319626013602e-17	1.8381078765350525e-15	3.118646064050408e-17
56607.950000000375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.9859278986844356e-15	1.1600331846652323e-16	4.1940424854371916e-15	1.9664346569102435e-16	4.0069118883226527e-16	4.64475156734689e-17	1.8936968505429017e-15	1.193323564746812e-16	6.505226797446642e-16	7.029521491596179e-17	1.861365235341942e-15	3.2093463190392674e-17
56608.00000000038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0223027624660578e-15	1.1714931978859952e-16	4.2421233316397994e-15	1.9856500257953934e-16	4.0060725461595265e-16	4.59311197753974e-17	1.891480743305775e-15	1.1768574015264463e-16	6.495817101540453e-16	6.93942087349101e-17	1.8846068066893206e-15	3.3017911472296355e-17
56608.05000000038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0583978835108327e-15	1.1829594185785197e-16	4.288742411018042e-15	2.0057879862306138e-16	4.00505394305021e-16	4.543651276685196e-17	1.8891856975246884e-15	1.160957221892889e-16	6.48607934071412e-16	6.851934461247104e-17	1.9078305948317703e-15	3.395756612890163e-17
56608.100000000384	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.094210155719767e-15	1.1943862210703732e-16	4.333903804105244e-15	2.0265030339836897e-16	4.0038504705794324e-16	4.496295575554264e-17	1.886808600541517e-15	1.145602055846361e-16	6.476008736336537e-16	6.76697781679658e-17	1.9310346038830744e-15	3.4910307993537e-17
56608.15000000039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.129736459208851e-15	1.2057301039471403e-16	4.3776110576242195e-15	2.0474655984351556e-16	4.0024565004813845e-16	4.4509695747875527e-17	1.8843463346496635e-15	1.1307706176992643e-16	6.465600481086193e-16	6.684465756172261e-17	1.954216837800616e-15	3.587413987797746e-17
56608.20000000039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.164973660156358e-15	1.2169498968283012e-16	4.4198671845352366e-15	2.0683650683064182e-16	4.0008663842134405e-16	4.407596947306013e-17	1.8817957769452705e-15	1.116441409166156e-16	6.454849738647614e-16	6.604312739341232e-17	1.977375300381732e-15	3.684718600986515e-17
56608.25000000039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1999186106486677e-15	1.2280069246130139e-16	4.460674663956383e-15	2.088911880149938e-16	3.999074452528577e-16	4.3661007280269125e-17	1.8791537991782293e-15	1.1025928247118322e-16	6.443751643406338e-16	6.526433265579495e-17	2.0005079952383884e-15	3.7827689759572927e-17
56608.300000000396	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.234568148526804e-15	1.238865135068534e-16	4.5000354409565945e-15	2.1088388386773195e-16	3.9970750150465677e-16	4.3264037071912914e-17	1.8764172676029226e-15	1.0892032582270656e-16	6.432301300142309e-16	6.450742271761748e-17	2.0236129257919142e-15	3.8814010171380625e-17
56608.3500000004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.268919097231869e-15	1.249491195188558e-16	4.537950926220973e-15	2.1279018307003515e-16	3.9948623598237627e-16	4.288428823640447e-17	1.8735830428288385e-15	1.0762512101019856e-16	6.420493783721678e-16	6.377155530941224e-17	2.0466880952553757e-15	3.980461769837312e-17
56608.4000000004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3029682656499654e-15	1.2598545612549508e-16	4.5744219955883075e-15	2.1458800787770866e-16	3.992430752921598e-16	4.2520995544781645e-17	1.8706479796709327e-15	1.0637153937812777e-16	6.408324138787053e-16	6.305590048614284e-17	2.0697315066202043e-15	4.079808945110891e-17
56608.450000000405	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3367124479568255e-15	1.2699275270001607e-16	4.609448989460822e-15	2.1625760608450955e-16	3.9897744379737454e-16	4.217340297715269e-17	1.867608926999719e-15	1.0515748409191455e-16	6.395787379446189e-16	6.23596445412617e-17	2.0927411626440428e-15	4.179310418996316e-17
56608.50000000041	9.379469363094728e-16	1.6847868457279385e-16	1.4517147332842475e-15	1.676206710485834e-16	2.5681945420236814e-15	2.041955429436862e-16	nan	nan	nan	nan	3.3701484234616972e-15	1.2796852537374211e-16	4.643031712085552e-15	2.1778152012399748e-16	3.986887635751835e-16	4.1840767447122817e-17	1.864462727591235e-15	1.0398090042959118e-16	6.382878488958991e-16	6.168199384755428e-17	2.1157150658377794e-15	4.278843723669228e-17
56608.55000000041	9.44059060278389e-16	1.6775082339883508e-16	1.4619223667756842e-15	1.6699232502525065e-16	2.5800614599524144e-15	2.0370962407162106e-16	nan	nan	nan	nan	3.4032729564512213e-15	1.2891057857936246e-16	4.67516943070755e-15	2.1914454185022412e-16	3.983764543729768e-16	4.152236239490391e-17	1.8612062179766933e-15	1.0283978577172807e-16	6.369592419422983e-16	6.102217860116286e-17	2.138651218449744e-15	4.378295542491315e-17
56608.60000000041	9.501960718652309e-16	1.6706653959464674e-16	1.4721789780876246e-15	1.665310823492698e-16	2.591981836032784e-15	2.0337634875054641e-16	nan	nan	nan	nan	3.4360827960322118e-15	1.2981700540907822e-16	4.7058608745944704e-15	2.2033365973730247e-16	3.9803993356466173e-16	4.12174812227257e-17	1.8578362282919e-15	1.0173219921803543e-16	6.355924091457018e-16	6.037945644639695e-17	2.161547622452136e-15	4.477561217933516e-17
56608.650000000416	9.56357645794296e-16	1.664250826690604e-16	1.4824839033409213e-15	1.662333768105683e-16	2.6039549348138903e-15	2.03192544397968e-16	nan	nan	nan	nan	3.4685746759743488e-15	1.3068618702421928e-16	4.73510423393212e-15	2.2133800368568859e-16	3.976786161068062e-16	4.0925440549246243e-17	1.8543495821264743e-15	1.006562707662646e-16	6.341868393883488e-16	5.9753115960189e-17	2.1844022795313008e-15	4.5765442778511333e-17
56608.70000000042	9.625434570743175e-16	1.658256670106735e-16	1.4928364794663467e-15	1.660951616605935e-16	2.6159800218609828e-15	2.031547071952549e-16	nan	nan	nan	nan	3.500745314551879e-15	1.3151679131112509e-16	4.7628971585910564e-15	2.2214879132552075e-16	3.972919144946301e-16	4.0645583262845356e-17	1.850743096372793e-15	9.961020999628663e-17	6.327420183408721e-16	5.914247997635009e-17	2.2072131910694943e-15	4.675155984016033e-17
56608.75000000042	9.687531809938997e-16	1.6526747340162565e-16	1.5032360441903949e-15	1.661119454352106e-16	2.6280563637112543e-15	2.0325902701608065e-16	nan	nan	nan	nan	3.532591414385561e-15	1.323077709373454e-16	4.789236756763417e-15	2.2275927864674967e-16	3.968792387178483e-16	4.037728135683718e-17	1.847013581074652e-15	9.859231420945986e-17	6.312574284301767e-16	5.85469087310624e-17	2.2299783581323244e-15	4.7733149046455304e-17
56608.800000000425	9.749864931169116e-16	1.6474965065150184e-16	1.5136819360212939e-15	1.6627883334388573e-16	2.640183227829668e-15	2.0350141505235603e-16	nan	nan	nan	nan	3.564109662283214e-15	1.330583609273785e-16	4.814119593470141e-15	2.231647169300426e-16	3.964399962163594e-16	4.011993853266721e-17	1.8431578392757186e-15	9.760097598030663e-17	6.297325488071483e-16	5.796580281221637e-17	2.2526957814586205e-15	4.870946511834331e-17
56608.85000000043	9.81243069277915e-16	1.6427131734035574e-16	1.5241734942349444e-15	1.6659057304187485e-16	2.6523598825647252e-15	2.0387753354206462e-16	nan	nan	nan	nan	3.595296729080376e-15	1.3376807584361937e-16	4.837541688937715e-15	2.2336231726450833e-16	3.9597359183577773e-16	3.987299256002664e-17	1.8391726668676718e-15	9.663469008391455e-17	6.281668553141841e-16	5.739860589623838e-17	2.2753634614422e-15	4.9679828038829445e-17
56608.90000000043	9.87522585577571e-16	1.6383156365844244e-16	1.5347100588608275e-15	1.6704160351935956e-16	2.664585597104389e-15	2.04382826980907e-16	nan	nan	nan	nan	3.626149269480038e-15	1.344367066298025e-16	4.8594985168443636e-15	2.2335122337841796e-16	3.9547942778280577e-16	3.9635917385358835e-17	1.835054852438133e-15	9.569205976801111e-17	6.265598204525632e-16	5.684480725691551e-17	2.2979793981211325e-15	5.064361951821712e-17
56608.950000000434	9.938247183780785e-16	1.634294533300809e-16	1.545290970667938e-15	1.676261058213695e-16	2.6768596414318353e-15	2.0501255419993686e-16	nan	nan	nan	nan	3.6566639218921616e-15	1.3506431714605153e-16	4.879985002435179e-15	2.2313249304033534e-16	3.949569035804459e-16	3.940822498253464e-17	1.8308011771182515e-15	9.477180234327364e-17	6.249109133496236e-16	5.63039440313584e-17	2.3205415911651777e-15	5.160027969058246e-17
56609.00000000044	1.000149144298558e-15	1.6306402560823308e-16	1.5559155711509114e-15	1.6833805435141542e-16	2.689181286281388e-15	2.057618207129188e-16	nan	nan	nan	nan	3.686837308272156e-15	1.3565124040160178e-16	4.8989955205055275e-15	2.2270908787389043e-16	3.944054160230492e-16	3.9189466941363385e-17	1.8264084144300065e-15	9.387275406901175e-17	6.23219599725779e-16	5.577560322861267e-17	2.343048039855932e-15	5.254930402884012e-17
56609.05000000044	1.0064955402105222e-15	1.6273429732629497e-16	1.566583202515783e-15	1.6917126760239798e-16	2.701549803094371e-15	2.066256107771362e-16	nan	nan	nan	nan	3.716666033959523e-15	1.3619807446769431e-16	4.916523893252666e-15	2.2208587103645726e-16	3.9382435913119496e-16	3.897923579117079e-17	1.8218733301333285e-15	9.299387431368241e-17	6.214853418613528e-16	5.5259423466559654e-17	2.365496743082169e-15	5.349024046346777e-17
56609.10000000044	1.0128635832332681e-15	1.6243926499339888e-16	1.5772932076661142e-15	1.7011945728794383e-16	2.7139644639749285e-15	2.0759881866541594e-16	nan	nan	nan	nan	3.746146687514976e-15	1.367056780333421e-16	4.932563387994471e-15	2.21269611808829e-16	3.9321312410640397e-16	3.8777166057870606e-17	1.8171926820727744e-15	9.213424897098536e-17	6.197075985632269e-16	5.4755096422571985e-17	2.387885699319581e-15	5.4422686688515207e-17
56609.150000000445	1.0192529507293157e-15	1.6217790691958234e-16	1.5880449301890341e-15	1.7117627500561692e-16	2.7264245416459565e-15	2.0867627871281243e-16	nan	nan	nan	nan	3.775275840558123e-15	1.3717516554710526e-16	4.947106714755309e-15	2.202689956987372e-16	3.925710992856791e-16	3.858293505376696e-17	1.812363220024007e-15	9.129309311215711e-17	6.17885825131315e-16	5.426236798296124e-17	2.410212906619838e-15	5.5346287640906925e-17
56609.20000000045	1.025663320299861e-15	1.6194918535737995e-16	1.5988377143410217e-15	1.723353557368162e-16	2.7389293094049916e-15	2.098527937728019e-16	nan	nan	nan	nan	3.804050047603502e-15	1.3760790187026818e-16	4.96014602371809e-15	2.1909463814744633e-16	3.9189767009587095e-16	3.8396263399843564e-17	1.8073816855399732e-15	9.046975285390742e-17	6.160194733248547e-16	5.378103907554886e-17	2.432476362598636e-15	5.626073313536391e-17
56609.25000000045	1.0320943697801715e-15	1.6175204864680047e-16	1.6096709050343101e-15	1.7359035766559077e-16	2.751478041080011e-15	2.111231617927668e-16	nan	nan	nan	nan	3.83246584589691e-15	1.380054963505453e-16	4.971672902542057e-15	2.1775909931876553e-16	3.911922190078674e-16	3.821691528049269e-17	1.802244811796708e-15	8.966370641928629e-17	6.141079913285078e-16	5.331096616879187e-17	2.454674064415639e-15	5.71657556411686e-17
56609.300000000454	1.0385457772350428e-15	1.615854333511142e-16	1.620543847822486e-15	1.7493499797029972e-16	2.764070010985375e-15	2.1248220029268599e-16	nan	nan	nan	nan	3.860519755250332e-15	1.3836979621001824e-16	4.981678373545649e-15	2.1627689671868e-16	3.904541254906049e-16	3.804469843057735e-17	1.7969493234388457e-15	8.887456436547689e-17	6.121508237182832e-16	5.2852061419763394e-17	2.4768040087696188e-15	5.806112818502305e-17
56609.35000000046	1.0450172209542585e-15	1.6144826637155943e-16	1.631455888886785e-15	1.76363084400782e-16	2.7767044938776765e-15	2.1392476860178996e-16	nan	nan	nan	nan	3.888208277877102e-15	1.3870287912694694e-16	4.990152890753851e-15	2.1466451152398746e-16	3.896827659648944e-16	3.7879463854472476e-17	1.7914919364248657e-15	8.810206894844543e-17	6.101474114272646e-16	5.240429245209151e-17	2.4988641918781948e-15	5.894666236735353e-17
56609.40000000046	1.051508379447987e-15	1.613394670297577e-16	1.642406375022132e-15	1.7786854259327768e-16	2.7893807649115894e-15	2.1544578777325124e-16	nan	nan	nan	nan	3.9155278982259815e-15	1.3900704487877368e-16	4.997086336809173e-15	2.1294038347910533e-16	3.888775137570661e-16	3.772110527631849e-17	1.785869357871924e-15	8.734609258996561e-17	6.080971917111548e-16	5.1967681743626484e-17	2.5208526094679073e-15	5.982220647707754e-17
56609.45000000046	1.0580189314422464e-15	1.6125794910744826e-16	1.6533946536230234e-15	1.7944543919360192e-16	2.8020980995958124e-15	2.1704025815498574e-16	nan	nan	nan	nan	3.942475082814531e-15	1.392848059030451e-16	5.0024680197457586e-15	2.1112488805836647e-16	3.8803773905242704e-16	3.756955832023836e-17	1.7800782859004376e-15	8.660663540743813e-17	6.059995981136235e-16	5.1542305602393834e-17	2.542767256758415e-15	6.068764369421076e-17
56609.500000000466	1.064548555874349e-15	1.6120262283417044e-16	1.664420072669877e-15	1.8108800095379768e-16	2.8148557737487843e-15	2.1870327464489647e-16	nan	nan	nan	nan	3.969046280062261e-15	1.3953887662344752e-16	5.006286669625763e-15	2.0924028831475805e-16	3.871628088485246e-16	3.742479941874412e-17	1.7741154094782466e-15	8.588382176199362e-17	6.038540604314681e-16	5.112829270822153e-17	2.5646061284507454e-15	6.154289036742949e-17
56609.55000000047	1.071096931888345e-15	1.6117239681427817e-16	1.6754819807147178e-15	1.8279063004021874e-16	2.8276530634546577e-15	2.2043003970038758e-16	nan	nan	nan	nan	3.995237920123029e-15	1.3977216138300405e-16	5.008530435037195e-15	2.073106525085634e-16	3.8625208690822237e-16	3.7286844447090404e-17	1.7679774082645142e-15	8.517789577562824e-17	6.016600046795759e-16	5.072582219657475e-17	2.5863672187102767e-15	6.238789435573683e-17
56609.60000000047	1.0776637388304784e-15	1.6116617988577966e-16	1.6865797268675885e-15	1.845479158418596e-16	2.84048924501906e-15	2.222158742050857e-16	nan	nan	nan	nan	4.021046414716509e-15	1.3998774082223016e-16	5.009186879452551e-15	2.0536172733690822e-16	3.853049337125786e-16	3.7155747080976763e-17	1.7616609524532317e-15	8.448921576394826e-17	5.994168530556912e-16	5.03351212605976e-17	2.6080485211586356e-15	6.322263342532731e-17
56609.650000000474	1.0842486562446096e-15	1.611828829045556e-16	1.6977126607825412e-15	1.863546436001047e-16	2.853363594924906e-15	2.2405622632095437e-16	nan	nan	nan	nan	4.046468156959642e-15	1.4018885654080263e-16	5.0082429774473366e-15	2.0342075553209442e-16	3.8432070641352517e-16	3.7031596874800477e-17	1.7551627026163422e-15	8.381824752806476e-17	5.971240239049885e-16	4.99564622473522e-17	2.629648028856677e-15	6.404711368926487e-17
56609.70000000048	1.0908513638677096e-15	1.612214204482391e-16	1.7088801326435353e-15	1.8820580019725356e-16	2.8662753897882364e-15	2.259466784715351e-16	nan	nan	nan	nan	4.071499521196884e-15	1.403788938857209e-16	5.0056851107776106e-15	2.0151622598726118e-16	3.832987587863521e-16	3.6914517057716325e-17	1.7484793095466246e-15	8.316555644730955e-17	5.94780931684437e-16	4.9590159224903834e-17	2.651163734288482e-15	6.486136808506406e-17
56609.75000000048	1.097471541625275e-15	1.6128071243542745e-16	1.7200814931508344e-15	1.90096577443979e-16	2.879223906313997e-15	2.27882952613417e-16	nan	nan	nan	nan	4.096136862830028e-15	1.4056136271769172e-16	5.001499064315682e-15	1.9967754468987518e-16	3.8223844118197984e-16	3.6804662045103076e-17	1.7416074141000229e-15	8.25317983148351e-17	5.923869869269747e-16	4.9236563998299094e-17	2.6725936293546708e-15	6.56654548781791e-17
56609.80000000048	1.104108869626792e-15	1.6135968565646044e-16	1.7313160935069289e-15	1.9202237319847249e-16	2.892208421251754e-15	2.298609139583391e-16	nan	nan	nan	nan	4.120376518147853e-15	1.4073987602278212e-16	4.995670021843087e-15	1.979346159236672e-16	3.8113910047903365e-16	3.6702214663720595e-17	1.734543647037785e-15	8.19177088603983e-17	5.899415962054767e-16	4.8896061554854203e-17	2.6939357053501183e-15	6.64594561863755e-17
56609.850000000486	1.1107630281612204e-15	1.6145727521319512e-16	1.7425832854026569e-15	1.9397879063441907e-16	2.9052282113515124e-15	2.3187657330940295e-16	nan	nan	nan	nan	4.1442152492346876e-15	1.409177466375067e-16	4.988188993491626e-15	1.9631373610213214e-16	3.8000013174193394e-16	3.660735645547914e-17	1.7272851667449796e-15	8.132388712187105e-17	5.874442859518962e-16	4.856896561106438e-17	2.715188051185455e-15	6.724345112927017e-17
56609.90000000049	1.1174336976924202e-15	1.615724258659804e-16	1.7538824210034306e-15	1.9596163595450943e-16	2.9182825533193887e-15	2.3392608817152534e-16	nan	nan	nan	nan	4.167653088172643e-15	1.4109554126210707e-16	4.9790939172729405e-15	1.9481419510196635e-16	3.7882170015285674e-16	3.651989293164884e-17	1.7198330964791487e-15	8.074947681800433e-17	5.848954939460992e-16	4.8254879668575915e-17	2.7363494811053275e-15	6.801735232667993e-17
56609.95000000049	1.12412055885462e-15	1.617040932868592e-16	1.7652128529351783e-15	1.9796691482145371e-16	2.931370723773303e-15	2.360057627906365e-16	nan	nan	nan	nan	4.1906915219284714e-15	1.4127263290079855e-16	4.968443440284155e-15	1.934230750454282e-16	3.7760456292531734e-16	3.6439345408526726e-17	1.7121903308903972e-15	8.019300505519056e-17	5.822960642465142e-16	4.795310363349717e-17	2.7574191340995077e-15	6.878100901903387e-17
56610.000000000495	1.130823292447887e-15	1.6185124521876383e-16	1.77657393427065e-15	1.9999082775258125e-16	2.944491999198695e-15	2.381120472677561e-16	nan	nan	nan	nan	4.2133320250299955e-15	1.4144846899491295e-16	4.956295731459709e-15	1.9212757492998156e-16	3.7634948910183224e-16	3.6365252378724134e-17	1.70435976284944e-15	7.965306800276678e-17	5.796468389113437e-16	4.766296590841759e-17	2.778396150046328e-15	6.95342907723988e-17
56610.0500000005	1.13754157943358e-15	1.620128625413139e-16	1.7879650185154776e-15	2.0202976469731456e-16	2.9576456559041303e-15	2.4024153588445414e-16	nan	nan	nan	nan	4.235576052664436e-15	1.4162259242579802e-16	4.9427083987661005e-15	1.909155281661792e-16	3.7505724429381377e-16	3.629717984283008e-17	1.6963442751870116e-15	7.912834394083115e-17	5.769486561211628e-16	4.7383829345591074e-17	2.7992796681798838e-15	7.027708784306041e-17
56610.1000000005	1.1442751009298284e-15	1.62187940244202e-16	1.799385459594289e-15	2.0408029899025412e-16	2.9708309699769282e-15	2.4239096476559285e-16	nan	nan	nan	nan	4.257425040731357e-15	1.4179465455417744e-16	4.927738506757862e-15	1.8977581545068478e-16	3.7372859074161e-16	3.623472346682167e-17	1.6881467408372994e-15	7.86176020902231e-17	5.742023502365463e-16	4.7115095216560583e-17	2.8200688270790925e-15	7.100931109069302e-17
56610.1500000005	1.1510235382069717e-15	1.6237548830994406e-16	1.810834611836954e-15	2.0613918084749455e-16	2.9840472172387436e-15	2.4455720899412226e-16	nan	nan	nan	nan	4.278880405894622e-15	1.4196442626433842e-16	4.911442594002795e-15	1.8869872504897408e-16	3.7236428737434384e-16	3.617751045818979e-17	1.6797700229810163e-15	7.81197103901856e-17	5.71408751855492e-16	4.685620672929605e-17	2.8407627646630356e-15	7.173089184519376e-17
56610.20000000051	1.1577865726830536e-15	1.6257453250817008e-16	1.822311829964524e-15	2.082033305501214e-16	2.997293673201103e-15	2.4673727928143044e-16	nan	nan	nan	nan	4.299943545634004e-15	1.4213180704607292e-16	4.893876690380626e-15	1.87676257893847e-16	3.7096508986955217e-16	3.612520116305046e-17	1.6712169751880502e-15	7.763364219621306e-17	5.685686878706681e-16	4.660665207521626e-17	2.861360618184069e-15	7.244178172747135e-17
