MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err
55921.310000005724	1.0186720272647764e-16	3.9833183481440346e-17	7.71997821800948e-17	1.4318662550619041e-18	1.2013318917849424e-16	3.674380085551955e-18	nan	nan	1.1976434365260285e-16	1.2866154883062688e-17	7.414164411504412e-17	7.338169296420305e-17
55921.36000000573	1.0187583626349661e-16	4.009491972302611e-17	7.714299158743891e-17	1.430823417383846e-18	1.2004318342786647e-16	3.080518533460233e-18	nan	nan	1.1967732572284458e-16	1.2100702731797547e-17	7.405994896078798e-17	7.339408929701644e-17
55921.41000000573	1.0188631361671057e-16	4.034825732682194e-17	7.708615565400441e-17	1.429877210678133e-18	1.1995342543176064e-16	2.911590625611599e-18	nan	nan	1.195905107413856e-16	1.1064666270955262e-17	7.397842428583917e-17	7.340442074653397e-17
55921.46000000573	1.0189860715553312e-16	4.0593139467199825e-17	7.70292747044075e-17	1.4289947470655695e-18	1.1986395558539395e-16	3.282193984533757e-18	nan	nan	1.1950384590925187e-16	9.77149305032803e-18	7.389707083121313e-17	7.341268766768385e-17
55921.510000005735	1.0191268925768298e-16	4.0829511014718295e-17	7.697234906305769e-17	1.4281460324634567e-18	1.1977477426467494e-16	3.971027143304152e-18	nan	nan	1.1941727708676914e-16	8.241144367800257e-18	7.381588932799005e-17	7.341889043306886e-17
55921.56000000574	1.0192853230681111e-16	4.1057318518493734e-17	7.691537905442982e-17	1.427304372306677e-18	1.196858752944887e-16	4.761131411011393e-18	nan	nan	1.1933074878295597e-16	6.505999243449406e-18	7.373488049734936e-17	7.342302943299464e-17
55921.61000000574	1.0194610868597524e-16	4.127651018778773e-17	7.685836500240034e-17	1.4264467180356861e-18	1.1959725118524005e-16	5.535666939934876e-18	nan	nan	1.1924420414462865e-16	4.632679450722355e-18	7.365404505060796e-17	7.342510507550245e-17
55921.660000005744	1.0196539078179247e-16	4.148703587482298e-17	7.680130723111764e-17	1.4255539544745173e-18	1.195088931322587e-16	6.235922280851239e-18	nan	nan	1.191575849452103e-16	2.838890536517027e-18	7.357338368925691e-17	7.342511778640682e-17
55921.71000000575	1.0198635097969341e-16	4.1688847058615175e-17	7.674420606426241e-17	1.4246111319940709e-18	1.1942079101493765e-16	6.8301169615948674e-18	nan	nan	1.190708316914112e-16	2.1635240527707654e-18	7.349289710499599e-17	7.342306800933711e-17
55921.76000000575	1.0200896167993928e-16	4.1881896828916034e-17	7.668706182542823e-17	1.4236076433843002e-18	1.193329333955751e-16	7.29955518726069e-18	nan	nan	1.1898390854469863e-16	3.514871666684815e-18	7.341258597976984e-17	7.3418956205784e-17
55921.81000000575	1.0203319527152008e-16	4.206613987081603e-17	7.662987483803466e-17	1.4225373478973684e-18	1.1924530751793638e-16	7.632724922875543e-18	nan	nan	1.1889683415649595e-16	5.391140936446767e-18	7.333245098580443e-17	7.341278285514885e-17
55921.860000005756	1.0205902415291736e-16	4.224153245082138e-17	7.657264542529452e-17	1.4213986436580637e-18	1.1915789930552732e-16	7.822662707680731e-18	nan	nan	1.1880963334252528e-16	7.221699567185558e-18	7.325249278564077e-17	7.340454845479998e-17
55921.91000000576	1.0208642072735844e-16	4.240803240255703e-17	7.651537391024662e-17	1.420194487849596e-18	1.190706933595856e-16	7.865733649758972e-18	nan	nan	1.1872232952650486e-16	8.880181321514904e-18	7.317271203216934e-17	7.339425352013147e-17
55921.96000000576	1.021153573956978e-16	4.2565599114001195e-17	7.645806061591884e-17	1.4189323654561037e-18	1.1898367295678295e-16	7.761101581137356e-18	nan	nan	1.1863494474617125e-16	1.0318705982164119e-17	7.309310936866603e-17	7.338189858462719e-17
55922.010000005765	1.0214580656116278e-16	4.271419351365801e-17	7.640070586478425e-17	1.4176242058855188e-18	1.1889682004664278e-16	7.51061596831875e-18	nan	nan	1.1854749965900265e-16	1.1511082214586877e-17	7.301368542882541e-17	7.336748419992846e-17
55922.06000000577	1.0217774063825197e-16	4.2853778060167226e-17	7.634330997971848e-17	1.416286245848531e-18	1.188101152486751e-16	7.119062185243768e-18	nan	nan	1.18460013547649e-16	1.2440351606157747e-17	7.293444083679478e-17	7.335101093590745e-17
55922.11000000577	1.0221113203612496e-16	4.298431672869094e-17	7.628587328283558e-17	1.4149388370608165e-18	1.1872353784921182e-16	6.594899953840804e-18	nan	nan	1.18372504325069e-16	1.309500655731209e-17	7.285537620720671e-17	7.333247938074404e-17
55922.16000000577	1.0224595316750068e-16	4.310577500104936e-17	7.622839609638016e-17	1.413606196715263e-18	1.186370657979746e-16	5.951896005326363e-18	nan	nan	1.1828498853937067e-16	1.3467561736843951e-17	7.277649214521391e-17	7.331189014100783e-17
55922.210000005776	1.0228217644509806e-16	4.321811985525514e-17	7.617087874245545e-17	1.4123160976168086e-18	1.1855067570433128e-16	5.212702483581136e-18	nan	nan	1.1819748137836472e-16	1.355394229726742e-17	7.26977892465199e-17	7.32892438417437e-17
55922.26000000578	1.0231977429053437e-16	4.3321319754332595e-17	7.611332154293616e-17	1.41109949657882e-18	1.1846434283329076e-16	4.417102768831939e-18	nan	nan	1.1810999667382123e-16	1.3353227422055258e-17	7.261926809741552e-17	7.326454112656297e-17
55922.31000000578	1.0235871912424045e-16	4.341534463799502e-17	7.605572481801079e-17	1.4099899994935152e-18	1.1837804110117833e-16	3.641669831653578e-18	nan	nan	1.1802254690543963e-16	1.2867599466159333e-17	7.254092927480555e-17	7.323778265773857e-17
55922.360000005785	1.0239898336605395e-16	4.3500165912455625e-17	7.59980885792654e-17	1.4090026595854134e-18	1.182917430710507e-16	3.0407917355638333e-18	nan	nan	1.1793514320452767e-16	1.2102472381489233e-17	7.246277334624594e-17	7.320896911630449e-17
55922.41000000579	1.0244053944411757e-16	4.357575644191457e-17	7.594041214994388e-17	1.408108161654662e-18	1.1820542001272044e-16	2.8693679838720147e-18	nan	nan	1.1784779535738915e-16	1.1066867634889177e-17	7.23848008699729e-17	7.317810120216042e-17
55922.46000000579	1.0248335978242151e-16	4.3642090541294196e-17	7.588269475965518e-17	1.4072733736762855e-18	1.1811905559587415e-16	3.245159398364333e-18	nan	nan	1.1776051180842615e-16	9.774277319072591e-18	7.2307012394934e-17	7.31451796341803e-17
55922.510000005794	1.0252741681326109e-16	4.369914396629655e-17	7.582493563822584e-17	1.406468118750911e-18	1.180326628320597e-16	3.9411251379884246e-18	nan	nan	1.1767329966294776e-16	8.244756753258432e-18	7.22294084608205e-17	7.311020515032614e-17
55922.5600000058	1.0257268296537226e-16	4.3746893908316015e-17	7.576713401504725e-17	1.4056656003792802e-18	1.179462575256653e-16	4.7369853748885205e-18	nan	nan	1.1758616468970112e-16	6.510900172991179e-18	7.21519895980979e-17	7.307317850776534e-17
55922.6100000058	1.0261913067342327e-16	4.3785318985910293e-17	7.570928911954345e-17	1.404842765755234e-18	1.1785985412339613e-16	5.515688218832166e-18	nan	nan	1.1749911132310093e-16	4.6398940044364175e-18	7.207475632803629e-17	7.303410048299445e-17
55922.6600000058	1.0266673236911615e-16	4.3814399238645004e-17	7.565140018059452e-17	1.4039806084928036e-18	1.1777346571836916e-16	6.218919719213219e-18	nan	nan	1.1741214266518782e-16	2.850965181889787e-18	7.199770916273945e-17	7.299297187196584e-17
55922.710000005805	1.0271546049245818e-16	4.383411612098018e-17	7.559346642741778e-17	1.4030644125206235e-18	1.1768710405390728e-16	6.815236143468357e-18	nan	nan	1.1732526049551212e-16	2.1794473339778654e-18	7.192084860517708e-17	7.294979349021936e-17
55922.76000000581	1.0276528748523624e-16	4.3844452496555717e-17	7.553548708873012e-17	1.4020839397460974e-18	1.1760077952704703e-16	7.28616001994278e-18	nan	nan	1.1723846700859297e-16	3.524583596005853e-18	7.18441751492116e-17	7.29045661730199e-17
55922.81000000581	1.0281618578152528e-16	4.3845392632110903e-17	7.54774613930635e-17	1.4010335625881677e-18	1.1751450119176016e-16	7.620312018214017e-18	nan	nan	1.1715176696286847e-16	5.3973202506726105e-18	7.176768927963012e-17	7.285729077549799e-17
55922.860000005814	1.0286812783141738e-16	4.3836922192754936e-17	7.54193885687323e-17	1.3999123419535327e-18	1.1742827676188379e-16	7.81080537216528e-18	nan	nan	1.1706516431750274e-16	7.226157021638327e-18	7.169139147217223e-17	7.280796817279674e-17
55922.91000000582	1.0292108607610618e-16	4.381902823808254e-17	7.536126784422497e-17	1.398724052082618e-18	1.1734211261376248e-16	7.854043654043714e-18	nan	nan	1.1697866170765354e-16	8.883666276145812e-18	7.161528219355724e-17	7.275659926022188e-17
55922.96000000582	1.0297503295737859e-16	4.3791699216544334e-17	7.530309844759475e-17	1.3974771508743337e-18	1.172560137886069e-16	7.74919963439716e-18	nan	nan	1.1689226044603044e-16	1.0321587818752303e-17	7.15393619015162e-17	7.27031849533978e-17
55923.01000000582	1.0302994093007242e-16	4.3754924962221066e-17	7.524487960643805e-17	1.3961846963573044e-18	1.1716998399456184e-16	7.498104160090466e-18	nan	nan	1.1680596052416773e-16	1.151357439695752e-17	7.146363104481688e-17	7.264772618842826e-17
55923.060000005826	1.0308578243716101e-16	4.370869669127504e-17	7.518661054862319e-17	1.3948642066576853e-18	1.170840256084885e-16	7.105492213961579e-18	nan	nan	1.1671976061341989e-16	1.2442594226314994e-17	7.13880900632924e-17	7.259022392206135e-17
55923.11000000583	1.031425299334822e-16	4.3653006998037895e-17	7.512829050155073e-17	1.3935374622578436e-18	1.1699813967746213e-16	6.5797296629092494e-18	nan	nan	1.1663365806566052e-16	1.3097101894479591e-17	7.131273938787041e-17	7.253067913185997e-17
55923.16000000583	1.03200155869128e-16	4.358784985297831e-17	7.506991869268648e-17	1.3922302477823809e-18	1.1691232591998616e-16	5.9344237288286274e-18	nan	nan	1.1654764891370988e-16	1.3469591877680487e-17	7.123757944059762e-17	7.246909281637644e-17
55923.210000005834	1.0325863269834301e-16	4.351322059921077e-17	7.501149434891967e-17	1.3909720309923005e-18	1.168265827269115e-16	5.191967005334518e-18	nan	nan	1.164617278714695e-16	1.355597925834787e-17	7.116261063466822e-17	7.240546599533321e-17
55923.26000000584	1.033179328771515e-16	4.342911595168175e-17	7.495301669744415e-17	1.3897955758817825e-18	1.1674090716208365e-16	4.391760150042949e-18	nan	nan	1.16375888333779e-16	1.3355340229796709e-17	7.108783337445169e-17	7.233979970980717e-17
55923.31000000584	1.0337802886395064e-16	4.333553399329075e-17	7.489448496291899e-17	1.3887363862220447e-18	1.1665529496268938e-16	3.6100481835307e-18	nan	nan	1.1629012237598694e-16	1.2869860645496776e-17	7.10132480555173e-17	7.227209502241977e-17
55923.36000000584	1.0343889311179856e-16	4.32324741750619e-17	7.483589801335947e-17	1.3878109507916374e-18	1.165697405393383e-16	3.002212781048601e-18	nan	nan	1.1620442075323717e-16	1.210496595226984e-17	7.093885506466151e-17	7.220235301753214e-17
55923.410000005846	1.0350049807909244e-16	4.3119937314430435e-17	7.477725391920339e-17	1.3869902619787946e-18	1.1648423700009537e-16	2.828304311185252e-18	nan	nan	1.1611877289947273e-16	1.1069701650506292e-17	7.086465477993217e-17	7.213057480144516e-17
55923.46000000585	1.03562816233721e-16	4.299792559424445e-17	7.471855064352445e-17	1.3862414191683982e-18	1.1639878126809529e-16	3.2092969611466848e-18	nan	nan	1.1603316692615502e-16	9.777607193330449e-18	7.079064757065684e-17	7.205676150260387e-17
55923.51000000585	1.0362582002992886e-16	4.286644256234713e-17	7.465978614826498e-17	1.3855345878663989e-18	1.1631338041286842e-16	3.9123434020023365e-18	nan	nan	1.159475896207018e-16	8.248835127292419e-18	7.071683379746461e-17	7.198091427180845e-17
55923.560000005855	1.0368948193323187e-16	4.272549313148088e-17	7.460095839603087e-17	1.3848434478247885e-18	1.1622804173186669e-16	4.713886710045805e-18	nan	nan	1.1586202644463457e-16	6.516199975154965e-18	7.064321381231435e-17	7.19030342824294e-17
55923.61000000586	1.0375377440677296e-16	4.257508357953271e-17	7.454206534864478e-17	1.3841455757918693e-18	1.161427712006124e-16	5.4967064667924265e-18	nan	nan	1.1577646153144883e-16	4.647463485240704e-18	7.056978795851636e-17	7.182312273062777e-17
55923.66000000586	1.0381866991606801e-16	4.2415221550088554e-17	7.448310496807074e-17	1.3834227646904025e-18	1.1605757347495637e-16	6.202895033723684e-18	nan	nan	1.156908776841963e-16	2.863390159906014e-18	7.04965565707608e-17	7.174118083558116e-17
55923.71000000586	1.0388414092188704e-16	4.2245916053138046e-17	7.442407521579416e-17	1.382661280953268e-18	1.159724518930574e-16	6.801341802203756e-18	nan	nan	1.1560525643717294e-16	2.1957239814266074e-18	7.042351997513605e-17	7.165720983971477e-17
55923.76000000587	1.0395015989864429e-16	4.206717746648529e-17	7.436497405319162e-17	1.3818520625652994e-18	1.158874084770697e-16	7.273781515430638e-18	nan	nan	1.1551959164025573e-16	3.5346719140815365e-18	7.035067848915852e-17	7.157121100893804e-17
55923.81000000587	1.0401669930355045e-16	4.1879017537970797e-17	7.430579944144392e-17	1.3809908583714302e-18	1.158024439345621e-16	7.608961445787104e-18	nan	nan	1.1543390626578917e-16	5.4039395956669995e-18	7.027803242179239e-17	7.14831856328857e-17
55923.86000000587	1.0408373161873166e-16	4.1681449385734386e-17	7.424654934126401e-17	1.3800783103882205e-18	1.157175576596371e-16	7.800065782561391e-18	nan	nan	1.1534822607680087e-16	7.231172351704338e-18	7.020558207347401e-17	7.139313502516518e-17
55923.910000005875	1.0415122929427993e-16	4.147448750300729e-17	7.418722171359335e-17	1.3791199789824077e-18	1.1563274773378188e-16	7.843531067440437e-18	nan	nan	1.152625755122689e-16	8.8878631986407e-18	7.013332773613546e-17	7.130106052360963e-17
55923.96000000588	1.0421916482062652e-16	4.125814775888495e-17	7.412781451860097e-17	1.378126310627863e-18	1.1554801092643094e-16	7.738533601488625e-18	nan	nan	1.1517697769335e-16	1.032536138374557e-17	7.006126969322577e-17	7.120696349053552e-17
55924.01000000588	1.0428751065320247e-16	4.103244740231759e-17	7.406832571649943e-17	1.3771125474651974e-18	1.1546334269524595e-16	7.486880199790204e-18	nan	nan	1.1509145442930782e-16	1.1517156330349558e-17	6.998940821973549e-17	7.111084531300596e-17
55924.060000005884	1.0435623926760843e-16	4.079740506578392e-17	7.400875326715315e-17	1.3760985770945536e-18	1.1537873718611638e-16	7.093250048236461e-18	nan	nan	1.150060262231776e-16	1.2446136051790952e-17	6.991774358221745e-17	7.10127074031002e-17
55924.11000000589	1.0442532313469926e-16	4.0553040768652053e-17	7.394909513030689e-17	1.3751087198543046e-18	1.1529418723287548e-16	6.565909901041016e-18	nan	nan	1.1492071227713572e-16	1.3100710016346023e-17	6.984627603880774e-17	7.091255119818872e-17
55924.16000000589	1.044947347342282e-16	4.0299375922328483e-17	7.388934926533554e-17	1.374171451898017e-18	1.152096843567386e-16	5.9183026624125e-18	nan	nan	1.1483553049759766e-16	1.3473344235058906e-17	6.977500583925001e-17	7.081037816121264e-17
55924.21000000589	1.0456444652815173e-16	4.003643333458902e-17	7.382951363121144e-17	1.3733190602607741e-18	1.151252187654539e-16	5.172557428040499e-18	nan	nan	1.1475049750003466e-16	1.3559934188236016e-17	6.970393322491442e-17	7.070618978097118e-17
55924.260000005896	1.0463443099325697e-16	3.9764237214704965e-17	7.376958618697221e-17	1.3725872275928277e-18	1.150407793521765e-16	4.367689299098324e-18	nan	nan	1.1466562861351086e-16	1.3359542054592426e-17	6.963305842881963e-17	7.059998757241251e-17
55924.3100000059	1.0470466060217846e-16	3.948281317968445e-17	7.370956489215592e-17	1.3720144397259832e-18	1.1495635369405558e-16	3.5796154085910045e-18	nan	nan	1.1458093788494542e-16	1.2874344436892302e-17	6.956238167565362e-17	7.049177307693209e-17
55924.3600000059	1.0477510782873715e-16	3.919218826050569e-17	7.364944795931177e-17	1.371619593048064e-18	1.14871928050545e-16	2.9647499471798505e-18	nan	nan	1.1449643808309668e-16	1.2109763539578676e-17	6.949190318179416e-17	7.03815478626765e-17
55924.410000005904	1.0484574515090662e-16	3.889239090832087e-17	7.358923416486538e-17	1.371374749594472e-18	1.1478748741590668e-16	2.788529936009292e-18	nan	nan	1.1441214070226996e-16	1.1074851852482038e-17	6.942162315532891e-17	7.026931352485239e-17
55924.46000000591	1.0491654503657562e-16	3.8583451002192465e-17	7.352892236117725e-17	1.3712479181728973e-18	1.1470302701279674e-16	3.1753227268748896e-18	nan	nan	1.1432805596575057e-16	9.783176442425898e-18	6.935154179607532e-17	7.01550716860428e-17
55924.51000000591	1.049874799696499e-16	3.8265399856746945e-17	7.346851140053174e-17	1.371210212514072e-18	1.1461856651231764e-16	3.886259611655013e-18	nan	nan	1.1424419282896352e-16	8.254964152000638e-18	6.928165929559989e-17	7.003882399652844e-17
55924.56000000591	1.0505852241208598e-16	3.793827023089599e-17	7.340800013482156e-17	1.3712363117119067e-18	1.1453412775564236e-16	4.694443108448975e-18	nan	nan	1.1416055898235668e-16	6.5232232111686346e-18	6.921197583723963e-17	6.992057213461541e-17
55924.610000005916	1.0512964485016257e-16	3.7602096336623764e-17	7.334738741546076e-17	1.3713048505559228e-18	1.144497312728038e-16	5.482488880375607e-18	nan	nan	1.1407716085401193e-16	4.656261328437083e-18	6.914249159611834e-17	6.980031780696981e-17
55924.66000000592	1.052008197547345e-16	3.7256913848818475e-17	7.32866720940483e-17	1.3713987403629404e-18	1.1436539628806583e-16	6.1928768728909356e-18	nan	nan	1.139940036119826e-16	2.8763750937315135e-18	6.907320673916722e-17	6.967806274895708e-17
55924.71000000592	1.0527201959724988e-16	3.6902759915704254e-17	7.322585302143253e-17	1.3715054233200016e-18	1.1428114072501102e-16	6.794792885491906e-18	nan	nan	1.1391109110842684e-16	2.212350120279006e-18	6.900412142514267e-17	6.955380872498909e-17
55924.760000005925	1.0534321685568224e-16	3.6539673170453754e-17	7.316492904829858e-17	1.3716170616176087e-18	1.141969812113497e-16	7.270135847823538e-18	nan	nan	1.1382841365772335e-16	3.546390611051335e-18	6.893523580464596e-17	6.942755752887705e-17
55924.81000000593	1.0541438400741192e-16	3.6167693742061835e-17	7.310389902513582e-17	1.3717306631372282e-18	1.1411293308344923e-16	7.607722085530957e-18	nan	nan	1.1374593291492337e-16	5.4139596794471655e-18	6.88665500201398e-17	6.929931098419064e-17
55924.86000000593	1.0548549352032766e-16	3.5786863269822366e-17	7.304276180197665e-17	1.3718481443235618e-18	1.1402901039058742e-16	7.800739542861682e-18	nan	nan	1.1366360556288117e-16	7.24173444382958e-18	6.879806420596633e-17	6.916907094462438e-17
